return_id,order_id,customer_id,return_date,product_id,return_reason,refund_amount_ngn,refund_method,processing_time_days,return_status,restocking_fee_ngn
RET0006984,ORD7432354,CUST349320,2024-05-25,PRD67208,wrong_size,156202.29,bank_transfer,11,approved,227.36
RET0006985,ORD1774754,CUST288143,2024-09-15,PRD10875,changed_mind,182368.6,bank_transfer,5,pending,0.0
RET0006986,ORD5938673,CUST324969,2024-01-29,PRD17047,not_as_described,165635.65,original_payment,8,approved,0.0
RET0006987,ORD6763776,CUST219975,2024-02-02,PRD86961,poor_quality,106759.05,original_payment,9,approved,0.0
RET0006988,ORD5503000,CUST871116,2024-09-28,PRD15190,better_price_elsewhere,44362.23,original_payment,1,rejected,0.0
RET0006989,ORD3709161,CUST472008,2024-08-31,PRD25217,better_price_elsewhere,18843.56,store_credit,12,approved,0.0
RET0006990,ORD9628271,CUST199713,2024-08-23,PRD86229,not_as_described,120048.65,original_payment,3,approved,0.0
RET0006991,ORD5163759,CUST202570,2024-06-09,PRD60539,duplicate_order,19685.25,store_credit,12,approved,0.0
RET0006992,ORD5687187,CUST773042,2024-01-18,PRD21422,wrong_size,79517.86,store_credit,13,approved,0.0
RET0006993,ORD8284046,CUST678270,2024-10-06,PRD36639,better_price_elsewhere,73312.29,store_credit,8,pending,0.0
RET0006994,ORD3987696,CUST616044,2024-09-26,PRD60823,late_delivery,172986.8,bank_transfer,13,pending,0.0
RET0006995,ORD2033300,CUST456757,2024-02-12,PRD41393,better_price_elsewhere,190922.48,original_payment,14,approved,0.0
RET0006996,ORD6608575,CUST964117,2024-01-20,PRD65219,changed_mind,88194.81,bank_transfer,4,approved,0.0
RET0006997,ORD4648909,CUST357900,2024-10-07,PRD79578,wrong_item_delivered,55707.6,original_payment,2,approved,0.0
RET0006998,ORD8200126,CUST460482,2024-06-15,PRD63974,wrong_item_delivered,127910.18,bank_transfer,4,approved,0.0
RET0006999,ORD1782038,CUST705868,2024-05-25,PRD36501,duplicate_order,166191.02,original_payment,12,approved,0.0
RET0007000,ORD3941101,CUST404388,2024-09-18,PRD57644,changed_mind,28534.71,bank_transfer,5,approved,0.0
RET0007001,ORD4413283,CUST607437,2024-07-09,PRD64265,wrong_item_delivered,88383.25,original_payment,2,approved,0.0
RET0007002,ORD6073793,CUST338833,2024-08-20,PRD44835,wrong_item_delivered,96056.51,store_credit,6,approved,0.0
RET0007003,ORD5267005,CUST293085,2024-02-10,PRD74193,better_price_elsewhere,115415.04,store_credit,6,pending,2380.04
RET0007004,ORD6710033,CUST461324,2024-02-06,PRD73951,damaged_product,30970.81,store_credit,8,approved,0.0
RET0007005,ORD7541605,CUST886033,2024-10-12,PRD76142,late_delivery,75663.74,original_payment,4,approved,0.0
RET0007006,ORD2389347,CUST561907,2024-07-20,PRD21615,late_delivery,172209.1,original_payment,7,approved,0.0
RET0007007,ORD1783477,CUST429702,2024-05-30,PRD62081,defective_product,176953.64,store_credit,11,approved,0.0
RET0007008,ORD9508272,CUST665197,2024-02-15,PRD72436,late_delivery,179307.15,original_payment,7,approved,3999.92
RET0007009,ORD8745984,CUST378126,2024-03-05,PRD87685,late_delivery,106668.19,original_payment,14,approved,0.0
RET0007010,ORD3465571,CUST235515,2024-03-18,PRD64412,duplicate_order,127796.55,bank_transfer,4,approved,0.0
RET0007011,ORD1240403,CUST778730,2024-06-14,PRD37099,wrong_item_delivered,59020.76,original_payment,12,approved,0.0
RET0007012,ORD9687008,CUST208455,2024-10-27,PRD71568,poor_quality,123326.17,original_payment,6,approved,0.0
RET0007013,ORD7541453,CUST513836,2024-05-14,PRD59093,better_price_elsewhere,42209.78,original_payment,8,approved,2720.87
RET0007014,ORD9005278,CUST769903,2024-02-17,PRD13733,better_price_elsewhere,111087.68,original_payment,4,approved,0.0
RET0007015,ORD8362809,CUST161541,2024-09-10,PRD20644,wrong_item_delivered,73289.28,store_credit,8,pending,0.0
RET0007016,ORD2831696,CUST203853,2024-08-16,PRD87763,wrong_size,44395.93,original_payment,4,approved,0.0
RET0007017,ORD4463170,CUST151630,2024-08-09,PRD94128,late_delivery,13282.61,original_payment,2,pending,0.0
RET0007018,ORD1844083,CUST956025,2024-08-18,PRD42447,wrong_size,143911.64,bank_transfer,1,approved,0.0
RET0007019,ORD4637220,CUST340576,2024-04-03,PRD67389,better_price_elsewhere,188870.32,original_payment,3,approved,0.0
RET0007020,ORD3202712,CUST994921,2024-08-16,PRD22455,late_delivery,60422.38,original_payment,13,rejected,3340.14
RET0007021,ORD9655916,CUST407563,2024-09-01,PRD52693,defective_product,17157.52,original_payment,12,approved,0.0
RET0007022,ORD3994043,CUST712961,2024-09-29,PRD55494,duplicate_order,74311.2,bank_transfer,8,approved,0.0
RET0007023,ORD6888322,CUST134817,2024-02-05,PRD87017,defective_product,186207.45,original_payment,6,approved,0.0
RET0007024,ORD3284923,CUST120943,2024-07-23,PRD88938,better_price_elsewhere,140314.11,store_credit,11,approved,0.0
RET0007025,ORD8244538,CUST545826,2024-10-11,PRD94648,duplicate_order,109162.68,original_payment,1,approved,1744.34
RET0007026,ORD3842284,CUST314461,2024-02-07,PRD50396,not_as_described,19478.13,original_payment,6,approved,0.0
RET0007027,ORD4494205,CUST200265,2024-08-22,PRD39600,better_price_elsewhere,152373.73,original_payment,14,approved,0.0
RET0007028,ORD4152450,CUST799662,2024-04-18,PRD60279,defective_product,106188.42,store_credit,14,approved,0.0
RET0007029,ORD8356375,CUST464762,2024-06-14,PRD40996,wrong_item_delivered,102226.14,original_payment,11,pending,0.0
RET0007030,ORD7733995,CUST273032,2024-05-08,PRD97041,wrong_item_delivered,172240.67,original_payment,1,approved,287.43
RET0007031,ORD7457565,CUST597572,2024-09-18,PRD72370,better_price_elsewhere,64068.18,original_payment,13,pending,0.0
RET0007032,ORD8529144,CUST545864,2024-08-24,PRD45308,not_as_described,104634.88,original_payment,5,pending,0.0
RET0007033,ORD7542269,CUST392826,2024-07-28,PRD73808,poor_quality,90868.1,bank_transfer,6,approved,0.0
RET0007034,ORD7982978,CUST670898,2024-08-26,PRD38383,late_delivery,112293.55,original_payment,4,approved,0.0
RET0007035,ORD3204109,CUST872990,2024-06-05,PRD93987,duplicate_order,18018.53,original_payment,11,approved,0.0
RET0007036,ORD2527990,CUST702513,2024-06-29,PRD83722,duplicate_order,164305.72,original_payment,10,pending,0.0
RET0007037,ORD4050695,CUST434813,2024-04-14,PRD28975,not_as_described,41668.94,original_payment,6,approved,4802.96
RET0007038,ORD3549724,CUST929857,2024-01-26,PRD68162,damaged_product,163508.32,store_credit,3,approved,2693.78
RET0007039,ORD9379624,CUST463650,2024-06-14,PRD30382,better_price_elsewhere,93817.46,store_credit,13,approved,0.0
RET0007040,ORD1773127,CUST493475,2024-06-11,PRD60054,damaged_product,186887.81,original_payment,6,approved,0.0
RET0007041,ORD4349952,CUST313747,2024-01-25,PRD17179,changed_mind,70695.46,original_payment,4,pending,0.0
RET0007042,ORD3879298,CUST148416,2024-05-19,PRD45440,changed_mind,43240.86,store_credit,6,approved,0.0
RET0007043,ORD3606881,CUST305565,2024-05-16,PRD73496,wrong_item_delivered,180513.24,store_credit,12,rejected,0.0
RET0007044,ORD2951632,CUST699218,2024-05-04,PRD79661,damaged_product,43540.57,original_payment,2,approved,1067.52
RET0007045,ORD2671569,CUST432643,2024-10-15,PRD84459,better_price_elsewhere,185857.92,original_payment,5,approved,0.0
RET0007046,ORD6884016,CUST524075,2024-05-04,PRD46930,changed_mind,177676.34,original_payment,9,approved,0.0
RET0007047,ORD8940609,CUST268301,2024-02-01,PRD46374,poor_quality,71781.84,store_credit,11,approved,0.0
RET0007048,ORD8908503,CUST650757,2024-09-20,PRD10380,damaged_product,58359.04,original_payment,3,approved,1951.41
RET0007049,ORD5719651,CUST842802,2024-02-21,PRD65198,not_as_described,42351.54,original_payment,14,pending,2151.57
RET0007050,ORD6651758,CUST654079,2024-03-02,PRD23176,wrong_size,116139.41,bank_transfer,12,approved,1630.46
RET0007051,ORD8496899,CUST303654,2024-06-03,PRD41607,poor_quality,164001.18,original_payment,8,approved,0.0
RET0007052,ORD3355006,CUST392035,2024-05-17,PRD38273,not_as_described,102026.53,original_payment,1,pending,1624.01
RET0007053,ORD7436532,CUST510958,2024-08-20,PRD27504,poor_quality,38271.67,bank_transfer,13,pending,0.0
RET0007054,ORD4336587,CUST210776,2024-02-25,PRD52237,changed_mind,47366.83,original_payment,7,approved,3826.64
RET0007055,ORD6858413,CUST457281,2024-09-24,PRD33283,late_delivery,55209.94,original_payment,13,approved,0.0
RET0007056,ORD9777708,CUST857211,2024-05-31,PRD26878,late_delivery,119925.43,original_payment,4,approved,0.0
RET0007057,ORD4933198,CUST696404,2024-02-17,PRD15523,changed_mind,179263.24,store_credit,1,pending,0.0
RET0007058,ORD2593868,CUST643528,2024-05-06,PRD49136,wrong_item_delivered,190834.44,original_payment,14,pending,0.0
RET0007059,ORD5311543,CUST812057,2024-01-30,PRD89784,damaged_product,107860.29,store_credit,4,approved,0.0
RET0007060,ORD5229605,CUST325092,2024-03-06,PRD31263,better_price_elsewhere,133736.94,original_payment,3,approved,2104.23
RET0007061,ORD8113041,CUST703397,2024-04-01,PRD69733,duplicate_order,29120.84,store_credit,12,approved,0.0
RET0007062,ORD4755313,CUST310675,2024-04-20,PRD70056,better_price_elsewhere,157713.59,store_credit,2,approved,0.0
RET0007063,ORD4437287,CUST993953,2024-07-05,PRD65207,damaged_product,33188.89,original_payment,2,approved,0.0
RET0007064,ORD9387866,CUST312849,2024-05-10,PRD17878,duplicate_order,84274.91,original_payment,13,approved,0.0
RET0007065,ORD1033361,CUST583226,2024-10-18,PRD31706,wrong_size,68308.05,original_payment,2,approved,1589.6
RET0007066,ORD1023113,CUST935680,2024-01-01,PRD22269,wrong_size,199678.19,original_payment,3,rejected,0.0
RET0007067,ORD6695722,CUST219751,2024-01-05,PRD54509,wrong_item_delivered,14451.74,store_credit,7,pending,0.0
RET0007068,ORD5553185,CUST753747,2024-01-27,PRD37478,changed_mind,129103.86,bank_transfer,6,approved,3441.01
RET0007069,ORD2272607,CUST384530,2024-06-14,PRD72933,late_delivery,67171.62,original_payment,8,pending,0.0
RET0007070,ORD9329909,CUST491652,2024-10-13,PRD97078,wrong_item_delivered,26615.04,original_payment,4,approved,0.0
RET0007071,ORD1805010,CUST186160,2024-01-06,PRD34733,duplicate_order,104474.73,store_credit,12,pending,0.0
RET0007072,ORD5552779,CUST999828,2024-07-13,PRD33579,defective_product,71518.61,store_credit,1,approved,1143.32
RET0007073,ORD6771457,CUST850580,2024-03-24,PRD95329,not_as_described,120842.43,store_credit,4,pending,0.0
RET0007074,ORD7105731,CUST200290,2024-07-08,PRD24770,wrong_size,163711.54,store_credit,2,approved,0.0
RET0007075,ORD6260581,CUST496610,2024-10-14,PRD85078,late_delivery,27096.32,original_payment,1,approved,0.0
RET0007076,ORD2638075,CUST995160,2024-02-16,PRD58706,duplicate_order,97641.04,store_credit,10,approved,0.0
RET0007077,ORD1569177,CUST793679,2024-01-30,PRD76700,late_delivery,126972.06,original_payment,3,approved,4107.11
RET0007078,ORD6919026,CUST349182,2024-03-18,PRD89116,changed_mind,70411.94,original_payment,9,approved,0.0
RET0007079,ORD2364183,CUST151482,2024-06-24,PRD79570,wrong_item_delivered,50870.73,store_credit,11,pending,0.0
RET0007080,ORD5721590,CUST480375,2024-09-25,PRD81986,defective_product,98235.25,original_payment,6,approved,0.0
RET0007081,ORD6945487,CUST886177,2024-10-05,PRD78691,changed_mind,106108.68,store_credit,7,approved,3683.11
RET0007082,ORD3524891,CUST819356,2024-02-28,PRD76083,duplicate_order,31976.37,original_payment,9,approved,0.0
RET0007083,ORD4425776,CUST887763,2024-07-03,PRD67602,wrong_item_delivered,59941.93,original_payment,7,pending,0.0
RET0007084,ORD1379745,CUST838746,2024-10-14,PRD32185,not_as_described,32873.66,original_payment,12,approved,0.0
RET0007085,ORD5127545,CUST310946,2024-08-20,PRD25056,damaged_product,87947.84,original_payment,9,approved,0.0
RET0007086,ORD7074097,CUST505786,2024-10-15,PRD94224,wrong_item_delivered,14064.64,store_credit,10,approved,0.0
RET0007087,ORD2018200,CUST704664,2024-08-26,PRD31393,not_as_described,178663.06,original_payment,1,approved,0.0
RET0007088,ORD5278365,CUST689798,2024-03-22,PRD14232,not_as_described,191376.55,original_payment,13,approved,0.0
RET0007089,ORD1950203,CUST991869,2024-01-01,PRD69109,not_as_described,170764.73,store_credit,8,approved,2222.39
RET0007090,ORD9350753,CUST422814,2024-08-04,PRD85178,defective_product,162953.6,original_payment,1,approved,3488.69
RET0007091,ORD2726389,CUST216618,2024-02-05,PRD20998,changed_mind,24357.0,bank_transfer,2,approved,1181.41
RET0007092,ORD9674037,CUST855290,2024-06-14,PRD89334,wrong_item_delivered,138394.12,store_credit,7,approved,4922.77
RET0007093,ORD6806983,CUST794285,2024-05-08,PRD92059,defective_product,53002.77,original_payment,5,approved,0.0
RET0007094,ORD7098093,CUST986172,2024-10-25,PRD82940,wrong_size,169751.55,original_payment,8,pending,0.0
RET0007095,ORD9072653,CUST485761,2024-10-10,PRD69941,wrong_size,80795.92,original_payment,14,approved,0.0
RET0007096,ORD7738224,CUST699326,2024-06-16,PRD91741,better_price_elsewhere,183316.61,store_credit,4,pending,784.27
RET0007097,ORD6455847,CUST440924,2024-05-18,PRD75520,poor_quality,146752.54,original_payment,6,pending,0.0
RET0007098,ORD7153487,CUST818762,2024-06-18,PRD77295,late_delivery,134167.48,original_payment,11,approved,0.0
RET0007099,ORD2605404,CUST946001,2024-04-12,PRD17311,defective_product,18146.23,original_payment,7,approved,2317.69
RET0007100,ORD6466915,CUST420340,2024-10-11,PRD35984,poor_quality,32128.81,store_credit,4,approved,0.0
RET0007101,ORD4909490,CUST446651,2024-02-20,PRD36481,wrong_item_delivered,15714.0,store_credit,12,pending,0.0
RET0007102,ORD8277753,CUST515328,2024-06-08,PRD97847,defective_product,27202.97,original_payment,5,approved,0.0
RET0007103,ORD2975363,CUST183248,2024-03-16,PRD13780,better_price_elsewhere,10571.76,original_payment,3,approved,0.0
RET0007104,ORD4963679,CUST949257,2024-10-14,PRD10901,not_as_described,188792.79,bank_transfer,1,approved,0.0
RET0007105,ORD5304236,CUST363899,2024-05-04,PRD69248,damaged_product,171572.63,store_credit,2,approved,0.0
RET0007106,ORD9198608,CUST185648,2024-09-30,PRD64345,wrong_size,91249.03,bank_transfer,8,approved,0.0
RET0007107,ORD1040229,CUST595370,2024-05-03,PRD84713,damaged_product,107500.86,store_credit,11,approved,0.0
RET0007108,ORD1030424,CUST648243,2024-04-29,PRD69454,changed_mind,171636.04,original_payment,11,approved,1041.86
RET0007109,ORD4671365,CUST409441,2024-02-06,PRD55551,not_as_described,48843.46,original_payment,10,approved,0.0
RET0007110,ORD7668443,CUST373532,2024-09-07,PRD74041,duplicate_order,40047.74,original_payment,9,approved,0.0
RET0007111,ORD1832867,CUST741501,2024-07-08,PRD19789,late_delivery,15980.44,original_payment,8,approved,0.0
RET0007112,ORD8831228,CUST506198,2024-05-11,PRD73855,duplicate_order,136370.33,original_payment,1,approved,0.0
RET0007113,ORD8618478,CUST956115,2024-03-19,PRD32437,changed_mind,173478.35,original_payment,1,approved,1008.43
RET0007114,ORD8119593,CUST886841,2024-06-15,PRD35133,duplicate_order,53141.63,store_credit,12,pending,0.0
RET0007115,ORD4536287,CUST674523,2024-04-25,PRD85714,better_price_elsewhere,125262.67,store_credit,4,approved,0.0
RET0007116,ORD3094432,CUST503850,2024-08-19,PRD97838,late_delivery,151308.59,original_payment,8,pending,0.0
RET0007117,ORD1914338,CUST819843,2024-08-30,PRD14535,not_as_described,16117.92,original_payment,7,approved,0.0
RET0007118,ORD6416537,CUST573837,2024-02-15,PRD71098,duplicate_order,75041.83,store_credit,5,pending,4261.88
RET0007119,ORD4669111,CUST789329,2024-03-19,PRD37581,defective_product,166302.7,original_payment,9,pending,0.0
RET0007120,ORD2226662,CUST725299,2024-02-16,PRD35702,wrong_size,41007.61,original_payment,6,approved,0.0
RET0007121,ORD4602011,CUST529964,2024-05-25,PRD20496,duplicate_order,34946.97,store_credit,8,approved,2554.05
RET0007122,ORD5490357,CUST367655,2024-06-19,PRD52762,better_price_elsewhere,175611.73,original_payment,14,pending,1497.66
RET0007123,ORD6620314,CUST175615,2024-09-22,PRD55544,defective_product,154125.66,bank_transfer,9,approved,0.0
RET0007124,ORD4023288,CUST295450,2024-09-14,PRD35252,wrong_item_delivered,79809.59,store_credit,1,approved,0.0
RET0007125,ORD6483882,CUST100505,2024-05-17,PRD35009,late_delivery,110044.0,original_payment,8,approved,0.0
RET0007126,ORD9225684,CUST188965,2024-04-21,PRD64660,wrong_size,183812.18,original_payment,2,rejected,0.0
RET0007127,ORD2801271,CUST441428,2024-03-03,PRD71437,late_delivery,43630.28,store_credit,14,approved,0.0
RET0007128,ORD6279585,CUST493373,2024-05-04,PRD46696,duplicate_order,45917.97,original_payment,1,approved,0.0
RET0007129,ORD9948479,CUST925945,2024-09-30,PRD15864,changed_mind,143984.96,original_payment,8,approved,1848.15
RET0007130,ORD5653486,CUST501090,2024-01-16,PRD47268,changed_mind,40617.38,original_payment,12,rejected,0.0
RET0007131,ORD9807093,CUST664466,2024-10-14,PRD21415,better_price_elsewhere,26833.37,original_payment,4,approved,0.0
RET0007132,ORD2076150,CUST240339,2024-07-28,PRD98299,late_delivery,122105.5,original_payment,13,approved,4344.76
RET0007133,ORD4594936,CUST776855,2024-04-20,PRD94217,damaged_product,148117.91,original_payment,10,approved,0.0
RET0007134,ORD9291370,CUST816744,2024-05-08,PRD47038,damaged_product,41868.74,store_credit,5,approved,1034.32
RET0007135,ORD9354572,CUST320778,2024-06-02,PRD74095,wrong_item_delivered,129989.71,store_credit,1,approved,2453.54
RET0007136,ORD1561998,CUST461692,2024-01-15,PRD79849,late_delivery,93828.87,original_payment,6,pending,0.0
RET0007137,ORD6597685,CUST943671,2024-06-25,PRD21073,wrong_item_delivered,69139.47,original_payment,8,approved,0.0
RET0007138,ORD4983641,CUST569454,2024-09-24,PRD14397,wrong_item_delivered,153327.65,store_credit,14,approved,0.0
RET0007139,ORD1829539,CUST461201,2024-05-18,PRD10043,damaged_product,122870.86,store_credit,5,approved,0.0
RET0007140,ORD7362976,CUST114549,2024-01-13,PRD70712,duplicate_order,193871.43,original_payment,4,approved,0.0
RET0007141,ORD7520556,CUST965758,2024-10-18,PRD87108,defective_product,183970.34,bank_transfer,11,approved,4830.9
RET0007142,ORD8042177,CUST246717,2024-05-03,PRD16607,damaged_product,61821.07,bank_transfer,5,rejected,0.0
RET0007143,ORD7105536,CUST514641,2024-01-11,PRD64305,wrong_size,127636.06,original_payment,4,approved,0.0
RET0007144,ORD6755514,CUST200331,2024-06-19,PRD32526,wrong_item_delivered,100869.62,store_credit,8,approved,3278.85
RET0007145,ORD8084302,CUST261641,2024-05-22,PRD87364,defective_product,176923.57,original_payment,12,approved,0.0
RET0007146,ORD3084508,CUST316000,2024-03-08,PRD87328,better_price_elsewhere,70191.59,original_payment,12,approved,0.0
RET0007147,ORD1413090,CUST395614,2024-07-20,PRD60726,wrong_size,136674.77,original_payment,7,approved,3747.98
RET0007148,ORD6160018,CUST394238,2024-03-22,PRD80413,poor_quality,82636.37,store_credit,6,approved,0.0
RET0007149,ORD4509052,CUST972054,2024-10-03,PRD66208,duplicate_order,31161.46,store_credit,3,approved,0.0
RET0007150,ORD9293340,CUST636503,2024-07-21,PRD91652,wrong_size,170754.6,original_payment,10,approved,0.0
RET0007151,ORD8050137,CUST812670,2024-05-07,PRD95376,late_delivery,146401.3,store_credit,10,approved,0.0
RET0007152,ORD7559862,CUST711041,2024-08-11,PRD95025,defective_product,166708.0,original_payment,10,approved,0.0
RET0007153,ORD7038391,CUST357279,2024-06-01,PRD82167,duplicate_order,123297.23,original_payment,13,approved,0.0
RET0007154,ORD4704625,CUST642304,2024-09-28,PRD87194,defective_product,181549.93,bank_transfer,14,approved,0.0
RET0007155,ORD5056522,CUST593065,2024-05-14,PRD33197,better_price_elsewhere,19667.3,original_payment,5,pending,0.0
RET0007156,ORD3927015,CUST696696,2024-10-11,PRD18904,damaged_product,147492.91,original_payment,6,rejected,0.0
RET0007157,ORD6626151,CUST502162,2024-01-17,PRD49538,changed_mind,109848.27,store_credit,11,approved,0.0
RET0007158,ORD5825284,CUST759166,2024-02-16,PRD12137,wrong_size,116428.29,bank_transfer,3,approved,0.0
RET0007159,ORD1086962,CUST683434,2024-06-16,PRD57924,defective_product,18630.96,original_payment,7,approved,0.0
RET0007160,ORD9461528,CUST347692,2024-08-12,PRD86219,better_price_elsewhere,101060.89,original_payment,9,approved,0.0
RET0007161,ORD8352485,CUST714396,2024-04-25,PRD14167,poor_quality,26849.54,store_credit,4,approved,0.0
RET0007162,ORD9874190,CUST539554,2024-01-19,PRD33085,poor_quality,156288.18,original_payment,13,rejected,0.0
RET0007163,ORD7659459,CUST679173,2024-05-10,PRD77750,wrong_item_delivered,162396.87,original_payment,14,approved,0.0
RET0007164,ORD2739903,CUST265673,2024-09-25,PRD86601,damaged_product,40141.43,original_payment,13,approved,2910.99
RET0007165,ORD1214165,CUST327963,2024-09-21,PRD86816,defective_product,39563.88,original_payment,7,approved,0.0
RET0007166,ORD5995292,CUST776099,2024-08-20,PRD45051,damaged_product,89376.47,store_credit,10,approved,0.0
RET0007167,ORD8920920,CUST950804,2024-02-09,PRD72430,defective_product,9836.55,original_payment,8,approved,3357.32
RET0007168,ORD3673175,CUST274898,2024-02-24,PRD62956,late_delivery,97451.37,original_payment,5,approved,2697.97
RET0007169,ORD9547414,CUST609087,2024-06-11,PRD52844,poor_quality,51346.3,original_payment,8,pending,0.0
RET0007170,ORD1412602,CUST235925,2024-01-15,PRD32551,duplicate_order,47583.11,original_payment,2,approved,3657.29
RET0007171,ORD7923331,CUST647353,2024-10-20,PRD90415,wrong_item_delivered,102650.75,original_payment,6,approved,0.0
RET0007172,ORD9422836,CUST563002,2024-07-21,PRD37183,duplicate_order,185305.29,original_payment,11,approved,3831.61
RET0007173,ORD8482254,CUST604305,2024-04-07,PRD47283,changed_mind,150703.58,original_payment,12,approved,410.45
RET0007174,ORD3420696,CUST214521,2024-02-28,PRD59256,defective_product,158994.76,original_payment,12,pending,0.0
RET0007175,ORD7653255,CUST429898,2024-09-26,PRD45503,wrong_item_delivered,149164.52,original_payment,2,pending,0.0
RET0007176,ORD9371318,CUST310514,2024-10-14,PRD54853,poor_quality,199367.98,store_credit,12,approved,0.0
RET0007177,ORD3508547,CUST420303,2024-06-04,PRD40587,better_price_elsewhere,52734.02,bank_transfer,13,approved,0.0
RET0007178,ORD1758380,CUST367893,2024-05-13,PRD55007,changed_mind,181111.44,bank_transfer,10,approved,0.0
RET0007179,ORD4724747,CUST684517,2024-03-26,PRD68681,late_delivery,88704.44,store_credit,4,pending,0.0
RET0007180,ORD8380002,CUST914342,2024-08-15,PRD22916,changed_mind,120842.78,bank_transfer,3,approved,0.0
RET0007181,ORD9241824,CUST980402,2024-05-16,PRD55504,not_as_described,148280.76,store_credit,6,approved,0.0
RET0007182,ORD2239528,CUST567292,2024-02-12,PRD53321,not_as_described,164231.23,original_payment,10,approved,94.94
RET0007183,ORD4612087,CUST636332,2024-10-26,PRD37283,defective_product,68775.76,bank_transfer,5,approved,0.0
RET0007184,ORD9166632,CUST311593,2024-05-04,PRD71742,defective_product,95994.03,original_payment,10,approved,0.0
RET0007185,ORD6709095,CUST280011,2024-02-18,PRD98992,wrong_item_delivered,151576.04,store_credit,4,approved,0.0
RET0007186,ORD7849858,CUST479774,2024-04-22,PRD43329,wrong_size,19336.06,original_payment,2,approved,0.0
RET0007187,ORD4928883,CUST232607,2024-03-02,PRD38571,better_price_elsewhere,138103.39,original_payment,14,approved,0.0
RET0007188,ORD3859272,CUST514610,2024-07-22,PRD69776,wrong_size,121620.47,store_credit,6,approved,0.0
RET0007189,ORD9185952,CUST813883,2024-03-09,PRD67749,changed_mind,113539.28,bank_transfer,13,pending,0.0
RET0007190,ORD3619221,CUST815602,2024-01-14,PRD64107,wrong_size,132689.99,original_payment,7,approved,3929.51
RET0007191,ORD9220438,CUST361983,2024-07-18,PRD35992,better_price_elsewhere,160871.13,bank_transfer,11,approved,0.0
RET0007192,ORD1518479,CUST749062,2024-04-25,PRD73951,better_price_elsewhere,191989.75,store_credit,11,rejected,0.0
RET0007193,ORD9686846,CUST159676,2024-05-11,PRD80911,better_price_elsewhere,9120.74,store_credit,9,approved,1630.22
RET0007194,ORD6426462,CUST786848,2024-08-10,PRD41234,duplicate_order,57060.73,original_payment,5,approved,1605.46
RET0007195,ORD5021572,CUST629741,2024-07-26,PRD24725,wrong_item_delivered,29550.58,original_payment,3,pending,0.0
RET0007196,ORD9609120,CUST424828,2024-02-03,PRD85959,wrong_item_delivered,134925.24,original_payment,12,rejected,0.0
RET0007197,ORD5984152,CUST361159,2024-09-03,PRD47917,better_price_elsewhere,173939.48,original_payment,9,approved,0.0
RET0007198,ORD4357794,CUST370488,2024-02-12,PRD54310,duplicate_order,162185.99,store_credit,12,approved,0.0
RET0007199,ORD4446955,CUST769105,2024-04-28,PRD81267,wrong_size,80478.8,original_payment,9,approved,3136.39
RET0007200,ORD6297750,CUST496279,2024-02-10,PRD73699,better_price_elsewhere,99809.68,original_payment,3,approved,0.0
RET0007201,ORD5542929,CUST204661,2024-08-19,PRD68985,not_as_described,16380.96,original_payment,13,approved,0.0
RET0007202,ORD2200452,CUST838623,2024-06-04,PRD70188,damaged_product,12212.91,bank_transfer,6,approved,0.0
RET0007203,ORD9934702,CUST259248,2024-06-06,PRD11562,not_as_described,82145.62,store_credit,12,pending,0.0
RET0007204,ORD7655879,CUST963942,2024-08-26,PRD69718,better_price_elsewhere,15981.59,original_payment,9,approved,0.0
RET0007205,ORD6960445,CUST625580,2024-05-21,PRD91092,wrong_item_delivered,162075.44,original_payment,11,approved,577.19
RET0007206,ORD4204370,CUST727748,2024-09-04,PRD45603,defective_product,7133.15,bank_transfer,6,approved,0.0
RET0007207,ORD8227057,CUST967012,2024-03-14,PRD21820,damaged_product,6060.32,original_payment,2,approved,4996.53
RET0007208,ORD6829799,CUST592256,2024-07-30,PRD79910,late_delivery,57928.6,original_payment,11,approved,0.0
RET0007209,ORD4738069,CUST549556,2024-06-01,PRD70681,better_price_elsewhere,24342.3,original_payment,10,approved,0.0
RET0007210,ORD3817655,CUST354162,2024-04-24,PRD11880,duplicate_order,50869.1,bank_transfer,11,approved,0.0
RET0007211,ORD1779129,CUST291004,2024-07-21,PRD22248,not_as_described,162208.37,store_credit,13,approved,0.0
RET0007212,ORD2257157,CUST568031,2024-05-31,PRD69058,late_delivery,31097.71,original_payment,11,approved,0.0
RET0007213,ORD5455318,CUST909805,2024-03-31,PRD56107,better_price_elsewhere,172200.83,original_payment,9,rejected,0.0
RET0007214,ORD4093026,CUST573747,2024-05-21,PRD67204,defective_product,51268.58,store_credit,3,approved,0.0
RET0007215,ORD7761345,CUST365940,2024-08-27,PRD56409,better_price_elsewhere,106694.09,original_payment,8,approved,0.0
RET0007216,ORD9252225,CUST519579,2024-06-28,PRD85014,late_delivery,127227.15,original_payment,8,approved,0.0
RET0007217,ORD1648536,CUST336782,2024-06-27,PRD60792,changed_mind,84186.73,store_credit,11,pending,0.0
RET0007218,ORD8872431,CUST948099,2024-03-08,PRD36086,late_delivery,109196.78,original_payment,11,approved,0.0
RET0007219,ORD4151842,CUST244314,2024-03-06,PRD38843,better_price_elsewhere,83994.15,original_payment,8,approved,0.0
RET0007220,ORD8662719,CUST672915,2024-08-27,PRD12253,wrong_size,155507.28,original_payment,1,approved,0.0
