Index,Raw_Data,Mean_Java,Triangular_Java,Gaussian_Java
1442,97.0,90.0,92.88888888888889,94.71347072585532
1443,96.0,88.2,90.11111111111111,91.21896409821365
1444,81.0,84.8,83.66666666666667,82.98384829371116
1445,71.0,82.2,79.22222222222223,77.46619416894463
1446,79.0,79.2,78.77777777777777,78.48535071218886
1447,84.0,78.0,79.77777777777777,80.84763820388198
1448,81.0,80.0,80.11111111111111,80.15841860489101
1449,75.0,83.6,81.11111111111111,79.61956532507773
1450,81.0,83.0,83.22222222222223,83.44201342003232
1451,97.0,83.4,85.88888888888889,87.22396441210938
1452,81.0,85.2,85.33333333333333,85.55909020970712
1453,83.0,83.2,83.0,82.86477602709604
1454,84.0,81.6,81.11111111111111,80.69015858105402
1455,71.0,81.6,80.33333333333333,79.76899266219236
1456,89.0,79.6,80.88888888888889,81.50650273237342
1457,81.0,82.6,81.88888888888889,81.43590947639716
1458,73.0,90.4,86.44444444444444,84.190745909241
1459,99.0,91.8,93.33333333333333,94.192717494409
1460,110.0,92.2,97.33333333333333,100.407690638742
1461,96.0,91.6,93.66666666666667,94.99096159736143
1462,83.0,87.0,85.22222222222223,84.08977369099286
1463,70.0,79.2,77.22222222222223,76.11101998090179
1464,76.0,73.8,73.55555555555556,73.31378523796442
1465,71.0,70.4,71.0,71.40567191871183
1466,69.0,70.4,69.66666666666667,69.1917081343939
1467,66.0,71.2,69.66666666666667,68.74469440046585
1468,70.0,76.0,74.0,72.77293648121082
1469,80.0,81.6,81.44444444444444,81.38447276366509
1470,95.0,89.2,90.33333333333333,90.95356360116367
1471,97.0,94.8,96.33333333333333,97.34918775722187
1472,104.0,96.4,98.33333333333333,99.46316544021688
1473,98.0,93.6,95.11111111111111,96.04239831009349
1474,88.0,90.6,89.77777777777777,89.27749087150612
1475,81.0,85.0,84.11111111111111,83.60747495062158
1476,82.0,81.6,81.0,80.56303402872557
1477,76.0,86.6,83.11111111111111,80.97473951312057
1478,81.0,93.8,91.11111111111111,89.60951756242409
1479,113.0,103.8,104.77777777777777,105.18156610201589
1480,117.0,115.0,117.11111111111111,118.54195238649307
1481,132.0,121.0,124.22222222222223,126.15743248796576
1482,132.0,119.2,122.55555555555556,124.52875838229744
1483,111.0,113.6,114.0,114.3643301034956
1484,104.0,109.6,106.22222222222223,104.00798190776128
1485,89.0,110.6,105.22222222222223,102.09385891459786
1486,112.0,109.0,110.55555555555556,111.56209504666253
1487,137.0,116.6,119.11111111111111,120.24910738617457
1488,103.0,118.0,119.44444444444444,120.93567533533533
1489,142.0,113.8,116.88888888888889,118.19151959494515
1490,96.0,105.6,105.88888888888889,106.39367581398008
1491,91.0,103.8,99.22222222222223,96.38440238571305
1492,96.0,91.0,92.44444444444444,93.30979428408378
1493,94.0,85.8,87.88888888888889,89.10998672911435
1494,78.0,81.8,81.0,80.55298626607194
1495,70.0,77.6,75.22222222222223,73.77798392996874
1496,71.0,81.0,76.88888888888889,74.29357219984291
1497,75.0,94.0,89.11111111111111,86.24723007073095
1498,111.0,104.4,106.88888888888889,108.4430227800474
1499,143.0,118.8,123.66666666666667,126.3520983244529
1500,122.0,122.4,126.88888888888889,130.0769089821501
1501,143.0,119.6,122.11111111111111,123.15522522848684
1502,93.0,112.6,109.88888888888889,108.58437458835887
1503,97.0,107.0,103.33333333333333,101.05242282965726
1504,108.0,102.0,101.88888888888889,101.62252302717096
1505,94.0,108.0,106.0,105.02328890171144
1506,118.0,109.6,111.22222222222223,112.10693475729678
1507,123.0,114.6,115.77777777777777,116.3480841274824
1508,105.0,123.4,120.33333333333333,118.73974122143231
1509,133.0,125.6,126.33333333333333,126.62052755023062
1510,138.0,124.2,128.77777777777777,131.58430356172434
1511,129.0,122.4,124.88888888888889,126.44302278004743
1512,116.0,113.0,113.55555555555556,113.8546811295802
1513,96.0,101.2,100.0,99.3138323728266
1514,86.0,92.0,89.66666666666667,88.20379850885004
1515,79.0,88.4,85.44444444444444,83.64780740582269
1516,83.0,93.0,89.77777777777777,87.81127345947165
1517,98.0,93.2,96.0,97.83054751553011
1518,119.0,95.6,100.11111111111111,102.57005306265147
1519,87.0,103.6,100.22222222222223,98.3522164859496
1520,91.0,103.6,101.11111111111111,99.74474153532803
1521,123.0,99.4,103.55555555555556,105.75671374828747
1522,98.0,100.2,102.0,103.34219196638581
1523,98.0,104.6,100.88888888888889,98.47013798796307
1524,91.0,99.8,99.11111111111111,98.8991691863384
1525,113.0,103.4,103.66666666666667,103.55488747328788
1526,99.0,103.2,104.77777777777777,106.0253547566038
1527,116.0,103.0,104.77777777777777,105.62857983594394
1528,97.0,97.0,98.33333333333333,99.27655188944307
1529,90.0,97.0,93.88888888888889,91.9071039592375
1530,83.0,94.6,92.0,90.52373482531186
1531,99.0,95.8,96.0,96.04134181521621
1532,104.0,100.0,101.11111111111111,101.77195036428559
1533,103.0,104.4,104.77777777777777,105.08883470892981
1534,111.0,106.0,106.66666666666667,106.98180568190867
1535,105.0,105.2,106.0,106.57218994417836
1536,107.0,100.6,102.44444444444444,103.54894817732911
1537,100.0,93.8,95.11111111111111,95.84458623206439
1538,80.0,89.0,86.88888888888889,85.67710598144495
1539,77.0,87.2,83.44444444444444,81.10691151420691
1540,81.0,86.2,85.33333333333333,84.88297034518739
1541,98.0,86.6,89.44444444444444,91.09989183159854
1542,95.0,89.8,91.0,91.68616762717338
1543,82.0,92.0,90.22222222222223,89.27753800636832
1544,93.0,98.8,94.88888888888889,92.30361996249655
1545,92.0,97.4,99.55555555555556,101.24941343843754
1546,132.0,97.2,103.33333333333333,106.58310566226051
1547,88.0,97.2,97.22222222222223,97.52584781506641
1548,81.0,98.2,92.66666666666667,89.29056736288751
1549,93.0,94.0,92.66666666666667,91.75474216311949
1550,97.0,100.4,100.0,99.82343421187983
1551,111.0,104.6,106.88888888888889,108.30779880714347
1552,120.0,105.2,108.77777777777777,110.84559559207948
1553,102.0,103.6,104.22222222222223,104.71246136584021
1554,96.0,100.8,98.55555555555556,97.11801577173784
1555,89.0,93.8,93.33333333333333,93.15341829099529
1556,97.0,89.2,90.44444444444444,91.08068815349209
1557,85.0,84.8,85.55555555555556,86.08378726017189
1558,79.0,82.8,81.22222222222223,80.2249976638968
1559,74.0,81.2,79.11111111111111,77.85871921832305
1560,79.0,80.6,80.44444444444444,80.38447276366509
1561,89.0,78.0,81.0,82.7780071730586
1562,82.0,78.6,79.11111111111111,79.36627844557376
1563,66.0,78.0,75.66666666666667,74.3915628242255
1564,77.0,76.0,75.11111111111111,74.45100468780869
1565,76.0,82.2,79.88888888888889,78.44799985085328
1566,79.0,90.0,88.55555555555556,87.87797003129165
1567,113.0,97.0,99.44444444444444,100.67297362297775
1568,105.0,99.6,103.66666666666667,106.37449537896349
1569,112.0,102.8,103.55555555555556,103.8021407871087
1570,89.0,102.8,99.88888888888889,98.2613863000795
1571,95.0,99.2,98.66666666666667,98.42081426498558
1572,113.0,91.0,95.88888888888889,98.6588877715813
1573,87.0,86.2,87.66666666666667,88.67917183633732
1574,71.0,81.4,77.88888888888889,75.73053817111732
1575,65.0,73.0,70.77777777777777,69.4560992714288
1576,71.0,68.8,69.11111111111111,69.26234852523238
1577,71.0,68.0,68.77777777777777,69.2341064444874
1578,66.0,68.4,68.0,67.79214015931724
1579,67.0,68.0,67.44444444444444,67.08273076529461
1580,67.0,76.4,72.44444444444444,69.9403934887404
1581,69.0,77.4,78.33333333333333,79.25645636413579
1582,113.0,78.2,84.11111111111111,87.20368034735336
1583,71.0,79.0,80.11111111111111,81.14747899503652
1584,71.0,79.0,75.44444444444444,73.17954738198571
1585,71.0,73.0,71.88888888888889,71.16546153058924
1586,69.0,73.4,73.22222222222223,73.23415357934958
1587,83.0,74.6,75.66666666666667,76.15837147002883
1588,73.0,76.8,76.66666666666667,76.69126221079347
1589,77.0,82.8,80.33333333333333,78.76988450939324
1590,82.0,86.0,85.55555555555556,85.36632558043594
1591,99.0,89.0,91.55555555555556,93.05045059580682
1592,99.0,88.8,92.11111111111111,94.13423785597871
1593,88.0,85.6,86.55555555555556,87.15642312795069
1594,76.0,80.4,78.66666666666667,77.57817637499932
1595,66.0,81.2,76.33333333333333,73.36625520248388
1596,73.0,82.0,80.55555555555556,79.8153819261665
1597,103.0,83.6,87.66666666666667,89.93637864308742
1598,92.0,86.6,89.33333333333333,91.0979434895204
1599,84.0,86.4,85.88888888888889,85.60242750186366
1600,81.0,79.4,79.44444444444444,79.4258145788813
1601,72.0,73.4,73.33333333333333,73.32998407911545
1602,68.0,69.4,68.55555555555556,68.00199547694032
1603,62.0,66.4,65.33333333333333,64.71645231972087
1604,64.0,65.2,64.66666666666667,64.32693210729786
1605,66.0,65.2,65.33333333333333,65.40261994689425
1606,66.0,68.0,67.33333333333333,66.9243121604036
1607,68.0,71.2,70.44444444444444,70.01009489751583
1608,76.0,71.6,73.11111111111111,74.0423983100935
1609,80.0,72.0,73.77777777777777,74.78505009875684
1610,68.0,72.4,71.77777777777777,71.47530294953522
1611,68.0,78.2,73.88888888888889,71.15834822693897
1612,70.0,80.2,79.33333333333333,79.03944060800026
1613,105.0,86.0,88.88888888888889,90.3379420951044
1614,90.0,88.8,91.77777777777777,93.84674635668114
1615,97.0,90.2,90.77777777777777,90.97370626133313
1616,82.0,85.6,85.11111111111111,84.87792289642947
1617,77.0,84.4,82.22222222222223,80.91320790287268
1618,82.0,84.4,83.0,82.08472624223494
1619,84.0,86.6,86.66666666666667,86.79519213113485
1620,97.0,93.8,93.33333333333333,92.90306587049467
1621,93.0,103.2,101.33333333333333,100.33202669091796
1622,113.0,114.8,113.55555555555556,112.73154753113242
1623,129.0,116.2,121.55555555555556,124.94358621646207
1624,142.0,115.6,121.66666666666667,125.132148109314
1625,104.0,116.8,113.77777777777777,112.04037959006332
1626,90.0,117.6,110.11111111111111,105.6770827383551
1627,119.0,117.6,116.55555555555556,115.77288934634862
1628,133.0,120.8,125.66666666666667,128.72762695520382
1629,142.0,125.0,129.11111111111111,131.48736943221903
1630,120.0,126.8,125.22222222222223,124.31887982158453
1631,111.0,123.4,120.77777777777777,119.31082753587118
1632,128.0,123.8,122.44444444444444,121.35407055830335
1633,116.0,127.0,126.55555555555556,126.58538394837397
1634,144.0,136.6,135.88888888888889,135.15426300333397
1635,136.0,131.0,136.66666666666666,140.5188752673202
1636,159.0,129.6,133.55555555555554,135.43372546000805
1637,100.0,117.6,117.33333333333333,117.69546494721273
1638,109.0,109.2,105.33333333333333,102.60425833112757
1639,84.0,98.4,95.88888888888889,94.56312829844995
1640,94.0,95.0,94.66666666666667,94.4621560802018
1641,105.0,88.8,92.33333333333333,94.32589885551043
1642,83.0,89.2,88.33333333333333,87.91426439774996
1643,78.0,90.8,86.55555555555556,83.95354035807381
1644,86.0,90.2,89.22222222222223,88.66196363517122
1645,102.0,97.0,97.44444444444444,97.60238036700147
1646,102.0,105.6,105.66666666666667,105.8264861836974
1647,117.0,115.4,114.88888888888889,114.47725129161334
1648,121.0,117.4,120.11111111111111,121.91633025264233
1649,135.0,118.2,121.55555555555556,123.40358217204715
1650,112.0,121.2,119.0,117.7315946659946
1651,106.0,117.2,115.77777777777777,115.12217137329489
1652,132.0,108.6,112.66666666666667,114.81120243283712
1653,101.0,109.4,108.11111111111111,107.46220321506398
1654,92.0,112.0,106.77777777777777,103.70938615093277
1655,116.0,112.6,111.77777777777777,111.08972655613066
1656,119.0,117.6,119.66666666666667,121.08484375504916
1657,135.0,124.0,126.11111111111111,127.26030591342987
1658,126.0,122.2,124.66666666666667,126.29270359573191
1659,124.0,118.4,119.22222222222223,119.62862697080612
1660,107.0,112.0,110.88888888888889,110.25934368827697
1661,100.0,106.0,104.44444444444444,103.5317871110252
1662,103.0,99.0,99.66666666666667,100.01309973447123
1663,96.0,94.0,94.88888888888889,95.45511315450356
1664,89.0,93.6,91.55555555555556,90.25323974464177
1665,82.0,93.2,90.77777777777777,89.41475745621257
1666,98.0,94.6,94.66666666666667,94.60742781575938
1667,101.0,96.4,98.33333333333333,99.5570475979046
1668,103.0,100.6,100.88888888888889,101.01814718322915
1669,98.0,100.4,100.44444444444444,100.55099078913162
1670,103.0,101.8,101.11111111111111,100.58622866071264
1671,97.0,107.4,104.66666666666667,103.05852677329246
1672,108.0,111.0,111.0,111.09388215768773
1673,131.0,114.2,117.44444444444444,119.21386951459355
1674,116.0,118.0,119.11111111111111,119.95971467966105
1675,119.0,120.4,119.11111111111111,118.24314484712595
1676,116.0,115.8,116.66666666666667,117.27349991762546
1677,120.0,110.0,112.66666666666667,114.2401632532604
1678,108.0,102.6,104.0,104.8213916000773
1679,87.0,96.0,93.77777777777777,92.48739332399137
1680,82.0,90.4,87.33333333333333,85.42680069580653
1681,83.0,84.0,84.44444444444444,84.79014468237693
1682,92.0,82.2,83.77777777777777,84.58723802072772
1683,76.0,81.6,81.11111111111111,80.94051100155463
1684,78.0,83.4,80.88888888888889,79.28148182538675
1685,79.0,88.2,85.44444444444444,83.78303137872665
1686,92.0,94.6,94.66666666666667,94.79519213113483
1687,116.0,95.6,101.11111111111111,104.37134913742152
1688,108.0,103.0,103.33333333333333,103.41266770954789
1689,83.0,109.8,104.33333333333333,101.30481786196039
1690,116.0,110.4,110.33333333333333,110.11092571117743
1691,126.0,108.4,114.33333333333333,117.97988058292037
1692,119.0,112.6,113.88888888888889,114.60038489006114
1693,98.0,107.6,106.33333333333333,105.73769860962979
1694,104.0,102.8,101.22222222222223,100.06852740108391
1695,91.0,96.4,96.66666666666667,97.02429826172651
1696,102.0,92.6,93.88888888888889,94.50650273237343
1697,87.0,87.2,87.88888888888889,88.38247728672478
1698,79.0,84.6,82.77777777777777,81.66395911211154
1699,77.0,84.4,81.44444444444444,79.58521930069755
1700,78.0,83.0,83.22222222222223,83.53589557772005
1701,101.0,83.2,86.22222222222223,87.8031501471238
1702,80.0,83.2,84.11111111111111,84.85578475931968
1703,80.0,83.0,81.33333333333333,80.24819229588387
1704,77.0,80.2,79.11111111111111,78.44095692515505
1705,77.0,89.0,84.77777777777777,82.16644764751447
1706,87.0,98.8,96.55555555555556,95.33707413967588
1707,124.0,102.2,108.33333333333333,111.98992834557403
1708,129.0,108.2,113.0,115.74467050869352
1709,94.0,110.8,108.66666666666667,107.68325705994233
1710,107.0,105.4,103.88888888888889,102.76983737453105
1711,100.0,94.6,97.44444444444444,99.287656146974
1712,97.0,90.2,91.11111111111111,91.54284423369391
1713,75.0,84.8,82.55555555555556,81.2744860345507
1714,72.0,79.4,77.33333333333333,76.10292056032627
1715,80.0,73.6,74.77777777777777,75.41067223260757
1716,73.0,75.0,74.33333333333333,73.92431216040362
1717,68.0,79.0,76.22222222222223,74.60141814184857
1718,82.0,83.4,82.33333333333333,81.62257016203314
1719,92.0,85.8,88.55555555555556,90.31085077896107
1720,102.0,89.0,91.77777777777777,93.33599375302626
1721,85.0,87.0,87.88888888888889,88.58028936475387
1722,84.0,83.6,82.55555555555556,81.80418339891122
1723,72.0,77.0,76.44444444444444,76.20790697554493
1724,75.0,74.0,73.44444444444444,73.02014266016945
1725,69.0,77.0,74.22222222222223,72.50753598416084
1726,70.0,77.4,77.22222222222223,77.32803573703731
1727,99.0,78.6,81.66666666666667,83.19767067344253
1728,74.0,78.8,80.22222222222223,81.3785334677063
1729,81.0,79.4,78.11111111111111,77.14926268943823
1730,70.0,72.0,72.66666666666667,73.20086404984669
1731,73.0,69.4,69.44444444444444,69.36322647375616
1732,62.0,67.4,66.11111111111111,65.36832105737625
1733,61.0,68.6,66.44444444444444,65.15740924487592
1734,71.0,69.2,69.44444444444444,69.56103855178526
1735,76.0,71.8,73.11111111111111,73.90717433718955
1736,76.0,72.6,74.0,74.88397970520248
1737,75.0,71.6,72.11111111111111,72.36627844557376
1738,65.0,71.2,69.66666666666667,68.77598845302842
1739,66.0,72.2,70.22222222222223,69.01713782321406
1740,74.0,72.6,73.11111111111111,73.42886655069891
1741,81.0,79.0,78.66666666666667,78.36827392251406
1742,77.0,86.6,85.0,84.16856063726902
1743,97.0,92.8,93.22222222222223,93.38947307756082
1744,104.0,92.2,96.77777777777777,99.64689166684951
1745,105.0,90.8,94.0,95.81934898827481
1746,78.0,86.2,84.66666666666667,83.83857655815358
1747,70.0,79.0,76.33333333333333,74.72854269417701
1748,74.0,71.8,71.66666666666667,71.50349789541802
1749,68.0,69.4,69.55555555555556,69.70940939402263
1750,69.0,67.8,67.88888888888889,67.91421726288777
1751,66.0,67.2,66.55555555555556,66.13721944984427
1752,62.0,73.6,69.88888888888889,67.62660825077596
1753,71.0,77.2,76.66666666666667,76.48340237011074
1754,100.0,84.4,86.66666666666667,87.78195099207704
1755,87.0,89.6,91.55555555555556,93.02030730784588
1756,102.0,89.2,91.66666666666667,93.01105712266873
1757,88.0,81.8,84.0,85.36228749169311
1758,69.0,77.4,75.11111111111111,73.75478929798167
1759,63.0,69.8,67.66666666666667,66.37031653431657
1760,65.0,71.8,68.44444444444444,66.28347730232709
1761,64.0,72.6,72.66666666666667,72.98295644651031
1762,98.0,74.8,78.55555555555556,80.48626580247958
1763,73.0,85.0,82.55555555555556,81.20185016677192
1764,74.0,92.8,89.0,86.90015530326365
1765,116.0,90.8,95.88888888888889,98.70022958679752
1766,103.0,93.0,97.22222222222223,99.89614045761067
1767,88.0,92.2,91.55555555555556,91.23110160753198
1768,84.0,83.0,82.33333333333333,81.83043000271587
1769,70.0,79.2,76.66666666666667,75.16245669363384
1770,70.0,83.6,79.11111111111111,76.36120775372598
1771,84.0,85.6,86.22222222222223,86.71246136584021
1772,110.0,87.0,92.55555555555556,95.76586966374026
1773,94.0,87.4,90.22222222222223,92.01216075240818
1774,77.0,84.8,82.66666666666667,81.40161058687916
1775,72.0,85.6,80.0,76.46408117919007
1776,71.0,90.8,86.88888888888889,84.74173669837262
1777,114.0,97.4,100.66666666666667,102.45807085659678
1778,120.0,104.2,109.44444444444444,112.65999140132075
1779,110.0,111.8,111.66666666666667,111.62867410566831
1780,106.0,116.4,112.55555555555556,110.16140019875655
1781,109.0,115.0,115.11111111111111,115.37747697282904
1782,137.0,113.0,117.88888888888889,120.59629966645612
1783,113.0,111.2,113.22222222222223,114.5964410710427
1784,100.0,104.0,103.33333333333333,102.98690026552876
1785,97.0,90.4,91.0,91.21790760333639
1786,73.0,81.8,80.11111111111111,79.19175526925608
1787,69.0,84.2,78.0,74.0897033130408
1788,70.0,88.8,85.0,82.90015530326363
1789,112.0,99.4,101.22222222222223,102.11698251995041
1790,120.0,111.4,115.0,117.27756124945816
1791,126.0,121.2,123.0,124.1231335984478
1792,129.0,121.2,123.22222222222223,124.40867675566724
1793,119.0,120.2,120.0,119.89607007965863
1794,112.0,116.6,115.66666666666667,115.15036631917766
1795,115.0,115.8,114.33333333333333,113.32082816366265
1796,108.0,115.6,114.88888888888889,114.62367379177259
1797,125.0,115.6,117.11111111111111,117.88592804728059
1798,118.0,117.2,117.66666666666667,117.97175791925503
1799,112.0,121.8,119.33333333333333,117.89506071964352
1800,123.0,118.6,120.22222222222223,121.23211096754706
1801,131.0,114.6,118.55555555555556,120.84054814332157
1802,109.0,112.0,111.88888888888889,111.90416950023412
1803,98.0,106.0,103.77777777777777,102.45609927142881
1804,99.0,97.8,97.55555555555556,97.345079290527
1805,93.0,98.0,96.11111111111111,94.93135508610183
1806,90.0,98.6,97.33333333333333,96.7064045570672
1807,110.0,96.8,99.44444444444444,100.90207975356942
1808,101.0,92.4,96.0,98.27756124945816
1809,90.0,88.6,88.33333333333333,88.10087794852377
1810,71.0,79.8,78.0,77.00204261180251
1811,71.0,73.4,71.77777777777777,70.70530092732776
1812,66.0,80.8,75.11111111111111,71.54986391630229
1813,69.0,86.2,84.66666666666667,84.12022303121677
1814,127.0,94.2,99.11111111111111,101.55885453539618
1815,98.0,104.2,106.11111111111111,107.65708083408971
1816,111.0,109.6,109.33333333333333,109.10087794852379
1817,116.0,100.6,104.66666666666667,107.06155485333771
1818,96.0,96.4,96.88888888888889,97.24725331382082
1819,82.0,87.6,86.11111111111111,85.2330970844723
1820,77.0,78.2,77.11111111111111,76.37836882002989
1821,67.0,76.2,73.44444444444444,71.78303137872666
1822,69.0,76.0,74.55555555555556,73.75279382104134
1823,86.0,74.0,76.88888888888889,78.55700046304243
1824,81.0,79.2,79.0,78.80218792197088
1825,67.0,86.2,82.11111111111111,79.81942001490934
1826,93.0,87.6,88.33333333333333,88.68311565535578
1827,104.0,86.4,91.77777777777777,95.03131729565243
1828,93.0,90.4,90.77777777777777,90.96365849867951
1829,75.0,90.0,86.66666666666667,84.77803106483093
1830,87.0,87.8,86.55555555555556,85.70025347856983
1831,91.0,85.8,87.88888888888889,89.2038688868021
1832,93.0,87.4,88.55555555555556,89.19776494316689
1833,83.0,85.2,85.33333333333333,85.49650210458196
1834,83.0,82.6,82.0,81.56303402872557
1835,76.0,86.2,82.66666666666667,80.4863368291141
1836,78.0,94.8,90.77777777777777,88.4581418832313
1837,111.0,101.2,103.55555555555556,104.91522662290286
1838,126.0,109.0,113.66666666666667,116.435932719487
1839,115.0,117.2,117.44444444444444,117.68621476203558
1840,115.0,118.8,117.55555555555556,116.79413563625758
1841,119.0,116.6,117.22222222222223,117.58728515558991
1842,119.0,118.4,118.22222222222223,118.07768331653669
1843,115.0,119.6,119.0,118.71950429153844
1844,124.0,119.4,120.11111111111111,120.47020836591513
1845,121.0,116.4,118.44444444444444,119.74676025535818
1846,118.0,114.2,114.66666666666667,114.87787576156727
1847,104.0,111.8,109.88888888888889,108.78103590178634
1848,104.0,108.6,107.44444444444444,106.77094100427051
1849,112.0,107.0,107.55555555555556,107.79209302445506
1850,105.0,108.4,108.22222222222223,108.20285952678701
1851,110.0,109.0,109.0,108.9687059474374
1852,111.0,103.4,106.22222222222223,107.98086669984562
1853,107.0,95.4,98.44444444444444,100.23511580450248
1854,84.0,86.6,85.88888888888889,85.46720352895971
1855,65.0,79.0,75.0,72.60846106754681
1856,66.0,73.8,71.0,69.2633346421576
1857,73.0,80.6,77.33333333333333,75.26028267034002
1858,81.0,88.0,88.11111111111111,88.4087710253916
1859,118.0,95.4,99.55555555555556,101.78800780085004
1860,102.0,103.6,104.77777777777777,105.66102465310817
1861,103.0,104.6,105.0,105.33303605093303
1862,114.0,96.4,99.88888888888889,101.80620211894139
1863,86.0,90.2,90.44444444444444,90.74880286716072
1864,77.0,83.8,81.11111111111111,79.42175324704863
1865,71.0,76.2,74.55555555555556,73.55498174301226
1866,71.0,74.8,73.66666666666667,72.98384829371116
1867,76.0,77.6,76.66666666666667,76.05648416148995
1868,79.0,82.8,82.11111111111111,81.74269892352552
1869,91.0,87.6,88.44444444444444,88.93541641793452
1870,97.0,91.6,93.11111111111111,94.01110425753092
1871,95.0,91.0,93.11111111111111,94.47936428136789
1872,96.0,86.4,88.33333333333333,89.40057733509174
1873,76.0,80.4,79.77777777777777,79.47530294953522
1874,68.0,74.8,72.55555555555556,71.18060387686297
1875,67.0,69.4,68.44444444444444,67.84357687204931
1876,67.0,67.4,67.44444444444444,67.48840268400646
1877,69.0,67.4,67.55555555555556,67.6155272363349
1878,66.0,67.8,67.55555555555556,67.43896144821474
1879,68.0,70.4,69.22222222222223,68.46415155714212
1880,69.0,71.2,71.33333333333333,71.49650210458198
1881,80.0,72.2,73.66666666666667,74.46011346839929
1882,73.0,72.8,73.44444444444444,73.8940746027183
1883,71.0,82.4,77.55555555555556,74.48528033423683
1884,71.0,83.4,83.0,83.105080684943
1885,117.0,85.6,90.88888888888889,93.64768924432599
1886,85.0,85.4,88.66666666666667,90.99006975016057
1887,84.0,85.2,83.22222222222223,81.86066756040117
1888,70.0,74.8,74.22222222222223,73.9637056335417
1889,70.0,71.2,70.11111111111111,69.3783688200299
1890,65.0,67.2,67.0,66.92736413222119
1891,67.0,65.8,65.77777777777777,65.72450460543418
1892,64.0,64.4,64.44444444444444,64.48840268400646
1893,63.0,65.6,64.55555555555556,63.898065556598944
1894,63.0,66.2,65.66666666666667,65.389520212423
1895,71.0,75.6,72.55555555555556,70.54582582755947
1896,70.0,81.4,81.0,81.07378663238045
1897,111.0,87.6,91.33333333333333,93.24206446047634
1898,92.0,93.4,95.11111111111111,96.3653865983729
1899,94.0,95.2,95.11111111111111,95.08578273711223
1900,100.0,87.4,90.0,91.44497112212554
1901,79.0,81.6,82.0,82.36433010349562
1902,72.0,75.8,73.88888888888889,72.65585969153602
1903,63.0,68.0,67.0,66.44905634573055
1904,65.0,65.4,64.55555555555556,63.97070142437775
1905,61.0,64.6,64.0,63.68821023897589
1906,66.0,65.6,65.44444444444444,65.32188465853996
1907,68.0,75.4,71.88888888888889,69.6366560134296
1908,68.0,82.6,81.22222222222223,80.7044562149891
1909,114.0,84.6,90.66666666666667,94.03826595162629
1910,97.0,85.6,90.22222222222223,93.13529435085599
1911,76.0,85.8,83.44444444444444,82.08477337709712
1912,73.0,80.0,76.77777777777777,74.7173913017839
1913,69.0,77.0,75.66666666666667,74.97380053105752
1914,85.0,77.6,78.77777777777777,79.37937818004498
1915,82.0,78.6,80.11111111111111,81.07369236265606
1916,79.0,91.8,86.33333333333333,82.86670112608434
1917,78.0,99.8,96.55555555555556,94.94260074821932
1918,135.0,105.6,111.22222222222223,114.27941532181191
1919,125.0,112.0,117.33333333333333,120.69938487445883
1920,111.0,117.2,116.0,115.34512642538918
1921,111.0,106.2,107.55555555555556,108.36428296863342
1922,104.0,97.4,98.44444444444444,98.97675823315073
1923,80.0,97.8,92.66666666666667,89.59230936125797
1924,81.0,99.8,94.88888888888889,92.00302872872773
1925,113.0,102.6,104.55555555555556,105.61348462453238
1926,121.0,116.0,117.0,117.55094365426943
1927,118.0,121.4,123.44444444444444,124.99711267585879
1928,147.0,118.6,123.66666666666667,126.36214608710655
1929,108.0,110.2,112.55555555555556,114.29075525365377
1930,99.0,102.4,99.66666666666667,97.83946840535442
1931,79.0,87.4,85.88888888888889,85.0827779001568
1932,79.0,82.2,80.0,78.54383035061916
1933,72.0,80.8,78.77777777777777,77.62261729689531
1934,82.0,87.0,84.77777777777777,83.36221711374107
1935,92.0,94.0,94.0,94.06258810512514
1936,110.0,100.6,103.22222222222223,104.7830546218165
1937,114.0,103.0,106.44444444444444,108.53685780287296
1938,105.0,104.4,104.44444444444444,104.45710863144389
1939,94.0,107.2,103.11111111111111,100.63165569953387
1940,99.0,108.0,106.22222222222223,105.24624395380572
1941,124.0,111.4,113.55555555555556,114.68612049231116
1942,118.0,116.6,118.33333333333333,119.51570578268841
1943,122.0,120.6,120.55555555555556,120.48030326343094
1944,120.0,119.8,120.0,120.13522397290393
1945,119.0,118.4,118.88888888888889,119.21595926125823
1946,120.0,116.2,116.77777777777777,117.06758841902086
1947,111.0,109.8,111.33333333333333,112.38048180978444
1948,111.0,101.6,103.22222222222223,104.07564070473421
1949,88.0,90.6,90.88888888888889,91.17461744604202
1950,78.0,82.2,80.0,78.57512440318173
1951,65.0,80.8,75.66666666666667,72.52972125613282
1952,69.0,79.6,78.33333333333333,77.76899266219237
1953,104.0,80.2,84.44444444444444,86.70222506373783
1954,82.0,82.4,84.55555555555556,86.09294317562467
1955,81.0,91.0,86.11111111111111,82.96558359766777
1956,76.0,94.8,91.0,88.90015530326363
1957,112.0,104.0,104.77777777777777,105.07763618167452
1958,123.0,114.0,117.33333333333333,119.4097332505445
1959,128.0,121.2,124.0,125.76795941040494
1960,131.0,119.8,122.33333333333333,123.774955201241
1961,112.0,111.8,113.22222222222223,114.22206320489343
1962,105.0,102.6,102.0,101.50044592360042
1963,83.0,90.0,89.22222222222223,88.8910697657629
1964,82.0,81.0,80.0,79.26129203035511
1965,68.0,78.6,75.33333333333333,73.35416482802773
1966,67.0,83.2,79.0,76.53582519976801
1967,93.0,89.6,89.66666666666667,89.60742781575938
