date_time,Raw_Data,Mean_Python,Triangular_Python,Gaussian_Python
2017-03-15 14:26:00,72,70.8,70.66666666666666,70.5347919479806
2017-03-15 14:36:00,67,69.6,68.55555555555556,67.89806555659895
2017-03-15 14:46:00,63,70.2,68.77777777777777,67.99699516304459
2017-03-15 14:56:00,75,69.8,70.66666666666666,71.1170296548126
2017-03-15 15:06:00,74,70.6,71.77777777777777,72.5045543902953
2017-03-15 15:16:00,70,71.8,71.55555555555554,71.43896144821474
2017-03-15 15:26:00,71,73.0,71.77777777777777,70.97574887313566
2017-03-15 15:36:00,69,74.0,73.33333333333333,73.01819431809132
2017-03-15 15:46:00,81,74.4,75.77777777777777,76.5458962055115
2017-03-15 15:56:00,79,73.8,75.55555555555556,76.63473091444133
2017-03-15 16:06:00,72,73.8,73.33333333333333,73.05953613330756
2017-03-15 16:16:00,68,71.0,70.22222222222221,69.76589355551259
2017-03-15 16:26:00,69,69.2,68.77777777777777,68.48535071218886
2017-03-15 16:36:00,67,74.8,71.88888888888887,70.07362198470402
2017-03-15 16:46:00,70,77.2,76.99999999999999,77.08383439503409
2017-03-15 16:56:00,100,78.2,82.33333333333333,84.57510051140939
2017-03-15 17:06:00,80,80.0,81.55555555555556,82.65597720435026
2017-03-15 17:16:00,74,80.0,78.22222222222221,77.152361796118
2017-03-15 17:26:00,76,74.0,74.0,73.93741189487484
2017-03-15 17:36:00,70,73.0,72.33333333333333,71.95560621296619
2017-03-15 17:46:00,70,80.6,76.44444444444444,73.83646356839903
2017-03-15 17:56:00,75,82.0,82.44444444444444,82.97790899775238
2017-03-15 18:06:00,112,86.4,90.44444444444444,92.50441298570871
2017-03-15 18:16:00,83,91.4,91.8888888888889,92.49760573432144
2017-03-15 18:26:00,92,101.2,96.44444444444444,93.36820354456204
2017-03-15 18:36:00,95,95.4,98.1111111111111,100.04150646289263
2017-03-15 18:46:00,124,105.4,105.88888888888887,105.65266631513187
2017-03-15 18:56:00,83,113.6,110.1111111111111,108.60062056437208
2017-03-15 19:06:00,133,115.2,117.55555555555554,118.66487420240225
2017-03-15 19:16:00,133,108.8,116.22222222222223,120.71548944588548
2017-03-15 19:26:00,103,111.2,109.66666666666667,108.83857655815355
2017-03-15 19:36:00,92,104.4,100.44444444444444,98.03427564642811
2017-03-15 19:46:00,95,97.4,96.44444444444444,95.8435768720493
2017-03-15 19:56:00,99,94.0,95.66666666666667,96.68921959899097
2017-03-15 20:06:00,98,104.2,100.22222222222223,97.60230998904942
2017-03-15 20:16:00,86,115.0,109.77777777777777,106.99103262399595
2017-03-15 20:26:00,143,122.0,125.66666666666667,127.60334259215438
2017-03-15 20:36:00,149,123.4,132.44444444444443,138.0414825711203
2017-03-15 20:46:00,134,123.0,126.33333333333333,128.34714514541938
2017-03-15 20:56:00,105,111.6,109.55555555555556,108.31582784976693
2017-03-15 21:06:00,84,99.4,95.1111111111111,92.55901983175507
2017-03-15 21:16:00,86,100.2,93.88888888888887,89.86869660302465
2017-03-15 21:26:00,88,98.6,99.22222222222221,99.9941078389034
2017-03-15 21:36:00,138,101.8,107.77777777777777,110.87369626823788
2017-03-15 21:46:00,97,108.0,108.0,108.34423457818833
2017-03-15 21:56:00,100,118.0,111.55555555555554,107.55995881381811
2017-03-15 22:06:00,117,119.2,118.66666666666667,118.35822615986042
2017-03-15 22:16:00,138,126.6,130.0,132.04845511886649
2017-03-15 22:26:00,144,132.6,135.88888888888889,137.8587424614129
2017-03-15 22:36:00,134,132.6,133.88888888888889,134.756855152874
2017-03-15 22:46:00,130,126.4,127.0,127.3117897610241
2017-03-15 22:56:00,117,117.8,117.77777777777777,117.78709271055935
2017-03-15 23:06:00,107,109.0,108.55555555555554,108.30373747531078
2017-03-15 23:16:00,101,101.4,100.66666666666667,100.16041408183132
2017-03-15 23:26:00,90,107.0,100.88888888888887,97.09780273361632
2017-03-15 23:36:00,92,115.6,110.77777777777777,108.10501030699096
2017-03-15 23:46:00,145,123.6,127.77777777777777,130.06350319541588
2017-03-15 23:56:00,150,128.8,136.66666666666666,141.56822223338756
2017-03-16 00:06:00,141,132.8,134.66666666666666,135.7305614142072
2017-03-16 00:16:00,116,125.6,123.66666666666664,122.59942266490825
2017-03-16 00:26:00,112,116.6,114.66666666666667,113.44295240209537
2017-03-16 00:36:00,109,106.0,107.22222222222221,107.99295707430176
2017-03-16 00:46:00,105,97.6,99.44444444444446,100.51765412476652
2017-03-16 00:56:00,88,91.4,90.22222222222221,89.49544560970469
2017-03-16 01:06:00,74,90.4,85.44444444444444,82.45203793959611
2017-03-16 01:16:00,81,91.6,88.66666666666667,86.92330280038851
2017-03-16 01:26:00,104,99.6,99.77777777777777,99.76584642065039
2017-03-16 01:36:00,111,110.2,111.66666666666664,112.67917183633729
2017-03-16 01:46:00,128,123.4,123.44444444444444,123.33193242119357
2017-03-16 01:56:00,127,128.4,130.11111111111111,131.36538659837288
2017-03-16 02:06:00,147,129.4,133.0,134.99591477639498
2017-03-16 02:16:00,129,129.2,129.66666666666666,130.00305197181757
2017-03-16 02:26:00,116,133.4,128.33333333333331,125.29361933470508
2017-03-16 02:36:00,127,128.4,128.88888888888889,129.27854736638338
2017-03-16 02:46:00,148,124.4,129.66666666666666,132.65384032282336
2017-03-16 02:56:00,122,123.4,124.22222222222221,124.84768533874417
2017-03-16 03:06:00,109,114.8,113.88888888888887,113.4258617137435
2017-03-16 03:16:00,111,102.2,102.88888888888887,103.10083081366157
2017-03-16 03:26:00,84,98.8,95.33333333333333,93.3441170653741
2017-03-16 03:36:00,85,96.6,93.55555555555556,91.7648841954975
2017-03-16 03:46:00,105,89.6,93.44444444444444,95.68212953843054
2017-03-16 03:56:00,98,89.2,91.44444444444444,92.75680801801184
2017-03-16 04:06:00,76,93.0,88.55555555555554,85.94349259542017
2017-03-16 04:16:00,82,95.0,90.99999999999999,88.57716701498423
2017-03-16 04:26:00,104,97.0,98.88888888888887,100.006056808773
2017-03-16 04:36:00,115,99.2,104.22222222222221,107.28056608641357
2017-03-16 04:46:00,108,97.2,100.44444444444444,102.401633829969
2017-03-16 04:56:00,87,90.8,89.77777777777777,89.17356095116475
2017-03-16 05:06:00,72,84.4,80.55555555555556,78.22398830388171
2017-03-16 05:16:00,72,85.6,80.77777777777777,77.7920697813652
2017-03-16 05:26:00,83,88.6,88.33333333333333,88.3199363164618
2017-03-16 05:36:00,114,94.6,98.44444444444444,100.55695332818024
2017-03-16 05:46:00,102,106.2,105.66666666666664,105.42081426498558
2017-03-16 05:56:00,102,109.8,109.44444444444444,109.4370131061366
2017-03-16 06:06:00,130,107.8,111.33333333333333,113.13813454013497
2017-03-16 06:16:00,101,107.0,107.8888888888889,108.70546557500418
2017-03-16 06:26:00,104,102.4,102.1111111111111,101.85667660652054
2017-03-16 06:36:00,98,91.4,92.88888888888887,93.73560886296511
2017-03-16 06:46:00,79,87.0,85.11111111111111,84.02523724378956
2017-03-16 06:56:00,75,81.6,79.55555555555554,78.31582784976693
2017-03-16 07:06:00,79,79.6,78.66666666666666,78.02519010892736
2017-03-16 07:16:00,77,81.4,80.88888888888889,80.66501560698882
2017-03-16 07:26:00,88,83.2,84.1111111111111,84.60543233881907
2017-03-16 07:36:00,88,84.0,85.33333333333333,86.15137567919277
2017-03-16 07:46:00,84,85.8,85.33333333333333,85.05953613330755
2017-03-16 07:56:00,83,83.2,83.55555555555554,83.813339314364
2017-03-16 08:06:00,86,90.8,87.1111111111111,84.65175122484116
2017-03-16 08:16:00,75,98.6,95.0,93.19184953898045
2017-03-16 08:26:00,126,98.0,104.44444444444444,108.12710066055611
2017-03-16 08:36:00,123,96.2,103.66666666666667,108.1100099722042
2017-03-16 08:46:00,80,96.4,93.55555555555554,92.05657843121433
2017-03-16 08:56:00,77,86.4,82.44444444444444,79.94039348874038
2017-03-16 09:06:00,76,76.0,76.1111111111111,76.18971265745358
2017-03-16 09:16:00,76,73.6,74.1111111111111,74.39757249813634
2017-03-16 09:26:00,71,72.6,72.1111111111111,71.81533479130432
2017-03-16 09:36:00,68,71.0,70.44444444444444,70.14531887041979
2017-03-16 09:46:00,72,69.6,69.77777777777777,69.82843452577555
2017-03-16 09:56:00,68,68.4,68.77777777777777,69.05754065636722
2017-03-16 10:06:00,69,70.2,69.1111111111111,68.3783688200299
2017-03-16 10:16:00,65,70.4,69.77777777777779,69.5065970020978
2017-03-16 10:26:00,77,70.8,71.77777777777777,72.27544825970361
2017-03-16 10:36:00,73,71.4,72.22222222222221,72.75380318105644
2017-03-16 10:46:00,70,74.6,73.1111111111111,72.20180303190972
2017-03-16 10:56:00,72,76.0,75.0,74.417762293168
2017-03-16 11:06:00,81,79.4,79.44444444444444,79.4258145788813
2017-03-16 11:16:00,84,81.0,82.66666666666667,83.75180770411613
2017-03-16 11:26:00,90,81.2,83.11111111111111,84.18767004565107
2017-03-16 11:36:00,78,80.2,80.0,79.9273641322212
2017-03-16 11:46:00,73,79.0,77.22222222222221,76.15236179611802
2017-03-16 11:56:00,76,76.2,76.0,75.86477602709604
2017-03-16 12:06:00,78,74.0,75.33333333333333,76.15137567919278
2017-03-16 12:16:00,76,74.2,74.22222222222221,74.18161323687808
2017-03-16 12:26:00,67,80.0,76.0,73.57716701498423
2017-03-16 12:36:00,74,84.0,82.22222222222221,81.2775380063683
2017-03-16 12:46:00,105,86.8,90.66666666666667,92.83244872274605
2017-03-16 12:56:00,98,91.0,94.0,95.9031833833089
2017-03-16 13:06:00,90,90.2,90.77777777777777,91.19276462927117
2017-03-16 13:16:00,88,84.6,84.33333333333333,84.03828984339863
2017-03-16 13:26:00,70,81.0,78.88888888888889,77.73969408657011
2017-03-16 13:36:00,77,77.2,76.66666666666666,76.29563805473528
2017-03-16 13:46:00,80,73.6,75.11111111111111,75.97981020496833
2017-03-16 13:56:00,71,74.0,73.55555555555556,73.33503152787337
2017-03-16 14:06:00,70,73.4,72.22222222222221,71.4954456097047
2017-03-16 14:16:00,72,72.0,71.99999999999999,72.0
2017-03-16 14:26:00,74,71.6,72.33333333333333,72.77699781304351
2017-03-16 14:36:00,73,72.6,72.44444444444444,72.32188465853994
2017-03-16 14:46:00,69,73.4,72.55555555555556,72.09587763462804
2017-03-16 14:56:00,75,74.6,74.22222222222221,73.94245934363275
2017-03-16 15:06:00,76,75.2,75.88888888888889,76.35118323416219
2017-03-16 15:16:00,80,77.2,77.55555555555556,77.71945715667628
2017-03-16 15:26:00,76,78.2,77.99999999999999,77.9273641322212
2017-03-16 15:36:00,79,79.4,78.99999999999999,78.7295520541921
2017-03-16 15:46:00,80,80.8,80.55555555555556,80.40766739565215
2017-03-16 15:56:00,82,82.0,82.33333333333333,82.56913797236076
2017-03-16 16:06:00,87,91.6,88.44444444444444,86.35611317010587
2017-03-16 16:16:00,82,99.0,97.0,96.11717105939917
2017-03-16 16:26:00,127,100.6,106.22222222222221,109.37329747949964
2017-03-16 16:36:00,117,98.8,105.0,108.81641452927147
2017-03-16 16:46:00,90,97.6,95.88888888888887,94.91625987469028
2017-03-16 16:56:00,78,87.0,84.1111111111111,82.34911737926983
2017-03-16 17:06:00,76,79.0,77.66666666666666,76.81733026824465
2017-03-16 17:16:00,74,76.6,76.0,75.6569161864133
2017-03-16 17:26:00,77,85.4,81.44444444444444,78.90909943617781
2017-03-16 17:36:00,78,95.8,92.66666666666667,91.0071371954226
2017-03-16 17:46:00,122,95.2,102.8888888888889,107.48943528711142
2017-03-16 17:56:00,128,103.2,107.22222222222221,109.29150569626808
2017-03-16 18:06:00,71,108.2,103.1111111111111,100.67529904395339
2017-03-16 18:16:00,117,103.2,102.66666666666664,101.8575213188592
2017-03-16 18:26:00,103,98.4,101.33333333333333,103.26446151498692
2017-03-16 18:36:00,97,101.0,100.66666666666667,100.55603823788952
2017-03-16 18:46:00,104,97.8,97.55555555555556,97.18860902771411
2017-03-16 18:56:00,84,99.4,96.66666666666667,95.21499703610534
2017-03-16 19:06:00,101,98.4,98.77777777777777,98.9636584986795
2017-03-16 19:16:00,111,94.6,98.66666666666664,101.03026080077515
2017-03-16 19:26:00,92,107.0,101.66666666666667,98.3632032306663
2017-03-16 19:36:00,85,116.2,109.88888888888887,106.40069549658844
2017-03-16 19:46:00,146,114.2,121.66666666666667,125.95353970939134
2017-03-16 19:56:00,147,112.8,122.77777777777776,128.7659400416923
2017-03-16 20:06:00,101,112.8,110.88888888888887,109.90621211203663
2017-03-16 20:16:00,85,100.8,95.55555555555556,92.34000859867923
2017-03-16 20:26:00,85,91.2,88.55555555555554,86.87886187849251
2017-03-16 20:36:00,86,87.4,88.1111111111111,88.65797268129059
2017-03-16 20:46:00,99,87.6,89.33333333333333,90.20276525706264
2017-03-16 20:56:00,82,98.0,93.22222222222223,90.3430605704968
2017-03-16 21:06:00,86,102.4,100.33333333333333,99.38456703338947
2017-03-16 21:16:00,137,100.6,107.88888888888887,111.90604681567774
2017-03-16 21:26:00,108,101.2,105.44444444444444,108.23422395730162
2017-03-16 21:36:00,90,100.8,97.44444444444444,95.40865351257739
2017-03-16 21:46:00,85,95.8,91.44444444444444,88.70123959549507
2017-03-16 21:56:00,84,99.0,95.55555555555554,93.58831840737733
2017-03-16 22:06:00,112,106.2,107.0,107.38442562880292
2017-03-16 22:16:00,124,113.6,117.1111111111111,119.26946182888265
2017-03-16 22:26:00,126,120.0,122.0,123.22706351878915
2017-03-16 22:36:00,122,120.8,121.1111111111111,121.29364257779496
2017-03-16 22:46:00,116,117.6,117.55555555555554,117.57418542111867
2017-03-16 22:56:00,116,112.0,112.8888888888889,113.3925250493784
2017-03-16 23:06:00,108,104.8,106.0,106.7487557322985
2017-03-16 23:16:00,98,105.8,102.1111111111111,99.74563338252888
2017-03-16 23:26:00,86,104.6,101.55555555555556,99.98394256343552
2017-03-16 23:36:00,121,103.8,106.33333333333333,107.58719088586554
2017-03-16 23:46:00,110,102.4,106.33333333333331,108.87799327438148
2017-03-16 23:56:00,104,102.6,102.44444444444444,102.29059060597736
2017-03-17 00:06:00,91,105.8,100.22222222222223,96.7395765737559
2017-03-17 00:16:00,87,107.6,104.44444444444444,102.85681801110711
2017-03-17 00:26:00,137,113.0,116.1111111111111,117.56089714719867
2017-03-17 00:36:00,119,117.6,121.55555555555554,124.30995893176019
2017-03-17 00:46:00,131,120.0,121.66666666666667,122.5014552836155
2017-03-17 00:56:00,114,114.4,114.44444444444444,114.48840268400645
2017-03-17 01:06:00,99,113.8,110.0,107.77497909301333
2017-03-17 01:16:00,109,107.6,107.88888888888887,108.04944123579172
2017-03-17 01:26:00,116,100.4,104.77777777777777,107.3864914836953
2017-03-17 01:36:00,100,98.0,98.22222222222221,98.31683720978202
2017-03-17 01:46:00,78,93.4,90.0,88.07672109138382
2017-03-17 01:56:00,87,94.0,89.77777777777777,87.00997738470159
2017-03-17 02:06:00,86,97.0,95.88888888888887,95.44710800365242
2017-03-17 02:16:00,119,104.8,107.0,108.11193507119248
2017-03-17 02:26:00,115,114.0,115.1111111111111,115.86583252197332
2017-03-17 02:36:00,117,116.8,118.44444444444444,119.60148851980061
2017-03-17 02:46:00,133,109.4,114.44444444444444,117.27441500791618
2017-03-17 02:56:00,100,102.0,102.77777777777777,103.39057670730027
2017-03-17 03:06:00,82,103.4,95.44444444444444,90.48626645116205
2017-03-17 03:16:00,78,96.0,93.55555555555554,92.38961448214738
2017-03-17 03:26:00,124,91.8,97.88888888888887,101.18858513594179
2017-03-17 03:36:00,96,93.0,95.55555555555554,97.26950896374484
2017-03-17 03:46:00,79,93.8,90.1111111111111,87.96469175046694
2017-03-17 03:56:00,88,83.8,83.99999999999999,84.01004776265363
2017-03-17 04:06:00,82,80.6,80.99999999999999,81.23915389324532
2017-03-17 04:16:00,74,81.8,79.88888888888889,78.78103590178634
2017-03-17 04:26:00,80,92.2,86.66666666666667,83.13409710007463
2017-03-17 04:36:00,85,96.0,96.66666666666667,97.48251052290988
2017-03-17 04:46:00,140,99.0,106.77777777777777,110.9968298666857
2017-03-17 04:56:00,101,99.2,103.0,105.63184359030015
2017-03-17 05:06:00,89,100.6,95.8888888888889,92.91919433369364
2017-03-17 05:16:00,81,92.8,89.66666666666667,87.81937288004714
2017-03-17 05:26:00,92,95.0,93.44444444444444,92.43790495333745
2017-03-17 05:36:00,101,101.4,101.44444444444444,101.48840268400645
2017-03-17 05:46:00,112,105.4,108.1111111111111,109.8224480949546
2017-03-17 05:56:00,121,103.2,107.88888888888887,110.64884000892765
2017-03-17 06:06:00,101,97.6,99.1111111111111,100.07369236265606
2017-03-17 06:16:00,81,88.8,86.66666666666667,85.40161058687916
2017-03-17 06:26:00,73,78.0,76.11111111111111,74.93135508610183
2017-03-17 06:36:00,68,72.6,70.99999999999999,70.01209037445614
2017-03-17 06:46:00,67,71.0,70.11111111111111,69.60747495062158
2017-03-17 06:56:00,74,70.6,71.22222222222221,71.55599110302734
2017-03-17 07:06:00,73,71.0,71.77777777777779,72.26540049704997
2017-03-17 07:16:00,71,71.2,71.22222222222221,71.24420134200324
2017-03-17 07:26:00,70,70.4,70.11111111111111,69.91926471164568
2017-03-17 07:36:00,68,69.2,69.1111111111111,69.08578273711221
2017-03-17 07:46:00,70,69.6,69.22222222222221,68.94245934363275
2017-03-17 07:56:00,67,71.4,70.44444444444444,69.90616497717446
2017-03-17 08:06:00,73,79.8,76.77777777777777,74.85261527468785
2017-03-17 08:16:00,79,87.0,86.22222222222221,85.92236381832548
2017-03-17 08:26:00,110,90.8,95.44444444444444,98.1291432723586
2017-03-17 08:36:00,106,90.8,95.77777777777777,98.82345745496968
2017-03-17 08:46:00,86,91.0,89.55555555555554,88.6902057159162
2017-03-17 08:56:00,73,84.4,81.55555555555556,79.90010816840145
2017-03-17 09:06:00,80,77.8,77.66666666666666,77.50349789541802
2017-03-17 09:16:00,77,74.6,75.55555555555556,76.15642312795069
2017-03-17 09:26:00,73,75.2,74.33333333333333,73.78908818749966
2017-03-17 09:36:00,70,73.4,72.88888888888887,72.63372155442623
2017-03-17 09:46:00,76,73.0,73.1111111111111,73.09583049976587
2017-03-17 09:56:00,71,83.8,79.1111111111111,76.19468972825946
2017-03-17 10:06:00,75,88.0,87.55555555555554,87.64797205349913
2017-03-17 10:16:00,127,92.2,97.88888888888887,100.82425503244616
2017-03-17 10:26:00,91,100.2,100.77777777777777,101.47441110233436
2017-03-17 10:36:00,97,106.2,103.0,101.02418074891227
2017-03-17 10:46:00,111,99.2,102.22222222222223,103.99091446249925
2017-03-17 10:56:00,105,98.8,100.77777777777777,101.98286217678593
2017-03-17 11:06:00,92,97.0,95.88888888888887,95.25934368827699
2017-03-17 11:16:00,89,90.8,90.22222222222221,89.86982347585396
2017-03-17 11:26:00,88,84.8,85.44444444444444,85.80019244503058
2017-03-17 11:36:00,80,82.6,81.77777777777777,81.27749087150613
2017-03-17 11:46:00,75,80.2,79.1111111111111,78.5035450302802
2017-03-17 11:56:00,81,77.2,77.77777777777779,78.06758841902088
2017-03-17 12:06:00,77,76.6,76.77777777777777,76.89102263090072
2017-03-17 12:16:00,73,76.6,75.88888888888887,75.4984975815223
2017-03-17 12:26:00,77,75.8,75.66666666666666,75.5347919479806
2017-03-17 12:36:00,75,75.0,75.44444444444444,75.75885062981436
2017-03-17 12:46:00,77,74.8,75.1111111111111,75.26234852523238
2017-03-17 12:56:00,73,73.8,73.77777777777777,73.78709271055934
2017-03-17 13:06:00,72,72.8,72.55555555555556,72.40766739565215
2017-03-17 13:16:00,72,72.0,71.77777777777777,71.6205746850928
2017-03-17 13:26:00,70,72.8,72.1111111111111,71.71140487096295
2017-03-17 13:36:00,73,71.8,72.44444444444444,72.86278055015572
2017-03-17 13:46:00,77,71.4,72.33333333333333,72.81833962825971
2017-03-17 13:56:00,67,71.2,70.77777777777777,70.61052692243918
2017-03-17 14:06:00,70,71.2,70.22222222222221,69.56808147748349
2017-03-17 14:16:00,69,70.4,70.33333333333333,70.32998407911545
2017-03-17 14:26:00,73,70.6,71.22222222222221,71.58728515558992
2017-03-17 14:36:00,73,70.4,71.0,71.34308381358669
2017-03-17 14:46:00,68,70.6,70.11111111111111,69.84662884386688
2017-03-17 14:56:00,69,68.6,68.77777777777777,68.89102263090071
2017-03-17 15:06:00,70,71.6,70.0,68.91820821676842
2017-03-17 15:16:00,63,73.0,72.1111111111111,71.79523926599704
2017-03-17 15:26:00,88,75.4,76.77777777777777,77.35813189013605
2017-03-14 14:36:00,75,78.4,79.0,79.53084812896213
2017-03-14 14:46:00,81,82.6,81.66666666666666,81.05648416148995
2017-03-14 14:56:00,85,81.2,82.33333333333333,83.01615170628882
2017-03-14 15:06:00,84,79.6,81.33333333333333,82.42182362500067
2017-03-14 15:16:00,81,77.2,77.66666666666666,77.87787576156728
2017-03-14 15:26:00,67,73.0,72.11111111111111,71.67006305574674
2017-03-14 15:36:00,69,69.0,68.22222222222221,67.67201139782487
2017-03-14 15:46:00,64,66.2,65.77777777777777,65.54793881731402
2017-03-14 15:56:00,64,66.4,65.66666666666666,65.22300218695648
2017-03-14 16:06:00,67,67.2,66.88888888888889,66.67506336964246
2017-03-14 16:16:00,68,76.2,73.0,70.99288669634971
2017-03-14 16:26:00,73,84.6,82.88888888888887,82.0414360849406
2017-03-14 16:36:00,109,96.6,97.77777777777777,98.22290791723209
2017-03-14 16:46:00,106,105.2,108.22222222222221,110.33514904068761
2017-03-14 16:56:00,127,107.6,112.1111111111111,114.69522927290178
2017-03-14 17:06:00,111,101.4,104.55555555555556,106.48741656708121
2017-03-14 17:16:00,85,95.2,92.77777777777777,91.38346340365001
2017-03-14 17:26:00,78,84.0,81.77777777777777,80.39351116630364
2017-03-14 17:36:00,75,76.0,75.44444444444443,75.08273076529461
2017-03-14 17:46:00,71,84.0,78.66666666666666,75.30061512554114
2017-03-14 17:56:00,71,91.6,88.44444444444444,86.85681801110711
2017-03-14 18:06:00,125,101.0,104.66666666666667,106.50946043446662
2017-03-14 18:16:00,116,112.0,115.44444444444444,117.75591617081099
2017-03-14 18:26:00,122,121.4,121.44444444444444,121.45710863144384
2017-03-14 18:36:00,126,119.6,121.1111111111111,121.97981020496833
2017-03-14 18:46:00,118,115.6,117.33333333333333,118.48441173012583
2017-03-14 18:56:00,116,110.2,110.77777777777777,111.00500031389569
2017-03-14 19:06:00,96,100.4,100.55555555555556,100.80329155171037
2017-03-14 19:16:00,95,92.2,91.55555555555556,91.01204323959396
2017-03-14 19:26:00,77,87.8,84.99999999999999,83.35721679984533
2017-03-14 19:36:00,77,94.4,88.55555555555554,84.96563073252997
2017-03-14 19:46:00,94,93.4,95.66666666666667,97.2513617805157
2017-03-14 19:56:00,129,98.0,103.55555555555554,106.51551724323964
2017-03-14 20:06:00,90,101.6,101.8888888888889,102.45626391910521
2017-03-14 20:16:00,100,98.4,97.44444444444444,96.718400661799
2017-03-14 20:26:00,95,88.0,89.77777777777777,90.8163441513194
2017-03-14 20:36:00,78,86.6,84.55555555555556,83.37841595489208
2017-03-14 20:46:00,77,84.2,81.77777777777779,80.28958124596227
2017-03-14 20:56:00,83,90.8,87.22222222222221,84.93534603998249
2017-03-14 21:06:00,88,93.8,95.1111111111111,96.22011486281531
2017-03-14 21:16:00,128,99.0,103.55555555555554,105.8706914312825
2017-03-14 21:26:00,93,100.6,102.22222222222221,103.60763959829798
2017-03-14 21:36:00,103,100.4,99.1111111111111,98.11796863687563
2017-03-14 21:46:00,91,102.2,98.1111111111111,95.56906759440874
2017-03-14 21:56:00,87,107.0,104.1111111111111,102.69335195745818
2017-03-14 22:06:00,137,109.8,114.1111111111111,116.30965287949721
2017-03-14 22:16:00,117,118.6,120.1111111111111,121.23016262546892
2017-03-14 22:26:00,117,128.2,125.22222222222221,123.46619416894463
2017-03-14 22:36:00,135,128.6,129.44444444444443,129.8415342602468
2017-03-14 22:46:00,135,126.2,130.55555555555554,133.3613485096301
2017-03-14 22:56:00,139,125.6,127.33333333333333,128.14017715193748
2017-03-14 23:06:00,105,126.8,121.88888888888887,119.09691088641546
2017-03-14 23:16:00,114,122.8,120.88888888888887,119.81232995434891
2017-03-14 23:26:00,141,123.4,125.33333333333331,126.15022491459112
2017-03-14 23:36:00,115,124.8,126.33333333333331,127.72471638797278
2017-03-14 23:46:00,142,128.6,128.2222222222222,127.53563666031926
2017-03-14 23:56:00,112,127.2,126.1111111111111,125.81648555590596
2017-03-15 00:06:00,133,131.4,129.88888888888889,128.76983737453102
2017-03-15 00:16:00,134,125.2,129.2222222222222,131.7922105372693
2017-03-15 00:26:00,136,126.4,127.66666666666664,128.26230139037017
2017-03-15 00:36:00,111,124.6,122.1111111111111,120.7760355878906
2017-03-15 00:46:00,118,122.6,120.44444444444444,119.06352708718819
2017-03-15 00:56:00,124,115.6,118.66666666666667,120.57319930419345
2017-03-15 01:06:00,124,119.0,118.66666666666667,118.27439176482635
2017-03-15 01:16:00,101,119.0,116.55555555555554,115.3896144821474
2017-03-15 01:26:00,128,112.6,115.33333333333333,116.78500296389464
2017-03-15 01:36:00,118,106.0,109.55555555555554,111.69527640776396
2017-03-15 01:46:00,92,102.8,100.77777777777777,99.68520540202047
2017-03-15 01:56:00,91,95.6,93.0,91.30467645737382
2017-03-15 02:06:00,85,88.0,88.1111111111111,88.28359481514131
2017-03-15 02:16:00,92,85.0,86.0,86.48835554914427
2017-03-15 02:26:00,80,83.2,82.77777777777779,82.57923286987659
2017-03-15 02:36:00,77,82.6,81.0,80.04338442701871
2017-03-15 02:46:00,82,80.6,80.66666666666667,80.67001592088454
2017-03-15 02:56:00,82,83.4,82.77777777777777,82.38142079184749
2017-03-15 03:06:00,82,86.0,85.55555555555554,85.36632558043594
2017-03-15 03:16:00,94,93.0,91.66666666666667,90.69215405799434
2017-03-15 03:26:00,90,99.8,98.8888888888889,98.55103792399379
2017-03-15 03:36:00,117,102.4,105.77777777777777,107.71037161917552
2017-03-15 03:46:00,116,99.4,104.55555555555554,107.68318603330782
2017-03-15 03:56:00,95,97.2,96.77777777777777,96.54793881731402
2017-03-15 04:06:00,79,91.2,87.55555555555554,85.35921227678566
2017-03-15 04:16:00,79,89.2,85.55555555555554,83.29662417166053
2017-03-15 04:26:00,87,87.4,88.44444444444444,89.19581660108877
2017-03-15 04:36:00,106,88.6,91.99999999999999,93.86069080349102
2017-03-15 04:46:00,86,92.2,91.55555555555554,91.29368971265714
2017-03-15 04:56:00,85,100.8,95.22222222222221,91.77087062631846
2017-03-15 05:06:00,97,106.4,104.55555555555556,103.54493398035862
2017-03-15 05:16:00,130,114.6,118.22222222222221,120.30270422352334
2017-03-15 05:26:00,134,120.8,125.44444444444444,128.31690758773405
2017-03-15 05:36:00,127,121.8,123.66666666666664,124.82444357189492
2017-03-15 05:46:00,116,118.0,116.77777777777777,115.97574887313566
2017-03-15 05:56:00,102,113.4,110.88888888888887,109.46924614076222
2017-03-15 06:06:00,111,112.4,110.77777777777777,109.67400687476517
2017-03-15 06:16:00,111,110.8,112.1111111111111,113.03235054743982
2017-03-15 06:26:00,122,109.2,112.1111111111111,113.76990775248308
2017-03-15 06:36:00,108,104.8,106.22222222222223,107.12818104720573
2017-03-15 06:46:00,94,100.4,98.55555555555556,97.45105182267088
2017-03-15 06:56:00,89,93.6,92.1111111111111,91.20180303190975
2017-03-15 07:06:00,89,89.6,89.22222222222221,88.97375339619535
2017-03-15 07:16:00,88,87.2,87.66666666666667,87.97175791925503
2017-03-15 07:26:00,88,84.6,85.44444444444444,85.93541641793452
2017-03-15 07:36:00,82,82.8,82.44444444444444,82.21795473819857
2017-03-15 07:46:00,76,89.2,84.44444444444444,81.49337975481234
2017-03-15 07:56:00,80,95.8,92.77777777777777,91.13426174775103
2017-03-15 08:06:00,120,98.0,103.44444444444444,106.60745105884925
2017-03-15 08:16:00,121,98.6,105.33333333333331,109.39560026428586
