Date,Ticker,Sector,Industry,Role,Close,Volume,Daily_Turnover,Log_Returns,Volatility_20d,RSI_14,SMA_50,SMA_200
2022-11-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.9061,565298000,9556970116.2262,0.0792,0.7093,70.5343,13.6534,17.7527
2022-12-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.1179,470977000,8062120519.8421,0.0124,0.6969,61.7518,13.7309,17.7061
2022-12-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.8591,371389000,6261292208.8909,-0.0152,0.704,54.9461,13.8172,17.6581
2022-12-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.5934,352255000,5845103750.3624,-0.0159,0.6922,52.7391,13.899,17.6187
2022-12-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.971,352694000,5632880147.0566,-0.0382,0.7112,44.4495,13.9742,17.5806
2022-12-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.1039,372388000,5996891638.8474,0.0083,0.709,51.962,14.0483,17.5444
2022-12-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.1518,515456000,8841013048.3398,0.063,0.6962,61.9273,14.137,17.5185
2022-12-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.984,465338000,7903299356.514,-0.0098,0.5259,62.93,14.2326,17.4849
2022-12-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.5175,457328000,8011227503.9978,0.0309,0.5221,66.7984,14.3404,17.4519
2022-12-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,18.0539,656589000,11854010777.9732,0.0302,0.5299,65.8492,14.4516,17.4205
2022-12-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.6563,496888000,8773217607.2845,-0.0223,0.5343,59.1324,14.5417,17.3916
2022-12-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.935,478542000,8104132245.8382,-0.0417,0.5288,55.0306,14.6165,17.3554
2022-12-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.5544,478232000,7916856347.2443,-0.0227,0.5331,55.5346,14.6854,17.3198
2022-12-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.2377,354039000,5748795102.9682,-0.0193,0.5342,54.494,14.7689,17.2865
2022-12-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.0689,403260000,6479950426.3687,-0.0105,0.5354,42.7358,14.8572,17.2603
2022-12-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.4845,325025000,5357873660.2783,0.0255,0.518,44.6919,14.9554,17.2353
2022-12-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.3237,565045000,8658556328.6781,-0.073,0.5695,38.8218,15.0322,17.1971
2022-12-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.1908,349326000,5306538302.3014,-0.0087,0.5683,39.5877,15.0971,17.1599
2022-12-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.1069,464902000,6558315926.4259,-0.074,0.6164,37.0489,15.155,17.1202
2022-12-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.022,351066000,4922634169.7102,-0.006,0.6159,35.4388,15.198,17.0838
2022-12-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.5884,354923000,5177756622.2382,0.0396,0.5571,30.7761,15.2507,17.0421
2022-12-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.5994,310490000,4532962537.6415,0.0008,0.5531,31.6864,15.302,16.9928
2023-01-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.3007,401277000,5738535946.2118,-0.0207,0.5544,24.3712,15.3444,16.9407
2023-01-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.7342,431324000,6355235265.274,0.0299,0.5696,23.1105,15.3901,16.8824
2023-01-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.2507,389168000,5545929406.2958,-0.0334,0.5662,22.7932,15.4234,16.8202
2023-01-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.8441,405044000,6012529477.2644,0.0408,0.5882,32.9477,15.4554,16.762
2023-01-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.6124,504231000,7872242146.8058,0.0505,0.5706,42.774,15.5101,16.7121
2023-01-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.8931,384101000,6104552223.6958,0.0178,0.5757,47.3417,15.5648,16.6511
2023-01-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.985,353285000,5647259929.8716,0.0058,0.5626,49.345,15.6081,16.5928
2023-01-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.4945,551409000,9095210054.3346,0.0314,0.5636,50.0769,15.6684,16.5344
2023-01-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.8821,447287000,7551143483.2268,0.0232,0.5677,63.6078,15.7355,16.4758
2023-01-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.6843,511102000,9038479852.3521,0.0464,0.5726,69.4939,15.8252,16.426
2023-01-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.3596,439624000,7631706043.5944,-0.0185,0.5704,78.855,15.9043,16.3766
2023-01-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.7482,452932000,7585811029.3121,-0.0359,0.5817,72.1187,15.9565,16.3271
2023-01-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.8212,564967000,10068368019.3081,0.0621,0.6177,74.2361,16.0272,16.2796
2023-01-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.1738,655163000,12561966510.7441,0.0732,0.6602,78.551,16.1191,16.246
2023-01-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.2457,496204000,9549808880.661,0.0037,0.5882,81.7633,16.2288,16.2205
2023-01-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.3037,449537000,8677719442.3542,0.003,0.5844,80.8387,16.3003,16.1961
2023-01-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.7822,489535000,9684077340.8508,0.0245,0.4889,87.3566,16.3698,16.1797
2023-01-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,20.3446,542142000,11029680079.4106,0.028,0.4826,87.3035,16.4512,16.172
2023-01-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.1428,488611000,9353400053.69,-0.0609,0.5515,72.6132,16.5011,16.1604
2023-01-31,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.5175,498017000,9720028711.5555,0.0194,0.5497,72.9388,16.5737,16.1472
2023-02-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,20.9221,660477000,13818538171.3257,0.0695,0.5661,76.7946,16.679,16.1457
2023-02-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.6873,564276000,12237617360.1837,0.0359,0.5681,77.4214,16.8049,16.1454
2023-02-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.0789,429366000,9050562712.7151,-0.0285,0.5623,71.6569,16.9206,16.14
2023-02-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.0679,452197000,9526846217.4244,-0.0005,0.5607,69.0131,17.0216,16.1381
2023-02-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.1508,664150000,14711472022.9149,0.0501,0.5604,74.8086,17.1346,16.1481
2023-02-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.1828,559651000,12414624231.8611,0.0014,0.5633,79.9362,17.2533,16.1616
2023-02-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.3147,523876000,11690117358.0856,0.0059,0.5633,77.6154,17.3834,16.1739
2023-02-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.2437,550737000,11699710530.0808,-0.0492,0.6063,63.1773,17.4959,16.1863
2023-02-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.7662,474919000,10337186951.0593,0.0243,0.6066,65.175,17.5931,16.2032
2023-02-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.948,675474000,15500795358.181,0.0529,0.6118,69.3261,17.7097,16.2192
2023-02-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.7412,420575000,9564394416.2369,-0.0091,0.6062,66.1575,17.8274,16.2404
2023-02-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.98,412026000,9056329719.635,-0.034,0.6043,58.74,17.9351,16.2528
2023-02-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,21.3666,465888000,9954447000.9155,-0.0283,0.5931,62.6823,18.043,16.2618
2023-02-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,20.6343,410015000,8460389814.5103,-0.0349,0.5614,56.12,18.1336,16.2634
2023-02-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,20.7332,513184000,10639970038.0859,0.0048,0.5614,48.7926,18.2052,16.2731
2023-02-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.6403,1117995000,26429772156.3148,0.1312,0.721,59.8034,18.3384,16.298
2023-02-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.2627,589716000,13718393752.0523,-0.0161,0.7247,61.2218,18.4533,16.3298
2023-02-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.4775,452994000,10635165321.6934,0.0092,0.7209,62.1279,18.5617,16.3593
2023-02-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.1928,455963000,10575050207.5405,-0.0122,0.6795,55.7026,18.6725,16.3923
2023-03-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.6753,460026000,10431226955.5321,-0.0226,0.6877,52.5594,18.7873,16.4249
2023-03-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.2907,389415000,9069742353.8303,0.0268,0.6525,54.8295,18.922,16.453
2023-03-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.8661,412393000,9842215851.9783,0.0244,0.6466,63.6449,19.0746,16.4862
2023-03-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.5304,437429000,10292899903.4863,-0.0142,0.6388,59.3618,19.2238,16.5131
2023-03-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.2687,515154000,11986945028.4462,-0.0112,0.6412,51.8855,19.3595,16.5449
2023-03-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,24.1609,513573000,12408396730.4478,0.0376,0.631,57.7258,19.5362,16.5802
2023-03-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,23.4165,501257000,11737702751.7567,-0.0313,0.6436,57.8319,19.7007,16.614
2023-03-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.9459,474866000,10896241318.0351,-0.0203,0.6485,58.7464,19.8775,16.6444
2023-03-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,22.9469,421890000,9681079464.1685,0.0,0.6206,63.9361,20.056,16.6785
2023-03-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,24.043,474910000,11418268028.717,0.0467,0.6352,67.8054,20.2451,16.714
2023-03-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,24.2079,524486000,12696693159.8663,0.0068,0.6097,54.3311,20.4373,16.7459
2023-03-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,25.5198,583253000,14884494455.6427,0.0528,0.633,65.0746,20.6617,16.7796
2023-03-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,25.7036,848547000,21810743360.6644,0.0072,0.6153,64.9297,20.8811,16.815
2023-03-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,25.8785,432747000,11198840756.6986,0.0068,0.6004,68.2812,21.1136,16.8529
2023-03-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.1772,547408000,14329632885.5896,0.0115,0.5769,74.5688,21.3403,16.886
2023-03-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.446,797295000,21085279616.6325,0.0102,0.5764,73.2687,21.5569,16.9248
2023-03-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.1684,564889000,15347140975.1205,0.0269,0.3741,73.8359,21.7824,16.9669
2023-03-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.7568,454920000,12172185964.7369,-0.0153,0.3734,73.0346,21.9979,17.0062
2023-03-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.509,361026000,9570426120.1057,-0.0093,0.3777,73.1808,22.1982,17.0457
2023-03-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.3881,356104000,9396898336.0291,-0.0046,0.3737,67.9094,22.3883,17.0875
2023-03-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.9616,393694000,10614616890.8424,0.0215,0.3609,79.3127,22.5738,17.1376
2023-03-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.3603,364516000,9973252537.7197,0.0147,0.3553,86.9399,22.7739,17.1963
2023-03-31,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.7539,433933000,12043349043.3655,0.0143,0.3509,87.7452,22.994,17.256
2023-04-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.9418,398716000,11140834030.0064,0.0067,0.3415,85.7065,23.1964,17.3132
2023-04-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.4302,368592000,10110553897.0642,-0.0185,0.348,77.7492,23.3615,17.3724
2023-04-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.8587,515015000,13832621489.0099,-0.0211,0.3446,63.215,23.5138,17.4275
2023-04-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.0145,397654000,10742443569.5953,0.0058,0.3164,63.0108,23.668,17.4798
2023-04-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.5561,395279000,10892347232.1091,0.0198,0.3019,65.5204,23.8235,17.5359
2023-04-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.1464,314378000,8534244273.0179,-0.015,0.3125,58.7863,23.9595,17.5907
2023-04-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.473,446259000,11813813465.1661,-0.0251,0.2995,50.2278,24.1061,17.6375
2023-04-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.441,353615000,9349942303.2093,-0.0012,0.3002,43.0455,24.2446,17.6855
2023-04-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.7358,395660000,10578278243.4082,0.0111,0.2419,49.7948,24.3608,17.7394
2023-04-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.9796,321471000,8673151925.0851,0.0091,0.2425,54.6059,24.4667,17.7967
2023-04-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.644,604812000,16719437380.1422,0.0243,0.2544,61.1101,24.598,17.8593
2023-04-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.9078,358660000,10009414526.2527,0.0095,0.2536,58.8554,24.7348,17.9263
2023-04-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.0815,427713000,11583107592.8478,-0.0301,0.278,47.5845,24.8334,17.987
2023-04-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.0965,345103000,9351076994.0948,0.0006,0.2608,43.9029,24.9317,18.047
2023-04-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.0195,339282000,9167245131.4659,-0.0028,0.2549,41.2678,25.0258,18.1029
2023-04-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.2192,378527000,9924679501.1253,-0.0301,0.2753,39.1281,25.1253,18.1549
2023-04-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,26.9336,406337000,10944124208.8833,0.0269,0.2914,50.6559,25.2286,18.2139
2023-04-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.2034,377161000,10260057821.6,0.01,0.2834,51.6206,25.3137,18.2747
2023-04-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.726,292216000,8101969062.439,0.019,0.2867,51.4625,25.4134,18.3376
2023-05-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.886,570329000,16474520047.7982,0.041,0.3175,63.2637,25.5516,18.4053
2023-05-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.1866,402730000,11351577787.6472,-0.0245,0.3305,63.0141,25.688,18.4675
2023-05-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.7789,383387000,10650074309.2289,-0.0146,0.3278,59.6124,25.8308,18.526
2023-05-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,27.5391,321850000,8863464454.2694,-0.0087,0.3197,55.8177,25.967,18.5789
2023-05-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.6562,361494000,10359039684.1621,0.0398,0.3477,60.7785,26.0673,18.6333
2023-05-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,29.1268,344979000,10048131890.5106,0.0163,0.3456,59.776,26.1846,18.6888
2023-05-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.5473,314869000,8988651502.4509,-0.0201,0.3495,54.0475,26.286,18.7451
2023-05-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.861,369350000,10659816008.3771,0.0109,0.3348,62.0452,26.3993,18.8044
2023-05-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.5543,322149000,9198728844.3375,-0.0107,0.3386,59.4925,26.5169,18.8646
2023-05-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.3165,274222000,7764997245.7962,-0.0084,0.3401,58.2717,26.6174,18.9174
2023-05-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,28.929,293926000,8502973171.5317,0.0214,0.3459,67.707,26.7187,18.9723
2023-05-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,29.1887,449405000,13117566456.48,0.0089,0.3378,65.6671,26.8318,19.0276
2023-05-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,30.1529,432535000,13042201402.359,0.0325,0.3534,68.6883,26.9695,19.0863
2023-05-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,31.6517,748725000,23698414099.0734,0.0485,0.3633,72.1352,27.1193,19.152
2023-05-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,31.238,473908000,14803955690.4297,-0.0132,0.3701,64.4808,27.2758,19.2139
2023-05-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,31.1501,372000000,11587841720.5811,-0.0028,0.3701,69.7313,27.4399,19.2737
2023-05-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,30.6625,356253000,10923613184.3891,-0.0158,0.3542,68.9968,27.5942,19.3322
2023-05-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,30.5126,721419000,22012400987.7148,-0.0049,0.3494,69.8241,27.7236,19.396
2023-05-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,37.9485,1543911000,58589050138.0234,0.2181,0.8297,83.6226,27.9984,19.5004
2023-05-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,38.9137,714397000,27799800635.7346,0.0251,0.8302,84.1885,28.2662,19.6046
2023-05-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,40.0777,923401000,37007782661.1595,0.0295,0.8268,88.6989,28.5537,19.7155
2023-05-31,NVDA,Semiconductors,GPU Designer,AI Training Hardware,37.8026,1002580000,37900108623.5809,-0.0584,0.8573,76.5187,28.7922,19.8111
2023-06-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,39.737,635873000,25267668110.8742,0.0499,0.8587,80.2454,29.0634,19.9147
2023-06-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,39.2943,482731000,18968597027.8015,-0.0112,0.8597,79.366,29.3204,20.017
2023-06-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,39.1385,396094000,15502513015.7852,-0.004,0.8589,77.9945,29.5598,20.1211
2023-06-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,38.6219,388729000,15013450557.869,-0.0133,0.865,75.5065,29.7971,20.2205
2023-06-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,37.4478,511998000,19173175104.4922,-0.0309,0.8715,69.5032,30.0159,20.3187
2023-06-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,38.482,417772000,16076703047.4548,0.0272,0.8727,68.7264,30.2577,20.426
2023-06-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,38.7418,427717000,16570533944.6831,0.0067,0.8683,70.7479,30.4933,20.534
2023-06-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,39.4533,388701000,15335535865.5739,0.0182,0.8638,72.193,30.7352,20.6453
2023-06-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,40.9922,613208000,25136727955.6885,0.0383,0.8671,76.1403,31.0,20.7608
2023-06-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.9657,740465000,31814629644.6991,0.047,0.8727,78.851,31.3004,20.8944
2023-06-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.622,568622000,24235803482.8186,-0.008,0.8764,66.1271,31.6043,21.0287
2023-06-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.661,655709000,27973173674.1104,0.0009,0.8702,63.8139,31.9203,21.1648
2023-06-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.7761,451153000,19749741288.0516,0.0258,0.8645,63.6832,32.2556,21.3083
2023-06-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.0137,551603000,23726489385.0517,-0.0176,0.8705,71.7095,32.5647,21.4538
2023-06-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.9937,417737000,17960068032.8445,-0.0005,0.8648,66.1424,32.8817,21.6006
2023-06-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.1783,358140000,15105741450.8057,-0.0191,0.871,63.7853,33.1958,21.7443
2023-06-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,40.6025,594322000,24130936877.533,-0.0381,0.4621,56.1614,33.479,21.8788
2023-06-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,41.8456,462175000,19339969082.5462,0.0302,0.4656,62.7854,33.7812,22.0182
2023-06-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,41.0871,582639000,23938949652.0309,-0.0183,0.4612,64.9262,34.0633,22.1518
2023-06-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,40.7923,380514000,15522050399.7116,-0.0072,0.4058,60.0873,34.3263,22.2833
2023-06-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.2712,501148000,21184151324.4324,0.0356,0.387,63.9275,34.6136,22.4291
2023-07-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.3822,198209000,8400524832.3517,0.0026,0.3834,62.1326,34.9196,22.5754
2023-07-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.2862,323618000,13684587060.1425,-0.0023,0.383,56.0884,35.2234,22.7223
2023-07-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.0724,303582000,12772420759.3918,-0.0051,0.3792,44.9628,35.5244,22.8668
2023-07-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.4721,355881000,15115011814.8994,0.0095,0.3559,49.1601,35.8495,23.0123
2023-07-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.1493,353908000,14916986480.9418,-0.0076,0.3501,47.2216,36.1538,23.1572
2023-07-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.3742,298244000,12637842616.806,0.0053,0.3501,41.5715,36.4572,23.3029
2023-07-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.8701,481277000,21113660030.3879,0.0347,0.3633,54.7311,36.7801,23.4595
2023-07-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.9436,478204000,21970402206.1615,0.0462,0.3737,63.283,37.1213,23.6267
2023-07-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.4359,772075000,35079956157.6843,-0.0111,0.3443,65.087,37.4662,23.7928
2023-07-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,46.4272,510488000,23700536425.0488,0.0216,0.348,78.5205,37.8392,23.963
2023-07-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,47.4595,569164000,27012221123.7335,0.022,0.3533,78.0676,38.2376,24.1367
2023-07-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,47.0428,427502000,20110878425.4456,-0.0088,0.348,80.8298,38.6053,24.3109
2023-07-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.4869,537865000,24465809593.9827,-0.0336,0.3652,71.4952,38.9325,24.4777
2023-07-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,44.2768,963769000,42672587188.5223,-0.027,0.3802,59.4146,39.2471,24.6366
2023-07-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,44.5796,382516000,17052397633.5754,0.0068,0.3726,60.1328,39.5615,24.7937
2023-07-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.6458,348081000,15888430936.0085,0.0236,0.3463,64.2192,39.9033,24.956
2023-07-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.419,364237000,16543265941.6046,-0.005,0.3359,64.1487,40.2454,25.1175
2023-07-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.8666,455976000,20914082733.5815,0.0098,0.3257,64.2936,40.5841,25.2866
2023-07-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,46.716,331194000,15472062562.8204,0.0183,0.3251,68.4126,40.9347,25.4619
2023-07-31,NVDA,Semiconductors,GPU Designer,AI Training Hardware,46.695,251055000,11723018894.577,-0.0004,0.3074,67.7126,41.2655,25.6375
2023-08-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,46.4732,237858000,11054018285.4767,-0.0048,0.3093,61.9156,41.562,25.8124
2023-08-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,44.2368,530142000,23451794323.2422,-0.0493,0.3635,42.3021,41.8219,25.9739
2023-08-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,44.4826,324176000,14420202845.2148,0.0055,0.3626,45.5964,42.0886,26.1402
2023-08-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,44.6475,362666000,16192134053.3524,0.0037,0.3618,41.0994,42.3683,26.3041
2023-08-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,45.384,322154000,14620631856.5598,0.0164,0.3629,39.3038,42.6657,26.4713
2023-08-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,44.6315,353843000,15792557438.9267,-0.0167,0.37,37.9891,42.7994,26.6342
2023-08-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.5231,586449000,24937603685.8978,-0.0484,0.3913,36.0068,42.8716,26.786
2023-08-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,42.3572,492705000,20869597014.6561,-0.0039,0.3483,39.9456,42.9172,26.9355
2023-08-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,40.8253,533085000,21763354149.2271,-0.0368,0.3667,32.579,42.9776,27.0767
2023-08-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.7212,690286000,30180126331.0547,0.0685,0.4424,42.3656,43.0573,27.2291
2023-08-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.9081,676512000,29704325665.6494,0.0043,0.4335,43.9876,43.1496,27.3842
2023-08-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.4544,527451000,22920056204.052,-0.0104,0.4338,40.4054,43.2359,27.5357
2023-08-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.3125,452395000,19594353260.2501,-0.0033,0.4194,35.6553,43.3297,27.6832
2023-08-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,43.2675,583768000,25258194143.4021,-0.001,0.4093,35.5834,43.4461,27.8321
2023-08-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,46.9328,692573000,32504424642.7345,0.0813,0.5032,51.4992,43.6151,27.9992
