Index,Raw_Data,GAM_Java_Loess
997,81.0,86.73420835664658
998,80.0,86.74689107537971
999,77.0,86.75958556133472
1000,77.0,86.77229162572203
1001,72.0,86.78500907301317
1002,81.0,86.79773770563158
1003,70.0,86.8104773357393
1004,67.0,86.82322778880065
1005,73.0,86.83598890265068
1006,74.0,86.84876052657904
1007,69.0,86.86154251985045
1008,74.0,86.87433475413712
1009,74.0,86.88713711382923
1010,68.0,86.89994949436327
1011,65.0,86.91277180285476
1012,74.0,86.925603958224
1013,111.0,86.93844589233058
1014,93.0,86.95129755033709
1015,85.0,86.96415888681683
1016,81.0,86.97702986337545
1017,81.0,86.98991044808938
1018,71.0,87.00280061554012
1019,72.0,87.01570034866407
1020,67.0,87.02860963869426
1021,63.0,87.04152848203202
1022,75.0,87.05445687714874
1023,74.0,87.06739481928412
1024,70.0,87.08034229748849
1025,71.0,87.09329929614591
1026,69.0,87.10626579859199
1027,81.0,87.11924178923489
1028,79.0,87.13222725830757
1029,72.0,87.145222196139
1030,68.0,87.15822659583935
1031,69.0,87.17124045555131
1032,67.0,87.18426377308981
1033,70.0,87.19729654062975
1034,100.0,87.21033874061953
1035,80.0,87.22339034438907
1036,74.0,87.23645131639063
1037,76.0,87.2495216166791
1038,70.0,87.26260119802457
1039,70.0,87.27569000383409
1040,75.0,87.28878797275334
1041,112.0,87.30189504096953
1042,83.0,87.31501113857186
1043,92.0,87.32813618474728
1044,95.0,87.34127009326502
1045,124.0,87.354412779012
1046,83.0,87.3675641627361
1047,133.0,87.38072416513509
1048,133.0,87.3938926997946
1049,103.0,87.40706967015838
1050,92.0,87.42025497268082
1051,95.0,87.43344851219479
1052,99.0,87.44665020138055
1053,98.0,87.45985995617428
1054,86.0,87.47307769437042
1055,143.0,87.4863033356836
1056,149.0,87.49953680331372
1057,134.0,87.51277802007002
1058,105.0,87.52602690827595
1059,84.0,87.53928338923792
1060,86.0,87.55254738247805
1061,88.0,87.5658188051871
1062,138.0,87.57909757562786
1063,97.0,87.59238361927072
1064,100.0,87.60567687018195
1065,117.0,87.61897727035293
1066,138.0,87.6322847654226
1067,144.0,87.64559929623077
1068,134.0,87.65892079027284
1069,130.0,87.67224915607035
1070,117.0,87.68558428185776
1071,107.0,87.69892603645042
1072,101.0,87.71227427492292
1073,90.0,87.7256288483018
1074,92.0,87.73898960492082
1075,145.0,87.75235639469221
1076,150.0,87.76572907218626
1077,141.0,87.77910748559268
1078,116.0,87.79249147039934
1079,112.0,87.8058808460802
1080,109.0,87.81927541500968
1081,105.0,87.8326749619734
1082,88.0,87.84607925612364
1083,74.0,87.8594880569797
1084,81.0,87.87290112240882
1085,104.0,87.88631820654635
1086,111.0,87.89973905575673
1087,128.0,87.91316340157385
1088,127.0,87.92659096077541
1089,147.0,87.94002144092843
1090,129.0,87.95345453949486
1091,116.0,87.96688994273838
1092,127.0,87.98032732030126
1093,148.0,87.99376632487485
1094,122.0,88.00720659260037
1095,109.0,88.02064774466925
1096,111.0,88.03408938847122
1097,84.0,88.04753111529365
1098,85.0,88.06097250489688
1099,105.0,88.07441313849604
1100,98.0,88.08785259070541
1101,76.0,88.10129042662248
1102,82.0,88.11472620288797
1103,104.0,88.12815947001062
1104,115.0,88.14158977531775
1105,108.0,88.15501666176198
1106,87.0,88.16843966597922
1107,72.0,88.18185831540583
1108,72.0,88.19527212991497
1109,83.0,88.20868062294315
1110,114.0,88.22208330349065
1111,102.0,88.23547968591511
1112,102.0,88.2488692902573
1113,130.0,88.26225164434916
1114,101.0,88.27562628397122
1115,104.0,88.28899274546384
1116,98.0,88.30235056462372
1117,79.0,88.31569927523776
1118,75.0,88.329038410252
1119,79.0,88.34236750263342
1120,77.0,88.35568608646528
1121,88.0,88.36899369768199
1122,88.0,88.38228987576602
1123,84.0,88.39557417340993
1124,83.0,88.40884615025368
1125,86.0,88.42210536769177
1126,75.0,88.43535138853476
1127,126.0,88.44858377381044
1128,123.0,88.46180208430059
1129,80.0,88.47500588170824
1130,77.0,88.48819472786626
1131,76.0,88.50136818845542
1132,76.0,88.5145258456303
1133,71.0,88.5276673009997
1134,68.0,88.54079217511445
1135,72.0,88.55390010755366
1136,68.0,88.56699075398812
1137,69.0,88.58006377984192
1138,65.0,88.59311886012328
1139,77.0,88.60615568495885
1140,73.0,88.61917396277761
1141,70.0,88.63217341557475
1142,72.0,88.64515377716364
1143,81.0,88.65811479446901
1144,84.0,88.67105622278493
1145,90.0,88.6839778200387
1146,78.0,88.6968793475605
1147,73.0,88.70976056741038
1148,76.0,88.7226212419117
1149,78.0,88.73546113789898
1150,76.0,88.74828003221958
1151,67.0,88.76107771555027
1152,74.0,88.77385398835742
1153,105.0,88.78660866042424
1154,98.0,88.79934155288734
1155,90.0,88.81205250023129
1156,88.0,88.82474135250543
1157,70.0,88.83740796863614
1158,77.0,88.85005221512091
1159,80.0,88.86267397736351
1160,71.0,88.87527316185758
1161,70.0,88.88784969386944
1162,72.0,88.90040351237586
1163,74.0,88.91293455757177
1164,73.0,88.92544276528292
1165,69.0,88.93792806787859
1166,75.0,88.950390394525
1167,76.0,88.96282967853018
1168,80.0,88.97524585787897
1169,76.0,88.98763887330789
1170,79.0,89.0000086687481
1171,80.0,89.01235519994648
1172,82.0,89.02467844290915
1173,87.0,89.03697839443822
1174,82.0,89.0492550668194
1175,127.0,89.06150847890497
1176,117.0,89.07373865017738
1177,90.0,89.08594559350512
1178,78.0,89.09812931417545
1179,76.0,89.1102898069514
1180,74.0,89.12242705853717
1181,77.0,89.13454105912868
1182,78.0,89.14663180997644
1183,122.0,89.15869932313439
1184,128.0,89.17074361493513
1185,71.0,89.18276470088291
1186,117.0,89.19476259501592
1187,103.0,89.2067373143042
1188,97.0,89.21868887588447
1189,104.0,89.23061729311333
1190,84.0,89.2425225721057
1191,101.0,89.25440470985069
1192,111.0,89.26626369500784
1193,92.0,89.27809950969134
1194,85.0,89.28991212977024
1195,146.0,89.30170153405322
1196,147.0,89.31346770989327
1197,101.0,89.3252106493451
1198,85.0,89.33693035637256
1199,85.0,89.34862684589993
1200,86.0,89.36030013935152
1201,99.0,89.37195026322125
1202,82.0,89.38357725091402
1203,86.0,89.39518114024266
1204,137.0,89.406761972707
1205,108.0,89.41831978941521
1206,90.0,89.42985463121519
1207,85.0,89.44136653752811
1208,84.0,89.45285553877197
1209,112.0,89.46432165479055
1210,124.0,89.47576489464312
1211,126.0,89.4871852548915
1212,122.0,89.49858272262276
1213,116.0,89.50995727183488
1214,116.0,89.5213088626906
1215,108.0,89.5326374439603
1216,98.0,89.54394295182888
1217,86.0,89.55522531533893
1218,121.0,89.56648445871616
1219,110.0,89.57772030239198
1220,104.0,89.58893275671672
1221,91.0,89.60012171948733
1222,87.0,89.61128707442293
1223,137.0,89.62242869400914
1224,119.0,89.63354644383567
1225,131.0,89.64464018142493
1226,114.0,89.65570975936681
1227,99.0,89.66675502897871
1228,109.0,89.67777582897642
1229,116.0,89.68877198218007
1230,100.0,89.699743295251
1231,78.0,89.710689558096
1232,87.0,89.7216105456352
1233,86.0,89.73250602132005
1234,119.0,89.74337573913601
1235,115.0,89.75421944398887
1236,117.0,89.76503687625362
1237,133.0,89.77582777067403
1238,100.0,89.78659185130304
1239,82.0,89.7973288277821
1240,78.0,89.8080383954975
1241,124.0,89.81872023749652
1242,96.0,89.82937402544722
1243,79.0,89.83999941425711
1244,88.0,89.85059604275322
1245,82.0,89.86116353495702
1246,74.0,89.87170150476534
1247,80.0,89.88220957468572
1248,85.0,89.89268736561101
1249,140.0,89.9031344945075
1250,101.0,89.91355057289773
1251,89.0,89.92393520214922
1252,81.0,89.93428797631283
1253,92.0,89.94460848875225
1254,101.0,89.95489633379707
1255,112.0,89.9651511045087
1256,121.0,89.97537238596792
1257,101.0,89.98555975421041
1258,81.0,89.99571278245222
1259,73.0,90.0058310365826
1260,68.0,90.01591407737727
1261,67.0,90.02596146639077
1262,74.0,90.03597277064688
1263,73.0,90.04594755254504
1264,71.0,90.05588536591567
1265,70.0,90.06578575554539
1266,68.0,90.07564826260446
1267,70.0,90.08547243363186
1268,67.0,90.09525783083757
1269,73.0,90.10500403261622
1270,79.0,90.1147106292941
1271,110.0,90.12437721904061
1272,106.0,90.13400339994068
1273,86.0,90.14358877429508
1274,73.0,90.15313294921421
1275,80.0,90.16263554241834
1276,77.0,90.17209618862327
1277,73.0,90.18151453649732
1278,70.0,90.1908902472358
1279,76.0,90.20022299984923
1280,71.0,90.2095124964271
1281,75.0,90.21875845577367
1282,127.0,90.22796060957799
1283,91.0,90.23711870267378
1284,97.0,90.24623249574454
1285,111.0,90.25530176809063
1286,105.0,90.26432631765807
1287,92.0,90.27330594844564
1288,89.0,90.28224047709519
1289,88.0,90.29112973313092
1290,80.0,90.29997356142286
1291,75.0,90.30877181785687
1292,81.0,90.31752436830965
1293,77.0,90.32623109077106
1294,73.0,90.33489187725388
1295,77.0,90.34350663111262
1296,75.0,90.35207526041364
1297,77.0,90.36059768108466
1298,73.0,90.36907381519897
1299,72.0,90.37750358677448
1300,72.0,90.38588692149665
1301,70.0,90.39422375642911
1302,73.0,90.4025140407998
1303,77.0,90.410757733114
1304,67.0,90.41895480153002
1305,70.0,90.42710522616592
1306,69.0,90.43520900431298
1307,73.0,90.4432661521148
1308,73.0,90.45127669511947
1309,68.0,90.45924066512757
1310,69.0,90.46715810417308
1311,70.0,90.47502906319215
1312,63.0,90.48285359839409
1313,88.0,90.4906317791921
1314,75.0,90.49836369109761
1315,81.0,90.50604943388493
1316,85.0,90.51368911827433
1317,84.0,90.52128286378951
1318,81.0,90.52883079630628
1319,67.0,90.5363330456345
1320,69.0,90.54378974508197
1321,64.0,90.55120103477518
1322,64.0,90.55856706359089
1323,67.0,90.56588798127571
1324,68.0,90.5731639404101
1325,73.0,90.58039510032987
1326,109.0,90.58758162188569
1327,106.0,90.59472366167309
1328,127.0,90.601821368061
1329,111.0,90.60887488445155
1330,85.0,90.61588434859144
1331,78.0,90.62284989658528
1332,75.0,90.62977166948056
1333,71.0,90.63664981064888
1334,71.0,90.64348446427411
1335,125.0,90.65027577446612
1336,116.0,90.65702388167436
1337,122.0,90.66372891439342
1338,126.0,90.67039098828936
1339,118.0,90.67701020678379
1340,116.0,90.68358666410529
1341,96.0,90.69012045421249
1342,95.0,90.6966116727401
1343,77.0,90.70306041963697
1344,77.0,90.70946680052447
1345,94.0,90.71583092797174
1346,129.0,90.72215292394446
1347,90.0,90.72843291926284
1348,100.0,90.73467104856236
1349,95.0,90.74086744693061
1350,78.0,90.74702224418208
1351,77.0,90.75313556290153
1352,83.0,90.75920751423064
1353,88.0,90.7652381974076
1354,128.0,90.77122769857235
1355,93.0,90.7771760900865
1356,103.0,90.78308343344081
1357,91.0,90.78894977991445
1358,87.0,90.79477516965432
1359,137.0,90.80055963652254
1360,117.0,90.80630320677862
1361,117.0,90.8120058982519
1362,135.0,90.81766771707892
1363,135.0,90.82328865502868
1364,139.0,90.82886869019875
1365,105.0,90.8344077938408
1366,114.0,90.83990593595121
1367,141.0,90.84536308347992
1368,115.0,90.85077919778522
1369,142.0,90.85615423330664
1370,112.0,90.86148813639598
1371,133.0,90.86678083994131
1372,134.0,90.87203226333173
1373,136.0,90.8772423117183
1374,111.0,90.88241087623723
1375,118.0,90.88753783325076
1376,124.0,90.89262304283504
1377,124.0,90.89766634796052
1378,101.0,90.90266757585458
1379,128.0,90.90762654183858
1380,118.0,90.91254305244134
1381,92.0,90.91741691310293
1382,91.0,90.92224792676735
1383,85.0,90.92703588605352
1384,92.0,90.93178057310362
1385,80.0,90.9364817672506
1386,77.0,90.94113924823063
1387,82.0,90.9457527923221
1388,82.0,90.95032217201002
1389,82.0,90.9548471545763
1390,94.0,90.95932750323806
1391,90.0,90.9637629789527
1392,117.0,90.96815334057239
1393,116.0,90.97249834524467
1394,95.0,90.97679774606256
1395,79.0,90.98105128943672
1396,79.0,90.9852587136513
1397,87.0,90.98941975593053
1398,106.0,90.9935341488874
1399,86.0,90.99760161915195
1400,85.0,91.00162189195373
1401,97.0,91.00559468339303
1402,130.0,91.00951970317092
1403,134.0,91.01339665663215
1404,127.0,91.01722524595574
1405,116.0,91.02100516971392
1406,102.0,91.02473612071381
1407,111.0,91.02841779213897
1408,111.0,91.03204988359148
1409,122.0,91.03563210070922
1410,108.0,91.03916415028736
1411,94.0,91.04264574343534
1412,89.0,91.04607659041649
1413,89.0,91.04945640766812
1414,88.0,91.05278492021587
1415,88.0,91.05606185899737
1416,82.0,91.05928696386323
1417,76.0,91.06245999054232
1418,80.0,91.06558070881594
1419,120.0,91.06864890006533
1420,121.0,91.07166435375132
1421,93.0,91.07462686388175
1422,79.0,91.07753622730247
1423,77.0,91.08039225273305
1424,79.0,91.08319476025268
1425,84.0,91.08594358395709
1426,74.0,91.08863857600907
1427,73.0,91.0912796127929
1428,72.0,91.09386659492326
1429,125.0,91.09639944435554
1430,84.0,91.0988780978285
1431,75.0,91.10130249463825
1432,80.0,91.10367258438387
1433,74.0,91.10598833253606
1434,74.0,91.10824972084049
1435,67.0,91.11045674562044
1436,72.0,91.11260941905375
1437,76.0,91.11470776190761
1438,110.0,91.1167518009235
1439,102.0,91.11874156838537
1440,80.0,91.12067710447917
1441,96.0,91.12255845416306
1442,97.0,91.12438566742509
1443,96.0,91.12615880045978
1444,81.0,91.12787792049204
1445,71.0,91.12954310129241
1446,79.0,91.13115442122549
1447,84.0,91.13271195888339
1448,81.0,91.1342157927473
1449,75.0,91.13566600935043
1450,81.0,91.13706270477671
1451,97.0,91.13840598641289
1452,81.0,91.13969597174997
1453,83.0,91.14093278882594
1454,84.0,91.1421165785705
1455,71.0,91.14324749328168
1456,89.0,91.14432569325349
1457,81.0,91.14535134209648
1458,73.0,91.14632460365193
1459,99.0,91.14724564569737
1460,110.0,91.14811465012747
1461,96.0,91.14893181296084
1462,83.0,91.14969734847709
1463,70.0,91.1504114932877
1464,76.0,91.15107450696212
1465,71.0,91.15168666233346
1466,69.0,91.15224824577435
1467,66.0,91.15275955286381
1468,70.0,91.15322088124877
1469,80.0,91.15363252554124
1470,95.0,91.15399477585278
1471,97.0,91.1543079217265
1472,104.0,91.15457225923149
1473,98.0,91.1547880879509
1474,88.0,91.1549557099077
1475,81.0,91.15507543400078
1476,82.0,91.15514757156008
1477,76.0,91.1551724337162
1478,81.0,91.15515033099807
1479,113.0,91.15508157226843
1480,117.0,91.15496646459255
1481,132.0,91.1548053143226
1482,132.0,91.15459842905695
1483,111.0,91.15434611498138
1484,104.0,91.1540486754222
1485,89.0,91.15370641298331
1486,112.0,91.15331962921019
1487,137.0,91.15288862187182
1488,103.0,91.15241368324149
1489,142.0,91.15189510003592
1490,96.0,91.15133315333334
1491,91.0,91.1507281212171
1492,96.0,91.1500802848679
1493,94.0,91.1493899302152
1494,78.0,91.14865734711836
1495,70.0,91.14788282580169
1496,71.0,91.14706665141426
1497,75.0,91.14620910499961
1498,111.0,91.14531047355499
1499,143.0,91.14437104647978
1500,122.0,91.14339111592965
1501,143.0,91.14237097552075
1502,93.0,91.14131092079262
1503,97.0,91.14021124282642
1504,108.0,91.13907222665861
1505,94.0,91.13789415080785
1506,118.0,91.13667728502533
1507,123.0,91.13542189009226
1508,105.0,91.13412821924938
1509,133.0,91.13279652398732
1510,138.0,91.13142705900037
1511,129.0,91.13002008387343
1512,116.0,91.1285758615271
1513,96.0,91.12709465094483
1514,86.0,91.12557670407166
1515,79.0,91.12402226417234
1516,83.0,91.12243156675447
1517,98.0,91.12080484177184
1518,119.0,91.11914231378394
1519,87.0,91.11744419985862
1520,91.0,91.11571070530285
1521,123.0,91.11394202448972
1522,98.0,91.11213833983999
1523,98.0,91.11029982188568
1524,91.0,91.10842663365757
1525,113.0,91.10651893049679
1526,99.0,91.1045768588095
1527,116.0,91.102600557181
1528,97.0,91.10059016506018
1529,90.0,91.09854581674816
1530,83.0,91.09646763860849
1531,99.0,91.09435574882156
1532,104.0,91.09221025514384
1533,103.0,91.0900312527993
1534,111.0,91.08781882655978
1535,105.0,91.08557305622944
1536,107.0,91.08329401203652
1537,100.0,91.0809817548288
1538,80.0,91.07863633893398
1539,77.0,91.07625782211602
1540,81.0,91.07384626929807
1541,98.0,91.071401754162
1542,95.0,91.06892436019315
1543,82.0,91.06641417247636
1544,93.0,91.06387127508886
1545,92.0,91.06129574619119
1546,132.0,91.05868765910725
1547,88.0,91.05604707911121
1548,81.0,91.05337406326849
1549,93.0,91.05066866593958
1550,97.0,91.04793093728637
1551,111.0,91.04516092346314
1552,120.0,91.04235867268595
1553,102.0,91.03952423375353
1554,96.0,91.03665765491527
1555,89.0,91.03375898581957
1556,97.0,91.03082828388699
1557,85.0,91.02786562054919
1558,79.0,91.02487107745648
1559,74.0,91.02184474118326
1560,79.0,91.01878670355653
1561,89.0,91.01569705793062
1562,82.0,91.012575895165
1563,66.0,91.00942330677452
1564,77.0,91.00623939024194
1565,76.0,91.00302424649401
1566,79.0,90.99977797914156
1567,113.0,90.9965006981003
1568,105.0,90.99319251710907
1569,112.0,90.98985355456206
1570,89.0,90.98648393831469
1571,95.0,90.9830838058803
1572,113.0,90.97965330272194
1573,87.0,90.97619258490812
1574,71.0,90.97270182050859
1575,65.0,90.96918117919284
1576,71.0,90.96563083966258
1577,71.0,90.9620509950004
1578,66.0,90.95844184984857
1579,67.0,90.95480362428694
1580,67.0,90.9511365582394
1581,69.0,90.94744090678476
1582,113.0,90.9437169304314
1583,71.0,90.93996490051208
1584,71.0,90.93618509642808
1585,71.0,90.93237780084141
1586,69.0,90.9285432996574
1587,83.0,90.92468188578887
1588,73.0,90.92079385465989
1589,77.0,90.91687950233081
1590,82.0,90.91293913068964
1591,99.0,90.90897305119438
1592,99.0,90.90498158168563
1593,88.0,90.90096505459067
1594,76.0,90.89692381182854
1595,66.0,90.89285820378035
1596,73.0,90.88876858570227
1597,103.0,90.88465531490539
1598,92.0,90.88051875662906
1599,84.0,90.87635929274488
1600,81.0,90.87217731304487
1601,72.0,90.86797321497254
1602,68.0,90.8637474029792
1603,62.0,90.85950028535169
1604,64.0,90.855232280777
1605,66.0,90.85094382297449
1606,66.0,90.84663535444109
1607,68.0,90.84230732671388
1608,76.0,90.83796019715797
1609,80.0,90.83359442063296
1610,68.0,90.82921044523638
1611,68.0,90.82480871117988
1612,70.0,90.82038965246623
1613,105.0,90.81595369699986
1614,90.0,90.81150126813996
1615,97.0,90.80703278644317
1616,82.0,90.80254867897872
1617,77.0,90.79804937893601
1618,82.0,90.79353532175733
1619,84.0,90.78900694216432
1620,97.0,90.78446466949698
1621,93.0,90.77990892696889
1622,113.0,90.77534013027632
1623,129.0,90.7707586832075
1624,142.0,90.7661649736279
1625,104.0,90.76155937402966
1626,90.0,90.75694224359688
1627,119.0,90.75231392807072
1628,133.0,90.74767476315128
1629,142.0,90.74302507724609
1630,120.0,90.73836519258906
1631,111.0,90.73369542977304
1632,128.0,90.72901610643196
1633,116.0,90.72432753610471
1634,144.0,90.71963002275203
1635,136.0,90.71492386086288
1636,159.0,90.71020933473073
1637,100.0,90.70548671585539
1638,109.0,90.70075626613188
1639,84.0,90.69601824130314
1640,94.0,90.69127289492376
1641,105.0,90.68652048027768
1642,83.0,90.68176124991726
1643,78.0,90.67699545393839
1644,86.0,90.67222333650713
1645,102.0,90.66744513294292
1646,102.0,90.6626610657088
1647,117.0,90.65787134305741
1648,121.0,90.65307616331053
1649,135.0,90.64827571717494
1650,112.0,90.6434701838233
1651,106.0,90.63865972941933
1652,132.0,90.63384450554756
1653,101.0,90.62902464906114
1654,92.0,90.62420028061455
1655,116.0,90.61937150883264
1656,119.0,90.61453843807311
1657,135.0,90.6097011659353
1658,126.0,90.60485977865571
1659,124.0,90.6000143457012
1660,107.0,90.59516491732464
1661,100.0,90.59031152477255
1662,103.0,90.58545418129393
1663,96.0,90.5805928879507
1664,89.0,90.5757276358258
1665,82.0,90.57085840198833
1666,98.0,90.56598514984017
1667,101.0,90.56110782816562
1668,103.0,90.55622637050917
1669,98.0,90.5513406947246
1670,103.0,90.54645070459675
1671,97.0,90.54155629113234
1672,108.0,90.53665732991749
1673,131.0,90.53175368014851
1674,116.0,90.52684518272159
1675,119.0,90.52193166259312
1676,116.0,90.51701293894708
1677,120.0,90.51208882356633
1678,108.0,90.50715911966805
1679,87.0,90.50222362167241
1680,82.0,90.49728211366292
1681,83.0,90.49233436943409
1682,92.0,90.48738015307998
1683,76.0,90.48241921975152
1684,78.0,90.47745131368313
1685,79.0,90.47247617108955
1686,92.0,90.46749352191307
1687,116.0,90.46250309086712
1688,108.0,90.45750460046244
1689,83.0,90.45249777148962
1690,116.0,90.44748232208005
1691,126.0,90.44245796652974
1692,119.0,90.43742441750366
1693,98.0,90.43238138559202
1694,104.0,90.42732857652747
1695,91.0,90.42226569059974
1696,102.0,90.41719242721487
1697,87.0,90.41210848031395
1698,79.0,90.40701353484032
1699,77.0,90.40190727343462
1700,78.0,90.39678937998663
1701,101.0,90.39165954329378
1702,80.0,90.3865174598405
1703,80.0,90.38136283605209
1704,77.0,90.37619538640844
1705,77.0,90.37101483327729
1706,87.0,90.36582090590015
1707,124.0,90.36061333417284
1708,129.0,90.35539184395935
1709,94.0,90.3501561634315
1710,107.0,90.34490602489554
1711,100.0,90.339641166266
1712,97.0,90.334361331339
1713,75.0,90.32906627019997
1714,72.0,90.32375574135408
1715,80.0,90.31842950998546
1716,73.0,90.31308735361296
1717,68.0,90.30772906627209
1718,82.0,90.30235445488341
1719,92.0,90.29696333462262
1720,102.0,90.29155553185075
1721,85.0,90.28613088296407
1722,84.0,90.28068923344505
1723,72.0,90.27523044215005
1724,75.0,90.26975437996505
1725,69.0,90.26426092738467
1726,70.0,90.25874997836043
1727,99.0,90.25322144621153
1728,74.0,90.247675260317
1729,81.0,90.24211136735258
1730,70.0,90.23652972751348
1731,73.0,90.23093031868657
1732,62.0,90.22531313795776
1733,61.0,90.21967819709002
1734,71.0,90.21402551693842
1735,76.0,90.20835511703503
1736,76.0,90.2026670174232
1737,75.0,90.19696124545561
1738,65.0,90.19123784017333
1739,66.0,90.18549685304757
1740,74.0,90.17973834864544
1741,81.0,90.17396240589362
1742,77.0,90.16816911634352
1743,97.0,90.16235858287428
1744,104.0,90.15653091624038
1745,105.0,90.15068623436447
1746,78.0,90.14482466000771
1747,70.0,90.13894631317496
1748,74.0,90.13305130884002
1749,68.0,90.1271397575269
1750,69.0,90.12121176731061
1751,66.0,90.11526744588203
1752,62.0,90.10930690330358
1753,71.0,90.1033302649602
1754,100.0,90.09733767302993
1755,87.0,90.0913292846129
1756,102.0,90.08530526692512
1757,88.0,90.07926578998254
1758,69.0,90.07321102580285
1759,63.0,90.06714114805844
1760,65.0,90.06105632979751
1761,64.0,90.05495674229302
1762,98.0,90.04884255671706
1763,73.0,90.04271394563472
1764,74.0,90.03657108664413
1765,116.0,90.03041417103049
1766,103.0,90.0242434017233
1767,88.0,90.01805898774296
1768,84.0,90.01186114227073
1769,70.0,90.00565007674568
1770,70.0,89.99942600295073
1771,84.0,89.9931891371809
1772,110.0,89.9869396919087
1773,94.0,89.9806778722529
1774,77.0,89.97440387479128
1775,72.0,89.96811788647202
1776,71.0,89.96182008729099
1777,114.0,89.9555106510003
1778,120.0,89.94918974706083
1779,110.0,89.94285755138029
1780,106.0,89.93651424959289
1781,109.0,89.93016003649754
1782,137.0,89.92379511495913
1783,113.0,89.91741969573411
1784,100.0,89.91103399486546
1785,97.0,89.90463823189418
1786,73.0,89.89823263000554
1787,69.0,89.89181741371159
1788,70.0,89.88539280349798
1789,112.0,89.87895901402783
1790,120.0,89.87251625418358
1791,126.0,89.86606472885843
1792,129.0,89.85960464167019
1793,119.0,89.85313619199518
1794,112.0,89.84665957163023
1795,115.0,89.840174962416
1796,108.0,89.83368253801449
1797,125.0,89.82718246239446
1798,118.0,89.82067488861826
1799,112.0,89.81415995621497
1800,123.0,89.80763778958023
1801,131.0,89.80110849913173
1802,109.0,89.79457218501996
1803,98.0,89.78802894475037
1804,99.0,89.7814788704999
1805,93.0,89.77492204855315
1806,90.0,89.76835856184539
1807,110.0,89.76178848505941
1808,101.0,89.7552118808232
1809,90.0,89.74862879827944
1810,71.0,89.74203927214384
1811,71.0,89.73544332596745
1812,66.0,89.7288409738744
1813,69.0,89.72223222042383
1814,127.0,89.71561705818199
1815,98.0,89.70899546613131
1816,111.0,89.70236740865933
1817,116.0,89.69573283794352
1818,96.0,89.6890916928917
1819,82.0,89.68244389740315
1820,77.0,89.67578936026771
1821,67.0,89.66912797926297
1822,69.0,89.6624596422353
1823,86.0,89.65578423201893
1824,81.0,89.64910163254447
1825,67.0,89.64241172569918
1826,93.0,89.63571439259303
1827,104.0,89.6290095095013
1828,93.0,89.62229694080989
1829,75.0,89.6155765350708
1830,87.0,89.60884812930965
1831,91.0,89.60211155775286
1832,93.0,89.59536664865308
1833,83.0,89.58861322530076
1834,83.0,89.58185110864414
1835,76.0,89.57508012082482
1836,78.0,89.56830007780754
1837,111.0,89.56151079642041
1838,126.0,89.55471209658647
1839,115.0,89.5479037948273
1840,115.0,89.54108570009967
1841,119.0,89.53425761441858
1842,119.0,89.52741933300172
1843,115.0,89.52057064185031
1844,124.0,89.51371131738347
1845,121.0,89.50684113868675
1846,118.0,89.49995989332011
1847,104.0,89.4930673770428
1848,104.0,89.48616338374129
1849,112.0,89.47924769730923
1850,105.0,89.47232009039749
1851,110.0,89.46538032628945
1852,111.0,89.45842816662301
1853,107.0,89.45146336907632
1854,84.0,89.44448569016646
1855,65.0,89.43749489875017
1856,66.0,89.43049078096362
1857,73.0,89.42347313820773
1858,81.0,89.41644178504974
1859,118.0,89.40939654467616
1860,102.0,89.40233724290349
1861,103.0,89.39526370398124
1862,114.0,89.38817574835127
1863,86.0,89.38107319440016
1864,77.0,89.37395586654979
1865,71.0,89.36682360426607
1866,71.0,89.35967626144979
1867,76.0,89.35251370176468
1868,79.0,89.34533579796707
1869,91.0,89.33814243817628
1870,97.0,89.33093352786842
1871,95.0,89.32370898750221
1872,96.0,89.31646874610753
1873,76.0,89.30921273717304
1874,68.0,89.30194090066183
1875,67.0,89.2946531910625
1876,67.0,89.28734958116496
1877,69.0,89.28003006525226
1878,66.0,89.27269465946641
1879,68.0,89.26534340007183
1880,69.0,89.25797634014013
1881,80.0,89.25059354456208
1882,73.0,89.24319509092672
1883,71.0,89.23578107206808
1884,71.0,89.22835159436129
1885,117.0,89.22090677452351
1886,85.0,89.21344673528993
1887,84.0,89.20597159475707
1888,70.0,89.19848147195049
1889,70.0,89.19097649305175
1890,65.0,89.18345679397777
1891,67.0,89.17592251688438
1892,64.0,89.1683738126737
1893,63.0,89.16081084847536
1894,63.0,89.15323381043859
1895,71.0,89.14564289704185
1896,70.0,89.13803830630837
1897,111.0,89.13042022671621
1898,92.0,89.12278883531114
1899,94.0,89.11514430075974
1900,100.0,89.10748679199916
1901,79.0,89.09981648076852
1902,72.0,89.09213354908121
1903,63.0,89.084438193006
1904,65.0,89.07673062148643
1905,61.0,89.06901105549734
1906,66.0,89.0612797236633
1907,68.0,89.05353685234778
1908,68.0,89.04578266041922
1909,114.0,89.03801735874443
1910,97.0,89.03024114982978
1911,76.0,89.02245423076863
1912,73.0,89.01465680349429
1913,69.0,89.00684907862916
1914,85.0,88.99903127365735
1915,82.0,88.99120360927442
1916,79.0,88.98336630473761
1917,78.0,88.97551958654361
1918,135.0,88.96766368823933
1919,125.0,88.95979884068439
1920,111.0,88.9519252702789
1921,111.0,88.94404320029346
1922,104.0,88.93615285343202
1923,80.0,88.92825445315722
1924,81.0,88.92034822264033
1925,113.0,88.91243438504341
1926,121.0,88.90451316410083
1927,118.0,88.89658477961932
1928,147.0,88.88864944383049
1929,108.0,88.880707358145
