Index,Raw_Data,Cosinor_Java
997,81.0,85.00901277053657
998,80.0,84.67890026871626
999,77.0,84.35714759028664
1000,77.0,84.04436720975855
1001,72.0,83.74115452236337
1002,81.0,83.44808671068527
1003,70.0,83.16572164596047
1004,67.0,82.89459682613834
1005,73.0,82.63522835272322
1006,74.0,82.38810994834563
1007,69.0,82.15371201693375
1008,74.0,81.9324807482722
1009,74.0,81.72483726865495
1010,68.0,81.53117683924704
1011,65.0,81.35186810368288
1012,74.0,81.18725238633176
1013,111.0,81.03764304256785
1014,93.0,80.9033248622803
1015,85.0,80.78455352775934
1016,81.0,80.68155512699084
1017,81.0,80.59452572328462
1018,71.0,80.52363098205714
1019,72.0,80.46900585547766
1020,67.0,80.43075432557934
1021,63.0,80.40894920632343
1022,75.0,80.40363200499372
1023,74.0,80.41481284318519
1024,70.0,80.44247043753685
1025,71.0,80.48655214024589
1026,69.0,80.54697403928577
1027,81.0,80.62362111813752
1028,79.0,80.71634747473017
1029,72.0,80.82497659917375
1030,68.0,80.94930170975584
1031,69.0,81.08908614656225
1032,67.0,81.24406382197263
1033,70.0,81.41393972717358
1034,100.0,81.5983904937244
1035,80.0,81.79706500910737
1036,74.0,82.00958508509063
1037,76.0,82.23554617763074
1038,70.0,82.47451815694522
1039,70.0,82.72604612628906
1040,75.0,82.98965128787687
1041,112.0,83.26483185430115
1042,83.0,83.55106400371338
1043,92.0,83.84780287694886
1044,95.0,84.15448361469696
1045,124.0,84.47052243274268
1046,83.0,84.7953177332333
1047,133.0,85.1282512498544
1048,133.0,85.46868922473426
1049,103.0,85.81598361483836
1050,92.0,86.16947332555632
1051,95.0,86.52848546913287
1052,99.0,86.89233664554769
1053,98.0,87.26033424340639
1054,86.0,87.63177775836607
1055,143.0,88.00596012658431
1056,149.0,88.3821690706563
1057,134.0,88.75968845547443
1058,105.0,89.13779965143317
1059,84.0,89.51578290238042
1060,86.0,89.89291869571474
1061,88.0,90.26848913201877
1062,138.0,90.64177929162071
1063,97.0,91.01207859548559
1064,100.0,91.37868215784184
1065,117.0,91.74089212797233
1066,138.0,92.09801901861204
1067,144.0,92.4493830184271
1068,134.0,92.79431528607353
1069,130.0,93.13215922337506
1070,117.0,93.46227172519548
1071,107.0,93.784024403625
1072,101.0,94.09680478415319
1073,90.0,94.40001747154827
1074,92.0,94.69308528322645
1075,145.0,94.97545034795127
1076,150.0,95.24657516777332
1077,141.0,95.50594364118852
1078,116.0,95.75306204556603
1079,112.0,95.98745997697797
1080,109.0,96.20869124563946
1081,105.0,96.41633472525677
1082,88.0,96.60999515466469
1083,74.0,96.78930389022884
1084,81.0,96.95391960757996
1085,104.0,97.10352895134382
1086,111.0,97.23784713163141
1087,128.0,97.35661846615234
1088,127.0,97.45961686692088
1089,147.0,97.5466462706271
1090,129.0,97.61754101185458
1091,116.0,97.67216613843406
1092,127.0,97.71041766833237
1093,148.0,97.73222278758828
1094,122.0,97.73753998891799
1095,109.0,97.72635915072651
1096,111.0,97.69870155637486
1097,84.0,97.65461985366582
1098,85.0,97.59419795462594
1099,105.0,97.51755087577422
1100,98.0,97.42482451918154
1101,76.0,97.31619539473796
1102,82.0,97.19187028415587
1103,104.0,97.05208584734945
1104,115.0,96.89710817193907
1105,108.0,96.72723226673811
1106,87.0,96.54278150018736
1107,72.0,96.34410698480431
1108,72.0,96.13158690882106
1109,83.0,95.90562581628095
1110,114.0,95.66665383696647
1111,102.0,95.41512586762263
1112,102.0,95.15152070603482
1113,130.0,94.87634013961063
1114,101.0,94.5901079901983
1115,104.0,94.29336911696282
1116,98.0,93.98668837921473
1117,79.0,93.6706495611691
1118,75.0,93.34585426067838
1119,79.0,93.01292074405728
1120,77.0,92.67248276917753
1121,88.0,92.32518837907332
1122,88.0,91.97169866835536
1123,84.0,91.61268652477881
1124,83.0,91.24883534836411
1125,86.0,90.8808377505053
1126,75.0,90.50939423554561
1127,126.0,90.13521186732737
1128,123.0,89.75900292325551
1129,80.0,89.38148353843725
1130,77.0,89.00337234247851
1131,76.0,88.62538909153137
1132,76.0,88.24825329819694
1133,71.0,87.87268286189291
1134,68.0,87.49939270229098
1135,72.0,87.1290933984262
1136,68.0,86.76248983606985
1137,69.0,86.40027986593935
1138,65.0,86.04315297529965
1139,77.0,85.69178897548458
1140,73.0,85.34685670783817
1141,70.0,85.00901277053663
1142,72.0,84.67890026871632
1143,81.0,84.35714759028669
1144,84.0,84.04436720975849
1145,90.0,83.74115452236343
1146,78.0,83.44808671068523
1147,73.0,83.16572164596043
1148,76.0,82.89459682613838
1149,78.0,82.63522835272326
1150,76.0,82.38810994834566
1151,67.0,82.15371201693372
1152,74.0,81.93248074827223
1153,105.0,81.72483726865492
1154,98.0,81.53117683924701
1155,90.0,81.35186810368285
1156,88.0,81.18725238633179
1157,70.0,81.03764304256788
1158,77.0,80.90332486228029
1159,80.0,80.78455352775937
1160,71.0,80.68155512699083
1161,70.0,80.59452572328463
1162,72.0,80.52363098205713
1163,74.0,80.46900585547766
1164,73.0,80.43075432557934
1165,69.0,80.40894920632343
1166,75.0,80.40363200499372
1167,76.0,80.4148128431852
1168,80.0,80.44247043753685
1169,76.0,80.48655214024589
1170,79.0,80.54697403928576
1171,80.0,80.6236211181375
1172,82.0,80.71634747473016
1173,87.0,80.82497659917377
1174,82.0,80.94930170975586
1175,127.0,81.08908614656222
1176,117.0,81.24406382197266
1177,90.0,81.41393972717356
1178,78.0,81.59839049372437
1179,76.0,81.79706500910734
1180,74.0,82.00958508509066
1181,77.0,82.23554617763078
1182,78.0,82.47451815694518
1183,122.0,82.7260461262891
1184,128.0,82.98965128787682
1185,71.0,83.26483185430111
1186,117.0,83.55106400371334
1187,103.0,83.8478028769489
1188,97.0,84.15448361469701
1189,104.0,84.47052243274263
1190,84.0,84.79531773323336
1191,101.0,85.12825124985434
1192,111.0,85.46868922473419
1193,92.0,85.8159836148383
1194,85.0,86.16947332555638
1195,146.0,86.52848546913293
1196,147.0,86.89233664554763
1197,101.0,87.26033424340645
1198,85.0,87.63177775836601
1199,85.0,88.00596012658437
1200,86.0,88.38216907065623
1201,99.0,88.75968845547449
1202,82.0,89.13779965143323
1203,86.0,89.51578290238037
1204,137.0,89.89291869571481
1205,108.0,90.2684891320187
1206,90.0,90.64177929162076
1207,85.0,91.01207859548553
1208,84.0,91.3786821578419
1209,112.0,91.74089212797239
1210,124.0,92.09801901861209
1211,126.0,92.44938301842716
1212,122.0,92.79431528607346
1213,116.0,93.13215922337511
1214,116.0,93.46227172519542
1215,108.0,93.78402440362504
1216,98.0,94.09680478415314
1217,86.0,94.40001747154831
1218,121.0,94.69308528322651
1219,110.0,94.97545034795122
1220,104.0,95.24657516777336
1221,91.0,95.50594364118848
1222,87.0,95.75306204556607
1223,137.0,95.98745997697795
1224,119.0,96.2086912456395
1225,131.0,96.4163347252568
1226,114.0,96.60999515466466
1227,99.0,96.78930389022887
1228,109.0,96.95391960757993
1229,116.0,97.10352895134385
1230,100.0,97.2378471316314
1231,78.0,97.35661846615236
1232,87.0,97.4596168669209
1233,86.0,97.54664627062708
1234,119.0,97.61754101185457
1235,115.0,97.67216613843405
1236,117.0,97.71041766833237
1237,133.0,97.73222278758828
1238,100.0,97.73753998891799
1239,82.0,97.72635915072651
1240,78.0,97.69870155637486
1241,124.0,97.65461985366584
1242,96.0,97.59419795462595
1243,79.0,97.5175508757742
1244,88.0,97.42482451918156
1245,82.0,97.31619539473795
1246,74.0,97.19187028415584
1247,80.0,97.05208584734947
1248,85.0,96.8971081719391
1249,140.0,96.72723226673814
1250,101.0,96.54278150018733
1251,89.0,96.34410698480436
1252,81.0,96.13158690882103
1253,92.0,95.90562581628092
1254,101.0,95.66665383696652
1255,112.0,95.41512586762268
1256,121.0,95.15152070603487
1257,101.0,94.87634013961059
1258,81.0,94.59010799019836
1259,73.0,94.29336911696278
1260,68.0,93.98668837921468
1261,67.0,93.67064956116906
1262,74.0,93.34585426067844
1263,73.0,93.01292074405734
1264,71.0,92.67248276917749
1265,70.0,92.32518837907338
1266,68.0,91.9716986683553
1267,70.0,91.61268652477887
1268,67.0,91.24883534836405
1269,73.0,90.88083775050535
1270,79.0,90.50939423554567
1271,110.0,90.13521186732731
1272,106.0,89.75900292325545
1273,86.0,89.3814835384372
1274,73.0,89.00337234247858
1275,80.0,88.62538909153132
1276,77.0,88.248253298197
1277,73.0,87.87268286189298
1278,70.0,87.49939270229103
1279,76.0,87.12909339842615
1280,71.0,86.76248983606979
1281,75.0,86.40027986593941
1282,127.0,86.04315297529959
1283,91.0,85.69178897548464
1284,97.0,85.34685670783823
1285,111.0,85.00901277053669
1286,105.0,84.67890026871626
1287,92.0,84.35714759028664
1288,89.0,84.04436720975855
1289,88.0,83.74115452236337
1290,80.0,83.44808671068527
1291,75.0,83.16572164596047
1292,81.0,82.89459682613843
1293,77.0,82.63522835272322
1294,73.0,82.38810994834563
1295,77.0,82.15371201693375
1296,75.0,81.9324807482722
1297,77.0,81.72483726865497
1298,73.0,81.53117683924704
1299,72.0,81.35186810368289
1300,72.0,81.18725238633176
1301,70.0,81.03764304256785
1302,73.0,80.90332486228031
1303,77.0,80.78455352775936
1304,67.0,80.68155512699084
1305,70.0,80.59452572328462
1306,69.0,80.52363098205711
1307,73.0,80.46900585547766
1308,73.0,80.43075432557934
1309,68.0,80.40894920632343
1310,69.0,80.40363200499372
1311,70.0,80.41481284318519
1312,63.0,80.44247043753684
1313,88.0,80.48655214024589
1314,75.0,80.54697403928577
1315,81.0,80.62362111813749
1316,85.0,80.71634747473017
1317,84.0,80.82497659917378
1318,81.0,80.94930170975584
1319,67.0,81.08908614656225
1320,69.0,81.24406382197263
1321,64.0,81.41393972717358
1322,64.0,81.5983904937244
1323,67.0,81.79706500910737
1324,68.0,82.00958508509069
1325,73.0,82.23554617763074
1326,109.0,82.47451815694514
1327,106.0,82.72604612628905
1328,127.0,82.98965128787687
1329,111.0,83.26483185430105
1330,85.0,83.55106400371338
1331,78.0,83.84780287694886
1332,75.0,84.15448361469696
1333,71.0,84.47052243274268
1334,71.0,84.7953177332333
1335,125.0,85.1282512498544
1336,116.0,85.46868922473425
1337,122.0,85.81598361483834
1338,126.0,86.16947332555642
1339,118.0,86.52848546913287
1340,116.0,86.89233664554756
1341,96.0,87.26033424340639
1342,95.0,87.63177775836596
1343,77.0,88.00596012658431
1344,77.0,88.38216907065629
1345,94.0,88.75968845547443
1346,129.0,89.13779965143316
1347,90.0,89.51578290238042
1348,100.0,89.89291869571474
1349,95.0,90.26848913201876
1350,78.0,90.64177929162084
1351,77.0,91.01207859548559
1352,83.0,91.37868215784195
1353,88.0,91.74089212797233
1354,128.0,92.09801901861204
1355,93.0,92.4493830184271
1356,103.0,92.7943152860734
1357,91.0,93.13215922337506
1358,87.0,93.46227172519548
1359,137.0,93.784024403625
1360,117.0,94.09680478415319
1361,117.0,94.40001747154835
1362,135.0,94.69308528322645
1363,135.0,94.97545034795127
1364,139.0,95.24657516777332
1365,105.0,95.50594364118851
1366,114.0,95.75306204556611
1367,141.0,95.98745997697797
1368,115.0,96.20869124563946
1369,142.0,96.41633472525677
1370,112.0,96.60999515466463
1371,133.0,96.78930389022884
1372,134.0,96.95391960757996
1373,136.0,97.10352895134382
1374,111.0,97.23784713163141
1375,118.0,97.35661846615233
1376,124.0,97.45961686692088
1377,124.0,97.5466462706271
1378,101.0,97.61754101185458
1379,128.0,97.67216613843406
1380,118.0,97.71041766833238
1381,92.0,97.73222278758828
1382,91.0,97.73753998891799
1383,85.0,97.72635915072651
1384,92.0,97.69870155637487
1385,80.0,97.65461985366582
1386,77.0,97.59419795462595
1387,82.0,97.51755087577422
1388,82.0,97.42482451918154
1389,82.0,97.31619539473796
1390,94.0,97.19187028415587
1391,90.0,97.05208584734946
1392,117.0,96.89710817193907
1393,116.0,96.72723226673811
1394,95.0,96.5427815001873
1395,79.0,96.34410698480433
1396,79.0,96.13158690882106
1397,87.0,95.90562581628103
1398,106.0,95.66665383696656
1399,86.0,95.41512586762263
1400,85.0,95.15152070603492
1401,97.0,94.87634013961063
1402,130.0,94.59010799019832
1403,134.0,94.29336911696284
1404,127.0,93.98668837921473
1405,116.0,93.670649561169
1406,102.0,93.34585426067838
1407,111.0,93.0129207440573
1408,111.0,92.67248276917755
1409,122.0,92.32518837907334
1410,108.0,91.97169866835537
1411,94.0,91.61268652477894
1412,89.0,91.24883534836412
1413,89.0,90.8808377505053
1414,88.0,90.50939423554573
1415,88.0,90.13521186732737
1416,82.0,89.7590029232554
1417,76.0,89.38148353843725
1418,80.0,89.00337234247853
1419,120.0,88.62538909153126
1420,121.0,88.24825329819694
1421,93.0,87.87268286189291
1422,79.0,87.49939270229098
1423,77.0,87.1290933984261
1424,79.0,86.76248983606986
1425,84.0,86.40027986593948
1426,74.0,86.04315297529965
1427,73.0,85.69178897548458
1428,72.0,85.34685670783828
1429,125.0,85.00901277053663
1430,84.0,84.6789002687162
1431,75.0,84.3571475902867
1432,80.0,84.04436720975849
1433,74.0,83.74115452236343
1434,74.0,83.44808671068523
1435,67.0,83.16572164596043
1436,72.0,82.89459682613838
1437,76.0,82.63522835272317
1438,110.0,82.38810994834567
1439,102.0,82.1537120169338
1440,80.0,81.93248074827224
1441,96.0,81.72483726865492
1442,97.0,81.53117683924707
1443,96.0,81.35186810368286
1444,81.0,81.18725238633179
1445,71.0,81.03764304256788
1446,79.0,80.90332486228029
1447,84.0,80.78455352775937
1448,81.0,80.68155512699083
1449,75.0,80.5945257232846
1450,81.0,80.52363098205713
1451,97.0,80.46900585547765
1452,81.0,80.43075432557934
1453,83.0,80.40894920632343
1454,84.0,80.40363200499372
1455,71.0,80.41481284318519
1456,89.0,80.44247043753685
1457,81.0,80.48655214024589
1458,73.0,80.54697403928576
1459,99.0,80.6236211181375
1460,110.0,80.71634747473018
1461,96.0,80.82497659917377
1462,83.0,80.94930170975586
1463,70.0,81.08908614656227
1464,76.0,81.24406382197265
1465,71.0,81.41393972717361
1466,69.0,81.59839049372437
1467,66.0,81.79706500910734
1468,70.0,82.00958508509066
1469,80.0,82.23554617763071
1470,95.0,82.47451815694518
1471,97.0,82.72604612628909
1472,104.0,82.98965128787682
1473,98.0,83.26483185430111
1474,88.0,83.55106400371342
1475,81.0,83.8478028769489
1476,82.0,84.154483614697
1477,76.0,84.47052243274263
1478,81.0,84.79531773323325
1479,113.0,85.12825124985434
1480,117.0,85.46868922473408
1481,132.0,85.81598361483829
1482,132.0,86.16947332555637
1483,111.0,86.5284854691328
1484,104.0,86.89233664554763
1485,89.0,87.26033424340645
1486,112.0,87.63177775836601
1487,137.0,88.00596012658437
1488,103.0,88.38216907065623
1489,142.0,88.75968845547449
1490,96.0,89.13779965143323
1491,91.0,89.51578290238035
1492,96.0,89.89291869571468
1493,94.0,90.2684891320187
1494,78.0,90.64177929162065
1495,70.0,91.01207859548553
1496,71.0,91.37868215784188
1497,75.0,91.74089212797226
1498,111.0,92.09801901861209
1499,143.0,92.44938301842704
1500,122.0,92.79431528607346
1501,143.0,93.13215922337511
1502,93.0,93.46227172519542
1503,97.0,93.78402440362504
1504,108.0,94.09680478415324
1505,94.0,94.40001747154831
1506,118.0,94.69308528322641
1507,123.0,94.97545034795121
1508,105.0,95.24657516777326
1509,133.0,95.50594364118847
1510,138.0,95.75306204556598
1511,129.0,95.98745997697793
1512,116.0,96.2086912456395
1513,96.0,96.41633472525673
1514,86.0,96.60999515466466
1515,79.0,96.78930389022887
1516,83.0,96.95391960757993
1517,98.0,97.10352895134383
1518,119.0,97.23784713163144
1519,87.0,97.35661846615236
1520,91.0,97.45961686692087
1521,123.0,97.54664627062705
1522,98.0,97.61754101185457
1523,98.0,97.67216613843405
1524,91.0,97.71041766833235
1525,113.0,97.73222278758828
1526,99.0,97.73753998891799
1527,116.0,97.72635915072652
1528,97.0,97.69870155637486
1529,90.0,97.65461985366582
1530,83.0,97.59419795462595
1531,99.0,97.5175508757742
1532,104.0,97.42482451918156
1533,103.0,97.31619539473795
1534,111.0,97.19187028415588
1535,105.0,97.05208584734953
1536,107.0,96.8971081719391
1537,100.0,96.72723226673816
1538,80.0,96.5427815001874
1539,77.0,96.34410698480436
1540,81.0,96.13158690882103
1541,98.0,95.90562581628099
1542,95.0,95.66665383696652
1543,82.0,95.41512586762268
1544,93.0,95.15152070603487
1545,92.0,94.87634013961059
1546,132.0,94.59010799019836
1547,88.0,94.29336911696278
1548,81.0,93.98668837921478
1549,93.0,93.67064956116916
1550,97.0,93.34585426067844
1551,111.0,93.01292074405734
1552,120.0,92.6724827691776
1553,102.0,92.3251883790734
1554,96.0,91.97169866835543
1555,89.0,91.61268652477888
1556,97.0,91.24883534836405
1557,85.0,90.88083775050536
1558,79.0,90.50939423554567
1559,74.0,90.13521186732731
1560,79.0,89.75900292325545
1561,89.0,89.3814835384372
1562,82.0,89.00337234247858
1563,66.0,88.62538909153145
1564,77.0,88.248253298197
1565,76.0,87.87268286189311
1566,79.0,87.49939270229103
1567,113.0,87.12909339842615
1568,105.0,86.76248983606992
1569,112.0,86.40027986593942
1570,89.0,86.04315297529959
1571,95.0,85.69178897548464
1572,113.0,85.34685670783823
1573,87.0,85.00901277053659
1574,71.0,84.67890026871626
1575,65.0,84.35714759028664
1576,71.0,84.04436720975855
1577,71.0,83.74115452236347
1578,66.0,83.44808671068529
1579,67.0,83.16572164596056
1580,67.0,82.89459682613843
1581,69.0,82.63522835272322
1582,113.0,82.38810994834571
1583,71.0,82.15371201693375
1584,71.0,81.9324807482722
1585,71.0,81.72483726865497
1586,69.0,81.53117683924704
1587,83.0,81.35186810368289
1588,73.0,81.18725238633176
1589,77.0,81.03764304256786
1590,82.0,80.90332486228031
1591,99.0,80.78455352775939
1592,99.0,80.68155512699084
1593,88.0,80.59452572328465
1594,76.0,80.52363098205714
1595,66.0,80.46900585547766
1596,73.0,80.43075432557934
1597,103.0,80.40894920632343
1598,92.0,80.40363200499372
1599,84.0,80.41481284318519
1600,81.0,80.44247043753685
1601,72.0,80.48655214024589
1602,68.0,80.54697403928577
1603,62.0,80.62362111813752
1604,64.0,80.71634747473017
1605,66.0,80.82497659917374
1606,66.0,80.94930170975584
1607,68.0,81.0890861465622
1608,76.0,81.24406382197263
1609,80.0,81.41393972717351
1610,68.0,81.59839049372432
1611,68.0,81.79706500910737
1612,70.0,82.00958508509062
1613,105.0,82.23554617763074
1614,90.0,82.47451815694521
1615,97.0,82.72604612628905
1616,82.0,82.98965128787687
1617,77.0,83.26483185430115
1618,82.0,83.55106400371338
1619,84.0,83.84780287694885
1620,97.0,84.15448361469686
1621,93.0,84.47052243274257
1622,113.0,84.7953177332333
1623,129.0,85.12825124985429
1624,142.0,85.46868922473413
1625,104.0,85.81598361483834
1626,90.0,86.16947332555631
1627,119.0,86.52848546913286
1628,133.0,86.89233664554769
1629,142.0,87.26033424340638
1630,120.0,87.63177775836607
1631,111.0,88.0059601265843
1632,128.0,88.38216907065629
1633,116.0,88.75968845547443
1634,144.0,89.13779965143303
1635,136.0,89.5157829023803
1636,159.0,89.89291869571474
1637,100.0,90.26848913201864
1638,109.0,90.64177929162071
1639,84.0,91.01207859548559
1640,94.0,91.37868215784182
1641,105.0,91.74089212797232
1642,83.0,92.09801901861204
1643,78.0,92.44938301842708
1644,86.0,92.79431528607351
1645,102.0,93.13215922337506
1646,102.0,93.46227172519548
1647,117.0,93.78402440362498
1648,121.0,94.0968047841531
1649,135.0,94.40001747154825
1650,112.0,94.69308528322645
1651,106.0,94.97545034795117
1652,132.0,95.2465751677733
1653,101.0,95.50594364118842
1654,92.0,95.75306204556603
1655,116.0,95.98745997697797
1656,119.0,96.20869124563946
1657,135.0,96.41633472525676
1658,126.0,96.60999515466469
1659,124.0,96.78930389022884
1660,107.0,96.95391960757996
1661,100.0,97.10352895134382
1662,103.0,97.23784713163137
1663,96.0,97.35661846615233
1664,89.0,97.45961686692088
1665,82.0,97.54664627062706
1666,98.0,97.61754101185458
1667,101.0,97.67216613843405
1668,103.0,97.71041766833237
1669,98.0,97.73222278758828
1670,103.0,97.73753998891799
1671,97.0,97.72635915072651
1672,108.0,97.69870155637486
1673,131.0,97.65461985366582
1674,116.0,97.59419795462594
1675,119.0,97.51755087577422
1676,116.0,97.42482451918157
1677,120.0,97.31619539473796
1678,108.0,97.19187028415591
1679,87.0,97.0520858473495
1680,82.0,96.89710817193908
1681,83.0,96.72723226673818
1682,92.0,96.54278150018737
1683,76.0,96.34410698480433
1684,78.0,96.13158690882108
1685,79.0,95.90562581628096
1686,92.0,95.66665383696647
1687,116.0,95.41512586762263
1688,108.0,95.15152070603483
1689,83.0,94.87634013961063
1690,116.0,94.59010799019842
1691,126.0,94.29336911696284
1692,119.0,93.98668837921484
1693,98.0,93.67064956116911
1694,104.0,93.34585426067838
1695,91.0,93.0129207440574
1696,102.0,92.67248276917755
1697,87.0,92.32518837907334
1698,79.0,91.97169866835537
1699,77.0,91.61268652477882
1700,78.0,91.24883534836412
1701,101.0,90.88083775050531
1702,80.0,90.50939423554561
1703,80.0,90.13521186732738
1704,77.0,89.75900292325552
1705,77.0,89.38148353843725
1706,87.0,89.00337234247864
1707,124.0,88.62538909153139
1708,129.0,88.24825329819694
1709,94.0,87.87268286189304
1710,107.0,87.49939270229098
1711,100.0,87.12909339842622
1712,97.0,86.76248983606986
1713,75.0,86.40027986593937
1714,72.0,86.04315297529965
1715,80.0,85.6917889754846
1716,73.0,85.34685670783817
1717,68.0,85.00901277053664
1718,82.0,84.67890026871632
1719,92.0,84.3571475902867
1720,102.0,84.0443672097586
1721,85.0,83.74115452236343
1722,84.0,83.44808671068533
1723,72.0,83.16572164596052
1724,75.0,82.89459682613838
1725,69.0,82.63522835272326
1726,70.0,82.38810994834567
1727,99.0,82.15371201693372
1728,74.0,81.93248074827224
1729,81.0,81.72483726865492
1730,70.0,81.53117683924701
1731,73.0,81.35186810368286
1732,62.0,81.18725238633179
1733,61.0,81.03764304256794
1734,71.0,80.90332486228033
1735,76.0,80.78455352775937
1736,76.0,80.68155512699086
1737,75.0,80.59452572328463
1738,65.0,80.52363098205713
1739,66.0,80.46900585547766
1740,74.0,80.43075432557934
1741,81.0,80.40894920632343
1742,77.0,80.40363200499372
1743,97.0,80.4148128431852
1744,104.0,80.44247043753685
1745,105.0,80.48655214024589
1746,78.0,80.54697403928576
1747,70.0,80.62362111813748
1748,74.0,80.71634747473016
1749,68.0,80.82497659917377
1750,69.0,80.94930170975582
1751,66.0,81.08908614656222
1752,62.0,81.24406382197265
1753,71.0,81.41393972717354
1754,100.0,81.59839049372435
1755,87.0,81.79706500910734
1756,102.0,82.00958508509066
1757,88.0,82.23554617763078
1758,69.0,82.47451815694517
1759,63.0,82.72604612628909
1760,65.0,82.98965128787682
1761,64.0,83.26483185430101
1762,98.0,83.55106400371332
1763,73.0,83.8478028769489
1764,74.0,84.1544836146969
1765,116.0,84.47052243274263
1766,103.0,84.79531773323325
1767,88.0,85.12825124985433
1768,84.0,85.46868922473419
1769,70.0,85.81598361483829
1770,70.0,86.16947332555637
1771,84.0,86.52848546913292
1772,110.0,86.89233664554762
1773,94.0,87.26033424340643
1774,77.0,87.631777758366
1775,72.0,88.00596012658424
1776,71.0,88.38216907065623
1777,114.0,88.75968845547436
1778,120.0,89.1377996514331
1779,110.0,89.51578290238035
1780,106.0,89.89291869571467
1781,109.0,90.2684891320187
1782,137.0,90.64177929162076
1783,113.0,91.01207859548552
1784,100.0,91.37868215784188
1785,97.0,91.74089212797237
1786,73.0,92.09801901861209
1787,69.0,92.44938301842714
1788,70.0,92.79431528607346
1789,112.0,93.132159223375
1790,120.0,93.46227172519542
1791,126.0,93.78402440362494
1792,129.0,94.09680478415314
1793,119.0,94.4000174715483
1794,112.0,94.6930852832264
1795,115.0,94.97545034795121
1796,108.0,95.24657516777334
1797,125.0,95.50594364118847
1798,118.0,95.75306204556605
1799,112.0,95.98745997697793
1800,123.0,96.2086912456395
1801,131.0,96.4163347252568
1802,109.0,96.60999515466466
1803,98.0,96.78930389022881
1804,99.0,96.95391960757993
1805,93.0,97.10352895134379
1806,90.0,97.23784713163138
1807,110.0,97.35661846615236
1808,101.0,97.45961686692087
1809,90.0,97.54664627062708
1810,71.0,97.61754101185457
1811,71.0,97.67216613843405
1812,66.0,97.71041766833237
1813,69.0,97.73222278758828
1814,127.0,97.73753998891799
1815,98.0,97.72635915072651
1816,111.0,97.69870155637486
1817,116.0,97.65461985366584
1818,96.0,97.59419795462595
1819,82.0,97.51755087577423
1820,77.0,97.42482451918156
1821,67.0,97.31619539473797
1822,69.0,97.19187028415588
1823,86.0,97.05208584734947
1824,81.0,96.8971081719391
1825,67.0,96.72723226673816
1826,93.0,96.54278150018735
1827,104.0,96.34410698480436
1828,93.0,96.13158690882103
1829,75.0,95.90562581628092
1830,87.0,95.66665383696652
1831,91.0,95.41512586762268
1832,93.0,95.15152070603496
1833,83.0,94.87634013961068
1834,83.0,94.59010799019836
1835,76.0,94.29336911696288
1836,78.0,93.98668837921478
1837,111.0,93.67064956116906
1838,126.0,93.34585426067844
1839,115.0,93.01292074405735
1840,115.0,92.67248276917749
1841,119.0,92.3251883790734
1842,119.0,91.97169866835532
1843,115.0,91.61268652477888
1844,124.0,91.24883534836407
1845,121.0,90.88083775050536
1846,118.0,90.5093942355458
1847,104.0,90.13521186732744
1848,104.0,89.75900292325545
1849,112.0,89.38148353843732
1850,105.0,89.00337234247858
1851,110.0,88.62538909153133
1852,111.0,88.24825329819701
1853,107.0,87.87268286189298
1854,84.0,87.49939270229105
1855,65.0,87.12909339842616
1856,66.0,86.7624898360698
1857,73.0,86.40027986593942
1858,81.0,86.04315297529959
1859,118.0,85.69178897548466
1860,102.0,85.34685670783834
1861,103.0,85.0090127705367
1862,114.0,84.67890026871626
1863,86.0,84.35714759028676
1864,77.0,84.04436720975855
1865,71.0,83.74115452236349
1866,71.0,83.44808671068529
1867,76.0,83.16572164596047
1868,79.0,82.89459682613843
1869,91.0,82.63522835272322
1870,97.0,82.38810994834563
1871,95.0,82.15371201693375
1872,96.0,81.9324807482722
1873,76.0,81.72483726865497
1874,68.0,81.53117683924711
1875,67.0,81.35186810368289
1876,67.0,81.18725238633182
1877,69.0,81.03764304256791
1878,66.0,80.90332486228031
1879,68.0,80.78455352775939
1880,69.0,80.68155512699084
1881,80.0,80.59452572328462
1882,73.0,80.52363098205714
1883,71.0,80.46900585547766
1884,71.0,80.43075432557934
1885,117.0,80.40894920632343
1886,85.0,80.40363200499372
1887,84.0,80.41481284318519
1888,70.0,80.44247043753684
1889,70.0,80.48655214024589
1890,65.0,80.54697403928574
1891,67.0,80.62362111813749
1892,64.0,80.71634747473016
1893,63.0,80.82497659917374
1894,63.0,80.94930170975583
1895,71.0,81.08908614656224
1896,70.0,81.24406382197262
1897,111.0,81.41393972717357
1898,92.0,81.59839049372432
1899,94.0,81.79706500910737
1900,100.0,82.00958508509069
1901,79.0,82.23554617763074
1902,72.0,82.47451815694512
1903,63.0,82.72604612628905
1904,65.0,82.98965128787677
1905,61.0,83.26483185430105
1906,66.0,83.55106400371336
1907,68.0,83.84780287694885
1908,68.0,84.15448361469696
1909,114.0,84.47052243274257
1910,97.0,84.7953177332333
1911,76.0,85.12825124985439
1912,73.0,85.46868922473413
1913,69.0,85.81598361483834
1914,85.0,86.16947332555642
1915,82.0,86.52848546913286
1916,79.0,86.89233664554756
1917,78.0,87.26033424340638
1918,135.0,87.63177775836594
1919,125.0,88.0059601265843
1920,111.0,88.38216907065616
1921,111.0,88.75968845547442
1922,104.0,89.13779965143316
1923,80.0,89.5157829023803
1924,81.0,89.89291869571473
1925,113.0,90.26848913201876
1926,121.0,90.6417792916207
1927,118.0,91.01207859548558
1928,147.0,91.37868215784194
