date,open,high,low,close,volume,dividends,stock_splits,price_range,price_change,price_change_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,volatility_5d,volatility_10d,volatility_20d,volatility_50d,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,volume_sma_20,volume_ratio,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_252d,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,target_return_1d,target_direction,year,month,day,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,fiscal_year,fiscal_quarter,price_range_mean,volatility_20d_mean,rsi_14_mean,revenue_mac,revenue_services,revenue_wearables_other,revenue_ipad,revenue_iphone,revenue_total,share_mac,share_services,share_wearables_other,share_ipad,share_iphone
1992-02-20,0.4482570842777555,0.4643940771263779,0.4464641595507897,0.4634976387023926,130860800,0.0,0.0,0.0179299175755882,0.015240554424637,0.0423389022279487,0.4556158542633056,0.4562500846247239,0.4564397007226944,0.4571004636979492,0.4602520048618316,0.4548708763201794,0.428231183886528,0.4340445157810358,0.3962844035029411,0.4097138021816383,0.3688751806318759,0.3862458307032918,0.0079075612256851,0.006975119888484,0.0076490292627279,0.040680939288494,53.6178357318954,0.0059279690194375,0.0091552374316149,-0.0032272684121773,0.4602520048618316,0.4755500633872875,0.4449539463363757,0.0664768794654068,124625760.0,1.0500301061353607,0.0423389022279487,-0.0077261006559162,-0.0208571208399459,0.019620569555419,0.2633347556856116,0.2245586993555799,0.1053297741758194,0.4446707665920257,95670400.0,0.4500505030155182,68353600.0,0.4599120914936065,72587200.0,0.4671065509319305,137961600.0,0.4733707904815674,161504000.0,0.0058027699904836,1,1992,2,20,3,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-02-21,0.4643942833676961,0.4697730120583361,0.4626013578444774,0.4661872088909149,151580800,0.0,0.0,0.0071716542138586,0.0017929255232187,0.0058027699904836,0.4568636417388916,0.4595624593801209,0.4571530759334564,0.4587525991875793,0.4604744732379913,0.4559486222792971,0.4305214840173721,0.4353050135500507,0.3974112102389335,0.4108320874630101,0.3694381834566593,0.3870412673021737,0.0091558305148692,0.0076082106960574,0.0077584399468073,0.0394888541996012,51.41381968464345,0.0062079974315223,0.0085657894315964,-0.002357792000074,0.4604744732379913,0.4759913531316059,0.4449575933443767,0.0673951795177791,125287120.0,1.2098673830159077,0.0058027699904836,0.0135644327076323,0.015540133729976,0.0096361335904673,0.2706655966938391,0.2316645318277863,0.0977901658294977,0.4634976387023926,130860800.0,0.4446707665920257,95670400.0,0.4500505030155182,68353600.0,0.4599482715129852,76014400.0,0.4590534567832947,93139200.0,0.0173084516961867,1,1992,2,21,4,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-02-24,0.4751526266352146,0.4769455524299006,0.4715668229248661,0.4742561876773834,171404800,0.0,0.0,0.0053787295050345,-0.0008964389578312,0.0173084516961867,0.4597324609756469,0.4644603688125418,0.4587628364562988,0.4615714334584527,0.461055663228035,0.4576921999362577,0.4329910612106323,0.436832510574652,0.3985294362902641,0.4120880102395324,0.3700059929490089,0.3879090774551608,0.0121178991466929,0.0093485348140404,0.008342023732024,0.0382413826509586,51.87928706428804,0.0070003257210334,0.0082526966894838,-0.0012523709684504,0.461055663228035,0.477739710692083,0.444371615763987,0.0723732459861194,124976880.0,1.3714920711734842,0.0173084516961867,0.0311887781362587,0.0351354440254698,0.0251253481284055,0.2863838778320675,0.2649148804982144,0.1504875008612354,0.4661872088909149,151580800.0,0.4634976387023926,130860800.0,0.4446707665920257,95670400.0,0.4599120914936065,72587200.0,0.4581585824489593,147537600.0,0.0359160900717803,1,1992,2,24,0,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-02-25,0.4751525673084223,0.4912896156311035,0.4679800989608445,0.4912896156311035,227214400,0.0,0.0,0.0233095166702589,0.0161370483226811,0.0359160900717803,0.467980283498764,0.4734034510853957,0.4627023696899414,0.4669747393080256,0.4625332519412041,0.4608919538119573,0.4357476180791855,0.4389680833219639,0.3998894158005714,0.4136563588611477,0.3706412023305893,0.3889377395265632,0.0169510673488441,0.0135079032359523,0.0107413587833943,0.037348782827159,59.19726238946507,0.0089001119302515,0.0083821797376374,0.0005179321926141,0.4625332519412041,0.4840159695079928,0.4410505343744153,0.0928915595868103,132165040.0,1.7191717265019557,0.0359160900717803,0.0916321886971947,0.087178204710185,0.064001196384178,0.3456495170665019,0.3357902990908248,0.1866937239993693,0.4742561876773834,171404800.0,0.4661872088909149,151580800.0,0.4634976387023926,130860800.0,0.4500505030155182,68353600.0,0.4518942832946777,86441600.0,0.0200732256051339,1,1992,2,25,1,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-02-26,0.4894966261106175,0.5020478216519154,0.4894966261106175,0.5011513829231262,229084800,0.0,0.0,0.0125511955412978,0.0116547568125086,0.0200732256051339,0.4792764067649841,0.4826527616979725,0.4678070217370987,0.4731886745107711,0.4642354935407639,0.4647261851558781,0.4385582286119461,0.4414066440906369,0.4014908418059349,0.4153889335950483,0.3712724161148071,0.3900542931922007,0.0163426664855173,0.0173244392349381,0.0137738337539954,0.0368644214558898,61.65449575309966,0.0110738163290852,0.0089205070559269,0.0021533092731582,0.4642354935407639,0.4917831610487548,0.4366878260327729,0.118679712737527,134933120.0,1.697765530064079,0.0200732256051339,0.1270167066838463,0.1134102844247038,0.0728845098046095,0.3794223879724057,0.3759620814983326,0.2105144948454054,0.4912896156311035,227214400.0,0.4742561876773834,171404800.0,0.4661872088909149,151580800.0,0.4446707665920257,95670400.0,0.4501048624515533,122012800.0,-0.0196782202505374,0,1992,2,26,2,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-02-27,0.5020478872413121,0.5020478872413121,0.4877037644894551,0.4912896156311035,122169600,0.0,0.0,0.0143441227518569,-0.0107582716102085,-0.0196782202505374,0.4848348021507263,0.4855317130090162,0.470225328207016,0.4764797547144678,0.4661605238914489,0.4672560356773281,0.4411537057161331,0.4433628390530082,0.4029579362273216,0.4168919173977425,0.3718276658654213,0.3910616098333838,0.0142232192276762,0.0188375666276577,0.0147459898158403,0.0358848854251425,64.04889485999759,0.0118639700618097,0.0095091996571035,0.0023547704047061,0.4661605238914489,0.4956525035231297,0.4366685442597682,0.1265314333589874,133813680.0,0.912982887848238,-0.0196782202505374,0.0599614207453511,0.0517720521172846,0.0850299063823669,0.3261457624571646,0.3357902990908248,0.20742106874523,0.5011513829231262,229084800.0,0.4912896156311035,227214400.0,0.4742561876773834,171404800.0,0.4634976387023926,130860800.0,0.4671065509319305,137961600.0,-0.0145974411560027,0,1992,2,27,3,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-02-28,0.491289700012418,0.4948755038909275,0.4805313786753996,0.4841180443763733,90395200,0.0,0.0,0.0143441252155279,-0.0071716556360447,-0.0145974411560027,0.4884209692478179,0.4850604901314685,0.4726423054933548,0.477868534652996,0.46754802018404,0.4688619412677134,0.4436057513952255,0.4449610823990225,0.4043622416257858,0.4182231278329629,0.3724536679685116,0.3919875445054534,0.0099709314494255,0.0189228172799876,0.0150779003794265,0.034493900898916,60.72659404239975,0.0117757432843725,0.0099625083825573,0.0018132349018152,0.46754802018404,0.497703820942893,0.4373922194251871,0.128995523270456,133977760.0,0.6747030253379367,-0.0145974411560027,0.0384627358783971,0.0525488937786033,0.0608060132279573,0.3391339946330129,0.2730328079546593,0.1794950064459306,0.4912896156311035,122169600.0,0.5011513829231262,229084800.0,0.4912896156311035,227214400.0,0.4661872088909149,151580800.0,0.4599482715129852,76014400.0,-0.0037056676967301,0,1992,2,28,4,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-02,0.4859107276884341,0.4912894547606499,0.4823240637779236,0.4823240637779236,89252800,0.0,0.0,0.0089653909827263,-0.0035866639105105,-0.0037056676967301,0.490034544467926,0.4841483480136203,0.4748835027217865,0.4786786308575283,0.4684878513216972,0.4701440481734477,0.4458429473638534,0.4464262973550579,0.4057396805286407,0.4194924532972195,0.3731240057945251,0.3928864153439855,0.0074362455293741,0.0185715001761669,0.0153965465597297,0.0332586674921257,63.056088341951686,0.011429313672722,0.0102558694405902,0.0011734442321317,0.4684878513216972,0.4992809444411567,0.4376947582022377,0.1314573815845429,131212480.0,0.6802157843522202,-0.0037056676967301,0.017011641197665,0.0487309916369715,0.0405512621034629,0.3341716090475082,0.3473853749904363,0.1625432601574408,0.4841180443763733,90395200.0,0.4912896156311035,122169600.0,0.5011513829231262,229084800.0,0.4742561876773834,171404800.0,0.4599120914936065,72587200.0,-0.0130096743039932,0,1992,3,2,0,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-03,0.4859110202724451,0.4877038984567371,0.4751526978280176,0.4760491847991943,99276800,0.0,0.0,0.0125512006287195,-0.0098618354732508,-0.0130096743039932,0.4869864583015442,0.481448626942145,0.4774833709001541,0.478200549756013,0.4687559828162193,0.4707064421378045,0.4480978262424469,0.4475879792156123,0.4070722317695617,0.4206123885744863,0.3738340407609939,0.3937139055873209,0.0096014572506372,0.0164018744321275,0.0154833031459523,0.0313135978329804,60.71899717467168,0.0105270857260007,0.0103101126976723,0.0002169730283283,0.4687559828162193,0.499722589108124,0.4377893765243146,0.1321225005208966,128269680.0,0.7739693433397511,-0.0130096743039932,-0.0310212761414294,0.0577683651267459,0.0113932081435415,0.3299823360758278,0.3199813277077366,0.0610781060423133,0.4823240637779236,89252800.0,0.4841180443763733,90395200.0,0.4912896156311035,122169600.0,0.4912896156311035,227214400.0,0.4500505030155182,68353600.0,-0.0207162961794364,0,1992,3,3,1,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-04,0.475152554692253,0.4787384057386905,0.4643942833676961,0.4661872088909149,115371200,0.0,0.0,0.0143441223709943,-0.0089653458013381,-0.0207162961794364,0.4799936234951019,0.476361487591735,0.479635015130043,0.4760163059623588,0.4685310155153274,0.4702760389714341,0.4502270478010177,0.4483173607715064,0.4083240160346031,0.4215148602639206,0.3745884698629379,0.3944350329833765,0.0094368548614297,0.0125867386549959,0.0154864629086946,0.0286917178794025,49.59635695402332,0.0089135348608035,0.0100307971302986,-0.001117262269495,0.4685310155153274,0.4995039413327167,0.4375580896979381,0.1322129156522235,124391680.0,0.9274832528992292,-0.0207162961794364,-0.0697676894120725,0.0483873551297109,-0.0095591131102306,0.3358264826168273,0.2894450241202468,0.0411579151319008,0.4760491847991943,99276800.0,0.4823240637779236,89252800.0,0.4841180443763733,90395200.0,0.5011513829231262,229084800.0,0.4446707665920257,95670400.0,-0.0230771684613224,0,1992,3,4,2,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-05,0.4626013968994952,0.4697730517188192,0.4518431246666737,0.4554289281368255,236723200,0.0,0.0,0.0179299270521454,-0.0071724687626696,-0.0230771684613224,0.4728214859962463,0.4693839677734319,0.4788281440734863,0.4722731463577163,0.4676339223980904,0.4688620284157571,0.4519621479511261,0.4485962457662248,0.4094146519899368,0.4221864259643741,0.3752534773945808,0.3950419374127641,0.0119879518361001,0.0139237735556412,0.0157094103305785,0.0261717784794255,48.076557194150986,0.006689567657137,0.0093625512356663,-0.0026729835785292,0.4676339223980904,0.4990527430592474,0.4362151017369333,0.1343735736707769,128152640.0,1.847197217318348,-0.0230771684613224,-0.07299296861427,-0.0174083099714513,-0.0379023435867035,0.295038177868929,0.3115001701418076,-0.047148139658951,0.4661872088909149,115371200.0,0.4760491847991943,99276800.0,0.4823240637779236,89252800.0,0.4912896156311035,122169600.0,0.4634976387023926,130860800.0,0.0078755847123666,1,1992,3,5,3,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-06,0.4554290311371473,0.4590156972408294,0.451843226856026,0.4590156972408294,134288000,0.0,0.0,0.0071724703848033,0.0035866661036821,0.0078755847123666,0.4678010165691376,0.4659278775958978,0.4781109929084778,0.4698627010637369,0.4676320344209671,0.4679242825895734,0.4536615949869156,0.4490048517064055,0.4104429566860199,0.422915718464898,0.3759007941186428,0.395678492236924,0.0113115644638522,0.0148040534221435,0.0157104980475856,0.0236458324469019,49.629684531308015,0.0051570328516535,0.0085214475588637,-0.0033644147072102,0.4676320344209671,0.4990530305161385,0.4362110383257958,0.1343834202208904,130210080.0,1.031318005487747,0.0078755847123666,-0.0518517072997762,-0.0153833299440945,-8.225521866189744e-05,0.3052373607444847,0.3602958522134378,-0.0064014870550372,0.4554289281368255,236723200.0,0.4661872088909149,115371200.0,0.4760491847991943,99276800.0,0.4841180443763733,90395200.0,0.4661872088909149,151580800.0,-0.003908061096697,0,1992,3,6,4,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-09,0.4572218358516692,0.4608085010033024,0.4554289102475096,0.4572218358516693,108942400,0.0,0.0,0.0053795907557928,5.551115123125783e-17,-0.003908061096697,0.4627805709838867,0.463025863681155,0.4764075577259063,0.46756436193427,0.4675851970911026,0.4669050019478683,0.4549493384361267,0.4493270863787688,0.4112658619880676,0.4235950475220618,0.3765792196989059,0.3962908638151802,0.0084673159491576,0.0162101491681848,0.0157415930719887,0.021958676292465,53.17418315206953,0.0037544592852402,0.007568049904139,-0.0038135906188987,0.4675851970911026,0.4990683832350799,0.4361020109471252,0.1346628864208603,128280320.0,0.849252636725571,-0.003908061096697,-0.0520443200151259,-0.0359180381159346,-0.0020445903081918,0.3034532147212598,0.306587546017897,0.0130951120786835,0.4590156972408294,134288000.0,0.4554289281368255,236723200.0,0.4661872088909149,115371200.0,0.4823240637779236,89252800.0,0.4742561876773834,171404800.0,0.0,0,1992,3,9,0,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-10,0.4590155753991427,0.4643943043326033,0.4572218358516692,0.4572218358516693,122696000,0.0,0.0,0.0071724684809341,-0.0017937395474734,0.0,0.4590151011943817,0.4610911877379931,0.4730007797479629,0.4656839026465244,0.4678515747189521,0.4659827956529922,0.456219185590744,0.4496366843973139,0.4120173478126526,0.4242609245186876,0.3772309267520904,0.3968971421439015,0.0042050971315606,0.0163145311470248,0.015505402515248,0.0201036381716108,55.83316481574333,0.0026127910006116,0.0065769981234335,-0.0039642071228218,0.4678515747189521,0.4988623797494483,0.436840769688456,0.1325668511391671,130093040.0,0.9431403862958389,0.0,-0.0395491674992926,-0.0693435779945628,0.0117893780778755,0.2935538488402691,0.2772616193507335,0.0231649355065697,0.4572218358516693,108942400.0,0.4590156972408294,134288000.0,0.4554289281368255,236723200.0,0.4760491847991943,99276800.0,0.4912896156311035,227214400.0,-0.0078427466782132,0,1992,3,10,1,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-11,0.4572217635798397,0.4608084281645382,0.4518430354965803,0.453635960817337,131656000,0.0,0.0,0.0089653926679579,-0.0035858027625026,-0.0078427466782132,0.4565048515796661,0.4586061120977744,0.468249237537384,0.4634933677684903,0.4680281296372414,0.464806906621025,0.4571667605638504,0.4497935187667266,0.4128133201599121,0.4248426084057896,0.3778602515161037,0.3974617075038362,0.0020445429983141,0.0139532694624533,0.015311583309707,0.0187732095610172,44.66028316218102,0.001402493441533,0.0055420971870534,-0.0041396037455203,0.4680281296372414,0.4986512962566554,0.4374049630178274,0.1308603679148489,130575200.0,1.0082772226272676,-0.0078427466782132,-0.0269231927307443,-0.0948125131943969,0.0078450571419093,0.2579304632860919,0.2767987713068955,-0.0365742963933889,0.4572218358516693,122696000.0,0.4572218358516693,108942400.0,0.4590156972408294,134288000.0,0.4661872088909149,115371200.0,0.5011513829231262,229084800.0,-0.0079038218120071,0,1992,3,11,2,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-12,0.4536363567870486,0.4572221626795263,0.4410851504009018,0.4500505030155182,152902400,0.0,0.0,0.0161370122786245,-0.0035858537715304,-0.0079038218120071,0.4554291665554046,0.455754242403689,0.4641253262758255,0.4610492105406772,0.4671753272414207,0.463401534849072,0.4580963152647018,0.4498035965804047,0.4133859756588935,0.4253417746356852,0.3784360195696354,0.3979849791009673,0.0035859495626467,0.0123940488980721,0.01583175921778,0.0171454509623636,41.34655216060511,0.0001522523561664,0.004464128220876,-0.0043118758647096,0.4671753272414207,0.4988388456769808,0.4355118088058606,0.1355530422487291,131322240.0,1.164329819533995,-0.0079038218120071,-0.0118095816691106,-0.0839405338592597,-0.0365142554356893,0.2448987078474214,0.2448118924085807,-0.0295400182650608,0.453635960817337,131656000.0,0.4572218358516693,122696000.0,0.4572218358516693,108942400.0,0.4554289281368255,236723200.0,0.4912896156311035,122169600.0,0.0059751586447927,1,1992,3,12,3,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-13,0.4536361130699739,0.45722191703597,0.4446707173929849,0.4527396261692047,79184000,0.0,0.0,0.012551199642985,-0.0008964869007692,0.0059751586447927,0.4541739523410797,0.4547493703255276,0.4609874844551086,0.4595383770185913,0.4668148949742317,0.4623861149747989,0.458632224202156,0.4499187349956517,0.4140033760666847,0.4258843063492202,0.3790029676258564,0.3985298014598553,0.0030793160188455,0.010614334698059,0.0160849853184909,0.016527609737255,37.75502450772545,-0.0006144993805778,0.0034484027005852,-0.0040629020811631,0.4668148949742317,0.4989848656112137,0.4346449243372497,0.1378275242856496,131480720.0,0.6022479949912048,0.0059751586447927,-0.0136728898583438,-0.0648156344752431,-0.0156727305878722,0.2523371751235073,0.2807107676118563,-0.0384779193722373,0.4500505030155182,152902400.0,0.453635960817337,131656000.0,0.4572218358516693,122696000.0,0.4590156972408294,134288000.0,0.4841180443763733,90395200.0,0.0039605906517896,1,1992,3,13,4,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-16,0.4500504497558598,0.4554291818975754,0.4428779769967574,0.4545327425003052,56291200,0.0,0.0,0.0125512049008179,0.0044822927444453,0.0039605906517896,0.4536361336708069,0.4546771610504535,0.4582083523273468,0.4586282616516302,0.4665459275245666,0.4616381747391328,0.4592755800485611,0.4500996764664225,0.4146565589308739,0.4264516021145882,0.3796011468768119,0.3990870446542877,0.0026135053304631,0.0076241956399824,0.016250609713171,0.015692015092629,24.691771967480207,-0.001065187337306,0.002545684693007,-0.003610872030313,0.4665459275245666,0.4990471469509088,0.4340447080982245,0.139326988015047,130665920.0,0.4308024617283527,0.0039605906517896,-0.0058813756048092,-0.0576196034258293,-0.0116964722015275,0.2269273585001285,0.2665911773877636,-0.0560425215684203,0.4527396261692047,79184000.0,0.4500505030155182,152902400.0,0.453635960817337,131656000.0,0.4572218358516693,108942400.0,0.4823240637779236,89252800.0,-0.007889211274262,0,1992,3,16,0,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-17,0.4554290815413626,0.4572220078198694,0.4500503505848789,0.4509468376636505,85097600,0.0,0.0,0.0071716572349904,-0.0044822438777121,-0.007889211274262,0.4523811340332031,0.4534337199215192,0.4556981176137924,0.457231639108361,0.4665907442569733,0.4606199521605154,0.4599904000759124,0.4501328984741569,0.4153720822930336,0.4269366562838766,0.3801012369990348,0.3996030624951768,0.0018588688012992,0.004649692237865,0.0162038923343997,0.0144047928513517,12.1626423405734,-0.0016922066369565,0.0016981064270143,-0.0033903130639708,0.4665907442569733,0.4989985289257727,0.4341829595881738,0.1389131056185331,131503120.0,0.6471146844272592,-0.007889211274262,-0.0137241874643417,-0.0527305747748153,0.0019916312549959,0.2412340559260033,0.2503779536056836,-0.0870708913147698,0.4545327425003052,56291200.0,0.4527396261692047,79184000.0,0.4500505030155182,152902400.0,0.4572218358516693,122696000.0,0.4760491847991943,99276800.0,0.0139151617528343,1,1992,3,17,1,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-18,0.4536360325223683,0.4590155753991427,0.4518431069182086,0.4572218358516693,81032000,0.0,0.0,0.007172468480934,0.0035858033293009,0.0139151617528343,0.4530983090400696,0.4546964252315693,0.4548015803098678,0.4572298566980534,0.4672182977199554,0.4602963220358634,0.4606696408987045,0.4504108960183731,0.4162217679619789,0.4275363628099715,0.3806371548771858,0.4001763836231021,0.0028769635367227,0.0029597227955243,0.0155397130736376,0.0134033684238206,22.85686470519795,-0.0016636070118612,0.0010257637392391,-0.0026893707511004,0.4672182977199554,0.4982977238672307,0.4361388715726801,0.133040278169516,130771200.0,0.6196471394313121,0.0139151617528343,0.0079047415638553,-0.0192312720474994,0.028225532692053,0.2710275859817805,0.2804541484424587,-0.0504579078720394,0.4509468376636505,85097600.0,0.4545327425003052,56291200.0,0.4527396261692047,79184000.0,0.453635960817337,131656000.0,0.4661872088909149,115371200.0,-0.0117639244733626,0,1992,3,18,2,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-19,0.4572218417095099,0.4572218417095099,0.4500501870800077,0.451843112707138,118518400,0.0,0.0,0.0071716546295022,-0.0053787290023719,-0.0117639244733626,0.4534568309783935,0.4537453210567589,0.4544429987668991,0.4562504486997052,0.4666355714201927,0.4594912544807468,0.4610444390773773,0.4504670613787169,0.4170801573991775,0.4280176845901134,0.3811862610280513,0.4006904804299085,0.0024875380970018,0.0030896384050916,0.0159008979846611,0.0128681218445719,23.52905806039078,-0.0020513133454744,0.0004103483222964,-0.0024616616677709,0.4666355714201927,0.4984373673895149,0.4348337754508705,0.1363024934963028,130154080.0,0.910600727998692,-0.0117639244733626,0.0039831300700892,-0.0078734906988828,-0.0251447365036907,0.2255901147911134,0.2912169488087064,-0.0181514551543046,0.4572218358516693,81032000.0,0.4509468376636505,85097600.0,0.4545327425003052,56291200.0,0.4500505030155182,152902400.0,0.4554289281368255,236723200.0,0.003967855345758,1,1992,3,19,3,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-20,0.4518430354965803,0.453635960817337,0.4518430354965803,0.453635960817337,54163200,0.0,0.0,0.0017929253207566,0.0017929253207566,0.003967855345758,0.45363609790802,0.4537088676436183,0.4539050251245499,0.4557750872665473,0.4660080090165138,0.4589336074651839,0.4612045419216156,0.4505913319449373,0.4179386222362518,0.4285249771886723,0.3817933163046836,0.401217301130281,0.0024550155160777,0.0026407147977579,0.0161650121414175,0.0127213973999538,26.470431509739,-0.0021886758562326,-0.0001094565134093,-0.0020792193428233,0.4660080090165138,0.498338033299349,0.4336779847336787,0.1387530843131474,125283200.0,0.4323261219381369,0.003967855345758,0.001979801626194,-0.0117201578417259,-0.0269231927307443,0.2127898179018217,0.2832463208722586,0.0091227124354054,0.451843112707138,118518400.0,0.4572218358516693,81032000.0,0.4509468376636505,85097600.0,0.4527396261692047,79184000.0,0.4590156972408294,134288000.0,-0.0039521736922458,0,1992,3,20,4,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-23,0.451843112707138,0.4572218417095099,0.451843112707138,0.451843112707138,50075200,0.0,0.0,0.0053787290023719,0.0,-0.0039521736922458,0.4530981719493866,0.4530869493314582,0.4533671528100967,0.4550601828012002,0.4648873552680015,0.4582583222501319,0.4613287878036499,0.4506404213865922,0.4187612989544868,0.4289867224464637,0.3824092233180999,0.4017210405489562,0.0025036177552483,0.0024293930412272,0.0163390705025585,0.0125959074059777,28.571029054738236,-0.0024143731044353,-0.0005704398316145,-0.0018439332728208,0.4648873552680015,0.4975654962731186,0.4322092142628845,0.1405852004138875,119216720.0,0.4200350420645695,-0.0039521736922458,-0.0059173510325613,-0.0117639244733626,-0.04725942550167,0.1502119207267482,0.2466921788404534,-0.0143459163459023,0.453635960817337,54163200.0,0.451843112707138,118518400.0,0.4572218358516693,81032000.0,0.4545327425003052,56291200.0,0.4572218358516693,108942400.0,0.0317457448844062,1,1992,3,23,0,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-24,0.4554288896873418,0.4661872088909149,0.4536360120431393,0.4661872088909149,209417600,0.0,0.0,0.0125511968477755,0.0107583192035731,0.0317457448844062,0.4561462461948394,0.4574537025179438,0.4542636901140213,0.4570832784538756,0.4636322349309921,0.4590134543111589,0.4617757183313369,0.4512500993279382,0.4198702543973923,0.4297233657423934,0.3831013043224811,0.402362494960319,0.0060272977626031,0.0046496716745488,0.0151230792583222,0.0123569119461236,50.0,-0.0014194288243563,-0.0007402376301629,-0.0006791911941933,0.4636322349309921,0.4938783934476366,0.4333860764143477,0.1304747868583657,118326880.0,1.7698227148387586,0.0317457448844062,0.0337963812014394,0.0196083658658727,-0.0510949263764559,0.1840292251317785,0.312125375683318,-0.0629577454073679,0.451843112707138,50075200.0,0.453635960817337,54163200.0,0.451843112707138,118518400.0,0.4509468376636505,85097600.0,0.4572218358516693,122696000.0,-0.0076919846110443,0,1992,3,24,1,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
1992-03-25,0.4661871546837433,0.4661871546837433,0.4608084266185295,0.4626013040542602,121553600,0.0,0.0,0.0053787280652137,-0.003585850629483,-0.0076919846110443,0.4572221398353576,0.459169569696716,0.4551602244377136,0.4580865558357637,0.4617047309875488,0.4593551542866924,0.4617929875850677,0.4516952446113234,0.4208183726668358,0.4303744140257967,0.38382444024086,0.4029618860955821,0.0067088824797125,0.0053297805285321,0.0122785948154405,0.0123574612800705,56.66707482005699,-0.0009097933346331,-0.0007741487710569,-0.0001356445635761,0.4617047309875488,0.48626192061843,0.4371475413566676,0.1063761663362443,112950320.0,1.076168708508307,-0.0076919846110443,0.0117655540063403,0.0197632992339715,-0.0769230220298111,0.1386906870954749,0.3565671265602992,-0.0600959285237311,0.4661872088909149,209417600.0,0.451843112707138,50075200.0,0.453635960817337,54163200.0,0.4572218358516693,81032000.0,0.453635960817337,131656000.0,-0.0077509656414851,0,1992,3,25,2,1,0,0,0,0,1992,Q2,0.01287950652575263,0.01716238109488302,55.77023392806931,,,,,,,,,,,
