date,open,high,low,close,volume,dividends,stock_splits,price_range,price_change,price_change_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,volatility_5d,volatility_10d,volatility_20d,volatility_50d,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,volume_sma_20,volume_ratio,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_252d,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,target_return_1d,target_direction,year,month,day,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end
1982-08-05,0.042778437118874094,0.042778437118874094,0.042350683361291885,0.042350683361291885,69753600,0.0,0.0,0.00042775375758220824,-0.00042775375758220824,-0.03883208259918225,0.04491720870137215,0.04427501220942905,0.04551606439054012,0.04495655122802099,0.04502407032996416,0.04500977107510516,0.04484867326915264,0.04603960653187516,0.04956705160439014,0.04964189017389834,0.057545114140957594,0.05681293214535701,0.0019834160642268326,0.0017831657428166315,0.0028641622628938286,0.0026977457795212337,41.463426031935924,-1.6618876242671665e-05,0.0002537307852687439,-0.00027034966151141555,0.04502407032996416,0.050752394855751816,0.0392957458041765,0.25445609354316306,67992960.0,1.0258944455425973,-0.03883208259918225,-0.0747613395893666,-0.1391218159185934,0.1250125431042417,-0.20160127458102484,-0.33999170956540825,-0.5098960818501577,0.04406169056892395,83865600.0,0.044489458203315735,89868800.0,0.04748373106122017,94393600.0,0.04577271267771721,61868800.0,0.04919474571943283,35212800.0,-0.010100343715158444,0,1982,8,5,3,3,0,0,0,0
1982-08-06,0.04235068063279462,0.04235068063279462,0.041922926902770996,0.041922926902770996,96835200,0.0,0.0,0.0004277537300236209,-0.0004277537300236209,-0.010100343715158444,0.04406169801950455,0.04349098377387637,0.04487443342804909,0.044404983168884624,0.045173822343349455,0.04471578591583524,0.04471179187297821,0.045878168115047545,0.0494772232696414,0.04948903941605423,0.057418919298797846,0.05666477288921187,0.0022019992032182604,0.0018086383388554968,0.002594226438797135,0.0026683469224389467,39.024402677852066,-0.0002625240653393382,0.0001504798151471275,-0.0004130038804864657,0.045173822343349455,0.05036227522094373,0.039985369465755184,0.22971059823801346,66413760.0,1.4580592937367196,-0.010100343715158444,-0.09258677356687273,-0.1327350220195569,0.07693816763759465,-0.1900712185456821,-0.3333251975658573,-0.5148462998796168,0.042350683361291885,69753600.0,0.04406169056892395,83865600.0,0.044489458203315735,89868800.0,0.046200480312108994,38617600.0,0.04833923652768135,18300800.0,0.010203401578161575,1,1982,8,6,4,3,0,0,0,0
1982-08-09,0.042350683361291885,0.042778437118874094,0.042350683361291885,0.042350683361291885,56112000,0.0,0.0,0.00042775375758220824,0.0,0.010203401578161575,0.04303508847951889,0.04311088363634821,0.04448945373296738,0.044031474112958664,0.04530218653380871,0.044490538053497786,0.04460057608783245,0.04573983537960615,0.049417337737977504,0.04934768583081141,0.05729700196534395,0.056522344137690285,0.0011557278278181164,0.0019023194664374305,0.0023670336092064684,0.002648072532042289,28.571439235444117,-0.00041807007645513344,3.676983682667531e-05,-0.00045483991328180875,0.04530218653380871,0.05003625375222164,0.04056811931539577,0.20899950225934166,66049760.0,0.8495413155172706,0.010203401578161575,-0.10810118718999373,-0.08332807202024017,0.0645315342099535,-0.18851345476909687,-0.3355624007369792,-0.5098960818501577,0.041922926902770996,96835200.0,0.042350683361291885,69753600.0,0.04406169056892395,83865600.0,0.04748373106122017,94393600.0,0.046200480312108994,56851200.0,0.06060135858749116,1,1982,8,9,0,3,0,0,0,0
1982-08-10,0.04491719231009483,0.045344945938193576,0.04491719231009483,0.04491719231009483,112246400,0.0,0.0,0.0004277536280987426,0.0,0.06060135858749116,0.04312063530087471,0.043712986527597086,0.04436112493276596,0.044192513785165234,0.04543051198124885,0.04453117179222131,0.04454069048166275,0.0457075748670763,0.04934461951255798,0.04925995328584672,0.05719647584483027,0.05640686999015203,0.0012974358838035143,0.001815367722091451,0.0022660145305527578,0.0026051793557922334,39.02433791764218,-0.00033043652142533686,-3.667143482372713e-05,-0.00029376508660160976,0.04543051198124885,0.04996254104235437,0.040898482920143336,0.19951476941206747,65943360.0,1.7021637963246035,0.06060135858749116,0.009614279967725459,-0.027776507805651884,0.06060135858749116,-0.10255783699873866,-0.3046298236845897,-0.4642838323320303,0.042350683361291885,56112000.0,0.041922926902770996,96835200.0,0.042350683361291885,69753600.0,0.044489458203315735,89868800.0,0.046200480312108994,32323200.0,0.009523472247298992,1,1982,8,10,1,3,0,0,0,0
1982-08-11,0.04534495994448662,0.04577271370471129,0.04534495994448662,0.04534495994448662,69888000,0.0,0.0,0.0004277537602246709,0.0,0.009523472247298992,0.043377289175987245,0.04425697766656027,0.04448945187032223,0.04440204945049639,0.04555883854627609,0.044608675425770385,0.044506470412015914,0.045693354674033564,0.049229118041694164,0.04918242866522573,0.057098088562488554,0.056296801233478744,0.0016175628685563227,0.001837075939297615,0.002178918541241902,0.002582605530721194,39.024402677852066,-0.00022388818102116181,-7.411478406321407e-05,-0.00014977339695794776,0.04555883854627609,0.0499166756287599,0.04120100146379228,0.1913058902086524,65881760.0,1.0608095472859256,0.009523472247298992,0.029124379001193912,0.029124379001193912,0.05999592275599408,-0.07825603565271555,-0.29332782572902705,-0.4479152785774331,0.04491719231009483,112246400.0,0.042350683361291885,56112000.0,0.041922926902770996,96835200.0,0.04406169056892395,83865600.0,0.04406169056892395,53513600.0,-0.009433631321220215,0,1982,8,11,2,3,0,0,0,0
1982-08-12,0.045344945938193576,0.045344945938193576,0.04491719231009483,0.04491719231009483,30620800,0.0,0.0,0.0004277536280987426,-0.0004277536280987426,-0.009433631321220215,0.043890590965747836,0.04447704921440512,0.04440389983355999,0.044495711788605195,0.045623000524938104,0.044638057986182235,0.04444658480584621,0.045662916934271255,0.049066563695669176,0.04909796853938155,0.05699114242568612,0.056183571293942594,0.0016175619819453263,0.0017899920587904224,0.0021377585839398713,0.002536340177072656,39.99998258212203,-0.0001719826181372161,-9.368835087801448e-05,-7.829426725920162e-05,0.045623000524938104,0.04989851769281785,0.04134748335705836,0.18742814451858303,64123360.0,0.4775295617696889,-0.009433631321220215,0.06060135858749116,-0.018690619750811766,0.029409198405177195,-0.07079226862896126,-0.2905354532008899,-0.43548359609366727,0.04534495994448662,69888000.0,0.04491719231009483,112246400.0,0.042350683361291885,56112000.0,0.042350683361291885,69753600.0,0.04577271267771721,61868800.0,0.0,0,1982,8,12,3,3,0,0,0,0
1982-08-13,0.04491719231009483,0.045344945938193576,0.04491719231009483,0.04491719231009483,25961600,0.0,0.0,0.0004277536280987426,0.0,0.0,0.0444894440472126,0.04462376357963503,0.04427557103335857,0.04457234461069422,0.04560161214321852,0.044664642207507245,0.04442091904580593,0.04563367283136238,0.048912564478814605,0.04901518089127686,0.05687350243330002,0.05607146802047148,0.0012098667748273858,0.0016900929979589009,0.0021428207297278234,0.0025246961369478848,45.714211777258456,-0.00012935595071376232,-0.00010082187084516406,-2.853407986859826e-05,0.04560161214321852,0.04988725360267417,0.04131597068376287,0.1879600855336414,61570880.0,0.4216538727398407,0.0,0.07142310016350328,-0.027776507805651884,-0.009433631321220215,-0.062496102599940984,-0.280817253514133,-0.42622972116669644,0.04491719231009483,30620800.0,0.04534495994448662,69888000.0,0.04491719231009483,112246400.0,0.041922926902770996,96835200.0,0.046200480312108994,38617600.0,0.019046612747210867,1,1982,8,13,4,3,0,0,0,0
1982-08-16,0.04577271267771721,0.046200466428344446,0.04577271267771721,0.04577271267771721,38416000,0.0,0.0,0.0004277537506272369,0.0,0.019046612747210867,0.045173849910497665,0.04500674661232909,0.04410446919500828,0.044790593350152945,0.04560161214321852,0.04477017272847962,0.044438029453158376,0.04563912537435669,0.04880134053528309,0.04895097359991925,0.05676441757008433,0.055968992842931636,0.00038260117264167476,0.0013890089602055834,0.0021428207297278234,0.0025310192315789334,48.64861047951803,-2.6238208156115217e-05,-8.59051383073543e-05,5.966693015123908e-05,0.04560161214321852,0.04988725360267417,0.04131597068376287,0.1879600855336414,59302880.0,0.6477931594553249,0.019046612747210867,0.08080222194367304,-0.03603378136602131,0.0,-0.05309400880782278,-0.272104396430515,-0.39547630804122036,0.04491719231009483,25961600.0,0.04491719231009483,30620800.0,0.04534495994448662,69888000.0,0.042350683361291885,56112000.0,0.04748373106122017,94393600.0,0.06541635526078382,1,1982,8,16,0,3,0,0,0,0
1982-08-17,0.04876699671149254,0.04962250434921887,0.04876699671149254,0.04876699671149254,47734400,0.0,0.0,0.0008555076377263285,0.0,0.06541635526078382,0.04594381079077721,0.04626016331205024,0.04453222304582596,0.04551357577948741,0.04560161214321852,0.04515082263162371,0.04451502554118633,0.045761786995420835,0.04872433725744486,0.04894733049321773,0.05666602659970522,0.05589733118988249,0.0016175727690801154,0.002031018511878678,0.0021428207297278234,0.0026034153383826587,64.10256352998474,0.00029371132170623315,-9.981846304636801e-06,0.0003036931680108699,0.04560161214321852,0.04988725360267417,0.04131597068376287,0.1879600855336414,59204320.0,0.8062654887346059,0.06541635526078382,0.08570892799398067,0.09614723759117405,0.0,0.0,-0.21917687128106245,-0.3410400809671357,0.04577271267771721,38416000.0,0.04491719231009483,25961600.0,0.04491719231009483,30620800.0,0.04491719231009483,112246400.0,0.044489458203315735,89868800.0,0.0,0,1982,8,17,1,3,0,0,0,0
1982-08-18,0.04876699671149254,0.049194747674608415,0.04876699671149254,0.04876699671149254,125059200,0.0,0.0,0.0004277509631158763,0.0,0.0,0.04662821814417839,0.04709577444519768,0.045002753660082814,0.0461051068580338,0.04560161214321852,0.04549522016303979,0.044600576311349865,0.04587963835683541,0.048655889146029946,0.04894375952724297,0.0565676356293261,0.05582638258810747,0.0019834222906980944,0.002418062639534655,0.0021428207297278234,0.002671938294429674,59.999995023466845,0.0005410368927185397,0.0001002219014999985,0.00044081499121854115,0.04560161214321852,0.04988725360267417,0.04131597068376287,0.1879600855336414,61872160.0,2.0212515612837825,0.0,0.07546675024512828,0.10678905148244966,0.0,-0.008695014105364551,-0.21917687128106245,-0.3333333163578711,0.04876699671149254,47734400.0,0.04577271267771721,38416000.0,0.04491719231009483,25961600.0,0.04534495994448662,69888000.0,0.04406169056892395,83865600.0,0.008771280513148572,1,1982,8,18,2,3,0,0,0,0
1982-08-19,0.04919474571943283,0.0496225023770427,0.04919474571943283,0.04919474571943283,47622400,0.0,0.0,0.0004277566576098707,0.0,0.008771280513148572,0.04748372882604599,0.047795431536609395,0.04568715989589691,0.04666685937828817,0.04560161214321852,0.04584755593031532,0.044711792171001435,0.04600964256713335,0.04857888553291559,0.04894872955085069,0.056475660931319,0.05576039615160325,0.0019834198804492068,0.0025490399926711596,0.0021428207297278234,0.0027455977426442237,59.99994525806716,0.0007627672536297744,0.0002327309719259537,0.0005300362817038208,0.04560161214321852,0.04988725360267417,0.04131597068376287,0.1879600855336414,62492640.0,0.7620481387888238,0.008771280513148572,0.09523198555704582,0.16160453185027834,0.0,0.0,-0.21768588678542433,-0.33526015867037673,0.04876699671149254,125059200.0,0.04876699671149254,47734400.0,0.04577271267771721,38416000.0,0.04491719231009483,30620800.0,0.042350683361291885,69753600.0,0.026085496668310837,1,1982,8,19,3,3,0,0,0,0
1982-08-20,0.0504780150949955,0.050905766084449015,0.0504780150949955,0.0504780150949955,54857600,0.0,0.0,0.0004277509894535167,0.0,0.026085496668310837,0.048595893383026126,0.04868962605607144,0.04654266871511936,0.04735979678132586,0.045708551071584225,0.04628855204123724,0.04484011866152286,0.04618487286234363,0.048506159856915476,0.04897901243291296,0.05639865778386593,0.05570783514606486,0.0017269849631901372,0.0025807478260004017,0.002331680359796653,0.0028620684384204876,59.999995023466845,0.001030164184546642,0.00039221761445009133,0.0006379465700965506,0.045708551071584225,0.05037191179117753,0.04104519035199092,0.2040476283000094,64320480.0,0.8528792073690993,0.026085496668310837,0.12380165586732161,0.2040670540982441,0.04424518715949066,0.03508558039006204,-0.197278834591593,-0.26708513396622147,0.04919474571943283,47622400.0,0.04876699671149254,125059200.0,0.04876699671149254,47734400.0,0.04491719231009483,25961600.0,0.041922926902770996,96835200.0,0.042370201406057184,1,1982,8,20,4,3,0,0,0,0
1982-08-23,0.05261677876114845,0.053044535440113436,0.05261677876114845,0.05261677876114845,69686400,0.0,0.0,0.0004277566789649828,0.0,0.042370201406057184,0.049964706599712375,0.04999867695776378,0.04756927825510502,0.048315611686748146,0.046029365994036196,0.0468912403002764,0.04497699998319149,0.046437104466218335,0.04845482181757688,0.0490510474097097,0.0563558785431087,0.05567707836611544,0.001640032779446342,0.0027633541262049475,0.0027977538344817325,0.0030641116749074724,78.7877852208361,0.0013985370674988867,0.0005934815050598504,0.0008050555624390364,0.046029365994036196,0.051624873662999664,0.04043385832507273,0.2431277315307124,64962240.0,1.0727216302886107,0.042370201406057184,0.14952284195214482,0.24240684175688365,0.13887947496852693,0.0982083389510322,-0.1632673771403338,-0.18543130497349003,0.0504780150949955,54857600.0,0.04919474571943283,47622400.0,0.04876699671149254,125059200.0,0.04577271267771721,38416000.0,0.042350683361291885,56112000.0,0.04879197128844526,1,1982,8,23,0,3,0,0,0,0
1982-08-24,0.055184055119752884,0.055611805950547766,0.055184055119752884,0.055184055119752884,155769600,0.0,0.0,0.00042775083079488185,0.0,0.04879197128844526,0.05124811828136444,0.05172713634509348,0.048595964536070825,0.0495644195836581,0.04647854473441839,0.04768103218784559,0.0451652268320322,0.04678012213890597,0.048399213664233685,0.049172493106938275,0.056323797032237055,0.05567217266217154,0.002661305710780825,0.0034822654485063167,0.003467631725659648,0.003386134952758226,84.21123433694669,0.0018760075306977347,0.0008499867101874273,0.0010260208205103076,0.04647854473441839,0.05341380818573769,0.03954328128309909,0.29842859714941045,71134560.0,2.189787917434226,0.04879197128844526,0.1315860897939627,0.22857312048310385,0.19444764961219074,0.15179208869386218,-0.10416014543061924,-0.16774189597457023,0.05261677876114845,69686400.0,0.0504780150949955,54857600.0,0.04919474571943283,47622400.0,0.04876699671149254,47734400.0,0.04491719231009483,112246400.0,0.06976298485211685,1,1982,8,24,1,3,0,0,0,0
1982-08-25,0.05903385952115059,0.05946161623790837,0.05903385952115059,0.05903385952115059,357078400,0.0,0.0,0.0004277567167577795,0.0,0.06976298485211685,0.05330149084329605,0.05416271073711253,0.04996485449373722,0.051286135935929456,0.047227153182029726,0.04876225383863655,0.04543044976890087,0.047260660859778314,0.04838210355490446,0.04936776768939793,0.05630668692290783,0.0557056222826589,0.003927795194600074,0.00457987842618608,0.004407239135135864,0.003913040363146749,95.34895260145389,0.002535821976555365,0.0011871537634610147,0.0013486682130943502,0.047227153182029726,0.056041631452301455,0.038412674911757996,0.373280101652441,86312800.0,4.137027184843963,0.06976298485211685,0.21052891303512533,0.30188359617965377,0.339800147450227,0.25454576257795103,0.03759114978238243,-0.0920998821953668,0.055184055119752884,155769600.0,0.05261677876114845,69686400.0,0.0504780150949955,54857600.0,0.04876699671149254,125059200.0,0.04534495994448662,69888000.0,0.028983551927675322,1,1982,8,25,2,3,0,0,0,0
1982-08-26,0.06074487045407295,0.061172621427569365,0.06074487045407295,0.06074487045407295,210582400,0.0,0.0,0.000427750973496413,0.0,0.028983551927675322,0.055611515790224074,0.05635676397609934,0.05154762230813503,0.053005905848319185,0.047975761070847514,0.04990345542105906,0.04572989292442799,0.04778945339288791,0.04838210355490446,0.04959305685305486,0.05629599316045642,0.05575576405550879,0.004288582767170863,0.005317224512320391,0.005323514800212222,0.0044726228121106945,97.826105476708,0.0031603632609612103,0.0015817956629610539,0.0015785675980001565,0.047975761070847514,0.058622790671271956,0.03732873147042307,0.4438503678847989,93748480.0,2.2462486858453596,0.028983551927675322,0.2347837063842697,0.3523746104767318,0.32709789087165886,0.26785646806682273,0.08396371470869202,-0.07189152577102476,0.05903385952115059,357078400.0,0.055184055119752884,155769600.0,0.05261677876114845,69686400.0,0.04919474571943283,47622400.0,0.04491719231009483,30620800.0,-0.04929284953088353,0,1982,8,26,3,3,0,0,0,0
1982-08-27,0.05817833356621412,0.05817833356621412,0.057750582695007324,0.057750582695007324,98649600,0.0,0.0,0.0004277508712067987,-0.0004277508712067987,-0.04929284953088353,0.05706602931022644,0.056821370215735335,0.05283096134662628,0.05386857436589884,0.04855326618999243,0.050650800875720804,0.04598656073212624,0.04818008591453966,0.048356438241899016,0.04975459201824204,0.05626177283003926,0.05577561299719534,0.003209848070367894,0.005082654745469884,0.005731637313113913,0.0047825276560169334,84.61583421829313,0.0033748001353598525,0.0019403965574408138,0.0014344035779190387,0.04855326618999243,0.06001654081622025,0.03708999156376461,0.472193758556683,96750080.0,1.0196332654195222,-0.04929284953088353,0.14407396143302087,0.28571221229311505,0.24999961699253337,0.24999961699253337,0.022725677392386956,-0.16149118582358324,0.06074487045407295,210582400.0,0.05903385952115059,357078400.0,0.055184055119752884,155769600.0,0.0504780150949955,54857600.0,0.04491719231009483,25961600.0,0.014814056026768663,1,1982,8,27,4,3,0,0,0,0
1982-08-30,0.0586061030626297,0.0590338540280904,0.0586061030626297,0.0586061030626297,80438400,0.0,0.0,0.000427750965460702,0.0,0.014814056026768663,0.05826389417052269,0.05741628116470013,0.05411430038511753,0.054729943219849905,0.0491093847900629,0.051408448703045465,0.04627744898200035,0.04858894933211182,0.048347883373498914,0.04992986946466556,0.05622113259509206,0.05580377707744842,0.0020380195126694627,0.004708906573309763,0.00614693730046796,0.005095161556466498,83.33389274012748,0.003572593611746222,0.0022668359683018957,0.0013057576434443263,0.0491093847900629,0.061403259390998825,0.03681551018912698,0.5006731260630062,96052320.0,0.8374435932416833,0.014814056026768663,0.11382917089374711,0.2803720739749813,0.23423542659420749,0.3047588250403259,0.053842795716370295,-0.14906946927143438,0.057750582695007324,98649600.0,0.06074487045407295,210582400.0,0.05903385952115059,357078400.0,0.05261677876114845,69686400.0,0.04577271267771721,38416000.0,0.05109116755729559,1,1982,8,30,0,3,0,0,0,0
1982-08-31,0.06160035729408264,0.06202810812301624,0.06160035729408264,0.06160035729408264,140560000,0.0,0.0,0.0004277508289335999,0.0,0.05109116755729559,0.05954715460538864,0.05881097320782763,0.055397636443376544,0.05597910941516494,0.04996492974460125,0.05237910666409662,0.04662822231650352,0.049099200624738125,0.048364993184804916,0.050160968233564904,0.05621899366378784,0.05586145449253931,0.0015832628504020517,0.004836689491417128,0.006640994909556386,0.005525086997604181,85.18559194752487,0.003925704580521015,0.0025986096907457197,0.0013270948897752956,0.04996492974460125,0.06324691956371402,0.036682939925488475,0.5316524965412526,98586880.0,1.4257475234027084,0.05109116755729559,0.11627094385155234,0.2631566725035943,0.3846056972096741,0.37142047679232126,0.10768485457136401,-0.15789553022160208,0.0586061030626297,80438400.0,0.057750582695007324,98649600.0,0.06074487045407295,210582400.0,0.055184055119752884,155769600.0,0.04876699671149254,47734400.0,-0.02777550660025685,0,1982,8,31,1,3,0,1,0,0
1982-09-01,0.06031712723245732,0.06031712723245732,0.059889376163482666,0.059889376163482666,82566400,0.0,0.0,0.00042775106897465637,-0.00042775106897465637,-0.02777550660025685,0.05971825793385506,0.059170440859712646,0.056509874388575555,0.05669006700576816,0.05075631402432919,0.05309437042594291,0.04691055558621884,0.04952234476351242,0.04836927104741335,0.05035360997475139,0.056212577410042285,0.05590153331513577,0.001559979729044006,0.004401788741449958,0.006840568138832924,0.005832602651939945,80.7024459346998,0.004021132576059988,0.0028831142678085735,0.0011380183082514146,0.05075631402432919,0.06443745030199503,0.03707517774666334,0.5390910092922832,98521920.0,0.8380510651842757,-0.02777550660025685,0.014491965276733465,0.22807185600931223,0.35921648466483824,0.3461475725280736,0.14754755063428204,-0.1953998689131604,0.06160035729408264,140560000.0,0.0586061030626297,80438400.0,0.057750582695007324,98649600.0,0.05903385952115059,357078400.0,0.04876699671149254,125059200.0,0.042854098471601265,1,1982,9,1,2,3,1,0,0,0
1982-09-02,0.062455881386995316,0.06288363233046601,0.062455881386995316,0.062455881386995316,75420800,0.0,0.0,0.000427750943470695,0.0,0.042854098471601265,0.06006046012043953,0.0602655877021402,0.057835987955331805,0.057738396893264,0.051761573925614354,0.05398594289842409,0.047218553945422174,0.05002954227815881,0.04844626665115356,0.050593258913607705,0.056212577410042285,0.05596675070888561,0.001974163382430158,0.003924847017245038,0.0070153530016815145,0.006233281791015397,82.54024534816082,0.0042548086863942736,0.0031574531515257136,0.00109735553486856,0.051761573925614354,0.06579227992897738,0.037730867922251325,0.5421282599917192,98805280.0,0.7633276278352735,0.042854098471601265,0.02816716736956404,0.26956406570720604,0.47473137219975503,0.4313596974276226,0.206614605505538,-0.11515431175473267,0.059889376163482666,82566400.0,0.06160035729408264,140560000.0,0.0586061030626297,80438400.0,0.06074487045407295,210582400.0,0.04919474571943283,47622400.0,0.006848699399649494,1,1982,9,2,3,3,0,0,0,0
1982-09-03,0.06288362294435501,0.06331137953547238,0.06288362294435501,0.06288362294435501,104540800,0.0,0.0,0.00042775659111736475,0.0,0.006848699399649494,0.06108706817030907,0.061138266116211815,0.059076548740267756,0.05867389253891691,0.05280960872769356,0.05483334099803656,0.047535107135772706,0.05053362387291161,0.04852326232939959,0.05083663245877102,0.05620402228087187,0.056035575308243525,0.0017996095695764665,0.003241891778589124,0.007033834909820615,0.006615063125205974,82.25862750212556,0.004423522245375525,0.003410666970295676,0.0010128552750798487,0.05280960872769356,0.06687727854733479,0.03874193890805233,0.5327693258315731,99190560.0,1.0539390038729493,0.006848699399649494,0.08888291701672224,0.24576259240806464,0.49998169474657006,0.4271722698880258,0.23529483653424443,-0.09816432603463887,0.062455881386995316,75420800.0,0.059889376163482666,82566400.0,0.06160035729408264,140560000.0,0.057750582695007324,98649600.0,0.0504780150949955,54857600.0,-0.05441850964509054,0,1982,9,3,4,3,0,0,0,0
1982-09-07,0.05988934071845313,0.05988934071845313,0.05946158990263939,0.05946158990263939,81379200,0.0,0.0,0.0004277508158137405,-0.0004277508158137405,-0.05441850964509054,0.061258165538311,0.06057937404502101,0.05976102985441685,0.058817110241411896,0.05366515405476093,0.055274126607998735,0.04781743973493576,0.0508837401878029,0.04855748243629932,0.051007423695283265,0.05617835698649287,0.05606966500570021,0.0015243850069866492,0.002317164102328446,0.006728738111274129,0.006817822695436271,69.84213698418053,0.004232312030476124,0.003574995982331766,0.0006573160481443577,0.05366515405476093,0.06712263027730919,0.04020767783221267,0.5015349889358744,100453920.0,0.8101147272301569,-0.05441850964509054,0.014597231266093136,0.13008799289220363,0.4040290541565785,0.29906196124544127,0.23008955403316822,-0.12025644711363892,0.06288362294435501,104540800.0,0.062455881386995316,75420800.0,0.059889376163482666,82566400.0,0.0586061030626297,80438400.0,0.05261677876114845,69686400.0,0.035968890084257854,1,1982,9,7,1,3,0,0,0,0
1982-09-08,0.06160035729408264,0.06202810812301624,0.06160035729408264,0.06160035729408264,72329600,0.0,0.0,0.0004277508289335999,0.0,0.035968890084257854,0.061258165538311,0.06091970179470822,0.06040266007184982,0.0593231551600793,0.05449931230396032,0.05587662476857815,0.04815110303461552,0.05130399968216681,0.048595980182290076,0.05121718475664563,0.056161246690899135,0.05612469676976372,0.0015243850069866492,0.0017204902286978032,0.006620409555232234,0.0070763236022340055,72.05957141947847,0.004204885904382595,0.003700973966741932,0.0005039119376406631,0.05449931230396032,0.0677401314144248,0.04125849319349585,0.4859077500507211,98458080.0,0.7346233036435404,0.035968890084257854,0.0,0.11627094385155234,0.37142047679232126,0.34578777814211903,0.1803318661736828,-0.08861304795753489,0.05946158990263939,81379200.0,0.06288362294435501,104540800.0,0.062455881386995316,75420800.0,0.06160035729408264,140560000.0,0.055184055119752884,155769600.0,-0.020831750900474844,0,1982,9,8,2,3,0,0,0,0
1982-09-09,0.060744870682149274,0.060744870682149274,0.06031711399555206,0.06031711399555206,63593600,0.0,0.0,0.000427756686597211,-0.000427756686597211,-0.020831750900474844,0.06134371310472488,0.06071883919498951,0.06053098551928997,0.05950387494834707,0.055247920006513594,0.05629952850448043,0.048484766259789466,0.05165745514543683,0.048634478077292445,0.05139738137523783,0.05615269154310226,0.05616641236405017,0.0014379151853457918,0.0016536091376934676,0.006372651313295277,0.007250171073211146,68.57228380696118,0.00403311228429111,0.003767401630251768,0.00026571065403934195,0.055247920006513594,0.06799322263310414,0.042502617379923044,0.4613857906356623,98143360.0,0.6479664034326927,-0.020831750900474844,0.00714213203526759,0.021737600841458038,0.33018342213544893,0.31775266238295874,0.060145892032981374,-0.11321073621039779,0.06160035729408264,72329600.0,0.05946158990263939,81379200.0,0.06288362294435501,104540800.0,0.059889376163482666,82566400.0,0.05903385952115059,357078400.0,0.028367231885465083,1,1982,9,9,3,3,0,0,0,0
1982-09-10,0.06202814355492591,0.06245590033969686,0.06202814355492591,0.06202814355492592,56067200,0.0,0.0,0.00042775678477095097,6.938893903907228e-18,0.028367231885465083,0.061258165538311,0.06115527398163498,0.06065931282937527,0.059962832876815954,0.05610346756875515,0.05684511089023714,0.048852650076150896,0.05206414880855405,0.04871575143188238,0.05160789151740987,0.05615483047440648,0.056224738047541474,0.0013661382747977447,0.0017204929867006486,0.006053321291305925,0.007462573010011219,69.01492411359557,0.003989062805659048,0.0038117338653332242,0.00017732894032582375,0.05610346756875515,0.068210110151367,0.0439968249861433,0.43158268489465773,99415680.0,0.5639673741606958,0.028367231885465083,-0.006848639752900176,0.0211256208344901,0.38094436372385454,0.35513365772446503,0.01398528533938026,-0.07643845895368451,0.06031711399555206,63593600.0,0.06160035729408264,72329600.0,0.05946158990263939,81379200.0,0.062455881386995316,75420800.0,0.06074487045407295,210582400.0,0.0068958670621930285,1,1982,9,10,4,3,0,0,0,0
1982-09-13,0.062455881386995316,0.06288363233046601,0.062455881386995316,0.062455881386995316,58889600,0.0,0.0,0.000427750943470695,0.0,0.0068958670621930285,0.06117261722683907,0.06158880978342176,0.06112984269857406,0.06041611442412129,0.05698040202260017,0.057379469985166486,0.04923764392733574,0.0524716677331988,0.04880558729171753,0.051822703197995715,0.05615269176661968,0.0562867394738047,0.00124711206902359,0.0014603587483576362,0.005600993337128574,0.0076592803050190925,67.16510177798875,0.003943213237144777,0.003838029739695535,0.00010518349744924197,0.05698040202260017,0.06818238869685732,0.045778415348343024,0.3931873513217438,101062080.0,0.5827071835450052,0.0068958670621930285,-0.006802113767175877,0.08147621153604012,0.39046717247637885,0.39046717247637885,0.03545871560766267,-0.03947154177630041,0.06202814355492592,56067200.0,0.06031711399555206,63593600.0,0.06160035729408264,72329600.0,0.06288362294435501,104540800.0,0.057750582695007324,98649600.0,0.034244451346236104,1,1982,9,13,0,3,0,0,0,0
1982-09-14,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,101494400,0.0,0.0,0.0004277566632500118,0.0,0.034244451346236104,0.0621992290019989,0.06259075611509403,0.06172869727015495,0.061175847943088064,0.05792149882763624,0.058066629870240014,0.04970820337533951,0.052947078754580754,0.04892536599189043,0.05207561301146983,0.05615269176661968,0.05636940523802991,0.0015599824359842677,0.001536344163812951,0.005184504189698486,0.007866962360578409,66.66672384683544,0.0040329682305077635,0.003877017437857981,0.00015595079264978237,0.05792149882763624,0.06829050720703321,0.04755249044823927,0.358036604344554,104216000.0,0.9738850080601827,0.034244451346236104,0.0863256243938968,0.10218297076345761,0.41120429617631427,0.4660047752229508,0.13532871540944003,0.020268873995117564,0.062455881386995316,58889600.0,0.06202814355492592,56067200.0,0.06031711399555206,63593600.0,0.05946158990263939,81379200.0,0.0586061030626297,80438400.0,-0.0066221078885000395,0,1982,9,14,1,3,0,0,0,0
