Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Dew Point,Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction
20230605ahnxqhed3ee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 18:00:00,17.7222222222222,12,1020.92855572,,69,0,0,0.9,72,3.5,
20230605hy9ojhod3oe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 18:15:00,17.3888888888889,11.8333333333333,1020.89469183,,70,0,0,0.9,99,4.3,
20230605ydk78jod3he67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 18:30:00,16.6111111111111,11.5555555555556,1020.92855572,,72,0,0,0.0,80,2.6,
20230605b3ari8ed4re67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 18:45:00,15.8333333333333,11.2222222222222,1020.82696405,,74,0,0,0.9,12,3.5,
20230605fs94kqyd4ce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 19:00:00,15.4444444444444,11.0555555555556,1020.92855572,,75,0,0,0.9,360,2.6,
20230605em9ntwad4we67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 19:15:00,14.9444444444444,10.7777777777778,1020.89469183,,76,0,0,0.9,360,3.5,
20230605miejowyd4he67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 19:30:00,14.7222222222222,10.7222222222222,1020.92855572,,77,0,0,0.9,360,2.6,
20230605q7k7khad5re67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 19:45:01,14.1111111111111,10.3333333333333,1020.92855572,,78,0,0,0.0,360,2.6,
20230605ttpjauyd5ce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 20:00:00,13.6666666666667,10.0555555555556,1021.09787517,,79,0,0,0.9,360,1.7,
20230605w4zumbyd5we67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 20:15:00,13.1666666666667,9.77777777777778,1021.40265018,,80,0,0,0.9,360,1.7,
20230605zpoi6wed5he67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 20:30:00,12.9444444444444,9.72222222222222,1021.43651407,,81,0,0,0.0,360,1.7,
202306054wdefyedhre67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 20:45:01,12.6111111111111,9.61111111111111,1021.50424185,,82,0,0,0.0,360,1.7,
202306057kwu5jedhce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 21:00:00,12.3333333333333,9.33333333333333,1021.77515297,,82,0,0,0.9,360,2.6,
20230605bfqxqiedhae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 21:15:01,12.2777777777778,9.5,1021.60583352,,83,0,0,0.0,360,2.6,
20230605dszn53od7ye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 21:30:00,12,9.22222222222222,1021.63969741,,83,0,0,0.9,360,1.7,
20230605ghx5c3yd7ee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 21:45:00,11.9444444444444,9.27777777777778,1021.60583352,,84,0,0,0.0,360,2.6,
20230605j1681pad7oe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 22:00:00,11.6666666666667,9.05555555555555,1021.53810574,,84,0,0,0.0,360,1.7,
20230605ch1fxyad7ae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 22:15:00,11.5555555555556,9.16666666666667,1021.60583352,,85,0,0,0.0,360,1.7,
20230605oxw83jed6ye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 22:30:00,11.2777777777778,8.83333333333333,1021.60583352,,85,0,0,0.0,360,0.9,
20230605un3a5iyd6ee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 22:45:00,11.1666666666667,8.88888888888889,1021.70742519,,86,0,0,0.0,360,0.9,
20230605s8krteyd6oe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 23:00:01,11.1111111111111,8.88888888888889,1021.74128908,,86,0,0,0.0,360,1.7,
202306053bcybcyd6ae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 23:15:00,11.1111111111111,9.05555555555555,1021.94447242,,87,0,0,0.0,360,0.9,
20230605hd5zd3od9ye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 23:30:00,11,8.88888888888889,1022.0122002,,87,0,0,0.0,360,0.9,
202306059o7ch5od9ee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-05 23:45:00,10.8888888888889,8.83333333333333,1021.94447242,,87,0,0,0.0,360,0.0,
﻿20230606njkchhyd9we67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06,10.9444444444444,9.05555555555555,1021.80901686,,88,0,0,0.0,360,0.9,
20230606fuxa8red9he67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 00:15:00,10.7777777777778,8.88888888888889,1021.74128908,,88,0,0,0.0,360,0.0,
20230606ex57y8oryre67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 00:30:00,10.7777777777778,8.83333333333333,1021.63969741,,88,0,0,0.0,360,0.9,
20230606m3oahgeryce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 00:45:00,10.7777777777778,8.88888888888889,1021.53810574,,88,0,0,0.0,360,0.9,
20230606xbp3mzyrywe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 01:00:00,10.6666666666667,8.88888888888889,1021.47037796,,89,0,0,0.0,360,0.9,
20230606tkww8earyhe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 01:15:00,10.5555555555556,8.83333333333333,1021.47037796,,89,0,0,0.0,360,0.0,
20230606w3kr4gyrbre67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 01:30:01,10.5,8.77777777777778,1021.53810574,,89,0,0,0.0,360,0.9,
20230606abhwj7orbce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 01:45:00,10.4444444444444,8.72222222222222,1021.53810574,,89,0,0,0.0,360,1.7,
2023060658fwhjorbwe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 02:00:00,10.5,8.72222222222222,1021.53810574,,89,0,0,0.0,360,1.7,
20230606778gcbyrbhe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 02:15:00,10.3333333333333,8.61111111111111,1021.57196963,,89,0,0,0.0,360,2.6,
20230606bfu8skernee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 02:30:01,10.3333333333333,8.61111111111111,1021.57196963,,89,0,0,0.0,360,1.7,
20230606g6zw9nyrnae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 03:00:00,10.2222222222222,8.5,1021.50424185,,89,0,0,0.0,360,0.9,
20230606j5npozordye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 03:15:00,10.1111111111111,8.38888888888889,1021.47037796,,89,0,0,0.0,360,0.9,
20230606pu5wgcerdee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 03:30:01,10.1111111111111,8.55555555555556,1021.36878629,,90,0,0,0.0,360,2.6,
20230606oqkqkterdoe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 03:45:00,10,8.27777777777778,1021.53810574,,89,0,0,0.0,360,1.7,
2023060617bkynerdae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 04:00:00,10.1666666666667,8.55555555555556,1021.53810574,,90,0,0,0.0,360,3.5,
20230606s818smorrye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 04:15:00,10.1666666666667,8.61111111111111,1021.57196963,,90,0,0,0.0,360,1.7,
202306063m6jseorree67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 04:30:00,10.3333333333333,8.77777777777778,1021.53810574,,90,0,0,0.0,360,0.0,
20230606ha65f4orroe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 04:45:01,10.5555555555556,9,1021.50424185,,90,0,0,0.0,360,2.6,
202306069eh3eryrrae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 05:00:00,10.8333333333333,9.27777777777778,1021.53810574,,90,0,0,0.0,360,1.7,
20230606f9pag3orfce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 05:30:01,11.9444444444444,10.3333333333333,1021.47037796,,90,0,0,0.0,360,2.6,
20230606etuc9derfwe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 05:45:00,12.5555555555556,10.8333333333333,1021.50424185,,89,0,0,0.0,360,2.6,
20230606m4tpwjerfhe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 06:00:00,13.2777777777778,11.3333333333333,1021.43651407,,88,0,0,0.0,26,3.5,
20230606qeqhwoergre67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 06:15:00,13.7222222222222,11.2222222222222,1021.43651407,,85,0,0,0.9,70,4.3,
20230606tqa7p1ergce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 06:30:00,14.2777777777778,11.2222222222222,1021.57196963,,82,0,0,1.7,39,4.3,
20230606wu7ubuyrgwe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 06:45:00,14.6111111111111,11.0555555555556,1021.57196963,,79,0,0,1.7,41,7.0,
20230606z6ss4garghe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 07:00:00,15.1666666666667,11.5555555555556,1021.63969741,,79,0,0,0.9,41,6.1,
202306065n8niqor8re67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 07:15:00,15.7777777777778,11.5555555555556,1021.6735613,,76,0,0,1.7,40,4.3,
202306067w8a9uyr8ce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 07:30:00,16.3888888888889,12.1666666666667,1021.53810574,,76,0,0,0.0,48,3.5,
20230606y77gtoar8ae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 07:45:01,17.0555555555556,12.3888888888889,1021.40265018,,74,0,0,1.7,13,7.8,
20230606d56oxxoreye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 08:00:00,17.6111111111111,12.7222222222222,1021.3349224,,73,0,0,0.9,29,6.1,
202306068e57trareee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 08:15:01,18.2777777777778,13.1666666666667,1021.26719462,,72,0,0,0.9,45,6.1,
20230606j7nrfworeoe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 08:30:01,19,13.6111111111111,1021.19946684,,71,0,0,0.9,52,4.3,
20230606o7omqcoreae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 08:45:00,18.5555555555556,12.2777777777778,1021.26719462,,67,0,0,2.6,17,6.1,
20230606otemezyrjye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 09:00:00,19.7777777777778,13.6666666666667,1021.30105851,,68,0,0,0.9,352,4.3,
20230606ufh6biyrjee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 09:15:00,20.2777777777778,13.9444444444444,1021.30105851,,67,0,0,0.9,32,5.2,
20230606sukw1uorjoe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 09:30:00,20.6666666666667,14.3333333333333,1021.36878629,,67,0,0,1.7,32,3.5,
2023060635zfqjarjae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 09:45:01,21,14.6111111111111,1021.23333073,,67,0,0,1.7,53,5.2,
20230606hc5w3carkye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 10:00:00,21.2222222222222,14.3888888888889,1021.16560295,,65,0,0,0.9,34,7.0,
20230606947thperkee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 10:15:01,21.6666666666667,14.7777777777778,1021.26719462,,65,0,0,1.7,45,7.0,
20230606np6zruyrkwe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 10:30:01,22.1111111111111,15.2222222222222,1021.30105851,,65,0,0,0.9,41,5.2,
20230606fa6adjerkhe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 10:45:00,22.6111111111111,15.4444444444444,1021.16560295,,64,0,0,1.7,42,3.5,
20230606e9gwzcormre67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 11:00:00,22.6666666666667,15.7777777777778,1021.03014739,,65,0,0,0.9,77,7.0,
20230606cbi7psermce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 11:15:00,23.7222222222222,16.5,1020.9962835,,64,0,0,1.7,51,5.2,
20230606q7tfudermwe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 11:30:00,23.3888888888889,16.1666666666667,1020.89469183,,64,0,0,2.6,29,9.6,
202306061j1hhdermhe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 11:45:00,23.8333333333333,16.6111111111111,1020.72537238,,64,0,0,0.9,24,5.2,
20230606w4h9joarcre67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 12:00:00,23.7777777777778,16.3333333333333,1020.6576446,,63,0,0,0.9,55,7.0,
20230606ar7iwiorcce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 12:15:00,24.4444444444444,16.9444444444444,1020.38673348,,63,0,0,0.9,40,5.2,
202306065m6a9oyrcwe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 12:30:00,25,17.4444444444444,1020.3190057,,63,0,0,0.9,53,4.3,
202306066bc8wqerche67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 12:45:00,24.4444444444444,16.4444444444444,1020.25127792,,61,0,0,2.6,25,6.1,
20230606b8fexkerpee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 13:00:00,25.9444444444444,17.2777777777778,1020.3190057,,59,0,0,1.7,34,7.0,
20230606re7f7harpoe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 13:15:00,25.2777777777778,17.2222222222222,1020.21741403,,61,0,0,0.9,53,5.2,
202306068igacyorpae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 13:30:00,24.5555555555556,16.7777777777778,1020.21741403,,62,0,0,0.9,42,7.8,
20230606kko9sbarqye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 13:45:00,24.7777777777778,16.7222222222222,1020.08195847,,61,0,0,1.7,64,7.8,
20230606oxzaqbarqoe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 14:15:00,25.5,16.6666666666667,1020.01423069,,58,0,0,2.6,31,7.0,
20230606uh53a1arqae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 14:30:01,25,16.4444444444444,1019.9803668,,59,0,0,1.7,69,6.1,
20230606so6jw6orxye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 14:45:00,25.4444444444444,17.1111111111111,1020.04809458,,60,0,0,1.7,8,2.6,
2023060635npscorxee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 15:00:00,25.2777777777778,17.7222222222222,1019.87877513,,63,0,0,0.9,212,5.2,
20230606784g7eorxoe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 15:15:01,24.4444444444444,16.9444444444444,1019.81104735,,63,0,0,0.9,47,7.8,
2023060694zwj4erxae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 15:30:00,24.5555555555556,16.8333333333333,1019.84491124,,62,0,0,0.9,64,4.3,
20230606nce5ccorore67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 15:45:00,23.8333333333333,16.6111111111111,1019.87877513,,64,0,0,0.9,45,6.1,
20230606f3zepcaroce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 16:00:00,23.7222222222222,16.5,1019.91263902,,64,0,0,0.9,100,3.5,
20230606jbfxijarowe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 16:15:00,23.0555555555556,15.6111111111111,1019.77718346,,63,0,0,1.7,52,4.3,
20230606miueioorohe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 16:30:00,22.7222222222222,15.5555555555556,1019.67559179,,64,0,0,1.7,77,5.2,
20230606xfi5pzyrtre67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 16:45:01,22.2222222222222,15.0555555555556,1019.74331957,,64,0,0,0.9,57,5.2,
20230606taafmnyrtce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 17:00:00,21.8888888888889,14.7777777777778,1019.84491124,,64,0,0,0.9,52,2.6,
20230606ir8coqyrtwe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 17:15:00,21.3333333333333,14.5,1019.74331957,,65,0,0,0.9,44,4.3,
20230606ay9zjdyrthe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 17:30:01,20.9444444444444,14.6111111111111,1019.74331957,,67,0,0,0.0,131,2.6,
202306065mwo5yer1re67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 17:45:01,20.3888888888889,14.0555555555556,1019.77718346,,67,0,0,0.9,129,3.5,
202306066xk8ysyr1ce67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 18:00:01,19.7777777777778,13.7222222222222,1019.84491124,,68,0,0,0.9,58,3.5,
20230606be6pdwor1ae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 18:15:00,19.2222222222222,13.6111111111111,1019.77718346,,70,0,0,0.9,58,4.3,
20230606gg9dxzeruye67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 18:30:01,18.6666666666667,13.0555555555556,1019.81104735,,70,0,0,0.9,115,3.5,
202306068ibh6karuee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 18:45:00,17.7222222222222,12.8333333333333,1019.74331957,,73,0,0,0.0,59,4.3,
20230606kwa4bcoruoe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 19:00:01,17.2777777777778,12.6111111111111,1020.01423069,,74,0,0,0.9,5,1.7,
20230606qyb1sbyruae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 19:15:01,16.7777777777778,12.5,1020.11582236,,76,0,0,0.0,10,3.5,
20230606oamrmworwye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 19:30:00,16.5555555555556,12.2777777777778,1020.18355014,,76,0,0,0.9,360,1.7,
20230606u5jkdhyrwee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 19:45:00,15.9444444444444,12.1111111111111,1020.25127792,,78,0,0,0.0,360,1.7,
20230606zcih5myrwoe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 20:00:01,15.4444444444444,11.8333333333333,1020.42059737,,79,0,0,0.0,360,1.7,
202306063u6udgarwae67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 20:15:01,15.1666666666667,11.7222222222222,1020.52218904,,80,0,0,0.0,360,1.7,
20230606hqadgxyriye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 20:30:00,14.7777777777778,11.5555555555556,1020.58991682,,81,0,0,0.0,360,1.7,
2023060693dch5oriee67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 20:45:00,14.5,11.4444444444444,1020.6576446,,82,0,0,0.0,360,1.7,
20230606n1d14yoriwe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 21:00:00,14.2777777777778,11.2222222222222,1020.55605293,,82,0,0,0.0,360,1.7,
20230606jris5fersre67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 21:30:00,13.8888888888889,11.2222222222222,1020.62378071,,84,0,0,0.0,360,0.9,
20230606m4eqfforsce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 21:45:00,13.6111111111111,11.1111111111111,1020.69150849,,85,0,0,0.0,360,1.7,
20230606xngd1uerswe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 22:00:01,13.5555555555556,11.0555555555556,1020.72537238,,85,0,0,0.0,360,0.9,
20230606t3wb5kyrshe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 22:15:00,13.3888888888889,11.0555555555556,1020.89469183,,86,0,0,0.0,360,0.9,
20230606w7kwk7yrzre67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 22:30:00,13.1111111111111,10.8333333333333,1020.86082794,,86,0,0,0.0,6,0.0,
20230606app6cnyrzce67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 22:45:01,13,10.8888888888889,1020.82696405,,87,0,0,0.0,360,0.0,
2023060649exy1erzwe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 23:00:00,13,10.8888888888889,1020.9962835,,87,0,0,0.0,360,2.6,
202306066nj6ksarzhe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 23:15:00,13.0555555555556,10.9444444444444,1020.79310016,,87,0,0,0.0,360,0.9,
20230606bc1747oraee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 23:30:00,12.9444444444444,10.8333333333333,1020.72537238,,87,0,0,0.0,0,0.9,
20230606rw8bjwyraoe67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-06 23:45:00,12.7222222222222,10.7777777777778,1020.72537238,,88,0,0,0.0,360,0.9,
﻿202306078r35q8araae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-07,12.5555555555556,10.6111111111111,1020.69150849,,88,0,0,0.0,360,0.9,
20230607kmt3fgyr3ye67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-07 00:15:00,12.5555555555556,10.6111111111111,1020.58991682,,88,0,0,0.0,360,1.7,
20230607paewmter3ee67rj4rymrfqirmr,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-07 00:30:00,12.2777777777778,10.3333333333333,1020.6576446,,88,0,0,0.0,360,0.9,
20230607o9f3puar3oe67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-07 00:45:00,12.3888888888889,10.6111111111111,1020.6576446,,89,0,0,0.0,360,2.6,
20230607wr5gzyyr3ae67rj4rymrfqz16w,33d8c436-fd04-e911-9462-0003ff598847,3.59058730000004,50.9533081,2023-06-07 01:00:00,12.2222222222222,10.5,1020.55605293,,89,0,0,0.0,360,0.9,
