msisdn,outgoing_calls,incoming_calls,unique_outgoing_numbers,unique_incoming_numbers,total_unique_numbers,unknown_province_calls,in_province_calls,out_province_calls,in_province_numbers,out_province_numbers,unknown_province_numbers,call_duration_max,call_duration_min,call_duration_mean,call_duration_std,call_duration_sum,total_call_duration_outgoing,total_call_duration_incoming,start_time_0,start_time_1,start_time_2,start_time_3,call_duration_0,call_duration_1,call_duration_2,call_duration_3,start_time_hour_0,start_time_hour_1,start_time_hour_2,start_time_hour_3,start_time_hour_4,start_time_hour_5,start_time_hour_6,start_time_hour_7,start_time_hour_8,start_time_hour_9,start_time_hour_10,start_time_hour_11,start_time_hour_12,start_time_hour_13,start_time_hour_14,start_time_hour_15,start_time_hour_16,start_time_hour_17,start_time_hour_18,start_time_hour_19,start_time_hour_20,start_time_hour_21,start_time_hour_22,start_time_hour_23,phone2_type_0,phone2_type_1,phone2_type_2,phone2_type_3,phone2_type_4,phone2_type_5,phone2_type_6,phone2_type_7,phone2_type_8,phone2_type_9,phone2_type_10,phone2_type_11,phone2_type_12,phone2_type_14,phone2_type_15,phone2_type_16,phone2_type_17,phone2_type_18,phone2_type_19,phone2_type_20,call_duration_0s_10s,call_duration_10s_20s,call_duration_20s_30s,call_duration_30s_40s,call_duration_40s_50s,call_duration_50s_60s,call_duration_60s_70s,call_duration_70s_80s,call_duration_80s_90s,call_duration_90s_100s,call_duration_100s_110s,call_duration_110s_120s,call_duration_2min_2.5min,call_duration_2.5min_3min,call_duration_3min_3.5min,call_duration_3.5min_4min,call_duration_4min_4.5min,call_duration_4.5min_5min,call_duration_5min_6min,call_duration_6min_7min,call_duration_7min_8min,call_duration_8min_9min,call_duration_9min_10min,call_duration_10min_15min,call_duration_15min_20min,call_duration_20min_25min,call_duration_25min_30min,call_duration_30min_35min,call_duration_35min_40min,call_duration_40min_45min,call_duration_45min_50min,call_duration_50min_55min,call_duration_55min_60min,call_duration_1h_1.5h,call_duration_1.5h_2h,call_duration_2h_2.5h,call_duration_2.5h_max,long_type1_0,long_type1_1,long_type1_2,long_type1_3,cfee_sum,lfee_sum,total_unique_numbers_1500,only_out_no_in,active_days_2024-08,city_changes_2024-08,province_changes_2024-08,is_sa,total_calls,sociality,phone1_type,outgoing_div_total,unique_out_div_outgoing,unique_out_div_unique_total,is_key_home_area_code,is_key_visit_area_code,is_called_home_code,is_called_code,early_morning_0_avg,early_morning_0_max,early_morning_0_min,early_morning_1_avg,early_morning_1_max,early_morning_1_min,morning_0_avg,morning_0_max,morning_0_min,morning_1_avg,morning_1_max,morning_1_min,forenoon_0_avg,forenoon_0_max,forenoon_0_min,forenoon_1_avg,forenoon_1_max,forenoon_1_min,noon_0_avg,noon_0_max,noon_0_min,noon_1_avg,noon_1_max,noon_1_min,afternoon_0_avg,afternoon_0_max,afternoon_0_min,afternoon_1_avg,afternoon_1_max,afternoon_1_min,dusk_0_avg,dusk_0_max,dusk_0_min,dusk_1_avg,dusk_1_max,dusk_1_min,evening_0_avg,evening_0_max,evening_0_min,evening_1_avg,evening_1_max,evening_1_min,start_6_to_10_0_avg,start_6_to_10_0_max,start_6_to_10_0_min,start_6_to_10_1_avg,start_6_to_10_1_max,start_6_to_10_1_min,start_10_to_14_0_avg,start_10_to_14_0_max,start_10_to_14_0_min,start_10_to_14_1_avg,start_10_to_14_1_max,start_10_to_14_1_min,start_14_to_18_0_avg,start_14_to_18_0_max,start_14_to_18_0_min,start_14_to_18_1_avg,start_14_to_18_1_max,start_14_to_18_1_min,start_18_to_22_0_avg,start_18_to_22_0_max,start_18_to_22_0_min,start_18_to_22_1_avg,start_18_to_22_1_max,start_18_to_22_1_min,start_22_to_6_0_avg,start_22_to_6_0_max,start_22_to_6_0_min,start_22_to_6_1_avg,start_22_to_6_1_max,start_22_to_6_1_min,time_interval_avg,time_interval_max,time_interval_min,early_morning_avg,early_morning_max,early_morning_min,morning_avg,morning_max,morning_min,forenoon_avg,forenoon_max,forenoon_min,noon_avg,noon_max,noon_min,afternoon_avg,afternoon_max,afternoon_min,dusk_avg,dusk_max,dusk_min,evening_avg,evening_max,evening_min,start_6_to_10_avg,start_6_to_10_max,start_6_to_10_min,start_10_to_14_avg,start_10_to_14_max,start_10_to_14_min,start_14_to_18_avg,start_14_to_18_max,start_14_to_18_min,start_18_to_22_avg,start_18_to_22_max,start_18_to_22_min,start_22_to_6_avg,start_22_to_6_max,start_22_to_6_min,start_early_morning,start_morning,start_forenoon,start_noon,start_afternoon,start_dusk,start_evening,start_6_to_10,start_10_to_14,start_14_to_18,start_18_to_22,start_22_to_6,open_days,open_to_start_days,open_days_ratio,incoming_calls_ratio,out_province_numbers_ratio,total_call_duration_incoming_ratio,unique_outgoing_numbers_ratio,start_early_morning_ratio,start_morning_ratio,start_forenoon_ratio,start_noon_ratio,start_afternoon_ratio,start_dusk_ratio,start_evening_ratio,unique_phone2_loc_city_count,unique_phone1_loc_city_count,phone2_to_phone1_ratio,total_cfee,total_lfee,total_fee,cfee_proportion,lfee_proportion,roam_type_0,roam_type_1,roam_type_4,roam_type_5,roam_type_6,roam_type_7,roam_type_8,roam_type_0_proportion,roam_type_1_proportion,roam_type_4_proportion,roam_type_5_proportion,roam_type_6_proportion,roam_type_7_proportion,roam_type_8_proportion,weekday_count,weekend_count,weekday_days,weekend_days,avg_weekday_activity,avg_weekend_activity
1012509,20,29,9,14,20,0,30,19,10,10,0,647,7,79,136,3875,3010,865,0,18,13,18,19,12,7,11,0,0,0,0,0,0,0,0,4,6,5,3,1,2,4,2,3,1,3,8,7,0,0,0,3,0,40,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,7,11,8,4,3,5,2,0,0,1,1,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,1,1,0.0,49,1.079950438746366,2,0.408,0.45,0.391,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,586.883,586.883,586.883,0.0,0.0,0.0,103.048,1376.567,0.933,0.0,0.0,0.0,95.146,965.85,1.367,0.0,0.0,0.0,104.827,241.4,0.217,0.0,0.0,0.0,65.015,347.933,0.45,0.0,0.0,0.0,121.599,397.817,0.683,0.0,0.0,0.0,228.658,1376.567,2.717,0.0,0.0,0.0,76.605,965.85,0.933,0.0,0.0,0.0,88.292,347.933,0.217,0.0,0.0,0.0,70.159,323.383,0.683,0.0,0.0,0.0,397.817,397.817,397.817,0.0,0.0,0.0,420.194,2603.817,0.283,0.0,0.0,0.0,0.0,0.0,0.0,643.702,2603.817,3.55,104.375,148.65,54.3,575.814,2425.833,0.483,226.9,571.283,35.533,278.675,1456.633,0.283,694.822,2603.817,3.55,504.703,2425.833,1.083,303.355,1651.683,0.483,272.694,1456.633,0.283,0.0,0.0,0.0,0,0,15,4,8,7,15,10,11,10,18,0,1662,1662,0.087,0.08,0.135,0.092,0.087,0.071,0.122,0.08,0.093,0.085,0.097,0.076,3,1,3.0,0,0,0,0.0,0.0,49,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,5.0,2.0,6.4,8.5
1012510,16,23,5,9,11,0,38,1,10,1,0,1320,10,223,269,8703,1835,6868,0,16,8,15,8,4,1,26,0,0,0,0,0,0,4,0,3,2,4,3,2,2,2,2,0,0,3,0,1,11,0,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,2,2,1,1,2,0,0,0,0,2,4,0,1,3,3,3,1,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,1,0.0,39,0.7795313282020336,2,0.41,0.312,0.357,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.367,656.117,30.617,0.0,0.0,0.0,210.865,898.817,0.883,0.0,0.0,0.0,111.879,921.4,0.967,0.0,0.0,0.0,110.174,264.983,11.95,0.0,0.0,0.0,57.32,309.75,0.683,0.0,0.0,0.0,105.933,486.783,1.883,0.0,0.0,0.0,332.506,898.817,0.883,0.0,0.0,0.0,101.642,921.4,0.967,0.0,0.0,0.0,75.429,309.75,0.683,0.0,0.0,0.0,64.288,486.783,0.75,0.0,0.0,0.0,143.344,204.083,74.95,509.63,2875.95,1.167,0.0,0.0,0.0,1216.162,2875.95,514.933,451.781,2105.75,1.167,857.387,2651.533,15.117,184.692,371.183,2.417,212.428,450.95,14.983,404.556,1485.717,3.567,892.17,2875.95,1.167,494.035,2651.533,2.417,226.025,371.183,64.217,366.13,1485.717,3.567,0.0,0.0,0.0,0,4,9,5,6,3,12,9,11,4,15,0,2031,2031,0.089,0.08,0.056,0.081,0.08,0.071,0.072,0.09,0.093,0.078,0.089,0.08,3,1,3.0,0,0,0,0.0,0.0,39,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,5.0,2.0,4.8,7.5
1012536,26,30,8,15,19,0,56,0,19,0,0,365,7,63,64,3556,1213,2343,0,40,13,3,16,14,5,21,0,0,0,0,0,0,0,5,12,7,3,13,1,0,3,2,4,3,2,0,1,0,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,9,4,4,6,5,1,4,2,3,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,1,0.0,56,1.1048250575317533,2,0.464,0.308,0.348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,5.6,0.0,0.0,0.0,114.767,114.767,114.767,0.0,0.0,0.0,45.608,63.8,27.417,0.0,0.0,0.0,10.446,22.767,3.867,0.0,0.0,0.0,55.28,122.733,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.261,114.767,5.6,0.0,0.0,0.0,20.704,63.8,3.867,0.0,0.0,0.0,37.22,122.733,0.467,0.0,0.0,0.0,113.067,113.067,113.067,0.0,0.0,0.0,335.553,2360.233,0.383,0.0,0.0,0.0,883.52,2360.233,1.183,386.642,1339.167,0.383,205.471,1029.383,2.55,192.413,249.267,51.333,172.99,486.633,6.733,309.117,309.117,309.117,530.163,2360.233,0.383,180.966,1029.383,2.55,189.27,486.633,6.733,191.045,309.117,76.9,0.0,0.0,0.0,0,5,22,14,5,9,1,24,17,12,3,0,2004,2004,0.089,0.08,0.059,0.077,0.087,0.071,0.072,0.083,0.084,0.078,0.097,0.133,2,1,2.0,0,0,0,0.0,0.0,56,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,5.0,2.0,9.6,4.0
1012571,7,4,3,1,3,0,11,0,3,0,0,76,12,31,23,350,249,101,0,2,3,6,7,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,2,1,3,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0.0,11,0.3980156426478876,2,0.636,0.429,0.75,0,0,0,0,0.0,0.0,0.0,44.792,228.533,0.3,0.0,0.0,0.0,478.4,478.4,478.4,0.0,0.0,0.0,339.647,719.333,7.583,0.0,0.0,0.0,434.975,857.867,54.9,0.0,0.0,0.0,297.77,848.983,87.283,0.0,0.0,0.0,166.087,1197.9,0.467,0.0,0.0,0.0,266.485,4713.967,0.133,0.0,0.0,0.0,304.95,478.4,131.5,0.0,0.0,0.0,375.567,857.867,7.583,0.0,0.0,0.0,223.748,1197.9,1.633,0.0,0.0,0.0,271.324,4713.967,0.467,0.0,0.0,0.0,147.555,423.95,0.133,1876.928,6287.35,72.517,0.0,0.0,0.0,0.0,0.0,0.0,2106.05,2106.05,2106.05,2525.417,2525.417,2525.417,2642.667,2642.667,2642.667,4050.484,6287.35,1813.617,678.837,1549.883,72.517,2106.05,2106.05,2106.05,2584.042,2642.667,2525.417,4050.484,6287.35,1813.617,678.837,1549.883,72.517,0.0,0.0,0.0,0,0,1,1,1,2,6,1,2,2,6,0,367,367,0.13,0.132,0.059,0.125,0.074,0.071,0.122,0.129,0.093,0.087,0.128,0.087,1,1,1.0,0,0,0,0.0,0.0,11,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,1.5,2.5
1012573,36,39,21,35,52,0,39,36,34,20,0,593,6,97,117,7322,5325,1997,0,23,36,16,18,15,7,35,0,0,0,0,0,0,0,0,0,8,8,7,2,7,7,4,13,3,6,4,4,1,1,0,26,3,31,2,0,2,0,1,1,9,0,0,0,0,0,0,0,0,0,0,7,14,4,6,5,4,6,0,3,6,2,2,2,2,0,2,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,18,0,990,0,0,0,1,2,2,1.0,75,1.638172531615764,2,0.48,0.583,0.375,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4155.583,4155.583,4155.583,0.0,0.0,0.0,3349.467,5344.6,1354.333,0.0,0.0,0.0,2607.033,2607.033,2607.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.433,3364.433,3364.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3365.387,5344.6,1354.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.433,3364.433,3364.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.906,1706.3,0.617,0.0,0.0,0.0,0.0,0.0,0.0,444.592,1453.767,5.4,453.552,1093.317,7.683,102.919,1058.283,0.883,232.393,1458.933,0.617,299.702,1706.3,17.133,773.688,1453.767,5.4,278.285,1095.583,0.883,172.48,1458.933,0.617,255.38,1706.3,1.867,130.733,130.733,130.733,0,0,16,9,18,22,10,8,24,27,15,1,1556,1556,0.087,0.087,0.197,0.078,0.093,0.071,0.122,0.08,0.079,0.093,0.074,0.08,9,2,4.5,990,0,990,1.0,0.0,46,0,29,0,0,0,0,0.6133333333333333,0.0,0.38666666666666666,0.0,0.0,0.0,0.0,39.0,36.0,5.0,2.0,7.8,18.0
1012585,5,2,2,2,3,0,7,0,3,0,0,60,7,29,19,209,183,26,0,1,2,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0.0,7,0.3458337512028148,2,0.714,0.4,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.583,50.583,50.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.583,50.583,50.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.525,5840.367,19.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.35,5840.367,940.333,0.0,0.0,0.0,1370.467,1370.467,1370.467,1513.995,3022.117,19.317,0.0,0.0,0.0,3390.35,5840.367,940.333,0.0,0.0,0.0,1478.113,3022.117,19.317,0.0,0.0,0.0,0,0,0,2,0,2,3,0,2,1,4,0,1480,1480,0.087,0.132,0.059,0.125,0.084,0.071,0.122,0.129,0.093,0.087,0.128,0.097,2,1,2.0,0,0,0,0.0,0.0,7,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.3333333333333333,1.5
1012620,16,60,7,11,13,0,73,3,12,1,0,577,5,55,90,4255,1542,2713,0,29,24,23,36,19,6,15,0,0,0,0,0,0,3,6,6,4,4,6,5,2,3,6,3,5,3,7,5,2,5,1,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,23,13,7,6,6,2,2,1,1,0,2,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,1,1,0.0,76,0.9206174207828448,2,0.211,0.438,0.389,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.65,2318.583,762.433,0.0,0.0,0.0,204.967,204.967,204.967,0.0,0.0,0.0,1325.533,1325.533,1325.533,0.0,0.0,0.0,628.392,1557.05,35.25,0.0,0.0,0.0,126.483,349.1,33.7,0.0,0.0,0.0,1324.65,2318.583,762.433,0.0,0.0,0.0,204.967,204.967,204.967,0.0,0.0,0.0,821.4,1325.533,35.25,0.0,0.0,0.0,330.888,1557.05,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.08,1916.683,1.867,0.0,0.0,0.0,432.6,946.333,4.3,501.255,1338.567,1.867,230.426,839.367,2.65,153.979,484.217,6.783,122.042,411.4,8.2,247.519,1916.683,7.967,446.017,1331.283,3.633,299.336,1338.567,1.867,151.959,484.217,6.783,280.167,1916.683,8.2,77.978,266.333,7.967,0,9,14,11,11,11,20,19,17,17,17,6,2297,2297,0.088,0.079,0.056,0.077,0.087,0.071,0.054,0.08,0.084,0.091,0.091,0.078,2,1,2.0,0,0,0,0.0,0.0,76,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,5.0,2.0,10.2,12.5
1012623,22,9,7,5,8,0,31,0,8,0,0,292,7,49,68,1541,1217,324,0,17,8,6,12,9,4,6,0,0,0,0,0,0,2,4,2,0,3,6,4,0,1,0,1,2,3,1,2,0,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,7,5,4,5,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,195,0,0,0,0,1,1,0.0,31,0.7847093166941028,2,0.71,0.318,0.583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.019,1326.85,0.933,0.0,0.0,0.0,237.167,939.533,20.817,0.0,0.0,0.0,1655.233,4616.35,166.817,0.0,0.0,0.0,148.745,248.367,35.867,0.0,0.0,0.0,168.963,443.8,2.467,0.0,0.0,0.0,528.829,1326.85,0.933,0.0,0.0,0.0,694.082,4616.35,20.817,0.0,0.0,0.0,157.192,248.367,35.867,0.0,0.0,0.0,168.963,443.8,2.467,0.0,0.0,0.0,0.0,0.0,0.0,685.402,3882.267,5.4,0.0,0.0,0.0,564.733,1452.233,5.4,1244.64,2768.267,63.183,724.12,3882.267,8.217,434.683,434.683,434.683,440.661,1728.783,10.183,451.572,792.733,78.533,672.136,1452.233,5.4,895.967,3882.267,8.217,617.508,1728.783,10.183,327.222,792.733,73.317,0.0,0.0,0.0,0,6,5,10,1,6,3,8,13,4,6,0,1366,1366,0.087,0.085,0.059,0.125,0.087,0.071,0.054,0.096,0.079,0.087,0.097,0.097,1,1,1.0,195,0,195,1.0,0.0,31,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,5.0,2.0,4.8,3.5
1012625,82,52,22,11,25,0,134,0,25,0,0,1641,4,103,170,13824,8443,5381,1,47,39,47,40,33,6,55,0,0,0,0,0,1,6,5,5,8,9,14,12,5,4,3,0,15,16,11,2,15,0,3,0,0,132,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,20,20,12,13,8,9,4,3,3,2,2,5,6,2,3,3,0,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,1,0.0,134,0.9868826862192532,2,0.612,0.268,0.667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.367,22.967,2.133,0.0,0.0,0.0,2249.487,9830.233,10.717,0.0,0.0,0.0,223.247,1089.683,3.1,0.0,0.0,0.0,667.516,1626.833,41.233,0.0,0.0,0.0,300.867,363.867,237.867,0.0,0.0,0.0,183.094,408.283,56.283,0.0,0.0,0.0,241.597,1264.717,2.133,0.0,0.0,0.0,1200.042,9830.233,3.1,0.0,0.0,0.0,742.856,1626.833,237.867,0.0,0.0,0.0,183.094,408.283,56.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.294,809.667,0.583,0.0,0.0,0.0,377.732,630.067,2.85,198.431,736.75,1.133,123.284,809.667,1.15,157.464,479.217,30.767,74.531,367.817,0.583,165.391,788.967,2.967,319.148,736.75,1.933,111.555,809.667,1.133,126.252,479.217,2.383,130.209,788.967,0.583,76.25,116.717,39.4,0,12,22,26,12,31,31,24,40,22,44,3,2440,2440,0.088,0.078,0.059,0.074,0.093,0.071,0.042,0.083,0.081,0.091,0.085,0.077,2,1,2.0,0,0,0,0.0,0.0,134,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,53.0,5.0,2.0,16.2,26.5
1012627,7,10,3,5,6,0,17,0,6,0,0,156,10,48,39,818,207,611,0,8,4,5,8,4,1,4,0,0,0,0,0,0,0,0,4,1,0,3,0,2,1,0,1,0,2,1,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,1,0.0,17,0.5836005360685225,2,0.412,0.429,0.375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.186,1140.8,0.633,0.0,0.0,0.0,301.39,1452.517,1.683,0.0,0.0,0.0,124.458,271.65,17.217,0.0,0.0,0.0,473.517,473.517,473.517,0.0,0.0,0.0,28.883,39.683,18.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.343,1452.517,0.633,0.0,0.0,0.0,89.303,271.65,1.683,0.0,0.0,0.0,245.8,473.517,18.083,0.0,0.0,0.0,39.683,39.683,39.683,0.0,0.0,0.0,0.0,0.0,0.0,1289.872,7256.233,2.567,0.0,0.0,0.0,0.0,0.0,0.0,1104.243,5436.733,2.567,37.033,86.567,3.833,1270.308,1477.267,1063.35,1538.367,4419.267,47.333,2616.639,7256.233,57.383,1104.243,5436.733,2.567,293.612,1063.35,3.833,812.884,1477.267,148.5,2463.303,7256.233,47.333,0.0,0.0,0.0,0,0,5,3,3,3,3,5,5,2,5,0,2441,2441,0.088,0.085,0.059,0.09,0.074,0.071,0.122,0.096,0.093,0.072,0.089,0.097,1,1,1.0,0,0,0,0.0,0.0,17,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,2.0,5.0,1.0
1012641,27,27,15,14,20,0,44,10,17,3,0,926,3,56,125,3054,943,2111,0,31,14,9,22,16,5,11,0,0,0,0,0,0,0,1,5,7,9,9,0,4,3,4,1,2,2,0,4,2,0,1,0,0,46,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,12,10,10,3,3,2,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,10,0,0,0,0,0,0,1,1,0.0,54,1.1901097554222608,2,0.5,0.556,0.517,0,1,1,1,133.317,245.567,21.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.729,915.55,3.3,0.0,0.0,0.0,172.378,1090.9,0.483,0.0,0.0,0.0,88.045,897.15,0.05,0.0,0.0,0.0,32.909,129.467,1.55,0.0,0.0,0.0,55.705,238.35,1.217,0.0,0.0,0.0,262.939,664.9,3.3,0.0,0.0,0.0,170.909,1090.9,0.05,0.0,0.0,0.0,38.6,151.7,1.15,0.0,0.0,0.0,50.607,201.233,1.217,0.0,0.0,0.0,49.167,238.35,2.933,0.0,0.0,0.0,394.913,2311.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,507.641,2311.4,0.45,58.378,168.583,0.8,421.291,1308.017,33.067,260.32,459.783,27.317,544.1,2070.167,13.25,383.314,1181.183,0.45,353.117,2311.4,0.8,412.702,1308.017,27.317,466.556,2070.167,13.25,702.55,702.55,702.55,0,1,21,9,11,5,7,13,22,10,8,1,1384,1384,0.087,0.08,0.091,0.078,0.097,0.071,0.094,0.083,0.079,0.091,0.089,0.087,3,1,3.0,0,0,0,0.0,0.0,0,0,54,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,32.0,5.0,2.0,4.4,16.0
1012644,99,81,25,27,37,0,179,1,36,1,0,2721,6,72,241,13011,8657,4354,2,72,69,37,67,56,15,42,2,0,0,0,0,0,0,2,11,20,16,23,9,6,12,14,13,15,16,12,5,3,1,0,6,1,164,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,38,29,21,22,13,11,4,2,4,4,2,6,1,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,179,0,1,0,0,0,0,0,5,1,1,0.0,180,1.3018123931003602,2,0.55,0.253,0.481,0,0,0,0,0.0,0.0,0.0,60.06,117.15,8.7,0.0,0.0,0.0,437.633,437.633,437.633,0.0,0.0,0.0,24.487,67.167,2.083,0.0,0.0,0.0,55.41,651.133,1.183,0.0,0.0,0.0,28.005,166.567,0.867,0.0,0.0,0.0,48.011,424.733,0.533,0.0,0.0,0.0,52.565,172.317,0.283,0.0,0.0,0.0,25.383,67.167,2.083,0.0,0.0,0.0,46.454,651.133,1.183,0.0,0.0,0.0,41.647,424.733,0.55,0.0,0.0,0.0,56.837,172.317,0.283,0.0,0.0,0.0,30.751,140.083,0.933,116.65,2156.8,0.267,121.425,228.15,14.7,669.825,785.95,553.7,217.564,2156.8,0.617,39.025,153.3,0.583,109.68,1275.333,0.6,58.93,470.2,0.633,92.306,377.2,0.267,316.253,2156.8,0.617,55.717,916.167,0.583,87.31,1275.333,0.6,75.524,377.2,0.267,75.05,75.05,75.05,2,2,47,32,32,44,21,33,54,54,36,1,2247,2247,0.089,0.081,0.056,0.088,0.101,0.114,0.083,0.082,0.081,0.097,0.074,0.078,2,1,2.0,0,0,0,0.0,0.0,180,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,51.0,5.0,2.0,25.8,25.5
