id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,subtitle,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,featured_start_at,featured_end_at,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
2a40KyPlXb,87II-nREPp,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-08T02:00:00.000Z,94,The Waterfall,Fiction,ja,0-default,"A soothing story, narrated by Domon Keiko.",7089b6278d8d4ed2f10c470820b7f05b,False,True,sleep_stories,generic,False,2020-11-06T16:00:32.709Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,xx8LLyxN,Chris Advansun,True,fC3x8zL1Hv,Keiko Domon,出演作品：「レイ・ドノヴァン ザ・フィクサー」デブラ役 / 「THE KILLING/キリング 3」ビアギテ・エガト役 / 「フュード/確執 ベティVSジョーン」ハリエット役 / 「アナベル　死霊人形の誕生」 / 「スタービーム: ハロウィーンのヒーロー」 / 「リバーデイル」,False,2020-11-13T13:08:44.314Z,2020-11-27T22:29:19.904Z,5cc1bcd7def40d390b2e009e0a5e8688,image,image/png,57212,https://assets.calm.com/5cc1bcd7def40d390b2e009e0a5e8688.png,199,195,"['#d5d5d2', '#394348', '#7b6b5e']",2c365b61bc5dc81097c580d6a01d1ace,image,image/jpeg,559491,https://assets.calm.com/2c365b61bc5dc81097c580d6a01d1ace.jpeg,1920,1920,"['#baaa41', '#1d2c54']",7e5cf04d662f07490f7bf5224171e0f1,image,image/jpeg,1561275,https://assets.calm.com/7e5cf04d662f07490f7bf5224171e0f1.jpeg,1920,1920,"['#4d534f', '#c8c099', '#9aafc0']",7e5cf04d662f07490f7bf5224171e0f1,image,image/jpeg,1561275,https://assets.calm.com/7e5cf04d662f07490f7bf5224171e0f1.jpeg,1920,1920,"['#4d534f', '#c8c099', '#9aafc0']",f145c5c5549bec7dedf526f892c504dc,image,image/jpeg,146042,https://assets.calm.com/f145c5c5549bec7dedf526f892c504dc.jpeg,1125,300,"['#bea350', '#122d54']",f145c5c5549bec7dedf526f892c504dc,image,image/jpeg,146042.0,https://assets.calm.com/f145c5c5549bec7dedf526f892c504dc.jpeg,1125.0,300.0,"['#bea350', '#122d54']",,,,,,,,,,
99RekoowzQ,3ow9-U65KS,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-06T23:00:00.000Z,75,Exploring Easter Island,,ja,0-default,Join Yuuki Naka on a relaxing journey to the southern tip of the world to experience the breathtaking ancient marvels found on Easter Island,a322373c8b3dc4dcdeaecad3d0097bfd,False,True,sleep_stories,generic,False,2021-03-23T23:28:13.844Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,tvxcZYdgzy,Yuuki Naka,"初めまして、声優/ナレーターの仲優希と申します。ご覧いただき有り難うございます。
疲れた時、癒されたい時、あなたは何をしますか？音楽を聴いたり、映画をみたり、美味しい物を食べたり、眠ったり…色々ある中の選択肢の一つになれたのなら…。『音』で、あなたに小さな癒しを。。。",False,2021-03-12T21:50:20.397Z,2021-03-12T21:50:54.545Z,ec032aef90538cb1609e3260ccdcd407,image,image/jpeg,262539,https://assets.calm.com/ec032aef90538cb1609e3260ccdcd407.jpeg,386,385,"['#c4647c', '#602433']",9334ec81d36c69dfc2e8e53b4a40976a,image,image/jpeg,9099714,https://assets.calm.com/9334ec81d36c69dfc2e8e53b4a40976a.jpeg,1920,1920,"['#7fc33b', '#3c5c1c']",a4ff15fbb80de4fdbc7a83bb0940c9e4,image,image/jpeg,1992610,https://assets.calm.com/a4ff15fbb80de4fdbc7a83bb0940c9e4.jpeg,2000,2000,"['#32426c', '#243559']",a4ff15fbb80de4fdbc7a83bb0940c9e4,image,image/jpeg,1992610,https://assets.calm.com/a4ff15fbb80de4fdbc7a83bb0940c9e4.jpeg,2000,2000,"['#32426c', '#243559']",9334ec81d36c69dfc2e8e53b4a40976a,image,image/jpeg,9099714,https://assets.calm.com/9334ec81d36c69dfc2e8e53b4a40976a.jpeg,1920,1920,"['#7fc33b', '#3c5c1c']",,,,,,,,,,,,,,,,,,
R71OUXFI2D,WLn_t5U1bZ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-10-27T16:30:00.000Z,51,Metamorphosis,,ja,0-default,Explore the secrets of the Amazon with naturalist and scientific illustrator Maria Merian.,b70c7ced717267640e0bcf37efef1b55,False,True,sleep_stories,generic,False,2021-09-27T20:43:37.006Z,2021-10-27T16:14:45.145Z,Histoire pour dormir,LqPw0wpY,Eurydice Da Silva,True,FoEw_cZxM,Satomi Moriya,"山形県出身　特技：歌
主な出演作品
「FINAL FANTASY Ⅶ REMAKE」ジェシー役、「ガールズ＆パンツァー」エルヴィン役、
「宇宙戦艦ヤマト2199」西条未来役、ソフィア・カーソンの吹替　
はじめまして。声優の森谷里美です。慌ただしい日々のほんのひとときの間、日常の思考や感情を手放して、ゆったりふんわり、様々な場所や物語の世界へ旅に出て、そのまま意識も手放す…。よりよく明日を迎えるために、リラックスタイムのお手伝いができましたら幸いです。",False,2021-03-17T14:59:53.520Z,2021-03-17T15:00:29.919Z,0f84f7f4c1b8bea1477176b8f88caddb,image,image/jpeg,251286,https://assets.calm.com/0f84f7f4c1b8bea1477176b8f88caddb.jpeg,939,933,"['#d4a086', '#613722']",0be77f9b35a2f33adb3cd2ac065d4f49,image,image/jpeg,2408480,https://assets.calm.com/0be77f9b35a2f33adb3cd2ac065d4f49.jpeg,2000,2000,"['#316da9', '#0a6b46']",e803551a846d0810fc5618503cc9faa2,image,image/jpeg,2332178,https://assets.calm.com/e803551a846d0810fc5618503cc9faa2.jpeg,2000,2000,"['#316da9', '#0a6b45']",e803551a846d0810fc5618503cc9faa2,image,image/jpeg,2332178,https://assets.calm.com/e803551a846d0810fc5618503cc9faa2.jpeg,2000,2000,"['#316da9', '#0a6b45']",0be77f9b35a2f33adb3cd2ac065d4f49,image,image/jpeg,2408480,https://assets.calm.com/0be77f9b35a2f33adb3cd2ac065d4f49.jpeg,2000,2000,"['#316da9', '#0a6b46']",,,,,,,,,,,,,,,,,,
JvcwYYD8zm,V4In84Hya1,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-06-08T23:00:00.000Z,67,The Velveteen Rabbit,Fiction,ja,0-default,"The classic tale of a really splendid rabbit, read by Yuuki Naka",349556b41929c0e5c4cf6b48cfcc21e6,False,True,sleep_stories,generic,False,2021-05-24T16:07:25.981Z,2021-06-08T22:05:48.348Z,Histoire pour dormir,7BLEV14N,Margery Williams,True,tvxcZYdgzy,Yuuki Naka,"初めまして、声優/ナレーターの仲優希と申します。ご覧いただき有り難うございます。
疲れた時、癒されたい時、あなたは何をしますか？音楽を聴いたり、映画をみたり、美味しい物を食べたり、眠ったり…色々ある中の選択肢の一つになれたのなら…。『音』で、あなたに小さな癒しを。。。",False,2021-03-12T21:50:20.397Z,2021-03-12T21:50:54.545Z,ec032aef90538cb1609e3260ccdcd407,image,image/jpeg,262539,https://assets.calm.com/ec032aef90538cb1609e3260ccdcd407.jpeg,386,385,"['#c4647c', '#602433']",18466a0f933993ed80744ad88d7e76ec,image,image/jpeg,250785,https://assets.calm.com/18466a0f933993ed80744ad88d7e76ec.jpeg,1920,1920,"['#cdb035', '#0c2474']",c7c815b0db296d994827f62ecc5329af,image,image/jpeg,11537958,https://assets.calm.com/c7c815b0db296d994827f62ecc5329af.jpeg,2000,2000,"['#437195', '#17445e']",c7c815b0db296d994827f62ecc5329af,image,image/jpeg,11537958,https://assets.calm.com/c7c815b0db296d994827f62ecc5329af.jpeg,2000,2000,"['#437195', '#17445e']",c2120054041eeeedb32b39662fe032a5,image,image/jpeg,64665,https://assets.calm.com/c2120054041eeeedb32b39662fe032a5.jpeg,1125,300,"['#bb8c3a', '#0c2561']",c2120054041eeeedb32b39662fe032a5,image,image/jpeg,64665.0,https://assets.calm.com/c2120054041eeeedb32b39662fe032a5.jpeg,1125.0,300.0,"['#bb8c3a', '#0c2561']",,,,,,,,,,
kMdgG3bXud,Z4BqIEQ6ar,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-04-26T01:00:00.000Z,10844,The Great Adventure of Mochi the Cat - Part 2,,ja,0-default,"This is the second part of a heartwarming story written from a cat's point of view about the adventures of Mochi, a domestic cat who lives happily as a member of a family of four.",94ad355ac97d4500cd7ac05e8104ffdb,False,True,sleep_stories,generic,False,2023-04-13T06:28:16.392Z,2023-04-24T19:14:02.113Z,Histoire pour dormir,ppRrroAv,オレンジ陽子,True,z1X18y5xzC,Satoko Kakinuma,こんばんは。柿沼里子と申します。東京都出身。趣味はヨガ、ドライブ、ゴルフ、華道など。声の高さは中〜低音域です。web動画、CM、ＶP、番組、ＨＰ、教材、セミナー、電車のアナウンス、イベントのプロモーションビデオなど様々なところで声の出演をさせて頂いています。どこかで声を聞いてくださった方もいらっしゃるかもしれません。お休み前のひととき是非ご一緒できましたら嬉しいです。よろしくお願いいたします,False,2021-01-13T13:05:36.658Z,2021-01-13T13:06:51.902Z,661749a4f8afca04ef9aa17ca083705c,image,image/jpeg,2369897,https://assets.calm.com/661749a4f8afca04ef9aa17ca083705c.jpeg,2500,2502,"['#b6584e', '#5d2c26']",8f38437cd3fd8eb9cac6cd42ad0771bf,image,image/jpeg,2059993,https://assets.calm.com/8f38437cd3fd8eb9cac6cd42ad0771bf.jpeg,2000,2000,"['#3a76ba', '#042d5a']",f76b1fae7aa52236952d09aa5f94805f,image,image/jpeg,2179112,https://assets.calm.com/f76b1fae7aa52236952d09aa5f94805f.jpeg,2000,2000,"['#3b77ba', '#052e5a']",f76b1fae7aa52236952d09aa5f94805f,image,image/jpeg,2179112,https://assets.calm.com/f76b1fae7aa52236952d09aa5f94805f.jpeg,2000,2000,"['#3b77ba', '#052e5a']",8f38437cd3fd8eb9cac6cd42ad0771bf,image,image/jpeg,2059993,https://assets.calm.com/8f38437cd3fd8eb9cac6cd42ad0771bf.jpeg,2000,2000,"['#3a76ba', '#042d5a']",,,,,,,,,,,,,,,,,,
56cr00Jyb4,jYomuQidFf,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-14T18:00:00.000Z,56,Turtle Dreams,,ja,0-default,Float through an underwater world as a tiny sea turtle discovers his home.,22ea209ac5e1372a2ba54f44bab2d07b,False,True,sleep_stories,generic,False,2021-08-13T16:02:37.405Z,2021-09-14T17:12:34.552Z,Histoire pour dormir,X01rO5n6,Julie Aigner Clark,True,z1X18y5xzC,Satoko Kakinuma,こんばんは。柿沼里子と申します。東京都出身。趣味はヨガ、ドライブ、ゴルフ、華道など。声の高さは中〜低音域です。web動画、CM、ＶP、番組、ＨＰ、教材、セミナー、電車のアナウンス、イベントのプロモーションビデオなど様々なところで声の出演をさせて頂いています。どこかで声を聞いてくださった方もいらっしゃるかもしれません。お休み前のひととき是非ご一緒できましたら嬉しいです。よろしくお願いいたします,False,2021-01-13T13:05:36.658Z,2021-01-13T13:06:51.902Z,661749a4f8afca04ef9aa17ca083705c,image,image/jpeg,2369897,https://assets.calm.com/661749a4f8afca04ef9aa17ca083705c.jpeg,2500,2502,"['#b6584e', '#5d2c26']",39631273399cd2b3d73da04ec75e16ce,image,image/jpeg,2438745,https://assets.calm.com/39631273399cd2b3d73da04ec75e16ce.jpeg,2000,2000,"['#1963b1', '#0d347c']",6cd014cf1e14252b859792d989cd824f,image,image/jpeg,2377126,https://assets.calm.com/6cd014cf1e14252b859792d989cd824f.jpeg,2000,2000,"['#2e77c0', '#0a347e']",6cd014cf1e14252b859792d989cd824f,image,image/jpeg,2377126,https://assets.calm.com/6cd014cf1e14252b859792d989cd824f.jpeg,2000,2000,"['#2e77c0', '#0a347e']",39631273399cd2b3d73da04ec75e16ce,image,image/jpeg,2438745,https://assets.calm.com/39631273399cd2b3d73da04ec75e16ce.jpeg,2000,2000,"['#1963b1', '#0d347c']",,,,,,,,,,,,,,,,,,
kJcMTukgZl,4acAMm-8sX,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-08T02:00:00.000Z,99,Gratitude,Fiction,ja,0-default,Let Yumiko Kojima take you on a heartfelt journey of appreciation in tonight’s uplifting tale of gratitude.,d2ed9cb5f10357db785f3396a7aed36e,False,True,sleep_stories,generic,False,2020-11-06T16:00:32.709Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,xx8LLyxN,Chris Advansun,True,3wQtqgLn7n,Yumiko Kojima,"はじめまして。小島ゆみこと申します。
ナレーションや映画の吹替えなど、声で言葉を紡ぎ、様々な世界を表現させていただいております。
私の癒しは、美しい異国の映像や可愛らしい猫の動画を観ること、近所の緑道を歩くことや刺繍をすることなどです。あなたはいかがですか？
今宵お届けするスリープストーリーが、あなたを、心地よく豊かな癒しのひとときへといざなうことが出来ましたら幸いです・・・。
さあ、ご一緒に物語の世界に出かけましょう。",False,2020-11-12T18:40:39.248Z,2021-03-17T14:59:35.763Z,4031a533b07d02c7b4059079d96188a5,image,image/jpeg,512559,https://assets.calm.com/4031a533b07d02c7b4059079d96188a5.jpeg,1207,1211,"['#e7e2e6', '#29252d', '#83605e']",e501778b65fffa0bb0dd351071a82317,image,image/jpeg,2481702,https://assets.calm.com/e501778b65fffa0bb0dd351071a82317.jpeg,1920,1920,"['#5487b3', '#144d7e']",57fa8dd0b4ad413a00b8f058e3cf0c82,image,image/jpeg,2752003,https://assets.calm.com/57fa8dd0b4ad413a00b8f058e3cf0c82.jpeg,1920,1920,"['#254056', '#b8d1e4', '#70afda']",57fa8dd0b4ad413a00b8f058e3cf0c82,image,image/jpeg,2752003,https://assets.calm.com/57fa8dd0b4ad413a00b8f058e3cf0c82.jpeg,1920,1920,"['#254056', '#b8d1e4', '#70afda']",7cff7ebb3f00e65e8f3eeb3f762eb972,image,image/jpeg,199357,https://assets.calm.com/7cff7ebb3f00e65e8f3eeb3f762eb972.jpeg,1125,300,"['#3c6494', '#1c4465']",7cff7ebb3f00e65e8f3eeb3f762eb972,image,image/jpeg,199357.0,https://assets.calm.com/7cff7ebb3f00e65e8f3eeb3f762eb972.jpeg,1125.0,300.0,"['#3c6494', '#1c4465']",,,,,,,,,,
HX0wzrsdU3,sWqGih_c_6,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-03-28T13:00:00.000Z,10787,The Great Adventure of Mochi the Cat - Part 1,,ja,0-default,"This is the first part of a heartwarming story written from a cat's point of view about the adventures of Mochi, a domestic cat who lives happily as a member of a family of four.",e450fb5fa9f7668617f11af5c6b6ddc6,False,True,sleep_stories,generic,False,2023-03-23T19:04:14.640Z,2023-03-24T20:30:45.240Z,Histoire pour dormir,ppRrroAv,オレンジ陽子,True,z1X18y5xzC,Satoko Kakinuma,こんばんは。柿沼里子と申します。東京都出身。趣味はヨガ、ドライブ、ゴルフ、華道など。声の高さは中〜低音域です。web動画、CM、ＶP、番組、ＨＰ、教材、セミナー、電車のアナウンス、イベントのプロモーションビデオなど様々なところで声の出演をさせて頂いています。どこかで声を聞いてくださった方もいらっしゃるかもしれません。お休み前のひととき是非ご一緒できましたら嬉しいです。よろしくお願いいたします,False,2021-01-13T13:05:36.658Z,2021-01-13T13:06:51.902Z,661749a4f8afca04ef9aa17ca083705c,image,image/jpeg,2369897,https://assets.calm.com/661749a4f8afca04ef9aa17ca083705c.jpeg,2500,2502,"['#b6584e', '#5d2c26']",a493ed3b3fe208d8583ecd0c5d35ce84,image,image/jpeg,2003248,https://assets.calm.com/a493ed3b3fe208d8583ecd0c5d35ce84.jpeg,2000,2000,"['#6c742a', '#4e4811']",5c9bbc8a24e114f54e916d6ecab37a83,image,image/jpeg,2054320,https://assets.calm.com/5c9bbc8a24e114f54e916d6ecab37a83.jpeg,2000,2000,"['#d1c12d', '#4e4811']",5c9bbc8a24e114f54e916d6ecab37a83,image,image/jpeg,2054320,https://assets.calm.com/5c9bbc8a24e114f54e916d6ecab37a83.jpeg,2000,2000,"['#d1c12d', '#4e4811']",a493ed3b3fe208d8583ecd0c5d35ce84,image,image/jpeg,2003248,https://assets.calm.com/a493ed3b3fe208d8583ecd0c5d35ce84.jpeg,2000,2000,"['#6c742a', '#4e4811']",,,,,,,,,,,,,,,,,,
0g4GPPEF_q,x2_12_kaWG,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-03-02T02:00:00.000Z,40,The Little Mermaid,,ja,0-default,"Join Satomi Moriya on an enchanting journey full of magic and mermaids, in tonight’s classic tale, The Little Mermaid",b9dd4c7baa0bf6e023a8bf67134716b6,False,True,sleep_stories,generic,False,2022-01-31T13:43:06.187Z,2022-03-02T01:48:20.449Z,Histoire pour dormir,18A7R5N0,Hans Christian Andersen,True,FoEw_cZxM,Satomi Moriya,"山形県出身　特技：歌
主な出演作品
「FINAL FANTASY Ⅶ REMAKE」ジェシー役、「ガールズ＆パンツァー」エルヴィン役、
「宇宙戦艦ヤマト2199」西条未来役、ソフィア・カーソンの吹替　
はじめまして。声優の森谷里美です。慌ただしい日々のほんのひとときの間、日常の思考や感情を手放して、ゆったりふんわり、様々な場所や物語の世界へ旅に出て、そのまま意識も手放す…。よりよく明日を迎えるために、リラックスタイムのお手伝いができましたら幸いです。",False,2021-03-17T14:59:53.520Z,2021-03-17T15:00:29.919Z,0f84f7f4c1b8bea1477176b8f88caddb,image,image/jpeg,251286,https://assets.calm.com/0f84f7f4c1b8bea1477176b8f88caddb.jpeg,939,933,"['#d4a086', '#613722']",bd1226ddab2de255e001d4cf17fc5bd9,image,image/jpeg,9342054,https://assets.calm.com/bd1226ddab2de255e001d4cf17fc5bd9.jpeg,1920,1920,"['#34c46c', '#8e200c']",bbc96e8d1bf1be80b52d3e9e32abe55d,image,image/jpeg,1402851,https://assets.calm.com/bbc96e8d1bf1be80b52d3e9e32abe55d.jpeg,2000,2000,"['#c74911', '#972e15']",bbc96e8d1bf1be80b52d3e9e32abe55d,image,image/jpeg,1402851,https://assets.calm.com/bbc96e8d1bf1be80b52d3e9e32abe55d.jpeg,2000,2000,"['#c74911', '#972e15']",bd1226ddab2de255e001d4cf17fc5bd9,image,image/jpeg,9342054,https://assets.calm.com/bd1226ddab2de255e001d4cf17fc5bd9.jpeg,1920,1920,"['#34c46c', '#8e200c']",,,,,,,,,,,,,,,,,,
cNHpS9mU0X,uOj28z9x14,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-14T23:00:00.000Z,45,A Magical Winter Night,,ja,0-default,"Drift off to sleep with a soothing, sleepy, snowy story about the gift of discovery.",d30f854c135954d8f72e7df2c490bb0f,False,True,sleep_stories,generic,False,2021-12-07T17:27:03.800Z,2022-12-26T21:35:30.840Z,Histoire pour dormir,xx8LLyxN,Chris Advansun,True,FoEw_cZxM,Satomi Moriya,"山形県出身　特技：歌
主な出演作品
「FINAL FANTASY Ⅶ REMAKE」ジェシー役、「ガールズ＆パンツァー」エルヴィン役、
「宇宙戦艦ヤマト2199」西条未来役、ソフィア・カーソンの吹替　
はじめまして。声優の森谷里美です。慌ただしい日々のほんのひとときの間、日常の思考や感情を手放して、ゆったりふんわり、様々な場所や物語の世界へ旅に出て、そのまま意識も手放す…。よりよく明日を迎えるために、リラックスタイムのお手伝いができましたら幸いです。",False,2021-03-17T14:59:53.520Z,2021-03-17T15:00:29.919Z,0f84f7f4c1b8bea1477176b8f88caddb,image,image/jpeg,251286,https://assets.calm.com/0f84f7f4c1b8bea1477176b8f88caddb.jpeg,939,933,"['#d4a086', '#613722']",100f804f56c34508610e092dcdd9e67f,image,image/jpeg,1852032,https://assets.calm.com/100f804f56c34508610e092dcdd9e67f.jpeg,1920,1920,"['#0f73d6', '#0a3c7c']",6b0a7004a90f3b1490176d1050733a60,image,image/jpeg,10554658,https://assets.calm.com/6b0a7004a90f3b1490176d1050733a60.jpeg,2000,2000,"['#4079b8', '#044e7e']",6b0a7004a90f3b1490176d1050733a60,image,image/jpeg,10554658,https://assets.calm.com/6b0a7004a90f3b1490176d1050733a60.jpeg,2000,2000,"['#4079b8', '#044e7e']",792ada54d316e22eb4599e6e075436f5,image,image/jpeg,160804,https://assets.calm.com/792ada54d316e22eb4599e6e075436f5.jpeg,1125,300,"['#335481', '#113c7c']",792ada54d316e22eb4599e6e075436f5,image,image/jpeg,160804.0,https://assets.calm.com/792ada54d316e22eb4599e6e075436f5.jpeg,1125.0,300.0,"['#335481', '#113c7c']",2022-12-27T23:00:00.000Z,2023-01-11T23:00:00.000Z,,,,,,,,
iY2YXJgVaL,ceZ5kbzMLA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-22T08:00:00.000Z,90,Green Planet,,ja,0-default,Cozy up as we take a journey around the globe to explore some of the Earth's most treasured places.,1ff466477d3b5a5755e682e9da7fa6de,False,True,sleep_stories,generic,False,2020-12-11T19:06:19.084Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,V6w85pguMU,Kyoko Sakai,"坂井恭子（さかい きょうこ）　京都府出身。代表作は、ワーナー・ブラザースの海外ドラマ「iZombie」主役・リブ役の吹替。その他、現在放映中のCBSの海外ドラマ「スター・トレック：ディスカバリー」メインキャストの一人シルビア・ティリー役の吹替も担当。また、人気アニメ「ユーリ！！！on ICE」（2016年）では、勝生真利 役（主人公・勇利の姉）を演じている。
ナレーションも得意としており、高めの透き通った声で、CMナレーションや番組ナレーションも多数担当している。
",False,2020-12-09T12:35:00.616Z,2020-12-28T17:23:33.825Z,3c4e4026ecafbb4414c3522f7c81b63b,image,image/jpeg,4341463,https://assets.calm.com/3c4e4026ecafbb4414c3522f7c81b63b.jpeg,4331,4331,"['#ca845c', '#643920']",32ea7d7cee76c9330fc7b4e639f87c74,image,image/jpeg,7889814,https://assets.calm.com/32ea7d7cee76c9330fc7b4e639f87c74.jpeg,1920,1920,"['#0424c4', '#04398e']",f952d5e7f221fc2029bcb400227d5d3b,image,image/jpeg,9531986,https://assets.calm.com/f952d5e7f221fc2029bcb400227d5d3b.jpeg,1920,1920,"['#042ebc', '#0424ad']",f952d5e7f221fc2029bcb400227d5d3b,image,image/jpeg,9531986,https://assets.calm.com/f952d5e7f221fc2029bcb400227d5d3b.jpeg,1920,1920,"['#042ebc', '#0424ad']",32ea7d7cee76c9330fc7b4e639f87c74,image,image/jpeg,7889814,https://assets.calm.com/32ea7d7cee76c9330fc7b4e639f87c74.jpeg,1920,1920,"['#0424c4', '#04398e']",,,,,,,,,,,,,,,,,,
zAnH6sEFgb,UsHUUNCM3N,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-03-09T17:00:00.000Z,79,Island of Dreams,Fiction,ja,0-default,Reconnect with nature as Rina Hoshino takes you on a relaxing journey inspired by the tranquil serenity of the Hawaiian Islands,30eae04c2477ec40494e6431449bf75a,False,True,sleep_stories,generic,False,2021-03-09T17:00:00.000Z,2021-09-07T15:20:10.507Z,Histoire pour dormir,mzgl0MrY,Allie Michelle,True,WOHgRanxAM,Rina Hoshino,バイリンガル女優・声優・歌手。横浜で生まれ、13歳の時に家族で渡米、高校時代をシアトルで過ごす。高校卒業後ハリウッドに渡り、名門校リー・ストラスバーグ演技研究所を経てロサンゼルスを拠点に多面的に活動中。,False,2020-11-17T03:18:59.663Z,2020-11-17T03:30:20.926Z,e0031b68cef3ea4216e0dddaa4cb89ee,image,image/jpeg,4190722,https://assets.calm.com/e0031b68cef3ea4216e0dddaa4cb89ee.jpeg,3109,3115,"['#c7b4b4', '#3b354c', '#6a5064']",e4c34736d769bc9205c23c1813835342,image,image/jpeg,1512749,https://assets.calm.com/e4c34736d769bc9205c23c1813835342.jpeg,1920,1920,"['#db7f20', '#123164']",15aab97400a15a49ac88506562ab2cd6,image,image/jpeg,1626922,https://assets.calm.com/15aab97400a15a49ac88506562ab2cd6.jpeg,2000,2000,"['#234a91', '#0c3c7c']",15aab97400a15a49ac88506562ab2cd6,image,image/jpeg,1626922,https://assets.calm.com/15aab97400a15a49ac88506562ab2cd6.jpeg,2000,2000,"['#234a91', '#0c3c7c']",e4c34736d769bc9205c23c1813835342,image,image/jpeg,1512749,https://assets.calm.com/e4c34736d769bc9205c23c1813835342.jpeg,1920,1920,"['#db7f20', '#123164']",,,,,,,,,2021-09-08T11:00:00.000Z,2021-09-14T04:00:00.000Z,,,,,,,,
