day,symbol,daily_supply,aum,global_tvl,price
12/14/2025,GRNDon,0,0,"$367,246,562.82",13.877273
12/14/2025,GLDon,0,0,"$367,246,562.82",395.42
12/14/2025,USFRon,0,0,"$367,246,562.82",50.365
12/14/2025,JPMon,7899.731964,2519192.248,"$367,246,562.82",318.8959144
12/14/2025,MUon,7224.524341,1744992.339,"$367,246,562.82",241.5373326
12/14/2025,LOWon,0,0,"$367,246,562.82",247.2904
12/14/2025,NKEon,19823.01864,1349338.612,"$367,246,562.82",68.06928028
12/14/2025,DGRWon,0,0,"$367,246,562.82",89.751111
12/14/2025,SOUNon,0,0,"$367,246,562.82",11.669868
12/14/2025,ADIon,0,0,"$367,246,562.82",279.36
12/14/2025,TQQQon,0,0,"$367,246,562.82",52.581105
12/14/2025,BILIon,0,0,"$367,246,562.82",24.5613
12/14/2025,ASMLon,1503.821136,1625540.121,"$367,246,562.82",1080.939802
12/14/2025,TMUSon,0,0,"$367,246,562.82",195.3999
12/14/2025,AMATon,0,0,"$367,246,562.82",258.6575
12/14/2025,APOon,6125.414799,910586.5064,"$367,246,562.82",148.6571173
12/14/2025,GSon,1181.958339,1053834.621,"$367,246,562.82",891.6004788
12/14/2025,NIOon,0,0,"$367,246,562.82",5.029
12/14/2025,OPRAon,0,0,"$367,246,562.82",14.2363
12/14/2025,AMGNon,0,0,"$367,246,562.82",318.342
12/14/2025,PCGon,0,0,"$367,246,562.82",15.2182
12/14/2025,TCOMon,0,0,"$367,246,562.82",70.8
12/14/2025,IJHon,40454.43262,2717528.875,"$367,246,562.82",67.17505843
12/14/2025,IEMGon,117904.0233,7918434.202,"$367,246,562.82",67.16
12/14/2025,REMXon,0,0,"$367,246,562.82",71.266
12/14/2025,INTUon,2110.058695,1415926.752,"$367,246,562.82",671.0366659
12/14/2025,MRKon,0,0,"$367,246,562.82",100.3021
12/14/2025,CRCLon,161680.1765,13446401.4,"$367,246,562.82",83.166667
12/14/2025,DNNon,0,0,"$367,246,562.82",2.617143
12/14/2025,FUTUon,6770.007418,1157535.868,"$367,246,562.82",170.98
12/14/2025,RDDTon,2711.449442,606632.5837,"$367,246,562.82",223.73
12/14/2025,Ton,0,0,"$367,246,562.82",24.5564
12/14/2025,SBUXon,19638.33403,1682538.249,"$367,246,562.82",85.67622111
12/14/2025,ITOTon,68888.13394,10301938.56,"$367,246,562.82",149.5459083
12/14/2025,MPon,0,0,"$367,246,562.82",56.6265
12/14/2025,NEEon,0,0,"$367,246,562.82",81.5633
12/14/2025,SMCIon,26494.85834,857174.9043,"$367,246,562.82",32.3525
12/14/2025,AMCon,0,0,"$367,246,562.82",2.1233
12/14/2025,PYPLon,20470.85254,1263090.994,"$367,246,562.82",61.70192432
12/14/2025,SGOVon,0,0,"$367,246,562.82",100.523807
12/14/2025,CEGon,0,0,"$367,246,562.82",351.5033
12/14/2025,CVXon,12144.28067,1838487.094,"$367,246,562.82",151.3870722
12/14/2025,MSFTon,5262.523755,2514388.113,"$367,246,562.82",477.7913089
12/14/2025,OKLOon,0,0,"$367,246,562.82",88.1036
12/14/2025,SOon,0,0,"$367,246,562.82",84.44
12/14/2025,RGTIon,0,0,"$367,246,562.82",25.940909
12/14/2025,IBMon,7577.99413,2357170.752,"$367,246,562.82",311.054708
12/14/2025,RIOTon,21551.57493,329601.5328,"$367,246,562.82",15.293617
12/14/2025,SCHWon,0,0,"$367,246,562.82",94.9474
12/14/2025,CRMon,3539.201069,928540.3284,"$367,246,562.82",262.3587387
12/14/2025,HYGon,10851.61921,892986.2309,"$367,246,562.82",82.29059773
12/14/2025,IAUon,121098.0975,9810560.498,"$367,246,562.82",81.013333
12/14/2025,SLVon,216575.0173,12187759.1,"$367,246,562.82",56.275
12/14/2025,SPOTon,1061.163621,634050.5694,"$367,246,562.82",597.505
12/14/2025,QCOMon,4850.750706,870122.0073,"$367,246,562.82",179.3788343
12/14/2025,AGGon,141359.247,14316940.8,"$367,246,562.82",101.2805395
12/14/2025,IVVon,31150.48047,21384706.85,"$367,246,562.82",686.4968543
12/14/2025,SQQQon,0,0,"$367,246,562.82",70.7825
12/14/2025,GMEon,10844.28671,234401.4945,"$367,246,562.82",21.6152063
12/14/2025,LLYon,4012.110567,4132931.196,"$367,246,562.82",1030.113983
12/14/2025,ACHRon,0,0,"$367,246,562.82",8.261667
12/14/2025,XOMon,0,0,"$367,246,562.82",118.935
12/14/2025,MCDon,8767.623305,2797434.637,"$367,246,562.82",319.064191
12/14/2025,BIDUon,10306.02436,1289129.057,"$367,246,562.82",125.085
12/14/2025,Fon,0,0,"$367,246,562.82",13.743333
12/14/2025,PSQon,0,0,"$367,246,562.82",30.6415
12/14/2025,VTVon,0,0,"$367,246,562.82",192.248571
12/14/2025,AVGOon,3766.405749,1345750.636,"$367,246,562.82",357.3036804
12/14/2025,OPENon,0,0,"$367,246,562.82",6.648286
12/14/2025,FIGon,8873.816865,319541.6552,"$367,246,562.82",36.009494
12/14/2025,RTXon,0,0,"$367,246,562.82",177.987
12/14/2025,ABTon,13365.50649,1679199.034,"$367,246,562.82",125.6367677
12/14/2025,NVDAon,89264.01058,15641792.32,"$367,246,562.82",175.2306693
12/14/2025,AMDon,8588.20821,1802750.785,"$367,246,562.82",209.91
12/14/2025,CRWDon,0,0,"$367,246,562.82",503.833333
12/14/2025,UBERon,10311.0739,876595.9478,"$367,246,562.82",85.015
12/14/2025,CLOIon,0,0,"$367,246,562.82",52.934
12/14/2025,PEPon,15545.67157,2372595.818,"$367,246,562.82",152.620992
12/14/2025,IEFAon,168922.1234,15281821.49,"$367,246,562.82",90.466667
12/14/2025,AMZNon,14535.40878,3286455.925,"$367,246,562.82",226.1
12/14/2025,LMTon,7170.003955,3481967.907,"$367,246,562.82",485.6298447
12/14/2025,COPon,0,0,"$367,246,562.82",95.54
12/14/2025,MAon,2067.601406,1180994.765,"$367,246,562.82",571.1907341
12/14/2025,ORCLon,3856.812908,727141.1609,"$367,246,562.82",188.5342064
12/14/2025,HDon,0,0,"$367,246,562.82",360.1803
12/14/2025,RIVNon,0,0,"$367,246,562.82",18.478182
12/14/2025,DASHon,4706.828901,1070427.029,"$367,246,562.82",227.42
12/14/2025,XYZon,0,0,"$367,246,562.82",64.5495
12/14/2025,EEMon,102251.5839,5539673.528,"$367,246,562.82",54.176897
12/14/2025,CSCOon,24941.58726,1949749.779,"$367,246,562.82",78.1726423
12/14/2025,CATon,0,0,"$367,246,562.82",597.9911
12/14/2025,HOODon,4163.240323,495544.5464,"$367,246,562.82",119.028571
12/14/2025,LIon,0,0,"$367,246,562.82",17.1089
12/14/2025,LRCXon,0,0,"$367,246,562.82",159.9962
12/14/2025,PLTRon,3702.934967,674436.7041,"$367,246,562.82",182.135714
12/14/2025,UNHon,3342.53014,1150533.797,"$367,246,562.82",344.210448
12/14/2025,VTIon,0,0,"$367,246,562.82",336.21
12/14/2025,WULFon,0,0,"$367,246,562.82",14.2758
12/14/2025,NTESon,0,0,"$367,246,562.82",139.5452
12/14/2025,MRNAon,0,0,"$367,246,562.82",29.23
12/14/2025,TIPon,100145.4295,11224446.43,"$367,246,562.82",112.0814648
12/14/2025,OXYon,0,0,"$367,246,562.82",41.0668
12/14/2025,QBTSon,28255.97897,733525.2141,"$367,246,562.82",25.96
12/14/2025,SNAPon,0,0,"$367,246,562.82",7.331163
12/14/2025,GEon,4474.74542,1345383.708,"$367,246,562.82",300.6615085
12/14/2025,NFLXon,1137.134674,1080861.95,"$367,246,562.82",950.51358
12/14/2025,PANWon,6943.409089,1327475.667,"$367,246,562.82",191.185
12/14/2025,ANETon,0,0,"$367,246,562.82",124.5135
12/14/2025,PINSon,0,0,"$367,246,562.82",25.9847
12/14/2025,MTZon,0,0,"$367,246,562.82",221.01
12/14/2025,NVOon,51029.1708,2568699.103,"$367,246,562.82",50.337857
12/14/2025,PBRon,110681.9206,1351400.24,"$367,246,562.82",12.209765
12/14/2025,CVNAon,0,0,"$367,246,562.82",457.3605
12/14/2025,FTGCon,0,0,"$367,246,562.82",26.8069
12/14/2025,USOon,0,0,"$367,246,562.82",68.973333
12/14/2025,APPon,448.6280685,299625.9759,"$367,246,562.82",667.871667
12/14/2025,AXPon,2697.747939,1030540.141,"$367,246,562.82",382.0001589
12/14/2025,LINon,3238.974254,1353050.272,"$367,246,562.82",417.7403604
12/14/2025,BMNRon,0,0,"$367,246,562.82",34.686923
12/14/2025,DISon,8822.267415,983771.0394,"$367,246,562.82",111.51
12/14/2025,AAPLon,10932.93353,3040803.937,"$367,246,562.82",278.1324818
12/14/2025,TMOon,0,0,"$367,246,562.82",572.28
12/14/2025,GEMIon,0,0,"$367,246,562.82",13.0859
12/14/2025,DEon,0,0,"$367,246,562.82",484.94
12/14/2025,ONon,0,0,"$367,246,562.82",54.86
12/14/2025,EFAon,104177.0467,10123057.29,"$367,246,562.82",97.171667
12/14/2025,GOOGLon,36971.43913,11420924.99,"$367,246,562.82",308.9121024
12/14/2025,BBAIon,0,0,"$367,246,562.82",6.385
12/14/2025,Con,0,0,"$367,246,562.82",111.8998
12/14/2025,COFon,0,0,"$367,246,562.82",238.499
12/14/2025,IWNon,24226.8023,4555598.221,"$367,246,562.82",188.0396003
12/14/2025,BAon,5934.391129,1212841.187,"$367,246,562.82",204.375
12/14/2025,JNJon,0,0,"$367,246,562.82",211.7036
12/14/2025,BLKon,1750.659571,1920530.641,"$367,246,562.82",1097.032612
12/14/2025,PGon,17879.74815,2575154.99,"$367,246,562.82",144.026357
12/14/2025,WMTon,19692.70838,2304375.973,"$367,246,562.82",117.0167114
12/14/2025,IWMon,7945.712865,2020259.82,"$367,246,562.82",254.2578437
12/14/2025,MELIon,392.9533297,792062.9284,"$367,246,562.82",2015.666667
12/14/2025,AALon,0,0,"$367,246,562.82",14.979821
12/14/2025,ONDSon,0,0,"$367,246,562.82",8.68708
12/13/2025,AMCon,0,0,"$367,246,562.82",2.1233
12/13/2025,DEon,0,0,"$367,246,562.82",484.94
12/13/2025,CEGon,0,0,"$367,246,562.82",351.5033
12/13/2025,EEMon,102251.5839,5539673.528,"$367,246,562.82",54.176897
12/13/2025,SMCIon,26494.85834,857174.9043,"$367,246,562.82",32.3525
12/13/2025,MELIon,392.9533297,792062.9284,"$367,246,562.82",2015.666667
12/13/2025,NEEon,0,0,"$367,246,562.82",81.5633
12/13/2025,XYZon,0,0,"$367,246,562.82",64.5495
12/13/2025,MPon,0,0,"$367,246,562.82",56.6265
12/13/2025,TMOon,0,0,"$367,246,562.82",572.28
12/13/2025,ITOTon,68888.13394,10301938.56,"$367,246,562.82",149.5459083
12/13/2025,DASHon,4706.828901,1070427.029,"$367,246,562.82",227.42
12/13/2025,FUTUon,6770.007418,1157535.868,"$367,246,562.82",170.98
12/13/2025,CVNAon,0,0,"$367,246,562.82",457.3605
12/13/2025,DNNon,0,0,"$367,246,562.82",2.617143
12/13/2025,RIVNon,0,0,"$367,246,562.82",18.478182
12/13/2025,MRKon,0,0,"$367,246,562.82",100.3021
12/13/2025,AAPLon,10932.93353,3040803.937,"$367,246,562.82",278.1324818
12/13/2025,CRCLon,161680.1765,13446401.4,"$367,246,562.82",83.166667
12/13/2025,HDon,0,0,"$367,246,562.82",360.1803
12/13/2025,REMXon,0,0,"$367,246,562.82",71.266
12/13/2025,WMTon,19692.70838,2304375.973,"$367,246,562.82",117.0167114
12/13/2025,INTUon,2110.058695,1415926.752,"$367,246,562.82",671.0366659
12/13/2025,ORCLon,3856.812908,727141.1609,"$367,246,562.82",188.5342064
12/13/2025,SBUXon,19638.33403,1682538.249,"$367,246,562.82",85.67622111
12/13/2025,DISon,8822.267415,983771.0394,"$367,246,562.82",111.51
12/13/2025,Ton,0,0,"$367,246,562.82",24.5564
12/13/2025,MAon,2067.601406,1180994.765,"$367,246,562.82",571.1907341
12/13/2025,RDDTon,2711.449442,606632.5837,"$367,246,562.82",223.73
12/13/2025,USOon,0,0,"$367,246,562.82",68.973333
12/13/2025,GLDon,0,0,"$367,246,562.82",395.42
12/13/2025,COPon,0,0,"$367,246,562.82",95.54
12/13/2025,TCOMon,0,0,"$367,246,562.82",70.8
12/13/2025,BMNRon,0,0,"$367,246,562.82",34.686923
12/13/2025,PCGon,0,0,"$367,246,562.82",15.2182
12/13/2025,LMTon,7170.003955,3481967.907,"$367,246,562.82",485.6298447
12/13/2025,AMGNon,0,0,"$367,246,562.82",318.342
12/13/2025,JNJon,0,0,"$367,246,562.82",211.7036
12/13/2025,OPRAon,0,0,"$367,246,562.82",14.2363
12/13/2025,AMZNon,14535.40878,3286455.925,"$367,246,562.82",226.1
12/13/2025,NIOon,0,0,"$367,246,562.82",5.029
12/13/2025,LINon,3238.974254,1353050.272,"$367,246,562.82",417.7403604
12/13/2025,GSon,1181.958339,1053834.621,"$367,246,562.82",891.6004788
12/13/2025,IEFAon,168922.1234,15281821.49,"$367,246,562.82",90.466667
12/13/2025,APOon,6125.414799,910586.5064,"$367,246,562.82",148.6571173
12/13/2025,PBRon,110681.9206,1351400.24,"$367,246,562.82",12.209765
12/13/2025,AMATon,0,0,"$367,246,562.82",258.6575
12/13/2025,PEPon,15545.67157,2372595.818,"$367,246,562.82",152.620992
12/13/2025,TMUSon,0,0,"$367,246,562.82",195.3999
12/13/2025,AXPon,2697.747939,1030540.141,"$367,246,562.82",382.0001589
12/13/2025,ASMLon,1503.821136,1625540.121,"$367,246,562.82",1080.939802
12/13/2025,CLOIon,0,0,"$367,246,562.82",52.934
12/13/2025,BILIon,0,0,"$367,246,562.82",24.5613
12/13/2025,ONDSon,0,0,"$367,246,562.82",8.68708
12/13/2025,TQQQon,0,0,"$367,246,562.82",52.581105
12/13/2025,UBERon,10311.0739,876595.9478,"$367,246,562.82",85.015
12/13/2025,ADIon,0,0,"$367,246,562.82",279.36
12/13/2025,APPon,448.6280685,299625.9759,"$367,246,562.82",667.871667
12/13/2025,GRNDon,0,0,"$367,246,562.82",13.877273
12/13/2025,CRWDon,0,0,"$367,246,562.82",503.833333
12/13/2025,SOUNon,0,0,"$367,246,562.82",11.669868
12/13/2025,NVOon,51029.1708,2568699.103,"$367,246,562.82",50.337857
12/13/2025,DGRWon,0,0,"$367,246,562.82",89.751111
12/13/2025,AMDon,8588.20821,1802750.785,"$367,246,562.82",209.91
12/13/2025,NKEon,19823.01864,1349338.612,"$367,246,562.82",68.06928028
12/13/2025,IWNon,24226.8023,4555598.221,"$367,246,562.82",188.0396003
12/13/2025,LOWon,0,0,"$367,246,562.82",247.2904
12/13/2025,NVDAon,89264.01058,15641792.32,"$367,246,562.82",175.2306693
12/13/2025,MUon,7224.524341,1744992.339,"$367,246,562.82",241.5373326
12/13/2025,BAon,5934.391129,1212841.187,"$367,246,562.82",204.375
12/13/2025,JPMon,7899.731964,2519192.248,"$367,246,562.82",318.8959144
12/13/2025,ABTon,13365.50649,1679199.034,"$367,246,562.82",125.6367677
12/13/2025,IEMGon,117904.0233,7918434.202,"$367,246,562.82",67.16
12/13/2025,COFon,0,0,"$367,246,562.82",238.499
12/13/2025,IJHon,40454.43262,2717528.875,"$367,246,562.82",67.17505843
12/13/2025,RTXon,0,0,"$367,246,562.82",177.987
12/13/2025,IRENon,0,0,"$367,246,562.82",40.0344
12/13/2025,MTZon,0,0,"$367,246,562.82",221.01
12/13/2025,BTGon,0,0,"$367,246,562.82",4.625
12/13/2025,FIGon,8873.816865,319541.6552,"$367,246,562.82",36.009494
12/13/2025,USFRon,0,0,"$367,246,562.82",50.365
12/13/2025,GEon,4474.74542,1345383.708,"$367,246,562.82",300.6615085
12/13/2025,SPYon,37800.58836,25821538.71,"$367,246,562.82",683.098857
12/13/2025,OPENon,0,0,"$367,246,562.82",6.648286
12/13/2025,VZon,0,0,"$367,246,562.82",40.8179
12/13/2025,PGon,17879.74815,2575154.99,"$367,246,562.82",144.026357
12/13/2025,ACNon,5361.784307,1466400.01,"$367,246,562.82",273.4910482
12/13/2025,AVGOon,3766.405749,1345750.636,"$367,246,562.82",357.3036804
12/13/2025,TXNon,0,0,"$367,246,562.82",179.4831
12/13/2025,SNAPon,0,0,"$367,246,562.82",7.331163
12/13/2025,COINon,2401.677269,641478.3917,"$367,246,562.82",267.096
12/13/2025,VTVon,0,0,"$367,246,562.82",192.248571
12/13/2025,BZon,0,0,"$367,246,562.82",19.9599
12/13/2025,PANWon,6943.409089,1327475.667,"$367,246,562.82",191.185
12/13/2025,ADBEon,2813.610985,1000098.025,"$367,246,562.82",355.45
12/13/2025,PSQon,0,0,"$367,246,562.82",30.6415
12/13/2025,ABBVon,0,0,"$367,246,562.82",222.5
12/13/2025,QBTSon,28255.97897,733525.2141,"$367,246,562.82",25.96
12/13/2025,NIKLon,0,0,"$367,246,562.82",14.04
12/13/2025,Fon,0,0,"$367,246,562.82",13.743333
12/13/2025,CMGon,30543.43305,1103834.325,"$367,246,562.82",36.139825
12/13/2025,GOOGLon,36971.43913,11420924.99,"$367,246,562.82",308.9121024
12/13/2025,QQQon,33195.42325,20358665.74,"$367,246,562.82",613.297369
12/13/2025,BIDUon,10306.02436,1289129.057,"$367,246,562.82",125.085
12/13/2025,KLACon,0,0,"$367,246,562.82",1194.3115
12/13/2025,OXYon,0,0,"$367,246,562.82",41.0668
12/13/2025,COSTon,1204.169095,1065140.903,"$367,246,562.82",884.5442951
12/13/2025,XOMon,0,0,"$367,246,562.82",118.935
12/13/2025,SBETon,16862.02983,177304.2437,"$367,246,562.82",10.515
12/13/2025,NFLXon,1137.134674,1080861.95,"$367,246,562.82",950.51358
12/13/2025,TMon,10231.22115,2102771.727,"$367,246,562.82",205.525
12/13/2025,ACHRon,0,0,"$367,246,562.82",8.261667
12/13/2025,INTCon,51555.98568,1947336.086,"$367,246,562.82",37.77129
12/13/2025,TIPon,100145.4295,11224446.43,"$367,246,562.82",112.0814648
12/13/2025,ARMon,5588.287194,730361.1949,"$367,246,562.82",130.695
12/13/2025,MCDon,8767.623305,2797434.637,"$367,246,562.82",319.064191
12/13/2025,DBCon,0,0,"$367,246,562.82",22.908
12/13/2025,IWMon,7945.712865,2020259.82,"$367,246,562.82",254.2578437
12/13/2025,MARAon,25495.89435,293702.7085,"$367,246,562.82",11.519608
12/13/2025,LLYon,4012.110567,4132931.196,"$367,246,562.82",1030.113983
12/13/2025,CPNGon,0,0,"$367,246,562.82",25.6134
12/13/2025,WULFon,0,0,"$367,246,562.82",14.2758
12/13/2025,TSLAon,16490.964,7522930.41,"$367,246,562.82",456.185
12/13/2025,GMEon,10844.28671,234401.4945,"$367,246,562.82",21.6152063
12/13/2025,SOFIon,0,0,"$367,246,562.82",27.097143
12/13/2025,PINSon,0,0,"$367,246,562.82",25.9847
12/13/2025,PFEon,120388.742,3190322.14,"$367,246,562.82",26.50017008
12/13/2025,SQQQon,0,0,"$367,246,562.82",70.7825
12/13/2025,BINCon,0,0,"$367,246,562.82",52.9869
12/13/2025,VTIon,0,0,"$367,246,562.82",336.21
12/13/2025,NOWon,1580.045701,1362526.076,"$367,246,562.82",862.333333
12/13/2025,SOon,0,0,"$367,246,562.82",84.44
12/13/2025,GRABon,0,0,"$367,246,562.82",5.14381
12/13/2025,Con,0,0,"$367,246,562.82",111.8998
12/13/2025,COPXon,0,0,"$367,246,562.82",68.635
12/13/2025,OKLOon,0,0,"$367,246,562.82",88.1036
12/13/2025,IWFon,18971.10479,8932593.984,"$367,246,562.82",470.8525983
12/13/2025,UNHon,3342.53014,1150533.797,"$367,246,562.82",344.210448
12/13/2025,CIFRon,0,0,"$367,246,562.82",17.023
12/13/2025,MSFTon,5262.523755,2514388.113,"$367,246,562.82",477.7913089
12/13/2025,MRVLon,15313.0203,1290920.032,"$367,246,562.82",84.30211722
12/13/2025,ANETon,0,0,"$367,246,562.82",124.5135
12/13/2025,ABNBon,8811.57701,1131362.43,"$367,246,562.82",128.395
12/13/2025,CVXon,12144.28067,1838487.094,"$367,246,562.82",151.3870722
12/13/2025,EQIXon,1610.043132,1213481.591,"$367,246,562.82",753.6950823
12/13/2025,PLTRon,3702.934967,674436.7041,"$367,246,562.82",182.135714
12/13/2025,WFCon,14991.88299,1394999.41,"$367,246,562.82",93.05031331
12/13/2025,SCHWon,0,0,"$367,246,562.82",94.9474
12/13/2025,FIGRon,0,0,"$367,246,562.82",40.6932
12/13/2025,BLKon,1750.659571,1920530.641,"$367,246,562.82",1097.032612
12/13/2025,BTGOon,0,0,"$367,246,562.82",<nil>
12/13/2025,RIOTon,21551.57493,329601.5328,"$367,246,562.82",15.293617
12/13/2025,CLOAon,0,0,"$367,246,562.82",51.796667
12/13/2025,LRCXon,0,0,"$367,246,562.82",159.9962
12/13/2025,BLSHon,0,0,"$367,246,562.82",43.3707
12/13/2025,IVVon,31150.48047,21384706.85,"$367,246,562.82",686.4968543
12/13/2025,PDBCon,0,0,"$367,246,562.82",13.536364
12/13/2025,EFAon,104177.0467,10123057.29,"$367,246,562.82",97.171667
12/13/2025,ISRGon,0,0,"$367,246,562.82",542.3627
12/13/2025,AGGon,141359.247,14316940.8,"$367,246,562.82",101.2805395
12/13/2025,TLNon,0,0,"$367,246,562.82",356.9756
12/13/2025,LIon,0,0,"$367,246,562.82",17.1089
12/13/2025,PALLon,0,0,"$367,246,562.82",135.305
12/13/2025,SPOTon,1061.163621,634050.5694,"$367,246,562.82",597.505
12/13/2025,BABAon,12718.38267,1971234.849,"$367,246,562.82",154.991
12/13/2025,BBAIon,0,0,"$367,246,562.82",6.385
12/13/2025,Von,5121.885532,1785266.048,"$367,246,562.82",348.5564128
12/13/2025,SLVon,216575.0173,12187759.1,"$367,246,562.82",56.275
12/13/2025,SHOPon,3542.193097,580388.3389,"$367,246,562.82",163.85
12/13/2025,HOODon,4163.240323,495544.5464,"$367,246,562.82",119.028571
12/13/2025,TLTon,199308.5729,17712355.68,"$367,246,562.82",88.86901061
12/13/2025,IAUon,121098.0975,9810560.498,"$367,246,562.82",81.013333
12/13/2025,MSTRon,2300.399887,405841.8712,"$367,246,562.82",176.422314
12/13/2025,GEMIon,0,0,"$367,246,562.82",13.0859
12/13/2025,METAon,8552.421504,5504550.635,"$367,246,562.82",643.6248065
12/13/2025,HYGon,10851.61921,892986.2309,"$367,246,562.82",82.29059773
12/13/2025,SPGIon,1912.616276,965723.1203,"$367,246,562.82",504.9225673
12/13/2025,CATon,0,0,"$367,246,562.82",597.9911
12/13/2025,VSTon,0,0,"$367,246,562.82",169.6256
12/13/2025,CRMon,3539.201069,928540.3284,"$367,246,562.82",262.3587387
12/13/2025,OSCRon,0,0,"$367,246,562.82",16.5013
12/13/2025,AALon,0,0,"$367,246,562.82",14.979821
12/13/2025,JAAAon,0,0,"$367,246,562.82",50.5804
12/13/2025,QCOMon,4850.750706,870122.0073,"$367,246,562.82",179.3788343
12/13/2025,TSMon,4110.958547,1206288.016,"$367,246,562.82",293.4322987
12/13/2025,NTESon,0,0,"$367,246,562.82",139.5452
12/13/2025,PDDon,0,0,"$367,246,562.82",111.9292
12/13/2025,IBMon,7577.99413,2357170.752,"$367,246,562.82",311.054708
12/13/2025,BACon,0,0,"$367,246,562.82",55.153
12/13/2025,ONon,0,0,"$367,246,562.82",54.86
12/13/2025,HIMSon,9895.033007,368293.1285,"$367,246,562.82",37.22
12/13/2025,RGTIon,0,0,"$367,246,562.82",25.940909
12/13/2025,SNOWon,3298.244887,717318.7893,"$367,246,562.82",217.485
12/13/2025,MRNAon,0,0,"$367,246,562.82",29.23
12/13/2025,JDon,31471.96241,925870.1686,"$367,246,562.82",29.418889
12/13/2025,SGOVon,0,0,"$367,246,562.82",100.523807
12/13/2025,PLUGon,0,0,"$367,246,562.82",2.311429
12/13/2025,FTGCon,0,0,"$367,246,562.82",26.8069
12/13/2025,KOon,43920.63169,3124404.401,"$367,246,562.82",71.13751057
12/13/2025,PYPLon,20470.85254,1263090.994,"$367,246,562.82",61.70192432
12/13/2025,VRTon,0,0,"$367,246,562.82",160.3067
12/13/2025,CSCOon,24941.58726,1949749.779,"$367,246,562.82",78.1726423
12/12/2025,CSCOon,24941.58726,1948745.079,"$367,258,438.15",78.13236017
12/12/2025,VRTon,0,0,"$367,258,438.15",161.1376
12/12/2025,SGOVon,0,0,"$367,258,438.15",100.523911
12/12/2025,PLUGon,0,0,"$367,258,438.15",2.325159
12/12/2025,Con,0,0,"$367,258,438.15",111.81
12/12/2025,KOon,43920.63169,3120127.649,"$367,258,438.15",71.04013601
12/12/2025,CEGon,0,0,"$367,258,438.15",352.0468
12/12/2025,JDon,31471.96241,925933.742,"$367,258,438.15",29.420909
12/12/2025,MRNAon,0,0,"$367,258,438.15",29.213636
12/12/2025,JAAAon,0,0,"$367,258,438.15",50.5804
12/12/2025,IBMon,7577.99413,2357170.752,"$367,258,438.15",311.054708
12/12/2025,OSCRon,0,0,"$367,258,438.15",16.5034
12/12/2025,PINSon,0,0,"$367,258,438.15",26.0295
12/12/2025,VSTon,0,0,"$367,258,438.15",170.2904
12/12/2025,RGTIon,0,0,"$367,258,438.15",25.925
12/12/2025,SNOWon,3298.153397,716065.7484,"$367,258,438.15",217.111111
12/12/2025,NTESon,0,0,"$367,258,438.15",139.5452
12/12/2025,HIMSon,9895.033007,368019.1153,"$367,258,438.15",37.192308
12/12/2025,RIOTon,21551.57493,329072.5062,"$367,258,438.15",15.26907
12/12/2025,SPGIon,1912.616276,959310.2904,"$367,258,438.15",501.5696575
12/12/2025,AALon,0,0,"$367,258,438.15",14.96
12/12/2025,METAon,8552.421504,5497163.549,"$367,258,438.15",642.7610644
12/12/2025,SCHWon,0,0,"$367,258,438.15",94.9474
12/12/2025,MSTRon,2289.073463,403620.8784,"$367,258,438.15",176.325
12/12/2025,CATon,0,0,"$367,258,438.15",597.6492
12/12/2025,TLTon,199308.5729,17717255.38,"$367,258,438.15",88.89359412
12/12/2025,CRMon,3539.201069,928310.0005,"$367,258,438.15",262.2936596
12/12/2025,SHOPon,3542.193097,580919.6679,"$367,258,438.15",164
12/12/2025,DEon,0,0,"$367,258,438.15",484.94
12/12/2025,Von,5121.885532,1784234.603,"$367,258,438.15",348.3550328
12/12/2025,HYGon,10851.61921,894386.5946,"$367,258,438.15",82.41964426
12/12/2025,BACon,0,0,"$367,258,438.15",55.0918
12/12/2025,HOODon,4160.721633,495323.5086,"$367,258,438.15",119.0475
12/12/2025,PDDon,0,0,"$367,258,438.15",111.8581
12/12/2025,IAUon,121098.0975,9852339.341,"$367,258,438.15",81.358333
12/12/2025,TSMon,4110.958547,1206173.659,"$367,258,438.15",293.4044812
12/12/2025,GOOGLon,36971.44716,11419539.54,"$367,258,438.15",308.8745617
12/12/2025,ISRGon,0,0,"$367,258,438.15",542.3627
12/12/2025,SLVon,216590.985,12171330.4,"$367,258,438.15",56.195
12/12/2025,PDBCon,0,0,"$367,258,438.15",13.536364
12/12/2025,LIon,0,0,"$367,258,438.15",17.1427
12/12/2025,BABAon,12718.38267,1971158.538,"$367,258,438.15",154.985
12/12/2025,SPOTon,1061.163621,635000.3108,"$367,258,438.15",598.4
12/12/2025,PALLon,0,0,"$367,258,438.15",135.305
12/12/2025,ONon,0,0,"$367,258,438.15",54.86
12/12/2025,TLNon,0,0,"$367,258,438.15",356.9756
12/12/2025,QCOMon,4850.750706,873765.8911,"$367,258,438.15",180.1300343
12/12/2025,BLSHon,0,0,"$367,258,438.15",43.0995
12/12/2025,LRCXon,0,0,"$367,258,438.15",160.5196
12/12/2025,CLOAon,0,0,"$367,258,438.15",51.795556
12/12/2025,AGGon,141359.247,14347223.31,"$367,258,438.15",101.4947632
12/12/2025,BTGOon,0,0,"$367,258,438.15",<nil>
12/12/2025,PGon,17879.74815,2574974.467,"$367,258,438.15",144.0162605
12/12/2025,FIGRon,0,0,"$367,258,438.15",40.0215
