dt,device_id,ctx_adn_app_id,ctx_adn_ad_type,ctx_adn_budget_slot_id,ctx_adn_req_hour,ctx_adn_package_name,ctx_adn_os,ctx_adn_osv,ctx_adn_make,ctx_adn_model,ctx_adn_is_fill
20250210,MAO05ac00458e5b485b02383zgml,1045,LOADING,1529027363162,08,com.njh.biubiu,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0a69d61113afd4d00C7n46EKn,1045,LOADING,1529027363162,08,com.babytree.apps.pregnancy,Android,Android-10,HONOR,荣耀 30S,0
20250210,MAO03ed1662d5649310eXkig4UGd,1026,LOADING,1529027363322,08,cn.youth.news,android,android-10,HONOR,荣耀 30S,0
20250210,MAO0f31b2bbfcb1bf08d6GFh2Gj2,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-10,HONOR,荣耀 30S,0
20250210,MAO0c6b61d7355b89cd4lowxQnS0,1044,LOADING,1529027363162,08,com.jooan.cowelf,Android,Android-14,OPPO,OPPO Reno11 Pro,0
20250210,MAO01602a23f3fc1abc0xvsCV-af,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-10,HONOR,荣耀 30S,0
20250210,MAO0b959bb147ba3a7b229G9Uay2,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO081ff9aef7c47172adTGU0AbE,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0195b62eeaefbc9a3Rsa0cdTv,1044,LOADING,1529027363162,08,com.xhey.xcamera,Android,Android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0202fdc23027489fddmMlalFs,1045,LOADING,1529027363162,08,com.chaozh.iReader.dj,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO09443bccc554f072axI012hIA,1041,LOADING,1529027363322,08,com.dd.dmattic,android,android-10,HUAWEI,荣耀 30S,0
20250210,MAO0217f34dd179b2110_RowbbKJ,1044,LOADING,1529027363162,08,com.maidu.gkld,Android,Android-10,HONOR,荣耀 30S,0
20250210,MAO0e1a03054245b787dKMmRRkyB,1036,LOADING,1529027363258,08,com.yupao.gongdijigong,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO00830f753c6bb9574Gm4HQe1k,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-31 (12),HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0843a91faf6fe9f9bbzsKmRUO,1039,LOADING,1529027363162,08,com.videogo,android,android-10,honor,荣耀 30S,0
20250210,MAO0bb2f8f962dff4a19CqbuSDju,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO027931f79171772881kiMjxMA,1045,LOADING,1529027363162,08,com.ss.boutique,"harmonyos,android","harmonyos,android-10",HUAWEI,荣耀 30S,0
20250210,MAO0e6563038153578ab6EgALU0_,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-10,HUAWEI,荣耀 30S,0
20250210,MAO0f223f2f6f779590c0zvC-SFj,1041,LOADING,1529027363322,08,com.juanvision.EseeNetProj,android,android-10,HONOR,荣耀 30S,0
20250210,MAO0e7b9157ec79ad1bcsC850UHv,1045,LOADING,1529027363162,08,com.yueyou.fast,Android,Android-10,HUAWEI,荣耀 30S,0
20250210,MAO0e2516b3e9422278d0M7s45iH,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,android,android-10,HUAWEI,荣耀 30S,0
20250210,MAO01e840673b86bb979SswRhwOm,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO006a96f68e870bdaaoWw4mid1,1045,LOADING,1529027363162,08,com.ygkj.chelaile.standard,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0d69c0b9850df2dfafDMHZ1es,1039,LOADING,1529027363162,08,com.videogo,android,android-12,huawei,HUAWEI nova 12 活力版,0
20250210,MAO0401a99d0b590b183BtsBx3VQ,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0731c1becaac3585aDQZCmQDU,1036,LOADING,1529027363258,08,com.kmxs.reader,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0d72112ed81045d9fR32Uzi-k,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-10,HONOR,荣耀 30S,0
20250210,MAO0f781ed62a8d2377ffeZxYzr_,1045,LOADING,1529027363162,08,com.ygkj.chelaile.standard,android,android-12,HUAWEI,HUAWEI nova 12 活力版,0
20250210,MAO0b799a754611030ff5U_furCS,1045,LOADING,1529027363162,08,com.moji.mjweather,ANDROID,ANDROID-12,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO007c118ff81622cd6NtpFTJPK,1026,LOADING,1529027363322,08,com.moji.mjweather,android,android-12,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO0748f33abfb01ff33HqAWSmt3,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-14,XIAOMI,Xiaomi 13,0
20250210,MAO068394cc43d3f0452g-MqEThB,1036,LOADING,1529027363258,08,com.kmxs.reader,android,android-14,Xiaomi,Xiaomi 13,0
20250210,MAO0756a07d0998c42a68yi3Hog5,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-13,XIAOMI,Xiaomi 13,0
20250210,MAO0167942f60559fe69BHsUfcER,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-14,XIAOMI,Xiaomi 13,0
20250210,MAO07c36376b93d1c2dceG3vQlOC,1045,LOADING,1529027363162,08,com.luna.music,Android,Android-12,HUAWEI,HUAWEI Mate 40 Pro+,0
20250210,MAO06aa62b3e22c0c395tb6Z1Vft,1036,LOADING,1529027363258,08,com.kmxs.reader,android,android-12,HUAWEI,HUAWEI Mate 40 Pro+,0
20250210,MAO0fcbf383498e0470dyXGu0ITZ,1039,LOADING,1529027363162,08,cn.soulapp.android,android,android-15,xiaomi,Xiaomi 13,0
20250210,MAO06c87429cb9e813b5AMEuCfsN,1036,LOADING,1529029460586,08,com.didapinche.booking.driver,android,android-15,Xiaomi,Xiaomi 13,0
20250210,MAO0ca794a8f8fe74685XXKuqPyu,1036,LOADING,1529029460586,08,com.jxedt,android,android-15,Xiaomi,Xiaomi 13,0
20250210,MAO0836778482cba2497oWGnQkvU,1026,LOADING,1529027363322,08,com.browser2345,android,android-10,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO037047771acf70a5buHykMIhb,1045,LOADING,1529027363162,08,cn.soulapp.android,Android,Android-13,XIAOMI,Xiaomi 13,0
20250210,MAO03e6c56f683592974RrKh4opQ,1036,LOADING,1529027363258,08,com.tange365.kanjia,android,android-12,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO0162ca2953c953053Tvpp-uen,1044,LOADING,1529027363162,08,com.happyelements.AndroidAnimal.ad,Android,Android-13,OnePlus,OnePlus 8,0
20250210,MAO00208a82402ec092dcZ0axUEA,1036,LOADING,1529027363258,08,com.jxedt,android,android-15,Xiaomi,Xiaomi 13,0
20250210,MAO05a663917ddb0fe406l591_KL,1044,LOADING,1529027363162,08,com.luna.music,Android,Android-15,Xiaomi,Xiaomi 13,0
20250210,MAO0a0708525f673a2667gGlLMRw,1036,LOADING,1529027363258,08,com.chaozh.iReader.dj,android,android-14,Xiaomi,Xiaomi 13,0
20250210,MAO051cc3adb0305b499rKVcF3n8,1045,LOADING,1529027363162,08,com.moji.mjweather,Android,Android-12,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO032ec76217d51e4bbqr2XpqOn,1039,LOADING,1529027363162,08,com.lofter.android,android,android-14,xiaomi,Xiaomi 13,0
20250210,MAO0bb1038d9b4361fd35SCGdrDY,1039,LOADING,1529027363162,08,cn.soulapp.android,android,android-15,xiaomi,Xiaomi 13,0
20250210,MAO00808d1396c9670daJxOToijx,1045,LOADING,1529027363162,08,com.videogo,Android,Android-14,XIAOMI,Xiaomi 13,0
20250210,MAO02faa7167c65879e691RPgvVe,1044,LOADING,1529027363162,08,com.luna.music,Android,Android-15,Xiaomi,Xiaomi 13,0
20250210,MAO0836778482cba2497oWGnQkvU,1036,LOADING,1529027363258,08,com.browser2345,android,android-10,HUAWEI,HUAWEI Mate 40 Pro+,0
20250210,MAO0274b9e6b113ceb78bEZi7g_d,1039,LOADING,1529027363162,08,com.qihoo.smart,android,android-14,xiaomi,Xiaomi 13,0
20250210,MAO0b1601545492f9654pHbHgPir,1039,LOADING,1529027363162,08,com.baidu.netdisk,android,android-13,xiaomi,Xiaomi 13,0
20250210,MAO040e050b15dd9ef52-p88WaYb,1036,LOADING,1529027363258,08,com.shuqi.controller,android,android-15,Xiaomi,Xiaomi 13,0
20250210,MAO0dff34baff0f912ecKA5WoLOn,1039,LOADING,1529027363162,08,com.realtech.xiaocan,android,android-14,xiaomi,Xiaomi 13,0
20250210,MAO046d4a628f751792fg356_Ytc,1045,LOADING,1529027363162,08,com.jooan.taisiwei,ANDROID,ANDROID-12,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO0deac88992b9c8454Bp3SwRjr,1041,LOADING,1529027363322,08,com.tuqiang.gps.spirit,android,android-14,Xiaomi,Xiaomi 13,0
20250210,MAO04876e4f73cfe0e42sml0nBzD,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-12,HUAWEI,HUAWEI Mate 40 Pro+,0
20250210,MAO0024f39fdd9358d91FwspRzSF,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-10,HUAWEI,HUAWEI Mate 40 Pro+,0
20250210,MAO020f4637ef406349eycepsJxO,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-14,XIAOMI,Xiaomi 13,0
20250210,MAO0b7f5183e36bfab20rjqceYaI,1045,LOADING,1529027363162,08,com.alibaba.android.rimet,Android,Android-12,REALME,真我 V20,0
20250210,MAO03408f153c70c4106pVdbTZys,1044,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-14,Xiaomi,Xiaomi 13,0
20250210,MAO0adddf54d35c03d6aR_pyWSvM,1036,LOADING,1529029460586,08,com.ucmobile.lite,android,android-14,Xiaomi,Xiaomi 13,0
20250210,MAO097dddc39c4d82818bW2qVcMD,1033,LOADING,1529027363226,08,com.windrooms.novel,android,none,HUAWEI,HUAWEI Mate 40 RS 保时捷设计,0
20250210,MAO0285d6f41964e53b8MnDrZnmS,1036,LOADING,1529027363258,08,com.jooan.cowelf,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0d8c49089159847c8OYbt8wI6,1029,LOADING,1533322330650,08,com.happyelements.AndroidAnimal.ad,android,android-10,vivo,S7,0
20250210,MAO014e0899954b71bfawL-6_0Xc,1026,LOADING,1529027363322,08,com.kmxs.reader,android,android-10,vivo,S7,0
20250210,MAO0d849682cca0ebf15LSe9GaDk,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO0d480e45481fce36cRww-KfES,1036,LOADING,1529029460586,08,com.miui.weather2,android,android-10,Xiaomi,Redmi Note 9 5G,0
20250210,MAO0664cbfac1d65403dzKq1dNY7,1026,LOADING,1529027363322,08,com.aloftalleviat.census,android,android-10,vivo,S7,0
20250210,MAO0acb9e5bdca6a22b7JyAjj-zX,1044,LOADING,1529027363162,08,com.luna.music,Android,Android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0ba9f4b2fb7a3d217e1OBhIuY,1026,LOADING,1529027363322,08,com.yilian.changxiangqs,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0ebf054e3dc9f5f95lN4ySnlu,1026,LOADING,1529027363322,08,com.njh.biubiu,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0bfb2462b5f4f8901Ft5BA6Ne,1026,LOADING,1529027363322,08,com.meta.box,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO042e517003a19bac8xG-LYyfY,1039,LOADING,1529027363162,08,com.videogo,android,android-10,vivo,S7,0
20250210,MAO03fee7be9d3055297gtE57J2-,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-12,XIAOMI,Redmi Note 9 5G,0
20250210,MAO00444d8fe784649100TyDCvKa,1033,LOADING,1529027363226,08,com.xyy.quwa,android,android-10,vivo,S7,0
20250210,MAO01a73be636b1ca30appL1r_IU,1045,LOADING,1529027363162,08,com.baidu.netdisk,android,android-31,REDMI,Redmi Note 9 5G,0
20250210,MAO08324d9285be74ee1hHjsiN5z,1041,LOADING,1529027363322,08,com.xunlei.downloadprovider,android,android-10,vivo,S7,0
20250210,MAO09e4cab395259da3elrZC5nvI,1039,LOADING,1529027363162,08,com.xhey.xcamera,android,android-10,none,Redmi Note 9 5G,0
20250210,MAO081cb668b7dacda70Lk4OpAmm,1041,LOADING,1529027363322,08,com.dd.dynamic,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO073f7729e577b1e11WK4SINeD,1039,LOADING,1529027363162,08,com.videogo,android,android-10,redmi,Redmi Note 9 5G,0
20250210,MAO0d151bad02c0ac445RodpKvmR,1041,LOADING,1529027363322,08,com.dj.speed,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO09d78a54c1b30c9194VbhsT17,1044,LOADING,1529027363162,08,com.generalcomp.luowice,Android,Android-10,Redmi,Redmi Note 9 5G,0
20250210,MAO0296df1926c7ebc35Xx4sMwKV,1026,LOADING,1529027363322,08,cn.youth.news,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0ccf22f0e9fc8cd72HLRn8buV,1036,LOADING,1529029460586,08,com.android.calendar,android,android-10,Xiaomi,Redmi Note 9 5G,1
20250210,MAO038bc16f7f80378feUzrx6HbB,1025,LOADING,1529027363162,08,com.videogo,android,android-14,vivo,S7,0
20250210,MAO0863bb42dc216bae2JrnIImIw,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO0e9b3895f05f36489bJcg7zmW,1033,LOADING,1529027363226,08,com.mosesakya.novel,android,none,VIVO,S7,0
20250210,MAO05830353dc23b5790C6-PvZuE,1041,LOADING,1529027363322,08,com.meta.box,android,android-10,vivo,S7,0
20250210,MAO090a5d50578ed63ccvru7amha,1026,LOADING,1529027363322,08,com.macrovideo.v380pro,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0e66148896a5c3d0bGJhyGx6d,1041,LOADING,1529027363322,08,com.masseffect.suki,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO00384a1d51243d85aP5_MguYi,1036,LOADING,1529027363482,08,com.kmxs.reader,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0d2bc753e8b1be3b7dq7_vhAx,1045,LOADING,1529027363162,08,com.baidu.netdisk,android,android-29,REDMI,Redmi Note 9 5G,0
20250210,MAO030268da236ebc7davuCIWY2Z,1026,LOADING,1529027363322,08,cn.youth.news,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO073c7a6ab5aae9760wR4WZ0QP,1026,LOADING,1529027363322,08,com.xhey.xcamera,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO003b2903c5d3868ab28upFmJM,1041,LOADING,1529027363322,08,com.yoosee,android,android-10,vivo,S7,0
20250210,MAO0b6aaf0857fe828aacCYRB95C,1026,LOADING,1529027363322,08,com.meta.box,android,android-10,vivo,S7,0
20250210,MAO04da7a3be1672361f2w3PP6dm,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO055d5bc2c76f8087fJfbh50Jw,1036,LOADING,1529027363258,08,com.kuaiyin.player,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0de7cf5ad230d9bf4-1CUMrql,1036,LOADING,1529027363482,08,com.kmxs.reader,android,android-10,Redmi,Redmi Note 9 5G,0
20250210,MAO0a91d1b16de4bac72G5Gu9rJV,1045,LOADING,1529027363162,08,com.lingan.seeyou,Android,none,VIVO,S7,0
20250210,MAO0e9b7eb72fefeb9eeUTBIuTU-,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-10,vivo,S7,0
20250210,MAO0e6387e991126f854TE5VDlXf,1026,LOADING,1529027363322,08,com.meta.box,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO09fde58c46c858300f1ng5SlZ,1036,LOADING,1529029460586,08,com.kmxs.reader,android,android-11,Redmi,Redmi Note 9 5G,0
20250210,MAO02fcf20241ce1ac9923n1Dotw,1036,LOADING,1529029460586,08,com.android.calendar,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO0ec597d14c502a7fcH1_gxlqg,1041,LOADING,1529027363322,08,com.kuaishou.nebula,android,android-34,VIVO,iQOO Neo7 SE,0
20250210,MAO093eea1b56942ea566s-5YOOj,1026,LOADING,1529027363322,08,com.lxxym.cpa,android,android-12,Redmi,Redmi Note 9 5G,0
20250210,MAO0bd88179f3ca33516yKNcPFLB,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Redmi Note 9 5G,0
20250210,MAO0446c341f55a6c4bcumcHAkkg,1044,LOADING,1529027363162,08,com.kmxs.reader,Android,Android-10,vivo,S7,0
20250210,MAO0177729167bd14ec4iim7R8Xd,1039,LOADING,1529027363162,08,com.lofter.android,android,android-11,redmi,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO07de23133d1076f3cGRhB7ful,1045,LOADING,1529027363162,08,com.alibaba.android.rimet,Android,Android-14,VIVO,PD2203,0
20250210,MAO07063fa800e813d5awkSYVY0e,1041,LOADING,1529027363322,08,com.chaozh.iReader.dj.speed,android,android-14,Xiaomi,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO061574ab042e71cd8LrTkCmCE,1045,LOADING,1529027363162,08,com.snda.wifilocating,android,android-12,REDMI,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO0ebadc8ded355ed48H4555XXK,1036,LOADING,1529029460586,08,com.youku.phone,android,android-13,Redmi,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO05c50ec3522495079qNcnyS8T,1045,LOADING,1529027363162,08,com.alibaba.android.rimet,Android,Android-14,VIVO,PD2203,0
20250210,MAO043134d8b4b37dc19qdkSPASs,1045,LOADING,1529027363162,08,com.snda.wifilocating,android,android-13,REDMI,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO0836780ba7973f200_0AYN-EC,1041,LOADING,1529027363322,08,com.chaozh.iReader.dj.speed,android,android-13,Xiaomi,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO003ae9d7ac61080254QyjLyhv,1026,LOADING,1529027363322,08,com.xhey.xcamera,android,android-13,Redmi,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO0269c3d35c9bbbff6xJm8EtVT,1041,LOADING,1529027363322,08,com.videogo,android,android-14,Xiaomi,Redmi K40 Pro|Redmi K40 Pro+,0
20250210,MAO04bb1a038087b6c73YjWgMpFd,1026,LOADING,1529027363322,08,cn.youth.news,android,android-12,OPPO,OPPO Reno4 Pro,0
20250210,MAO09350180f5b30c717A-praM53,1045,LOADING,1529027363162,08,com.alibaba.android.rimet,Android,Android-12,OPPO,OPPO Reno4 Pro,0
20250210,MAO0893eec02e9575b95owytpBEb,1045,LOADING,1529027363162,08,com.alibaba.android.rimet,Android,Android-14,REDMI,XAGA,0
20250210,MAO0762559d76d2efb07UpiLtGQT,1026,LOADING,1529027363322,08,com.sousou.night.reader,android,android-10,HONOR,荣耀 X10,0
20250210,MAO09523ebba14ef5e5bA1slewBR,1033,LOADING,1529027363226,08,com.hupu.games,android,android-10,HUAWEI,荣耀 X10,0
20250210,MAO0947568e56eabd4d4uiw0PS2e,1041,LOADING,1529027363322,08,com.xjkj.happydict,android,android-10,HUAWEI,荣耀 X10,0
20250210,MAO0f303fccec7cd8b4bimrPusKu,1029,LOADING,1533322330650,08,com.happyelements.AndroidAnimal.ad,android,android-10,OPPO,OPPO A35,0
20250210,MAO09c8d02677b2eb7d8TgaFtoKM,1026,LOADING,1529027363322,08,cn.neoclub.uki,android,android-10,HONOR,荣耀 X10,0
20250210,MAO0d9be524fef20eb5eF3gO4oOO,1044,LOADING,1529027363162,08,com.happyelements.AndroidAnimal.ad,Android,Android-10,OPPO,OPPO A35,0
20250210,MAO022eec6a7b15f897bREQkxh_i,1026,LOADING,1529027363322,08,com.moji.mjweather,android,android-10,HONOR,荣耀 X10,1
20250210,MAO018ba570e1db1cc386ZJ8fv3C,1044,LOADING,1529027363162,08,com.dz.fmacj.nearme.gamecenter,Android,Android-10,OPPO,OPPO A35,0
20250210,MAO0df4f1e35cf1cce87ZnAzjBt2,1025,LOADING,1529027363162,08,com.ushaqi.zhuishushenqi.adfree,android,android-10,OPPO,OPPO A35,0
20250210,MAO057aa9ca692f4e608JkIKf0kW,1044,LOADING,1529027363162,08,com.kmxs.reader,Android,Android-10,OPPO,OPPO A35,0
20250210,MAO0e232f79412d6ddfbr9BeqqaP,1045,LOADING,1529027363162,08,io.dcloud.H576E6CC7,Android,Android-10,OPPO,OPPO A35,0
20250210,MAO02c59434fd365b23by4aHh3iC,1003,INCENTIVE,1572010590362,08,com.tap.tap,android,android-10,OPPO,OPPO A35,0
20250210,MAO0f0e5bc4d38aece09zXjtnhZc,1036,INCENTIVE,1572010590362,08,com.kmxs.reader,android,android-10,HONOR,荣耀 X10,0
20250210,MAO0aa1c1782e185dbb44Fy3KdLl,1026,LOADING,1529027363322,08,com.okcam.ookcam,android,android-10,HONOR,荣耀 X10,0
20250210,MAO023941ea061beb335so5eKbzF,1045,LOADING,1529027363162,08,com.snda.wifilocating,Android,Android-10,OPPO,OPPO A35,0
20250210,MAO08d95eb4d7e9b8b9dhjBXxqzF,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-10,HUAWEI,荣耀 X10,0
20250210,MAO03229c3eb0db2d820nYQOFnM0,1026,LOADING,1529027363322,08,com.tange365.icam365,android,android-10,HONOR,荣耀 X10,0
20250210,MAO0c6bdd523c2c7fc9e7N9a0_6k,1039,LOADING,1529027363162,08,com.videogo,android,android-10,honor,荣耀 X10,0
20250210,MAO02e3310e1d45d5067sbcBErju,1026,LOADING,1529027363322,08,com.jizhi.jlongg,android,android-10,HONOR,荣耀 X10,0
20250210,MIC08a3f3c1b20ba093cPLS6Q9-n,1029,INCENTIVE,1572012687498,08,com.happyelements.1OSAnimal,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIC044d704d1dd922f06bdBUkaNG,1026,LOADING,1529029460426,08,com.yanglei.tally,ios,ios-16,apple,"iPhone14,7",0
20250210,MIC0b2bedcf1cf3200eaQe-Q_roC,1032,LOADING,1529029460330,08,com.baidu.netdisk,ios,ios-18,Apple,"iPhone14,7",0
20250210,MIC0003f7fd4e9e8856266jTG-Jy,1033,LOADING,1529029460490,08,com.hunantv.imgotv,ios,ios-17,apple,"iPhone14,7",0
20250210,MIC095fa6d479c05da1dinyWhkO5,1032,LOADING,1529029460330,08,com.baidu.netdisk,ios,ios-18,Apple,"iPhone14,7",0
20250210,MIF0d831e008776e082fg-QTbNq2,1039,LOADING,1529029460330,08,com.soulapp.cn,ios,ios-18,apple,"iPhone14,7",0
20250210,MIF0c79d59039cb80f75m7biPMrT,1003,LOADING,1529029460490,08,com.tap.tap,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIF04df432e9bc9c9981Ud8WlvDq,1039,LOADING,1529027363498,08,com.hikvision.videogo,ios,ios-16,apple,"iPhone14,7",0
20250210,MIC08b183c7137fd049fH1YfA139,1003,LOADING,1529029460330,08,com.tap.tap,ios,ios-18,none,"iPhone14,7",0
20250210,MIC0f136c4cc37d8b498jQ1lJLiS,1042,LOADING,1529029460426,08,com.soda.music,ios,ios-17,Apple,"iPhone14,7",0
20250210,MIC03263021cd7ce7314k8y7ZYpi,1033,LOADING,1529029460490,08,com.netease.cloudmusic,ios,ios-17,apple,"iPhone14,7",0
20250210,MIC0243e4c940f8cd51ecmlt-Ofa,1003,LOADING,1529029460490,08,com.tap.tap,ios,ios-18,Apple,"iPhone14,7",0
20250210,MIC0221414b1ddf8fb3b2W2S_TzF,1039,LOADING,1529029460330,08,com.soda.music,ios,ios-16,apple,"iPhone14,7",0
20250210,MIF06eda9fab2729e89c0fnE_YqI,1033,LOADING,1529029460490,08,com.sougu.MyBus,ios,ios-17,Apple,"iPhone14,7",0
20250210,MAO091c6ccd15c14d4442UYr57nY,1025,LOADING,1529027363162,08,com.videogo,android,android-14,samsung,Galaxy Z Fold4,1
20250210,MIC0ba31e243540533c7kvGHVE2c,1039,LOADING,1529029460330,08,com.soda.music,ios,ios-16,apple,"iPhone14,7",0
20250210,MIF0d174da5b5f7a155bF3IVCtzY,1033,LOADING,1529029460490,08,com.yueyou.cyreader,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIC022ed7a45910f4954-2BUiaaD,1033,LOADING,1529029460490,08,com.hunantv.imgotv,ios,ios-17,apple,"iPhone14,7",0
20250210,MIC0fd3328d2c66a3bb4E0Vrg9cK,1026,LOADING,1529029460426,08,com.hyww.wisdomtrees,ios,ios-18,apple,"iPhone14,7",0
20250210,MIC09c4af2d703423b22SNK9G47E,1029,INCENTIVE,1572012687498,08,com.happyelements.1OSAnimal,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIF08080e01688c0a442cEtCXkQ-,1033,LOADING,1529029460490,08,com.dahuatech.lecheng,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIF0cc1a3c88598dde198hJsXEge,1039,LOADING,1529029460330,08,com.soda.music,ios,ios-16,apple,"iPhone14,7",0
20250210,MIC08b6a5a5f0207e65bgR5u5zZG,1026,LOADING,1529029460426,08,com.hikvision.videogo,ios,ios-17,apple,"iPhone14,7",0
20250210,MIC02cc9bfafa3b046e3NFD28PNX,1032,LOADING,1529029460330,08,com.baidu.netdisk,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIC00b5d739844c79639f8PAGWq-,1033,LOADING,1529029460490,08,com.douban.frodo,ios,ios-18,Apple,"iPhone14,7",0
20250210,MIC05ce83d773ccd2bdbSM-UtGE2,1029,INCENTIVE,1572012687498,08,com.happyelements.1OSAnimal,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIF060a570d26fa4b480E_njpMOs,1033,LOADING,1529029460490,08,com.tange365.icam365,ios,ios-17,Apple,"iPhone14,7",0
20250210,MIC07ca8dd96b2d57d06aaFw6zZb,1003,LOADING,1529029460490,08,com.tap.tap,ios,ios-18,Apple,"iPhone14,7",0
20250210,MIC056971a63bf5c0dba-LG3cjMF,1033,LOADING,1529029460490,08,com.yueyou.cyreader,ios,ios-16,Apple,"iPhone14,7",0
20250210,MIC03b608d63139547a1Xn-DuGT8,1033,LOADING,1529029460490,08,com.hunantv.imgotv,ios,ios-18,apple,"iPhone14,7",0
20250210,MIC075d3e5a8f9334c9buteAfrdj,1032,LOADING,1529029460330,08,com.soda.music,ios,ios-17,Apple,"iPhone14,7",0
20250210,MIC060ac962225524a45qZR382f9,1029,INCENTIVE,1572012687498,08,com.happyelements.1OSAnimal,ios,ios-17,Apple,"iPhone14,7",0
20250210,MIF0247404d2a3b87179Cm6t6FLl,1003,LOADING,1529029460490,08,com.tap.tap,ios,ios-16,Apple,"iPhone14,7",0
