Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
2021-01-03,Hang Seng,Hong Kong,1381.12,1907.29,1091.46,1661.32,38661438,20.29
2021-01-03,DAX,Germany,18583.41,18683.96,18028.01,18180.08,5866602,-2.17
2021-01-03,CAC 40,France,8725.01,8914.48,8328.36,8443.1,45613440,-3.23
2021-01-03,SSE Composite,China,33609.26,33805.01,33411.31,33608.34,29934972,-0.0
2021-01-03,KSE 100,Pakistan,7911.67,8077.07,7608.26,7704.02,11145783,-2.62
2021-01-04,S&P 500,USA,8663.9,9003.51,8487.93,8750.63,10034750,1.0
2021-01-04,NASDAQ Composite,USA,16938.36,17177.93,16902.05,16954.1,13280105,0.09
2021-01-04,Dow Jones,USA,30225.94,30258.93,30081.9,30161.91,42708883,-0.21
2021-01-04,FTSE 100,UK,13642.02,13831.09,13572.37,13643.92,12373415,0.01
2021-01-04,Nikkei 225,Japan,22337.34,22580.28,22211.07,22284.12,36115535,-0.24
2021-01-04,Hang Seng,Hong Kong,8801.92,8939.62,8790.88,8860.11,12901737,0.66
2021-01-04,DAX,Germany,24460.92,24844.1,24296.71,24714.11,30703001,1.04
2021-01-04,CAC 40,France,4504.46,4851.79,4453.64,4833.88,38697481,7.31
2021-01-04,SSE Composite,China,1044.69,1219.9,648.46,827.1,46215051,-20.83
2021-01-04,KSE 100,Pakistan,20731.12,20958.12,20581.54,20740.53,27607238,0.05
2021-01-05,S&P 500,USA,36013.19,36128.73,35913.57,35914.64,18400042,-0.27
2021-01-05,NASDAQ Composite,USA,5559.63,6089.83,5276.21,5830.04,36334528,4.86
2021-01-05,Dow Jones,USA,11515.81,11882.89,11295.9,11801.98,4794419,2.49
2021-01-05,FTSE 100,UK,14588.48,14871.64,14509.26,14806.41,32398334,1.49
2021-01-05,Nikkei 225,Japan,7935.6,7940.87,7465.47,7681.49,37629908,-3.2
2021-01-05,Hang Seng,Hong Kong,28043.61,28412.97,27910.31,28335.96,13298749,1.04
2021-01-05,DAX,Germany,15278.8,15449.17,15068.63,15216.62,6167113,-0.41
2021-01-05,CAC 40,France,31460.68,31878.11,31414.15,31681.36,11185296,0.7
2021-01-05,SSE Composite,China,19305.9,19932.96,19117.03,19687.37,13765189,1.98
2021-01-05,KSE 100,Pakistan,30015.68,30111.0,29959.91,30001.84,36831745,-0.05
2021-01-06,S&P 500,USA,7310.05,7529.84,6765.61,6840.19,41224217,-6.43
2021-01-06,NASDAQ Composite,USA,13658.01,13862.52,13084.54,13165.14,12524385,-3.61
2021-01-06,Dow Jones,USA,14339.15,14366.6,13856.3,13956.96,11755035,-2.67
2021-01-06,FTSE 100,UK,11440.7,11619.2,10950.07,10993.66,29915060,-3.91
2021-01-06,Nikkei 225,Japan,31104.34,31369.62,30870.53,31226.83,4352530,0.39
2021-01-06,Hang Seng,Hong Kong,13989.91,14084.63,13841.34,14073.03,35629874,0.59
2021-01-06,DAX,Germany,16912.55,17508.24,16720.96,17394.36,21719703,2.85
2021-01-06,CAC 40,France,9578.11,9966.19,9443.35,9673.19,36109938,0.99
2021-01-06,SSE Composite,China,31214.21,31473.56,31067.31,31385.99,5549979,0.55
2021-01-06,KSE 100,Pakistan,16996.41,17269.21,16882.74,17110.74,49551898,0.67
2021-01-07,S&P 500,USA,22663.14,22779.31,22170.18,22304.28,4226487,-1.58
2021-01-07,NASDAQ Composite,USA,21866.14,22271.0,21812.53,21994.43,31233714,0.59
2021-01-07,Dow Jones,USA,29498.66,29650.03,29275.44,29316.16,18331452,-0.62
2021-01-07,FTSE 100,UK,39607.0,39884.07,39087.11,39385.87,27161598,-0.56
2021-01-07,Nikkei 225,Japan,34640.4,35202.78,34398.53,35126.47,1714335,1.4
2021-01-07,Hang Seng,Hong Kong,24640.91,24921.14,24419.34,24579.76,27740727,-0.25
2021-01-07,DAX,Germany,33131.22,33275.65,33015.16,33110.75,38277141,-0.06
2021-01-07,CAC 40,France,17354.13,17356.08,16768.05,16926.72,49287710,-2.46
2021-01-07,SSE Composite,China,4855.98,5014.23,4390.48,4674.47,3590815,-3.74
2021-01-07,KSE 100,Pakistan,39615.86,39808.59,39263.23,39413.78,1865020,-0.51
2021-01-08,S&P 500,USA,25105.53,25244.95,24490.12,24672.96,36102676,-1.72
2021-01-08,NASDAQ Composite,USA,1745.93,2341.58,1512.35,2231.45,1299519,27.81
2021-01-08,Dow Jones,USA,19525.65,19628.42,19407.56,19414.12,3774274,-0.57
2021-01-08,FTSE 100,UK,13139.17,13329.05,12915.05,13229.33,30714946,0.69
2021-01-08,Nikkei 225,Japan,35797.0,36041.64,35536.65,35997.04,21053250,0.56
2021-01-08,Hang Seng,Hong Kong,14869.7,15112.44,14771.71,14798.3,34405747,-0.48
2021-01-08,DAX,Germany,4342.69,4344.09,3979.14,3982.0,23711310,-8.31
2021-01-08,CAC 40,France,21084.53,21265.94,20920.62,21064.45,32323820,-0.1
2021-01-08,SSE Composite,China,10381.41,10657.63,10132.41,10155.43,1798086,-2.18
2021-01-08,KSE 100,Pakistan,24161.17,24401.72,24016.93,24243.34,48439951,0.34
2021-01-09,S&P 500,USA,34252.66,34372.9,33870.11,33892.68,4521140,-1.05
2021-01-09,NASDAQ Composite,USA,37707.64,38109.31,37427.86,37946.98,42604657,0.63
2021-01-09,Dow Jones,USA,16340.67,16554.76,16240.3,16540.35,33521286,1.22
2021-01-09,FTSE 100,UK,8221.86,8493.37,7950.67,8276.7,39304212,0.67
2021-01-09,Nikkei 225,Japan,36365.67,36868.75,36295.13,36655.05,39239056,0.8
2021-01-09,Hang Seng,Hong Kong,36344.37,37043.69,36302.85,36775.07,28204384,1.19
2021-01-09,DAX,Germany,38131.96,38205.87,37746.72,37927.27,25906991,-0.54
2021-01-09,CAC 40,France,22921.05,23551.24,22706.86,23414.53,49709840,2.15
2021-01-09,SSE Composite,China,3734.28,3834.89,3330.65,3441.23,19166191,-7.85
2021-01-09,KSE 100,Pakistan,5205.12,5425.3,4822.15,5098.54,8212979,-2.05
2021-01-10,S&P 500,USA,31050.49,31299.28,30429.19,30591.49,2405392,-1.48
2021-01-10,NASDAQ Composite,USA,28478.57,29120.92,28315.56,28838.13,44092403,1.26
2021-01-10,Dow Jones,USA,24479.93,24911.05,24244.74,24641.41,23800978,0.66
2021-01-10,FTSE 100,UK,36001.06,36183.9,35516.82,35554.22,2475785,-1.24
2021-01-10,Nikkei 225,Japan,31716.44,31733.51,31224.02,31244.17,31421070,-1.49
2021-01-10,Hang Seng,Hong Kong,20545.5,20577.18,20194.72,20414.4,37592317,-0.64
2021-01-10,DAX,Germany,24990.16,25406.94,24710.68,25357.95,42674712,1.47
2021-01-10,CAC 40,France,26018.01,26256.46,25720.44,25789.23,12114056,-0.88
2021-01-10,SSE Composite,China,24202.28,24551.75,24093.4,24542.88,14715428,1.41
2021-01-10,KSE 100,Pakistan,33697.56,34072.34,33500.11,33974.16,26247292,0.82
2021-01-11,S&P 500,USA,20774.86,20892.34,20271.14,20293.59,28475670,-2.32
2021-01-11,NASDAQ Composite,USA,39464.28,39733.94,39353.83,39544.17,1623426,0.2
2021-01-11,Dow Jones,USA,30502.87,30717.42,30260.94,30371.78,6860245,-0.43
2021-01-11,FTSE 100,UK,10235.27,10417.93,9710.94,9956.33,45614597,-2.73
2021-01-11,Nikkei 225,Japan,38014.79,38649.76,37874.36,38504.51,19634859,1.29
2021-01-11,Hang Seng,Hong Kong,38117.59,38460.94,38066.89,38327.47,34865180,0.55
2021-01-11,DAX,Germany,20378.22,20570.1,20203.37,20340.08,20990289,-0.19
2021-01-11,CAC 40,France,18635.34,18650.06,17968.94,18226.11,9403474,-2.2
2021-01-11,SSE Composite,China,11870.35,11996.49,11838.91,11893.0,23219937,0.19
2021-01-11,KSE 100,Pakistan,6603.38,6866.53,6145.79,6149.34,45988934,-6.88
2021-01-12,S&P 500,USA,32397.81,32614.66,32135.95,32179.82,13484384,-0.67
2021-01-12,NASDAQ Composite,USA,8508.24,8736.06,8232.56,8717.64,13669803,2.46
2021-01-12,Dow Jones,USA,2680.16,2952.4,2350.45,2379.38,26809216,-11.22
2021-01-12,FTSE 100,UK,7934.33,8457.52,7670.86,8296.11,48582410,4.56
2021-01-12,Nikkei 225,Japan,21063.41,21138.52,20850.04,21132.9,40811358,0.33
2021-01-12,Hang Seng,Hong Kong,26282.76,26774.13,26105.79,26659.81,49214650,1.43
2021-01-12,DAX,Germany,4330.51,4541.24,4178.41,4457.01,34065034,2.92
2021-01-12,CAC 40,France,10860.35,11125.87,10424.96,10711.42,3230975,-1.37
2021-01-12,SSE Composite,China,28258.75,28323.16,28221.79,28268.36,29514008,0.03
2021-01-12,KSE 100,Pakistan,1690.88,2311.72,1520.54,2069.0,5816564,22.36
2021-01-13,S&P 500,USA,19118.41,19273.09,18723.26,18770.58,34613701,-1.82
2021-01-13,NASDAQ Composite,USA,31207.85,31499.56,30904.47,31125.19,37997588,-0.26
2021-01-13,Dow Jones,USA,35319.44,35361.6,34699.9,34920.25,25024152,-1.13
2021-01-13,FTSE 100,UK,33689.49,33819.99,33571.32,33659.81,36222148,-0.09
2021-01-13,Nikkei 225,Japan,13740.45,13923.11,13213.23,13483.36,44840504,-1.87
2021-01-13,Hang Seng,Hong Kong,31919.34,31958.91,31753.08,31855.16,40813211,-0.2
2021-01-13,DAX,Germany,34230.02,34424.57,34182.4,34371.76,27131508,0.41
2021-01-13,CAC 40,France,24359.7,24503.58,23842.65,24040.08,47520726,-1.31
2021-01-13,SSE Composite,China,20855.22,21234.99,20614.5,21064.18,19737075,1.0
2021-01-13,KSE 100,Pakistan,17025.18,17225.74,16294.74,16548.27,47716752,-2.8
2021-01-14,S&P 500,USA,36232.48,36896.21,36015.21,36678.13,20422203,1.23
2021-01-14,NASDAQ Composite,USA,15420.35,15747.08,15247.94,15658.9,40986117,1.55
2021-01-14,Dow Jones,USA,12740.79,12862.17,12613.02,12724.37,9469292,-0.13
2021-01-14,FTSE 100,UK,5671.36,5863.58,5090.65,5334.68,25586507,-5.94
2021-01-14,Nikkei 225,Japan,33816.58,34117.0,33668.86,33882.98,12385757,0.2
2021-01-14,Hang Seng,Hong Kong,8437.24,8930.42,8406.43,8852.86,7891068,4.93
2021-01-14,DAX,Germany,12140.69,12432.26,11610.6,11825.8,26414494,-2.59
2021-01-14,CAC 40,France,11026.31,11208.43,10867.38,11106.64,46823098,0.73
2021-01-14,SSE Composite,China,23126.26,23131.54,22984.54,23055.33,16212725,-0.31
2021-01-14,KSE 100,Pakistan,29280.27,29685.22,29213.51,29633.08,14040271,1.2
2021-01-15,S&P 500,USA,36031.31,36148.94,35781.27,35998.43,15447413,-0.09
2021-01-15,NASDAQ Composite,USA,7828.04,8003.84,7220.01,7495.27,22953226,-4.25
2021-01-15,Dow Jones,USA,31123.9,31878.41,31044.11,31595.38,33591405,1.51
2021-01-15,FTSE 100,UK,20161.12,20490.04,20119.12,20316.3,23004716,0.77
2021-01-15,Nikkei 225,Japan,12092.39,12356.17,11810.9,11859.64,9130135,-1.92
2021-01-15,Hang Seng,Hong Kong,38983.03,39082.38,38882.83,38891.28,11037819,-0.24
2021-01-15,DAX,Germany,26403.49,26799.14,26249.41,26718.9,25737131,1.19
2021-01-15,CAC 40,France,27393.9,27428.3,27110.29,27324.57,21394320,-0.25
2021-01-15,SSE Composite,China,38151.27,38264.13,37793.86,38016.85,14587579,-0.35
2021-01-15,KSE 100,Pakistan,1388.19,1516.79,1289.67,1359.83,30107702,-2.04
2021-01-16,S&P 500,USA,22670.9,22732.71,22226.09,22389.81,2792284,-1.24
2021-01-16,NASDAQ Composite,USA,1373.72,1942.57,1076.61,1840.14,12250503,33.95
2021-01-16,Dow Jones,USA,2971.67,3269.63,2708.22,3081.75,18425423,3.7
2021-01-16,FTSE 100,UK,30110.34,30786.54,29971.36,30602.49,11909719,1.63
2021-01-16,Nikkei 225,Japan,39865.9,40127.57,39743.87,39917.43,4610803,0.13
2021-01-16,Hang Seng,Hong Kong,37727.39,38121.72,37427.91,37865.45,47346955,0.37
2021-01-16,DAX,Germany,31896.42,31920.91,31368.92,31458.47,7103529,-1.37
2021-01-16,CAC 40,France,16844.72,17131.96,16103.67,16389.53,34536811,-2.7
2021-01-16,SSE Composite,China,29529.5,29679.32,29450.85,29608.07,30112036,0.27
2021-01-16,KSE 100,Pakistan,7081.53,7591.62,6844.61,7362.97,42644031,3.97
2021-01-17,S&P 500,USA,8381.67,8510.57,8223.74,8415.17,15122781,0.4
2021-01-17,NASDAQ Composite,USA,4417.8,4611.22,4258.45,4534.18,19482801,2.63
2021-01-17,Dow Jones,USA,6787.99,6999.17,6526.36,6967.7,5447411,2.65
2021-01-17,FTSE 100,UK,35861.71,36134.17,35646.82,35949.7,31527607,0.25
2021-01-17,Nikkei 225,Japan,1818.34,2097.68,1674.53,1792.99,28061237,-1.39
2021-01-17,Hang Seng,Hong Kong,38284.31,38320.04,37624.23,37904.69,2875436,-0.99
2021-01-17,DAX,Germany,10430.76,10513.44,9758.33,9966.39,18872049,-4.45
2021-01-17,CAC 40,France,32540.95,32805.56,32293.72,32310.21,15846056,-0.71
2021-01-17,SSE Composite,China,34225.3,34579.28,34128.03,34500.16,45307958,0.8
2021-01-17,KSE 100,Pakistan,26264.54,26411.36,25785.59,25825.75,32089287,-1.67
2021-01-18,S&P 500,USA,21169.08,21280.19,20916.88,21241.22,25522880,0.34
2021-01-18,NASDAQ Composite,USA,27327.14,27806.92,27106.03,27593.91,47685634,0.98
2021-01-18,Dow Jones,USA,26132.79,26318.2,25831.96,26004.59,16534822,-0.49
2021-01-18,FTSE 100,UK,35686.84,36145.22,35389.51,35903.55,42901312,0.61
2021-01-18,Nikkei 225,Japan,11279.41,11699.81,11259.1,11540.37,39403471,2.31
2021-01-18,Hang Seng,Hong Kong,23231.47,23531.17,22954.19,23435.09,26415796,0.88
2021-01-18,DAX,Germany,3987.51,4522.46,3984.79,4448.75,12836320,11.57
2021-01-18,CAC 40,France,14999.85,15277.97,14747.12,15038.94,46548121,0.26
2021-01-18,SSE Composite,China,38179.56,38271.07,37779.54,37790.3,36485902,-1.02
2021-01-18,KSE 100,Pakistan,3513.07,3908.62,3453.49,3746.9,36532015,6.66
2021-01-19,S&P 500,USA,27603.47,27909.32,27589.97,27854.99,13095217,0.91
2021-01-19,NASDAQ Composite,USA,6799.27,7079.13,6577.71,7023.1,46536485,3.29
2021-01-19,Dow Jones,USA,7635.77,7732.02,7113.2,7140.13,15329194,-6.49
2021-01-19,FTSE 100,UK,12550.8,12927.22,12387.22,12921.72,39979699,2.96
2021-01-19,Nikkei 225,Japan,28167.65,28675.55,28110.81,28604.36,2445215,1.55
2021-01-19,Hang Seng,Hong Kong,33040.05,33306.47,32898.48,33185.75,47914171,0.44
2021-01-19,DAX,Germany,35175.94,35278.56,34668.93,34948.15,2661257,-0.65
2021-01-19,CAC 40,France,16537.73,16726.57,16380.88,16532.34,24487580,-0.03
2021-01-19,SSE Composite,China,30083.9,30346.75,29634.21,29791.95,8313589,-0.97
2021-01-19,KSE 100,Pakistan,35966.58,35995.41,35697.03,35771.31,31938297,-0.54
2021-01-20,S&P 500,USA,38327.16,38784.21,38191.25,38518.13,26837401,0.5
2021-01-20,NASDAQ Composite,USA,23565.34,23928.18,23365.46,23740.73,9053633,0.74
2021-01-20,Dow Jones,USA,10870.29,11464.97,10730.72,11179.87,35328503,2.85
2021-01-20,FTSE 100,UK,29744.01,30070.39,29479.52,29906.26,15871570,0.55
2021-01-20,Nikkei 225,Japan,3383.02,3929.77,3128.24,3727.57,33803411,10.18
2021-01-20,Hang Seng,Hong Kong,2199.36,2678.06,1956.47,2633.74,46998871,19.75
2021-01-20,DAX,Germany,5153.36,5716.37,5135.69,5492.83,28013570,6.59
2021-01-20,CAC 40,France,17595.73,17728.59,17484.57,17509.25,7015408,-0.49
2021-01-20,SSE Composite,China,8531.3,8807.51,8036.55,8251.3,12733775,-3.28
2021-01-20,KSE 100,Pakistan,8904.2,9266.65,8633.84,9071.73,12457788,1.88
2021-01-21,S&P 500,USA,28237.38,28452.28,27883.89,28154.13,17155687,-0.29
2021-01-21,NASDAQ Composite,USA,33992.52,34214.13,33975.56,34099.99,25905552,0.32
2021-01-21,Dow Jones,USA,15607.49,15757.11,15109.91,15390.27,40447675,-1.39
2021-01-21,FTSE 100,UK,33192.04,33308.37,33070.7,33142.64,8178559,-0.15
2021-01-21,Nikkei 225,Japan,32392.14,32989.49,32138.61,32873.14,18359491,1.48
2021-01-21,Hang Seng,Hong Kong,22334.53,22378.06,22049.27,22367.41,42878872,0.15
2021-01-21,DAX,Germany,13246.73,13306.89,13025.87,13239.2,22726243,-0.06
2021-01-21,CAC 40,France,2627.27,2814.1,2473.34,2506.89,4555495,-4.58
2021-01-21,SSE Composite,China,30270.08,30279.56,29707.59,29963.28,19083375,-1.01
2021-01-21,KSE 100,Pakistan,36630.71,36872.75,36482.46,36591.41,24375109,-0.11
2021-01-22,S&P 500,USA,33162.59,33337.37,32549.11,32741.11,4682027,-1.27
2021-01-22,NASDAQ Composite,USA,24727.91,24782.4,24387.34,24593.33,46419217,-0.54
2021-01-22,Dow Jones,USA,24825.82,25312.21,24589.41,25136.44,18418734,1.25
2021-01-22,FTSE 100,UK,10268.65,10313.24,10191.89,10204.47,3443647,-0.63
2021-01-22,Nikkei 225,Japan,35432.53,35701.3,35057.76,35160.23,22671013,-0.77
2021-01-22,Hang Seng,Hong Kong,29343.49,29359.38,29036.1,29148.18,12663415,-0.67
2021-01-22,DAX,Germany,28699.89,28741.14,28513.74,28519.02,36188183,-0.63
2021-01-22,CAC 40,France,35988.09,36038.02,35824.97,35920.65,45204919,-0.19
2021-01-22,SSE Composite,China,5112.5,5376.32,4454.03,4664.3,1831653,-8.77
2021-01-22,KSE 100,Pakistan,27163.45,27638.73,26928.48,27395.19,45273233,0.85
2021-01-23,S&P 500,USA,25994.02,26747.79,25880.68,26457.8,4145523,1.78
2021-01-23,NASDAQ Composite,USA,28048.94,28527.29,28024.23,28473.68,29050645,1.51
2021-01-23,Dow Jones,USA,17756.62,18313.06,17537.04,18074.73,8752485,1.79
2021-01-23,FTSE 100,UK,32062.32,32499.57,31941.81,32481.74,18096078,1.31
2021-01-23,Nikkei 225,Japan,12157.42,12177.13,11543.67,11770.35,35473851,-3.18
2021-01-23,Hang Seng,Hong Kong,18122.69,18261.99,17700.81,17750.13,26545471,-2.06
2021-01-23,DAX,Germany,38972.29,39162.0,38812.57,38941.86,8753653,-0.08
2021-01-23,CAC 40,France,18516.09,19093.51,18219.03,18906.73,30505636,2.11
2021-01-23,SSE Composite,China,14842.01,15087.7,14425.59,14534.52,30295842,-2.07
2021-01-23,KSE 100,Pakistan,22463.12,22834.05,22407.95,22749.25,31243785,1.27
2021-01-24,S&P 500,USA,32182.74,32232.82,31904.42,31910.3,41105413,-0.85
2021-01-24,NASDAQ Composite,USA,3034.13,3244.66,2523.0,2633.43,38481151,-13.21
2021-01-24,Dow Jones,USA,33437.12,33841.4,33291.24,33789.75,22737884,1.05
2021-01-24,FTSE 100,UK,31185.24,31538.37,31127.48,31469.92,29822685,0.91
2021-01-24,Nikkei 225,Japan,1994.16,2263.37,1974.24,2184.18,44433792,9.53
2021-01-24,Hang Seng,Hong Kong,35359.38,35657.74,35080.27,35212.98,1419870,-0.41
2021-01-24,DAX,Germany,1805.81,1892.96,1204.81,1402.72,21465842,-22.32
2021-01-24,CAC 40,France,14053.29,14113.68,13483.74,13617.78,14206491,-3.1
2021-01-24,SSE Composite,China,3621.92,3932.27,3372.6,3793.25,23079729,4.73
2021-01-24,KSE 100,Pakistan,34635.09,34764.06,34398.68,34614.5,10314502,-0.06
2021-01-25,S&P 500,USA,39733.67,39786.46,39517.19,39658.78,4564780,-0.19
2021-01-25,NASDAQ Composite,USA,31725.49,32038.13,31698.59,31883.85,10056135,0.5
2021-01-25,Dow Jones,USA,7067.05,7220.78,6507.58,6739.44,2414466,-4.64
2021-01-25,FTSE 100,UK,27716.76,27933.01,27612.92,27888.3,24161825,0.62
2021-01-25,Nikkei 225,Japan,29059.6,29591.42,29033.29,29512.18,30292026,1.56
2021-01-25,Hang Seng,Hong Kong,9059.78,9180.98,8403.35,8649.6,3254485,-4.53
2021-01-25,DAX,Germany,9680.81,9846.83,9181.08,9220.92,35051934,-4.75
2021-01-25,CAC 40,France,20897.5,21325.78,20696.92,21301.23,31748250,1.93
2021-01-25,SSE Composite,China,25566.43,25861.53,25406.93,25617.97,39081754,0.2
2021-01-25,KSE 100,Pakistan,34942.78,35139.15,34711.25,34862.47,37951833,-0.23
2021-01-26,S&P 500,USA,21075.04,21403.67,20940.6,21314.14,45342663,1.13
2021-01-26,NASDAQ Composite,USA,17262.56,17645.34,17067.5,17526.84,38003220,1.53
2021-01-26,Dow Jones,USA,28102.14,28173.29,27554.67,27762.41,16874924,-1.21
2021-01-26,FTSE 100,UK,10322.4,10414.54,9899.97,10079.37,31559969,-2.35
2021-01-26,Nikkei 225,Japan,5065.48,5478.08,4915.21,5244.35,20145712,3.53
2021-01-26,Hang Seng,Hong Kong,30027.89,30327.8,29846.99,29936.37,41795126,-0.3
2021-01-26,DAX,Germany,9115.4,9278.61,8815.69,8999.59,9508394,-1.27
2021-01-26,CAC 40,France,37301.5,37310.58,36830.81,36920.98,2930410,-1.02
2021-01-26,SSE Composite,China,38299.63,38379.92,37799.41,38066.1,29352684,-0.61
2021-01-26,KSE 100,Pakistan,14162.72,14368.82,13928.95,14122.74,43283532,-0.28
2021-01-27,S&P 500,USA,20651.99,20690.41,20304.09,20307.74,23500516,-1.67
2021-01-27,NASDAQ Composite,USA,20322.62,20917.98,20310.72,20735.37,19386596,2.03
2021-01-27,Dow Jones,USA,37726.1,37826.28,37294.15,37546.1,31626391,-0.48
2021-01-27,FTSE 100,UK,23570.0,23746.33,23427.91,23705.74,39467970,0.58
2021-01-27,Nikkei 225,Japan,39572.53,40080.18,39373.82,39903.49,36222500,0.84
2021-01-27,Hang Seng,Hong Kong,1449.32,1496.16,1251.6,1466.32,13985977,1.17
2021-01-27,DAX,Germany,15755.79,16175.18,15751.84,16017.83,8999780,1.66
2021-01-27,CAC 40,France,20472.05,20748.51,20123.08,20284.05,38252463,-0.92
2021-01-27,SSE Composite,China,18852.23,19033.21,18354.33,18466.96,41473459,-2.04
2021-01-27,KSE 100,Pakistan,27819.54,28001.05,27623.31,27888.67,32420894,0.25
2021-01-28,S&P 500,USA,39457.84,39563.9,39442.65,39547.29,36016802,0.23
2021-01-28,NASDAQ Composite,USA,12982.45,13007.16,12597.31,12854.4,24633754,-0.99
2021-01-28,Dow Jones,USA,38048.48,38792.25,37775.61,38532.31,13377205,1.27
2021-01-28,FTSE 100,UK,7660.54,7889.72,7159.44,7371.45,29832620,-3.77
2021-01-28,Nikkei 225,Japan,24298.56,24551.23,24180.32,24485.14,21415772,0.77
2021-01-28,Hang Seng,Hong Kong,17936.13,18154.1,17429.44,17530.52,3123361,-2.26
2021-01-28,DAX,Germany,7383.92,7575.86,7353.83,7423.44,17998735,0.54
2021-01-28,CAC 40,France,15414.57,15657.14,15181.17,15521.32,16390293,0.69
2021-01-28,SSE Composite,China,30829.62,31031.74,30238.38,30513.04,11871882,-1.03
2021-01-28,KSE 100,Pakistan,36116.05,36216.52,35847.1,36121.47,4381281,0.02
2021-01-29,S&P 500,USA,7129.35,7387.47,7110.62,7188.36,6774612,0.83
2021-01-29,NASDAQ Composite,USA,8220.49,8418.9,7805.23,7945.86,28655865,-3.34
2021-01-29,Dow Jones,USA,5998.04,6488.9,5957.43,6303.78,14372911,5.1
2021-01-29,FTSE 100,UK,32605.99,32706.94,32494.15,32674.34,36731528,0.21
2021-01-29,Nikkei 225,Japan,30603.16,31213.04,30412.81,31032.83,21267512,1.4
2021-01-29,Hang Seng,Hong Kong,23081.45,23263.77,22670.59,22843.36,27742482,-1.03
2021-01-29,DAX,Germany,28407.03,29099.41,28168.81,28901.69,39374657,1.74
2021-01-29,CAC 40,France,32606.67,32644.68,32372.64,32406.64,35358923,-0.61
2021-01-29,SSE Composite,China,35408.51,35561.02,34862.33,35056.42,6254709,-0.99
2021-01-29,KSE 100,Pakistan,21512.33,21632.13,20877.5,21077.37,23866887,-2.02
2021-01-30,S&P 500,USA,17600.48,17845.69,17077.45,17300.71,2412547,-1.7
2021-01-30,NASDAQ Composite,USA,25476.66,25910.98,25314.81,25746.52,44419228,1.06
2021-01-30,Dow Jones,USA,27186.58,27336.63,26683.61,26923.77,19086321,-0.97
2021-01-30,FTSE 100,UK,36354.69,36789.2,36139.5,36676.61,21029429,0.89
2021-01-30,Nikkei 225,Japan,6825.8,7048.58,6473.29,6727.67,30971573,-1.44
2021-01-30,Hang Seng,Hong Kong,18968.95,19518.45,18698.21,19424.43,44414702,2.4
2021-01-30,DAX,Germany,32786.06,32863.36,32773.68,32861.97,48495465,0.23
2021-01-30,CAC 40,France,9621.57,9720.87,9363.47,9577.25,48934390,-0.46
2021-01-30,SSE Composite,China,33907.86,34522.03,33823.36,34226.13,13134801,0.94
2021-01-30,KSE 100,Pakistan,31416.72,32029.43,31231.96,31879.87,29996577,1.47
2021-01-31,S&P 500,USA,11603.49,12241.61,11589.34,12041.9,47117348,3.78
2021-01-31,NASDAQ Composite,USA,2956.58,3594.17,2804.68,3338.55,26030445,12.92
2021-01-31,Dow Jones,USA,14673.19,15251.58,14593.54,15084.58,17884792,2.8
2021-01-31,FTSE 100,UK,27585.58,28253.97,27392.43,28019.91,32943030,1.57
2021-01-31,Nikkei 225,Japan,30832.63,31083.58,30581.78,30839.2,5774787,0.02
2021-01-31,Hang Seng,Hong Kong,30543.93,30848.3,30498.94,30696.19,7742620,0.5
2021-01-31,DAX,Germany,25444.01,25546.87,25360.64,25537.58,9837528,0.37
2021-01-31,CAC 40,France,27997.96,28038.53,27862.82,27957.26,33612132,-0.15
2021-01-31,SSE Composite,China,34094.49,34286.96,33874.61,33889.96,11342135,-0.6
2021-01-31,KSE 100,Pakistan,29047.41,29440.36,28990.73,29215.92,6756635,0.58
2021-02-01,S&P 500,USA,39790.54,40011.39,39425.14,39589.48,16361355,-0.51
2021-02-01,NASDAQ Composite,USA,4494.68,4729.23,4126.83,4210.53,16794678,-6.32
2021-02-01,Dow Jones,USA,14029.08,14106.6,13836.27,14075.88,34136196,0.33
2021-02-01,FTSE 100,UK,18741.75,18860.43,18074.56,18250.75,32974794,-2.62
2021-02-01,Nikkei 225,Japan,36994.18,37175.55,36580.75,36701.91,37924671,-0.79
2021-02-01,Hang Seng,Hong Kong,19101.53,19362.65,18817.03,19334.5,6283711,1.22
2021-02-01,DAX,Germany,12949.93,13156.74,12804.61,13143.32,7848952,1.49
2021-02-01,CAC 40,France,38422.58,38688.45,38358.94,38655.27,30320165,0.61
2021-02-01,SSE Composite,China,15189.26,15443.85,14692.7,14789.69,8800989,-2.63
2021-02-01,KSE 100,Pakistan,28846.11,29011.35,28452.57,28640.8,10290748,-0.71
2021-02-02,S&P 500,USA,33259.97,33848.02,33018.94,33592.84,16927783,1.0
2021-02-02,NASDAQ Composite,USA,15965.88,16489.6,15956.97,16215.63,38173159,1.56
2021-02-02,Dow Jones,USA,20786.4,20993.89,20327.47,20428.25,46779189,-1.72
2021-02-02,FTSE 100,UK,28722.26,29007.14,28592.15,28954.02,48084882,0.81
2021-02-02,Nikkei 225,Japan,33727.74,34166.53,33439.4,33986.9,18587679,0.77
2021-02-02,Hang Seng,Hong Kong,33873.79,33909.33,33864.89,33898.54,39042415,0.07
2021-02-02,DAX,Germany,13791.28,13913.04,13558.22,13863.95,6775469,0.53
2021-02-02,CAC 40,France,14587.13,15215.04,14331.58,15078.4,26053317,3.37
