Building_block_id,tRESP_GSP_area,Pathway,Year,Value,Unit,DNO_licence_area
Gen_BB002,_E@NECE_1,tRESP - HT,2041,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2042,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2043,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2044,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2045,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2046,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2047,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2048,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2049,0.0,MW,NGED West Midlands
Gen_BB002,_E@NECE_1,tRESP - HT,2050,0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2035,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2036,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2037,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2038,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2039,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2040,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2041,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2042,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2043,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2044,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2045,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2046,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2047,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2048,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2049,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OCKH_1,tRESP - HT,2050,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2035,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2036,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2037,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2038,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2039,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2040,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2041,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2042,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2043,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2044,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2045,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2046,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2047,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2048,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2049,-0.0,MW,NGED West Midlands
Gen_BB002,_E@OLDB_1,tRESP - HT,2050,-0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2035,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2036,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2037,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2038,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2039,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2040,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2041,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2042,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2043,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2044,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2045,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2046,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2047,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2048,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2049,0.0,MW,NGED West Midlands
Gen_BB002,_E@PENN_1,tRESP - HT,2050,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2035,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2036,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2037,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2038,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2039,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2040,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2041,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2042,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2043,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2044,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2045,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2046,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2047,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2048,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2049,0.0,MW,NGED West Midlands
Gen_BB002,_E@RUGEB1,tRESP - HT,2050,0.0,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2035,0.394,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2036,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2037,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2038,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2039,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2040,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2041,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2042,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2043,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2044,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2045,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2046,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2047,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2048,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2049,0.004,MW,NGED West Midlands
Gen_BB002,_E@WALH_1,tRESP - HT,2050,0.004,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2035,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2036,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2037,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2038,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2039,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2040,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2041,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2042,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2043,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2044,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2045,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2046,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2047,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2048,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2049,0.0,MW,NGED West Midlands
Gen_BB002,_E@WIEN_1,tRESP - HT,2050,0.0,MW,NGED West Midlands
Gen_BB002,_F@BLYTB1,tRESP - HT,2035,0.048,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTB1,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2035,0.068,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@BLYTH132,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2035,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@FOUR_1,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2035,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@HARK_1|RRIG,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2035,0.131,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@HARM_6,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2035,0.22,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@HAWP_6,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2035,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@KNAR,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2035,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@LACK_6,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2035,0.378,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@NORT_1,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2035,0.188,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@OFFE_3,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2035,0.504,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@OSBA_1,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2035,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@POPP_3,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2035,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2036,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2037,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2038,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2039,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2040,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2041,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2042,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2043,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2044,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2045,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2046,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2047,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2048,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2049,0.0,MW,NPg Northeast
Gen_BB002,_F@SALH_1,tRESP - HT,2050,0.0,MW,NPg Northeast
Gen_BB002,_F@SPEN_1,tRESP - HT,2035,0.056,MW,NPg Northeast
Gen_BB002,_F@SPEN_1,tRESP - HT,2036,0.0,MW,NPg Northeast
