return_id,order_id,customer_id,return_date,product_id,return_reason,refund_amount_ngn,refund_method,processing_time_days,return_status,restocking_fee_ngn
RET0022431,ORD6828284,CUST552485,2024-07-29,PRD16991,wrong_item_delivered,100057.8,store_credit,13,approved,837.35
RET0022432,ORD1860691,CUST475788,2024-06-13,PRD23111,wrong_item_delivered,18743.92,store_credit,12,approved,0.0
RET0022433,ORD6784317,CUST485065,2024-08-04,PRD96949,not_as_described,96852.68,original_payment,13,approved,1117.02
RET0022434,ORD3614085,CUST273762,2024-05-19,PRD83116,wrong_item_delivered,149062.64,original_payment,7,approved,0.0
RET0022435,ORD1686426,CUST261143,2024-01-25,PRD45456,better_price_elsewhere,111009.43,original_payment,3,approved,0.0
RET0022436,ORD1862372,CUST456696,2024-08-04,PRD12850,poor_quality,97668.91,store_credit,14,approved,0.0
RET0022437,ORD7761943,CUST455918,2024-09-07,PRD16969,wrong_item_delivered,54334.08,store_credit,1,approved,0.0
RET0022438,ORD9962326,CUST724648,2024-05-31,PRD47655,wrong_size,89022.49,original_payment,8,approved,0.0
RET0022439,ORD7542379,CUST114006,2024-01-15,PRD77237,better_price_elsewhere,96130.53,original_payment,5,approved,0.0
RET0022440,ORD6809797,CUST148053,2024-01-24,PRD59979,not_as_described,94828.87,store_credit,11,pending,0.0
RET0022441,ORD7277298,CUST804962,2024-08-21,PRD56650,not_as_described,60544.71,store_credit,12,approved,0.0
RET0022442,ORD1132063,CUST449494,2024-10-05,PRD18671,wrong_size,58135.84,store_credit,14,approved,0.0
RET0022443,ORD2176142,CUST149154,2024-08-07,PRD12874,duplicate_order,11769.77,original_payment,12,approved,0.0
RET0022444,ORD1657272,CUST708938,2024-04-24,PRD73084,damaged_product,154743.94,original_payment,7,pending,0.0
RET0022445,ORD5853829,CUST848702,2024-10-06,PRD23606,poor_quality,100593.38,original_payment,5,pending,2297.38
RET0022446,ORD1204707,CUST290433,2024-08-03,PRD83173,damaged_product,24517.74,original_payment,1,approved,0.0
RET0022447,ORD6157080,CUST965472,2024-08-27,PRD66663,duplicate_order,123620.36,original_payment,1,approved,0.0
RET0022448,ORD7826587,CUST298158,2024-04-29,PRD69776,duplicate_order,27564.74,bank_transfer,12,approved,0.0
RET0022449,ORD2039229,CUST805755,2024-02-24,PRD24553,damaged_product,168363.71,bank_transfer,6,approved,0.0
RET0022450,ORD5433959,CUST390765,2024-07-08,PRD40257,not_as_described,50493.23,bank_transfer,14,approved,0.0
RET0022451,ORD3719276,CUST802372,2024-02-04,PRD46809,wrong_item_delivered,58065.72,original_payment,2,approved,0.0
RET0022452,ORD9835218,CUST528106,2024-03-03,PRD98530,wrong_item_delivered,191833.98,original_payment,2,approved,0.0
RET0022453,ORD1914711,CUST640705,2024-04-06,PRD47698,changed_mind,184184.09,bank_transfer,12,approved,0.0
RET0022454,ORD3906726,CUST309767,2024-01-28,PRD47772,defective_product,101703.29,original_payment,10,approved,0.0
RET0022455,ORD2009729,CUST710574,2024-07-07,PRD90836,duplicate_order,23593.63,bank_transfer,2,approved,0.0
RET0022456,ORD6342673,CUST225333,2024-03-23,PRD65680,duplicate_order,74088.03,original_payment,10,approved,0.0
RET0022457,ORD3188536,CUST554030,2024-02-01,PRD93561,defective_product,79242.29,original_payment,6,approved,0.0
RET0022458,ORD4173879,CUST810321,2024-04-19,PRD94298,poor_quality,108613.15,original_payment,3,approved,0.0
RET0022459,ORD7335845,CUST861711,2024-10-20,PRD28236,late_delivery,25635.44,store_credit,14,approved,0.0
RET0022460,ORD5000919,CUST518018,2024-07-06,PRD37195,not_as_described,58341.13,original_payment,12,approved,0.0
RET0022461,ORD4742344,CUST818177,2024-10-03,PRD26733,better_price_elsewhere,88066.5,store_credit,1,pending,0.0
RET0022462,ORD5955427,CUST158772,2024-10-24,PRD75084,defective_product,42465.2,original_payment,3,approved,0.0
RET0022463,ORD5196796,CUST836285,2024-02-01,PRD68818,better_price_elsewhere,166860.28,bank_transfer,1,approved,0.0
RET0022464,ORD3136423,CUST241354,2024-05-09,PRD66627,poor_quality,71562.97,store_credit,6,approved,0.0
RET0022465,ORD3409586,CUST128809,2024-02-24,PRD25482,late_delivery,92607.46,original_payment,4,approved,0.0
RET0022466,ORD3602689,CUST542058,2024-10-14,PRD44445,not_as_described,98313.6,store_credit,9,pending,0.0
RET0022467,ORD4437513,CUST574125,2024-10-11,PRD28194,duplicate_order,119002.49,store_credit,14,approved,2847.59
RET0022468,ORD6850456,CUST212582,2024-10-02,PRD39224,wrong_item_delivered,34635.96,original_payment,3,approved,3273.94
RET0022469,ORD5784418,CUST944302,2024-08-28,PRD47515,wrong_item_delivered,38108.08,original_payment,8,approved,0.0
RET0022470,ORD7216724,CUST272413,2024-03-08,PRD35926,better_price_elsewhere,102455.2,store_credit,1,approved,0.0
RET0022471,ORD9131182,CUST851628,2024-06-23,PRD24812,late_delivery,90060.79,original_payment,11,approved,3164.04
RET0022472,ORD1040892,CUST636502,2024-02-01,PRD15156,damaged_product,121398.76,original_payment,11,pending,0.0
RET0022473,ORD2937269,CUST629661,2024-04-05,PRD42621,wrong_item_delivered,119708.47,bank_transfer,5,approved,1799.33
RET0022474,ORD8770662,CUST681070,2024-05-16,PRD52334,wrong_size,58796.02,original_payment,13,approved,222.45
RET0022475,ORD3146629,CUST597877,2024-10-21,PRD56750,wrong_item_delivered,79283.86,original_payment,8,approved,0.0
RET0022476,ORD6864138,CUST835131,2024-08-18,PRD30920,better_price_elsewhere,64965.39,original_payment,9,approved,3818.75
RET0022477,ORD5954845,CUST636530,2024-01-11,PRD92758,poor_quality,146473.63,store_credit,13,approved,0.0
RET0022478,ORD6295061,CUST313334,2024-07-18,PRD50782,damaged_product,41280.17,store_credit,1,pending,0.0
RET0022479,ORD1333282,CUST390428,2024-04-23,PRD61720,damaged_product,102612.86,store_credit,2,approved,0.0
RET0022480,ORD3412563,CUST306525,2024-03-11,PRD14234,late_delivery,130573.06,original_payment,13,approved,0.0
RET0022481,ORD4147907,CUST977315,2024-06-12,PRD42101,wrong_size,103057.33,original_payment,8,approved,3660.24
RET0022482,ORD1600047,CUST211948,2024-07-07,PRD89777,changed_mind,119998.0,original_payment,7,approved,0.0
RET0022483,ORD7531512,CUST265240,2024-09-22,PRD46239,damaged_product,5742.83,original_payment,8,rejected,0.0
RET0022484,ORD2574107,CUST241146,2024-03-31,PRD51904,duplicate_order,102813.15,original_payment,6,pending,0.0
RET0022485,ORD7036840,CUST834961,2024-08-31,PRD11121,not_as_described,185749.09,original_payment,12,approved,0.0
RET0022486,ORD4978810,CUST909781,2024-08-19,PRD17304,damaged_product,139656.66,original_payment,10,approved,2561.64
RET0022487,ORD9163828,CUST941875,2024-05-28,PRD12690,defective_product,68897.85,original_payment,13,approved,4677.41
RET0022488,ORD4243736,CUST298185,2024-08-06,PRD22232,duplicate_order,62494.96,bank_transfer,12,approved,0.0
RET0022489,ORD3050888,CUST523854,2024-03-21,PRD30296,changed_mind,167063.2,original_payment,14,approved,0.0
RET0022490,ORD8750739,CUST686589,2024-04-24,PRD75088,damaged_product,153277.5,original_payment,10,pending,0.0
RET0022491,ORD1432892,CUST264483,2024-05-17,PRD70466,damaged_product,142937.74,original_payment,5,pending,0.0
RET0022492,ORD2710390,CUST623416,2024-10-14,PRD53668,wrong_size,123542.9,store_credit,4,approved,0.0
RET0022493,ORD3048550,CUST120391,2024-07-18,PRD20933,poor_quality,45148.19,original_payment,1,approved,3517.0
RET0022494,ORD7275806,CUST677618,2024-04-14,PRD95499,damaged_product,71077.65,bank_transfer,6,approved,0.0
RET0022495,ORD4377854,CUST927207,2024-08-12,PRD11740,changed_mind,56898.52,bank_transfer,5,approved,0.0
RET0022496,ORD5230754,CUST882848,2024-06-16,PRD53685,damaged_product,31175.38,bank_transfer,1,pending,934.45
RET0022497,ORD5019561,CUST635110,2024-02-15,PRD40555,late_delivery,68921.74,original_payment,12,approved,792.69
RET0022498,ORD1003962,CUST803583,2024-08-04,PRD37863,defective_product,140611.06,store_credit,7,approved,0.0
RET0022499,ORD3883591,CUST602656,2024-07-21,PRD32989,changed_mind,192025.46,original_payment,11,approved,0.0
RET0022500,ORD9888116,CUST420419,2024-09-01,PRD55052,not_as_described,171481.26,store_credit,7,approved,0.0
RET0022501,ORD5242328,CUST524089,2024-09-18,PRD83559,wrong_size,36426.72,original_payment,10,approved,0.0
RET0022502,ORD6099798,CUST902648,2024-07-05,PRD45905,not_as_described,23047.81,original_payment,7,approved,0.0
RET0022503,ORD5640140,CUST420116,2024-10-19,PRD15055,defective_product,83676.65,bank_transfer,3,pending,0.0
RET0022504,ORD7420794,CUST664248,2024-08-04,PRD21783,defective_product,87522.06,bank_transfer,2,approved,0.0
RET0022505,ORD2096516,CUST237875,2024-08-13,PRD13931,better_price_elsewhere,93927.79,bank_transfer,7,approved,0.0
RET0022506,ORD8270881,CUST326668,2024-03-22,PRD75623,duplicate_order,148865.64,bank_transfer,8,approved,0.0
RET0022507,ORD2335663,CUST773649,2024-08-28,PRD82866,wrong_size,69949.25,original_payment,2,approved,0.0
RET0022508,ORD4460269,CUST777702,2024-06-19,PRD28919,not_as_described,162067.44,store_credit,4,approved,0.0
RET0022509,ORD4382728,CUST810946,2024-03-16,PRD50666,damaged_product,108934.76,store_credit,8,approved,0.0
RET0022510,ORD4797734,CUST491247,2024-10-26,PRD53416,better_price_elsewhere,174110.79,original_payment,8,rejected,353.49
RET0022511,ORD5938277,CUST992523,2024-02-05,PRD91680,better_price_elsewhere,66393.45,original_payment,4,approved,67.02
RET0022512,ORD7333373,CUST460964,2024-03-13,PRD38867,changed_mind,169499.05,original_payment,2,approved,0.0
RET0022513,ORD4391706,CUST785824,2024-05-16,PRD72676,changed_mind,163375.29,original_payment,9,pending,0.0
RET0022514,ORD9959645,CUST537261,2024-02-01,PRD60948,damaged_product,34040.05,original_payment,8,approved,0.0
RET0022515,ORD5816807,CUST652334,2024-10-25,PRD45150,poor_quality,183783.8,bank_transfer,8,approved,0.0
RET0022516,ORD2319026,CUST693706,2024-04-25,PRD32096,duplicate_order,32553.38,original_payment,9,approved,0.0
RET0022517,ORD4113979,CUST436442,2024-04-26,PRD82849,late_delivery,138760.71,original_payment,9,pending,0.0
RET0022518,ORD3495565,CUST440553,2024-06-17,PRD21916,duplicate_order,181225.39,bank_transfer,6,approved,0.0
RET0022519,ORD8891597,CUST877136,2024-03-05,PRD65132,better_price_elsewhere,46731.01,store_credit,2,approved,0.0
RET0022520,ORD8692283,CUST341621,2024-02-02,PRD49214,wrong_item_delivered,5245.72,bank_transfer,8,pending,0.0
RET0022521,ORD1312880,CUST831207,2024-02-20,PRD41933,wrong_size,181882.52,original_payment,3,approved,0.0
RET0022522,ORD2866381,CUST165235,2024-07-29,PRD92180,changed_mind,152423.83,store_credit,1,approved,0.0
RET0022523,ORD3966095,CUST629035,2024-10-13,PRD92007,poor_quality,164739.9,store_credit,10,approved,0.0
RET0022524,ORD9797392,CUST684064,2024-08-31,PRD14331,poor_quality,39815.79,store_credit,9,pending,0.0
RET0022525,ORD4818420,CUST730104,2024-04-05,PRD64728,changed_mind,90202.43,original_payment,6,approved,0.0
RET0022526,ORD3337386,CUST977567,2024-08-27,PRD62833,damaged_product,96886.73,store_credit,2,approved,3532.22
RET0022527,ORD7225053,CUST894665,2024-06-09,PRD33613,wrong_size,101742.83,store_credit,1,rejected,0.0
RET0022528,ORD8668948,CUST170116,2024-01-22,PRD38782,changed_mind,167537.88,original_payment,1,approved,0.0
RET0022529,ORD3339222,CUST508671,2024-10-16,PRD15102,changed_mind,101196.62,original_payment,11,approved,0.0
RET0022530,ORD4366463,CUST591263,2024-02-12,PRD57759,duplicate_order,151436.3,store_credit,14,pending,0.0
RET0022531,ORD5702681,CUST968092,2024-05-17,PRD20082,wrong_size,65240.13,store_credit,6,approved,0.0
RET0022532,ORD1097357,CUST391033,2024-05-30,PRD48302,not_as_described,40915.36,original_payment,2,pending,0.0
RET0022533,ORD7189681,CUST219234,2024-01-09,PRD13493,better_price_elsewhere,114645.71,original_payment,11,approved,3448.57
RET0022534,ORD1494799,CUST891201,2024-03-07,PRD37582,wrong_item_delivered,69340.74,store_credit,1,rejected,0.0
RET0022535,ORD3364825,CUST715380,2024-05-19,PRD13192,better_price_elsewhere,22973.28,original_payment,10,approved,1278.99
RET0022536,ORD3572368,CUST524743,2024-01-21,PRD27325,damaged_product,30659.32,original_payment,8,approved,0.0
RET0022537,ORD7364057,CUST250908,2024-02-25,PRD80778,damaged_product,85550.88,store_credit,2,pending,0.0
RET0022538,ORD9066586,CUST613841,2024-06-16,PRD42380,late_delivery,107146.71,store_credit,14,approved,0.0
RET0022539,ORD4332565,CUST123962,2024-02-26,PRD87399,better_price_elsewhere,199256.63,store_credit,8,approved,4289.57
RET0022540,ORD7474468,CUST577729,2024-09-01,PRD63641,changed_mind,136359.53,original_payment,5,rejected,0.0
RET0022541,ORD8722671,CUST802264,2024-10-05,PRD31485,wrong_item_delivered,96944.79,store_credit,11,approved,0.0
RET0022542,ORD4604875,CUST563391,2024-05-09,PRD37896,duplicate_order,165817.88,store_credit,5,approved,0.0
RET0022543,ORD2371684,CUST699812,2024-05-20,PRD92112,duplicate_order,184937.1,original_payment,9,approved,0.0
RET0022544,ORD3022415,CUST627334,2024-06-23,PRD43010,poor_quality,139110.57,store_credit,1,pending,0.0
RET0022545,ORD2532746,CUST898722,2024-05-13,PRD33475,damaged_product,160182.83,original_payment,11,pending,4667.89
RET0022546,ORD2664225,CUST612832,2024-02-22,PRD44915,poor_quality,79246.14,original_payment,10,approved,0.0
RET0022547,ORD5565381,CUST784979,2024-04-02,PRD54917,wrong_item_delivered,198202.12,store_credit,14,approved,0.0
RET0022548,ORD3006504,CUST174908,2024-05-13,PRD94648,poor_quality,98708.35,original_payment,9,pending,2458.43
RET0022549,ORD7043090,CUST867495,2024-07-28,PRD85593,wrong_item_delivered,167251.09,original_payment,1,pending,0.0
RET0022550,ORD4584315,CUST202375,2024-03-03,PRD14826,wrong_item_delivered,30711.87,original_payment,13,approved,0.0
RET0022551,ORD4116836,CUST263117,2024-06-22,PRD95580,wrong_size,182678.71,bank_transfer,13,approved,0.0
RET0022552,ORD7134988,CUST346545,2024-09-30,PRD38834,late_delivery,31921.46,store_credit,5,approved,0.0
RET0022553,ORD8701887,CUST703712,2024-02-05,PRD90201,not_as_described,45998.69,original_payment,1,pending,0.0
RET0022554,ORD2049751,CUST296245,2024-03-23,PRD85618,duplicate_order,92920.03,store_credit,10,approved,0.0
RET0022555,ORD1654933,CUST107188,2024-03-31,PRD49024,damaged_product,19843.74,original_payment,3,approved,0.0
RET0022556,ORD5060086,CUST297167,2024-01-27,PRD61641,duplicate_order,46040.11,store_credit,2,approved,0.0
RET0022557,ORD6715690,CUST953201,2024-04-07,PRD40274,wrong_item_delivered,62883.51,original_payment,4,approved,2740.85
RET0022558,ORD8447354,CUST571079,2024-07-27,PRD24895,defective_product,133299.26,store_credit,9,approved,0.0
RET0022559,ORD5338207,CUST928783,2024-04-12,PRD34801,duplicate_order,76929.62,original_payment,3,approved,0.0
RET0022560,ORD5307913,CUST781577,2024-09-10,PRD85790,poor_quality,167923.25,original_payment,2,approved,0.0
RET0022561,ORD4475361,CUST626952,2024-02-22,PRD82113,changed_mind,7904.59,original_payment,13,rejected,0.0
RET0022562,ORD6195848,CUST343857,2024-09-05,PRD57000,changed_mind,110422.3,original_payment,12,approved,0.0
RET0022563,ORD3696078,CUST823528,2024-09-29,PRD92652,duplicate_order,119798.85,bank_transfer,6,approved,0.0
RET0022564,ORD7450199,CUST350713,2024-10-07,PRD85803,poor_quality,59341.93,store_credit,2,approved,0.0
RET0022565,ORD1812140,CUST413321,2024-02-08,PRD92215,defective_product,89221.86,original_payment,6,approved,2914.05
RET0022566,ORD2238001,CUST461511,2024-06-08,PRD11366,late_delivery,72378.6,original_payment,5,approved,1141.9
RET0022567,ORD7860584,CUST227150,2024-03-23,PRD38156,duplicate_order,14863.23,original_payment,8,approved,0.0
RET0022568,ORD7312714,CUST563608,2024-07-25,PRD19734,not_as_described,198306.38,bank_transfer,7,approved,1903.01
RET0022569,ORD7751042,CUST998218,2024-07-18,PRD62021,wrong_size,97990.11,store_credit,11,approved,1726.47
RET0022570,ORD9270632,CUST835884,2024-09-26,PRD55000,damaged_product,118638.37,original_payment,8,rejected,0.0
RET0022571,ORD6319735,CUST344474,2024-04-12,PRD88155,late_delivery,70671.65,store_credit,7,approved,0.0
RET0022572,ORD2446553,CUST447777,2024-04-27,PRD82401,wrong_size,137960.91,bank_transfer,10,approved,0.0
RET0022573,ORD2295589,CUST405548,2024-03-08,PRD28779,wrong_size,195357.11,original_payment,4,approved,0.0
RET0022574,ORD5863078,CUST921399,2024-08-25,PRD98924,late_delivery,135799.91,bank_transfer,3,approved,0.0
RET0022575,ORD2324497,CUST653196,2024-10-25,PRD47082,poor_quality,48963.36,bank_transfer,8,approved,0.0
RET0022576,ORD8622119,CUST920323,2024-02-05,PRD93600,wrong_size,157065.52,original_payment,9,approved,3526.54
RET0022577,ORD9257373,CUST487100,2024-05-01,PRD59337,not_as_described,24470.03,original_payment,10,approved,786.07
RET0022578,ORD8251221,CUST449819,2024-09-19,PRD30208,defective_product,123822.42,store_credit,4,approved,0.0
RET0022579,ORD9114705,CUST892323,2024-10-24,PRD53125,poor_quality,145863.48,store_credit,13,approved,0.0
RET0022580,ORD4033401,CUST713632,2024-05-05,PRD72684,damaged_product,94722.53,original_payment,10,approved,0.0
RET0022581,ORD6162991,CUST647648,2024-05-26,PRD18938,wrong_size,182406.28,store_credit,7,approved,0.0
RET0022582,ORD4994528,CUST565079,2024-02-10,PRD94021,better_price_elsewhere,53173.73,original_payment,10,approved,4860.93
RET0022583,ORD7400316,CUST997365,2024-04-28,PRD57838,damaged_product,65936.7,bank_transfer,6,approved,0.0
RET0022584,ORD2501593,CUST845897,2024-09-19,PRD87459,poor_quality,109545.32,bank_transfer,7,pending,1064.89
RET0022585,ORD7035751,CUST302113,2024-03-25,PRD46716,duplicate_order,58138.63,original_payment,14,approved,0.0
RET0022586,ORD9618509,CUST391527,2024-08-07,PRD20092,better_price_elsewhere,168246.74,original_payment,7,approved,0.0
RET0022587,ORD5980973,CUST147945,2024-05-13,PRD24406,defective_product,156021.04,original_payment,14,approved,1267.0
RET0022588,ORD5565819,CUST485018,2024-02-18,PRD91758,wrong_size,56047.91,original_payment,13,pending,0.0
RET0022589,ORD1124031,CUST242475,2024-02-23,PRD58131,duplicate_order,192711.55,original_payment,14,approved,1732.89
RET0022590,ORD4701176,CUST592448,2024-02-07,PRD80941,changed_mind,43330.58,store_credit,9,rejected,0.0
RET0022591,ORD4892922,CUST895867,2024-02-18,PRD51382,changed_mind,177083.28,store_credit,13,approved,0.0
RET0022592,ORD2842315,CUST458429,2024-07-16,PRD92414,changed_mind,167265.26,original_payment,10,approved,0.0
RET0022593,ORD7601752,CUST321653,2024-10-18,PRD64831,wrong_item_delivered,174891.4,bank_transfer,4,pending,0.0
RET0022594,ORD4427811,CUST181363,2024-09-30,PRD21342,damaged_product,43357.81,store_credit,4,approved,0.0
RET0022595,ORD8763572,CUST899237,2024-01-15,PRD50812,wrong_item_delivered,165144.68,bank_transfer,1,approved,0.0
RET0022596,ORD5357263,CUST588831,2024-08-04,PRD99766,poor_quality,191445.48,original_payment,7,pending,0.0
RET0022597,ORD1114789,CUST827460,2024-01-14,PRD40777,damaged_product,193201.34,store_credit,11,approved,2265.97
RET0022598,ORD2771906,CUST560188,2024-09-03,PRD18556,poor_quality,22559.39,original_payment,6,pending,0.0
RET0022599,ORD1039839,CUST961431,2024-02-27,PRD99733,poor_quality,172955.69,original_payment,11,rejected,0.0
RET0022600,ORD9000766,CUST690161,2024-04-20,PRD80551,changed_mind,26846.02,store_credit,1,approved,0.0
RET0022601,ORD9462507,CUST238448,2024-05-02,PRD55230,late_delivery,14005.56,original_payment,14,approved,0.0
RET0022602,ORD8354413,CUST491776,2024-07-29,PRD45430,late_delivery,84108.04,original_payment,5,approved,0.0
RET0022603,ORD1494523,CUST627772,2024-06-02,PRD62234,wrong_size,151888.93,store_credit,9,approved,2555.68
RET0022604,ORD1086155,CUST233660,2024-05-11,PRD79628,changed_mind,31569.66,original_payment,8,approved,0.0
RET0022605,ORD2701667,CUST356939,2024-06-26,PRD33612,changed_mind,87065.79,original_payment,3,approved,0.0
RET0022606,ORD2117375,CUST221492,2024-06-24,PRD75328,defective_product,124965.92,original_payment,6,approved,2771.63
RET0022607,ORD7924336,CUST975979,2024-03-25,PRD76109,wrong_size,107807.08,bank_transfer,2,approved,0.0
RET0022608,ORD9651644,CUST234186,2024-07-08,PRD99023,duplicate_order,38964.36,original_payment,7,rejected,0.0
RET0022609,ORD5628972,CUST881905,2024-08-14,PRD26030,wrong_item_delivered,143838.39,original_payment,9,approved,0.0
RET0022610,ORD4893370,CUST583014,2024-01-10,PRD71508,defective_product,152885.75,original_payment,3,approved,0.0
RET0022611,ORD2733756,CUST186164,2024-09-10,PRD51582,not_as_described,197723.29,original_payment,14,approved,0.0
RET0022612,ORD8756631,CUST981496,2024-02-08,PRD89929,poor_quality,139013.94,original_payment,14,approved,227.4
RET0022613,ORD6567396,CUST150651,2024-08-21,PRD44267,duplicate_order,196312.23,bank_transfer,2,approved,0.0
RET0022614,ORD2969839,CUST555203,2024-08-17,PRD35963,defective_product,45252.39,store_credit,11,approved,0.0
RET0022615,ORD9996214,CUST250944,2024-06-21,PRD41985,poor_quality,199872.88,original_payment,6,approved,0.0
RET0022616,ORD5282292,CUST695127,2024-09-07,PRD94334,changed_mind,66814.35,original_payment,9,approved,4912.61
RET0022617,ORD9321693,CUST687084,2024-05-25,PRD92594,not_as_described,24108.93,original_payment,2,approved,0.0
RET0022618,ORD5218984,CUST379369,2024-04-05,PRD40349,damaged_product,171976.35,bank_transfer,2,approved,0.0
RET0022619,ORD6017193,CUST146932,2024-10-12,PRD25088,changed_mind,94253.62,original_payment,5,approved,0.0
RET0022620,ORD2973995,CUST155285,2024-02-24,PRD17931,wrong_item_delivered,101083.77,original_payment,14,approved,0.0
RET0022621,ORD6259196,CUST518407,2024-08-16,PRD55558,wrong_item_delivered,37781.6,store_credit,12,pending,0.0
RET0022622,ORD6221814,CUST290069,2024-06-07,PRD39629,not_as_described,84191.77,store_credit,7,approved,1528.94
RET0022623,ORD1411000,CUST420370,2024-03-14,PRD68385,duplicate_order,142749.93,bank_transfer,5,approved,0.0
RET0022624,ORD3695103,CUST565532,2024-02-07,PRD74521,poor_quality,113875.81,original_payment,8,approved,0.0
RET0022625,ORD1309817,CUST327450,2024-09-14,PRD99230,not_as_described,9560.53,original_payment,9,pending,0.0
RET0022626,ORD4136248,CUST883865,2024-06-04,PRD50666,defective_product,155801.41,original_payment,5,approved,0.0
RET0022627,ORD7488730,CUST491276,2024-05-20,PRD18583,wrong_size,50935.74,original_payment,10,pending,0.0
RET0022628,ORD9528694,CUST122967,2024-08-25,PRD23690,late_delivery,182840.03,bank_transfer,8,pending,0.0
RET0022629,ORD1921868,CUST109941,2024-03-29,PRD94757,changed_mind,130381.59,original_payment,3,approved,0.0
RET0022630,ORD5288940,CUST172481,2024-04-03,PRD93424,wrong_item_delivered,34490.41,bank_transfer,7,approved,0.0
RET0022631,ORD4847784,CUST422934,2024-10-15,PRD96837,better_price_elsewhere,16855.84,original_payment,14,approved,0.0
RET0022632,ORD1717863,CUST676108,2024-03-01,PRD24733,defective_product,135965.19,store_credit,14,approved,0.0
RET0022633,ORD4608866,CUST732104,2024-01-09,PRD87024,poor_quality,129447.35,original_payment,2,approved,0.0
RET0022634,ORD7251163,CUST424679,2024-05-08,PRD19354,wrong_size,57596.76,original_payment,12,approved,0.0
RET0022635,ORD7619448,CUST559013,2024-03-19,PRD91376,wrong_item_delivered,46389.88,original_payment,7,pending,0.0
RET0022636,ORD3325610,CUST537430,2024-01-30,PRD82975,changed_mind,48235.35,original_payment,14,approved,0.0
RET0022637,ORD8992878,CUST263314,2024-01-22,PRD48049,damaged_product,189748.78,store_credit,6,pending,0.0
RET0022638,ORD5665457,CUST814488,2024-09-04,PRD44058,damaged_product,22245.8,bank_transfer,2,approved,4617.0
RET0022639,ORD2594177,CUST442515,2024-01-18,PRD41091,duplicate_order,43592.04,store_credit,8,approved,1605.99
RET0022640,ORD8792618,CUST947596,2024-07-29,PRD66129,late_delivery,23548.66,bank_transfer,2,rejected,0.0
RET0022641,ORD4575969,CUST486496,2024-09-16,PRD65827,wrong_size,13707.61,original_payment,3,approved,0.0
RET0022642,ORD3478839,CUST726524,2024-06-16,PRD34258,defective_product,81238.26,original_payment,1,approved,0.0
RET0022643,ORD2364058,CUST317567,2024-07-03,PRD36223,duplicate_order,134181.58,original_payment,9,approved,0.0
RET0022644,ORD7475002,CUST102326,2024-06-20,PRD20773,better_price_elsewhere,105690.77,original_payment,9,approved,0.0
RET0022645,ORD5214731,CUST732021,2024-09-11,PRD93851,duplicate_order,117135.83,store_credit,8,approved,0.0
RET0022646,ORD9741215,CUST284590,2024-01-16,PRD60313,better_price_elsewhere,116009.1,store_credit,13,approved,0.0
RET0022647,ORD1580625,CUST599081,2024-02-02,PRD72727,changed_mind,163063.05,store_credit,6,pending,0.0
RET0022648,ORD5268012,CUST602649,2024-10-12,PRD10212,better_price_elsewhere,105812.53,store_credit,12,approved,0.0
RET0022649,ORD3005643,CUST548183,2024-03-19,PRD23422,damaged_product,178186.33,original_payment,9,approved,3600.14
RET0022650,ORD8009475,CUST305740,2024-08-16,PRD11925,damaged_product,82323.64,bank_transfer,1,approved,838.78
RET0022651,ORD8946605,CUST265442,2024-08-05,PRD85406,defective_product,150071.01,original_payment,1,pending,0.0
RET0022652,ORD1022567,CUST292067,2024-08-26,PRD38952,wrong_size,133814.79,original_payment,7,approved,0.0
RET0022653,ORD5905718,CUST558961,2024-08-27,PRD34915,damaged_product,30126.94,bank_transfer,8,approved,0.0
RET0022654,ORD8345740,CUST338840,2024-05-03,PRD95777,better_price_elsewhere,11969.48,original_payment,3,approved,0.0
RET0022655,ORD4048099,CUST403756,2024-07-20,PRD46989,not_as_described,84641.73,original_payment,7,approved,0.0
RET0022656,ORD6615780,CUST856126,2024-01-06,PRD61108,better_price_elsewhere,156109.52,original_payment,9,approved,4604.06
RET0022657,ORD5680966,CUST419510,2024-06-16,PRD21527,duplicate_order,93414.55,original_payment,14,approved,0.0
RET0022658,ORD5128465,CUST278902,2024-05-25,PRD38941,defective_product,74456.01,bank_transfer,6,approved,85.46
RET0022659,ORD2365678,CUST145277,2024-09-10,PRD19892,poor_quality,127104.37,original_payment,9,approved,0.0
RET0022660,ORD7076816,CUST383669,2024-04-12,PRD37519,defective_product,131794.43,original_payment,5,approved,0.0
RET0022661,ORD1816365,CUST746811,2024-07-22,PRD28657,late_delivery,15205.81,original_payment,9,pending,0.0
RET0022662,ORD9069777,CUST726195,2024-03-04,PRD69574,late_delivery,137139.94,original_payment,3,approved,3747.13
RET0022663,ORD4013922,CUST757915,2024-03-22,PRD86673,better_price_elsewhere,65775.76,original_payment,2,approved,0.0
RET0022664,ORD9638585,CUST834575,2024-04-14,PRD43948,wrong_item_delivered,141603.38,original_payment,4,approved,0.0
RET0022665,ORD8762049,CUST151583,2024-10-17,PRD42472,better_price_elsewhere,157119.6,bank_transfer,10,approved,0.0
RET0022666,ORD6747983,CUST513125,2024-09-17,PRD26046,wrong_item_delivered,70181.28,bank_transfer,11,approved,0.0
RET0022667,ORD8735405,CUST499023,2024-04-21,PRD62844,better_price_elsewhere,70223.55,store_credit,4,approved,0.0
RET0022668,ORD3881352,CUST168837,2024-10-16,PRD42127,better_price_elsewhere,120950.54,bank_transfer,2,approved,0.0
