Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
2020-05-11,Dow Jones,USA,4021.86,4052.56,3416.74,3539.89,49610097,-11.98
2020-05-11,FTSE 100,UK,5368.46,5877.78,5227.06,5717.92,26783943,6.51
2020-05-11,Nikkei 225,Japan,35161.39,35494.98,35007.71,35444.55,13884085,0.81
2020-05-11,Hang Seng,Hong Kong,16741.41,17287.45,16539.62,17234.99,7532930,2.95
2020-05-11,DAX,Germany,2962.59,3018.8,2515.76,2525.5,39559764,-14.75
2020-05-11,CAC 40,France,30079.5,30774.82,29931.46,30575.12,6579123,1.65
2020-05-11,SSE Composite,China,12745.85,12857.54,12418.43,12494.82,20653453,-1.97
2020-05-11,KSE 100,Pakistan,18552.5,18722.46,18062.36,18257.22,25688273,-1.59
2020-05-12,S&P 500,USA,3060.21,3202.4,2809.28,3186.05,46352453,4.11
2020-05-12,NASDAQ Composite,USA,21553.3,21666.14,21493.99,21614.89,28132673,0.29
2020-05-12,Dow Jones,USA,29199.23,29356.71,29166.19,29206.98,28302315,0.03
2020-05-12,FTSE 100,UK,10401.51,10509.54,9890.26,9917.21,30334810,-4.66
2020-05-12,Nikkei 225,Japan,6679.52,7069.79,6444.69,6876.95,10380814,2.96
2020-05-12,Hang Seng,Hong Kong,27985.17,28058.2,27388.36,27641.02,27547512,-1.23
2020-05-12,DAX,Germany,38247.46,38358.77,37979.26,38358.39,27142602,0.29
2020-05-12,CAC 40,France,26359.95,26644.3,25872.8,25950.37,40030481,-1.55
2020-05-12,SSE Composite,China,13306.59,13800.07,13039.96,13595.53,22535028,2.17
2020-05-12,KSE 100,Pakistan,16637.84,16869.69,16247.6,16488.55,20626311,-0.9
2020-05-13,S&P 500,USA,15295.5,15340.92,14929.31,15168.85,18623678,-0.83
2020-05-13,NASDAQ Composite,USA,16850.32,17273.48,16836.16,17159.69,20605556,1.84
2020-05-13,Dow Jones,USA,5733.51,6453.64,5616.43,6219.44,2885190,8.48
2020-05-13,FTSE 100,UK,20237.95,20388.3,19626.78,19741.91,15299385,-2.45
2020-05-13,Nikkei 225,Japan,33882.65,34222.08,33622.6,34026.86,15379782,0.43
2020-05-13,Hang Seng,Hong Kong,26967.4,27033.72,26464.15,26682.92,2247752,-1.05
2020-05-13,DAX,Germany,30520.15,30676.9,30280.92,30626.86,6846899,0.35
2020-05-13,CAC 40,France,4565.62,4890.03,4479.48,4622.46,11548839,1.24
2020-05-13,SSE Composite,China,5508.62,5519.79,5121.97,5397.25,6310074,-2.02
2020-05-13,KSE 100,Pakistan,33615.36,33651.51,33075.36,33330.82,2558274,-0.85
2020-05-14,S&P 500,USA,8432.47,8703.37,8379.25,8394.51,18960709,-0.45
2020-05-14,NASDAQ Composite,USA,4797.69,4989.16,4495.76,4600.76,28906760,-4.1
2020-05-14,Dow Jones,USA,26912.53,27163.19,26576.8,26865.28,41616647,-0.18
2020-05-14,FTSE 100,UK,10970.98,11224.09,10777.07,10835.55,30999852,-1.23
2020-05-14,Nikkei 225,Japan,22943.56,23419.83,22881.31,23205.75,28112999,1.14
2020-05-14,Hang Seng,Hong Kong,6523.07,6683.71,6100.03,6125.57,27071176,-6.09
2020-05-14,DAX,Germany,6568.64,6854.15,6362.16,6458.07,38465683,-1.68
2020-05-14,CAC 40,France,28235.18,28436.8,27818.33,28028.98,9971541,-0.73
2020-05-14,SSE Composite,China,31534.02,31679.6,31243.3,31476.68,32625253,-0.18
2020-05-14,KSE 100,Pakistan,23058.54,23066.5,22949.68,23062.45,32530062,0.02
2020-05-15,S&P 500,USA,32543.18,32700.45,32203.73,32404.95,17382927,-0.42
2020-05-15,NASDAQ Composite,USA,13341.73,13400.07,13015.33,13183.91,9865465,-1.18
2020-05-15,Dow Jones,USA,26261.08,26446.51,25637.53,25790.38,1209720,-1.79
2020-05-15,FTSE 100,UK,17625.61,17826.21,17473.32,17567.95,47060426,-0.33
2020-05-15,Nikkei 225,Japan,19200.64,19211.91,18538.2,18753.35,30397621,-2.33
2020-05-15,Hang Seng,Hong Kong,11423.09,11451.41,11306.89,11344.6,36150208,-0.69
2020-05-15,DAX,Germany,8407.46,8493.34,8293.93,8368.17,20811148,-0.47
2020-05-15,CAC 40,France,27208.77,27585.93,26961.2,27344.2,38916294,0.5
2020-05-15,SSE Composite,China,11672.99,12331.87,11460.07,12152.99,32601658,4.11
2020-05-15,KSE 100,Pakistan,7838.04,7882.68,7115.39,7348.15,40873085,-6.25
2020-05-16,S&P 500,USA,38768.35,38946.36,38484.84,38808.9,8451062,0.1
2020-05-16,NASDAQ Composite,USA,9153.27,9773.55,8990.79,9501.75,19999710,3.81
2020-05-16,Dow Jones,USA,18763.16,18952.33,18713.88,18845.3,16974862,0.44
2020-05-16,FTSE 100,UK,3344.23,3944.8,3286.43,3760.17,26587567,12.44
2020-05-16,Nikkei 225,Japan,27421.07,27662.27,27246.63,27446.84,45107492,0.09
2020-05-16,Hang Seng,Hong Kong,38746.72,39316.71,38587.7,39136.55,22349746,1.01
2020-05-16,DAX,Germany,10619.6,10808.15,10412.04,10579.22,36480684,-0.38
2020-05-16,CAC 40,France,11378.21,11839.44,11183.59,11711.4,37586547,2.93
2020-05-16,SSE Composite,China,30256.27,30746.87,30172.91,30449.67,23736538,0.64
2020-05-16,KSE 100,Pakistan,13851.69,14108.77,13587.03,13792.29,32959674,-0.43
2020-05-17,S&P 500,USA,32055.14,32426.27,31857.04,32138.21,31427511,0.26
2020-05-17,NASDAQ Composite,USA,13833.88,13987.5,13366.26,13648.47,4892825,-1.34
2020-05-17,Dow Jones,USA,9122.83,9179.69,8790.36,8828.05,13537769,-3.23
2020-05-17,FTSE 100,UK,35550.96,36046.47,35311.76,35825.89,17290309,0.77
2020-05-17,Nikkei 225,Japan,39546.45,39563.92,39433.05,39511.73,40320824,-0.09
2020-05-17,Hang Seng,Hong Kong,7119.2,7796.82,7038.72,7566.77,39652659,6.29
2020-05-17,DAX,Germany,29136.52,29842.29,28981.96,29577.8,39773339,1.51
2020-05-17,CAC 40,France,25096.8,25376.26,24810.47,25262.66,21684213,0.66
2020-05-17,SSE Composite,China,11485.6,11702.45,10996.89,11006.64,7557734,-4.17
2020-05-17,KSE 100,Pakistan,6616.13,7302.31,6486.83,7115.59,30697658,7.55
2020-05-18,S&P 500,USA,22515.83,23155.98,22386.73,22856.93,34495357,1.51
2020-05-18,NASDAQ Composite,USA,20467.62,20586.97,20251.26,20568.23,43229669,0.49
2020-05-18,Dow Jones,USA,27722.86,28412.09,27457.9,28204.75,46949754,1.74
2020-05-18,FTSE 100,UK,11453.84,11781.91,11292.4,11765.31,35574778,2.72
2020-05-18,Nikkei 225,Japan,11194.5,11858.98,11128.59,11641.09,30612901,3.99
2020-05-18,Hang Seng,Hong Kong,32061.62,32303.67,31835.49,32108.68,34025767,0.15
2020-05-18,DAX,Germany,22063.09,22530.98,21874.13,22312.71,2779892,1.13
2020-05-18,CAC 40,France,25280.44,25338.89,24643.09,24790.49,35474675,-1.94
2020-05-18,SSE Composite,China,15960.75,16175.16,15703.99,15885.12,9809609,-0.47
2020-05-18,KSE 100,Pakistan,28533.43,28650.03,28138.52,28271.63,3958963,-0.92
2020-05-19,S&P 500,USA,15501.63,15568.17,14793.33,15027.47,9325344,-3.06
2020-05-19,NASDAQ Composite,USA,39352.1,39704.0,39154.58,39693.21,24694787,0.87
2020-05-19,Dow Jones,USA,31087.46,31758.95,30882.51,31502.6,24441318,1.34
2020-05-19,FTSE 100,UK,9059.08,9442.33,9031.82,9433.19,47922716,4.13
2020-05-19,Nikkei 225,Japan,10083.17,10646.65,9788.94,10428.5,13215841,3.42
2020-05-19,Hang Seng,Hong Kong,9800.92,10038.68,9456.64,9512.72,18866316,-2.94
2020-05-19,DAX,Germany,36402.28,36852.69,36378.28,36632.05,1384903,0.63
2020-05-19,CAC 40,France,33823.0,34148.11,33545.15,33877.62,40076412,0.16
2020-05-19,SSE Composite,China,9597.08,10282.76,9447.17,10022.37,30278566,4.43
2020-05-19,KSE 100,Pakistan,28867.93,29282.51,28700.25,28991.34,36513916,0.43
2020-05-20,S&P 500,USA,11475.36,11501.19,11302.44,11470.18,12954802,-0.05
2020-05-20,NASDAQ Composite,USA,10386.58,10855.27,10291.4,10630.18,33338259,2.35
2020-05-20,Dow Jones,USA,12489.53,12497.3,12162.67,12248.24,31472592,-1.93
2020-05-20,FTSE 100,UK,3064.5,3605.99,2992.46,3319.43,48350357,8.32
2020-05-20,Nikkei 225,Japan,24706.65,24909.59,24553.03,24610.01,27829829,-0.39
2020-05-20,Hang Seng,Hong Kong,28183.51,28359.56,28057.43,28243.62,13410534,0.21
2020-05-20,DAX,Germany,1228.72,1493.1,783.87,807.23,16799439,-34.3
2020-05-20,CAC 40,France,33198.53,33311.4,32480.87,32758.54,14072770,-1.33
2020-05-20,SSE Composite,China,35386.65,36050.42,35360.66,35828.56,1628373,1.25
2020-05-20,KSE 100,Pakistan,17001.85,17016.59,16915.23,16972.55,40786906,-0.17
2020-05-21,S&P 500,USA,14893.75,15102.28,14386.09,14570.96,29735023,-2.17
2020-05-21,NASDAQ Composite,USA,36453.44,36684.17,35711.99,35982.56,39030119,-1.29
2020-05-21,Dow Jones,USA,21805.73,22011.93,21563.6,21902.12,33904824,0.44
2020-05-21,FTSE 100,UK,19514.12,19759.7,19002.64,19272.52,3931659,-1.24
2020-05-21,Nikkei 225,Japan,13025.73,13624.5,12951.39,13395.27,22864581,2.84
2020-05-21,Hang Seng,Hong Kong,27240.21,27469.47,27063.16,27270.63,4554382,0.11
2020-05-21,DAX,Germany,20566.27,20825.71,20444.36,20791.74,3997493,1.1
2020-05-21,CAC 40,France,31399.84,31958.81,31314.09,31667.01,37982693,0.85
2020-05-21,SSE Composite,China,28022.26,28287.99,27898.65,28078.13,11528542,0.2
2020-05-21,KSE 100,Pakistan,26964.84,27181.33,26863.44,26989.52,3648191,0.09
2020-05-22,S&P 500,USA,24777.87,24900.0,24330.44,24533.75,35291982,-0.99
2020-05-22,NASDAQ Composite,USA,31971.25,32239.67,31885.54,31965.84,19677518,-0.02
2020-05-22,Dow Jones,USA,11260.12,11541.37,10992.45,11484.51,39939633,1.99
2020-05-22,FTSE 100,UK,4462.16,4923.34,4408.66,4827.15,22452647,8.18
2020-05-22,Nikkei 225,Japan,23836.89,23903.0,23817.22,23858.06,46807748,0.09
2020-05-22,Hang Seng,Hong Kong,12550.89,12755.73,12446.88,12623.18,13390870,0.58
2020-05-22,DAX,Germany,12924.49,13204.28,12378.97,12497.33,23840605,-3.31
2020-05-22,CAC 40,France,11886.62,12294.98,11874.13,12032.99,11783675,1.23
2020-05-22,SSE Composite,China,6136.67,6685.55,6060.71,6495.42,37167193,5.85
2020-05-22,KSE 100,Pakistan,2693.9,2956.63,2229.23,2454.93,9676514,-8.87
2020-05-23,S&P 500,USA,13065.37,13264.34,12953.58,13259.51,35187163,1.49
2020-05-23,NASDAQ Composite,USA,27587.27,27826.95,27054.15,27295.06,39703819,-1.06
2020-05-23,Dow Jones,USA,27404.47,27876.25,27182.21,27707.69,25096114,1.11
2020-05-23,FTSE 100,UK,14995.88,15220.67,14904.52,15105.92,40661943,0.73
2020-05-23,Nikkei 225,Japan,30070.51,30161.34,29811.66,29949.47,24465520,-0.4
2020-05-23,Hang Seng,Hong Kong,32140.89,32214.25,31839.85,31908.05,48727148,-0.72
2020-05-23,DAX,Germany,4843.33,5056.0,4328.28,4575.41,39041288,-5.53
2020-05-23,CAC 40,France,7004.57,7283.01,6863.99,7209.92,29529536,2.93
2020-05-23,SSE Composite,China,35586.8,36199.37,35576.25,35975.65,23907093,1.09
2020-05-23,KSE 100,Pakistan,14157.0,14445.47,13504.53,13746.7,28950611,-2.9
2020-05-24,S&P 500,USA,1160.14,1285.13,624.65,671.16,36221540,-42.15
2020-05-24,NASDAQ Composite,USA,22963.41,23408.33,22891.97,23407.19,5070081,1.93
2020-05-24,Dow Jones,USA,6570.99,7072.23,6379.2,6835.24,42727974,4.02
2020-05-24,FTSE 100,UK,19607.28,20305.6,19585.06,20101.85,37323086,2.52
2020-05-24,Nikkei 225,Japan,39990.31,40249.5,39834.82,40215.24,40611606,0.56
2020-05-24,Hang Seng,Hong Kong,4371.84,4506.72,3622.21,3873.27,43155894,-11.4
2020-05-24,DAX,Germany,36691.52,36710.47,36477.27,36656.72,35687675,-0.09
2020-05-24,CAC 40,France,7398.48,7636.33,6911.94,7183.67,28217933,-2.9
2020-05-24,SSE Composite,China,21284.5,21474.52,21198.33,21395.23,49701012,0.52
2020-05-24,KSE 100,Pakistan,34930.97,35116.5,34802.02,35067.08,26802855,0.39
2020-05-25,S&P 500,USA,7119.77,7213.59,6458.35,6634.8,49383953,-6.81
2020-05-25,NASDAQ Composite,USA,17618.77,17850.76,17536.45,17671.09,41392595,0.3
2020-05-25,Dow Jones,USA,35115.14,35795.38,34859.96,35553.86,16763809,1.25
2020-05-25,FTSE 100,UK,17001.42,17038.91,16802.41,16834.38,4683460,-0.98
2020-05-25,Nikkei 225,Japan,19228.11,19516.59,18919.83,19013.69,19444906,-1.12
2020-05-25,Hang Seng,Hong Kong,6774.33,6948.27,6184.66,6373.02,26138143,-5.92
2020-05-25,DAX,Germany,19109.66,19349.57,18821.07,19042.91,20083785,-0.35
2020-05-25,CAC 40,France,33146.45,33265.19,33116.52,33211.29,33800222,0.2
2020-05-25,SSE Composite,China,1500.04,1938.73,1460.78,1795.59,6115011,19.7
2020-05-25,KSE 100,Pakistan,21883.35,22498.39,21640.52,22319.1,15077387,1.99
2020-05-26,S&P 500,USA,21292.62,22057.6,21228.04,21767.87,42844417,2.23
2020-05-26,NASDAQ Composite,USA,21186.38,21475.04,20723.84,20810.81,40488817,-1.77
2020-05-26,Dow Jones,USA,4471.38,4758.46,4200.15,4482.91,2199217,0.26
2020-05-26,FTSE 100,UK,16221.23,16422.36,15740.67,15827.32,33122771,-2.43
2020-05-26,Nikkei 225,Japan,36675.22,36711.57,36316.55,36342.17,14716680,-0.91
2020-05-26,Hang Seng,Hong Kong,13908.69,14339.1,13756.43,14246.14,46645125,2.43
2020-05-26,DAX,Germany,3797.68,4077.13,3251.91,3524.44,1174588,-7.19
2020-05-26,CAC 40,France,24495.2,24647.65,23881.81,24102.45,34070232,-1.6
2020-05-26,SSE Composite,China,36473.88,36629.34,36201.18,36607.77,20935762,0.37
2020-05-26,KSE 100,Pakistan,32768.04,32828.23,32287.43,32501.97,11531544,-0.81
2020-05-27,S&P 500,USA,8006.4,8371.86,7855.48,8084.47,21571084,0.98
2020-05-27,NASDAQ Composite,USA,29580.7,29679.28,29331.53,29417.0,41946799,-0.55
2020-05-27,Dow Jones,USA,8520.74,8751.37,8132.17,8211.85,7908008,-3.63
2020-05-27,FTSE 100,UK,1381.4,1542.09,700.18,956.52,21978606,-30.76
2020-05-27,Nikkei 225,Japan,37337.53,37444.99,36999.58,37044.4,43885569,-0.79
2020-05-27,Hang Seng,Hong Kong,26714.94,26868.74,26464.47,26725.62,26281805,0.04
2020-05-27,DAX,Germany,20177.78,20816.03,20176.68,20574.02,33468095,1.96
2020-05-27,CAC 40,France,21646.23,21850.4,21370.17,21627.82,17635015,-0.09
2020-05-27,SSE Composite,China,26091.42,26107.12,25784.64,25853.93,22642128,-0.91
2020-05-27,KSE 100,Pakistan,32245.4,32516.4,32101.67,32122.58,49715743,-0.38
2020-05-28,S&P 500,USA,8822.02,8909.58,8485.55,8537.38,19750087,-3.23
2020-05-28,NASDAQ Composite,USA,27220.75,27281.61,26977.09,27251.95,29553775,0.11
2020-05-28,Dow Jones,USA,2890.11,3059.87,2415.72,2600.38,36680460,-10.02
2020-05-28,FTSE 100,UK,26590.98,26675.52,26256.62,26473.22,11738073,-0.44
2020-05-28,Nikkei 225,Japan,13501.97,13630.1,13056.86,13095.49,44480786,-3.01
2020-05-28,Hang Seng,Hong Kong,18381.98,18552.78,17816.51,17931.33,31877053,-2.45
2020-05-28,DAX,Germany,13091.33,13663.44,12889.42,13403.29,1384083,2.38
2020-05-28,CAC 40,France,3823.19,4087.86,3569.45,3613.55,34369021,-5.48
2020-05-28,SSE Composite,China,35417.31,35643.13,34795.3,34937.43,40823623,-1.35
2020-05-28,KSE 100,Pakistan,4631.18,4897.44,4406.94,4599.32,32759418,-0.69
2020-05-29,S&P 500,USA,27414.73,27904.15,27255.32,27617.36,40060768,0.74
2020-05-29,NASDAQ Composite,USA,38789.75,39484.03,38663.2,39222.82,17328470,1.12
2020-05-29,Dow Jones,USA,33859.63,34057.77,33580.56,33721.81,35087469,-0.41
2020-05-29,FTSE 100,UK,23505.5,23903.08,23417.74,23648.13,49191644,0.61
2020-05-29,Nikkei 225,Japan,30198.21,30757.51,30186.57,30526.14,29470337,1.09
2020-05-29,Hang Seng,Hong Kong,20838.99,21165.92,20741.28,21060.11,17431928,1.06
2020-05-29,DAX,Germany,12825.12,12966.33,12707.36,12754.57,47682092,-0.55
2020-05-29,CAC 40,France,37929.21,38001.2,37644.91,37669.93,29487437,-0.68
2020-05-29,SSE Composite,China,35954.98,36091.67,35647.74,35859.47,36821030,-0.27
2020-05-29,KSE 100,Pakistan,25238.79,25294.82,24528.21,24777.58,5910662,-1.83
2020-05-30,S&P 500,USA,27911.01,28014.84,27547.42,27798.19,33324470,-0.4
2020-05-30,NASDAQ Composite,USA,10408.53,10483.67,9874.99,10116.76,18271425,-2.8
2020-05-30,Dow Jones,USA,28655.96,28666.89,27906.26,28177.02,47410650,-1.67
2020-05-30,FTSE 100,UK,14899.78,15312.64,14654.75,15147.44,28776190,1.66
2020-05-30,Nikkei 225,Japan,34491.33,34812.33,34468.44,34691.78,33254147,0.58
2020-05-30,Hang Seng,Hong Kong,15955.76,16155.78,15522.71,15607.99,33870547,-2.18
2020-05-30,DAX,Germany,25809.21,26068.24,25488.34,25763.43,48814123,-0.18
2020-05-30,CAC 40,France,6993.68,7436.45,6816.44,7356.65,25794122,5.19
2020-05-30,SSE Composite,China,26195.83,26475.63,25731.52,25846.44,47262899,-1.33
2020-05-30,KSE 100,Pakistan,31615.27,31951.2,31481.0,31910.55,6600068,0.93
2020-05-31,S&P 500,USA,21562.95,22137.96,21415.82,21992.82,45546481,1.99
2020-05-31,NASDAQ Composite,USA,35625.68,35792.45,35459.61,35580.8,31031192,-0.13
2020-05-31,Dow Jones,USA,37789.09,38012.45,37555.54,37809.32,26832599,0.05
2020-05-31,FTSE 100,UK,18552.03,18668.45,18317.15,18389.84,12249737,-0.87
2020-05-31,Nikkei 225,Japan,8133.99,8263.73,7812.09,7999.04,12600244,-1.66
2020-05-31,Hang Seng,Hong Kong,20643.98,20816.17,20135.38,20326.6,43237808,-1.54
2020-05-31,DAX,Germany,23272.63,23349.98,22659.59,22781.63,30803276,-2.11
2020-05-31,CAC 40,France,19883.2,20036.81,19687.0,20031.3,40557306,0.74
2020-05-31,SSE Composite,China,12037.02,12335.4,11430.4,11575.0,26788031,-3.84
2020-05-31,KSE 100,Pakistan,27881.89,27988.91,27331.25,27509.0,32983357,-1.34
2020-06-01,S&P 500,USA,33695.76,33932.62,33405.44,33849.99,39834379,0.46
2020-06-01,NASDAQ Composite,USA,8854.57,9497.61,8776.06,9313.59,20289118,5.18
2020-06-01,Dow Jones,USA,19955.72,20278.24,19664.89,20119.82,23502043,0.82
2020-06-01,FTSE 100,UK,29093.0,29633.7,29035.62,29511.29,7412083,1.44
2020-06-01,Nikkei 225,Japan,31719.4,31817.46,31527.19,31530.43,41362075,-0.6
2020-06-01,Hang Seng,Hong Kong,5417.52,5837.96,5182.24,5690.4,25917426,5.04
2020-06-01,DAX,Germany,16990.93,17012.07,16889.48,16972.92,3036721,-0.11
2020-06-01,CAC 40,France,37859.78,37998.04,37441.05,37642.44,26483622,-0.57
2020-06-01,SSE Composite,China,30794.56,31069.89,30240.41,30299.64,9070024,-1.61
2020-06-01,KSE 100,Pakistan,5925.06,6410.6,5692.65,6370.83,6194914,7.52
2020-06-02,S&P 500,USA,25417.83,25960.72,25394.68,25809.03,41033055,1.54
2020-06-02,NASDAQ Composite,USA,31028.97,31317.68,30365.86,30632.93,21287679,-1.28
2020-06-02,Dow Jones,USA,23788.47,23892.53,23569.19,23797.0,28781704,0.04
2020-06-02,FTSE 100,UK,23657.77,24010.94,23469.01,23887.66,5329394,0.97
2020-06-02,Nikkei 225,Japan,28733.75,28991.68,28148.24,28285.72,45252345,-1.56
2020-06-02,Hang Seng,Hong Kong,10428.82,10694.87,10298.33,10411.83,14180114,-0.16
2020-06-02,DAX,Germany,4936.96,5594.63,4800.13,5398.85,31701923,9.36
2020-06-02,CAC 40,France,20556.22,20679.09,20055.82,20289.84,25051036,-1.3
2020-06-02,SSE Composite,China,19934.41,20075.82,19859.67,19912.41,19500696,-0.11
2020-06-02,KSE 100,Pakistan,20575.49,20848.53,20429.57,20680.56,22186229,0.51
2020-06-03,S&P 500,USA,30544.39,31120.14,30465.48,30854.16,25951460,1.01
2020-06-03,NASDAQ Composite,USA,30880.13,31596.76,30769.42,31312.57,46169625,1.4
2020-06-03,Dow Jones,USA,35124.52,35399.04,34619.25,34707.26,28141380,-1.19
2020-06-03,FTSE 100,UK,10857.87,10972.82,10526.11,10764.51,14708759,-0.86
2020-06-03,Nikkei 225,Japan,36198.82,36592.36,35942.54,36570.98,2655464,1.03
2020-06-03,Hang Seng,Hong Kong,24854.57,25134.73,24573.26,24920.32,26789402,0.26
2020-06-03,DAX,Germany,22396.74,23001.74,22234.51,22870.13,20156309,2.11
2020-06-03,CAC 40,France,10952.11,11474.49,10781.26,11310.58,7369553,3.27
2020-06-03,SSE Composite,China,22901.79,23131.18,22389.53,22474.93,45792350,-1.86
2020-06-03,KSE 100,Pakistan,15346.18,15554.94,14939.63,14989.0,16807704,-2.33
2020-06-04,S&P 500,USA,17927.91,18519.01,17891.98,18247.33,3933361,1.78
2020-06-04,NASDAQ Composite,USA,28121.02,28463.28,27976.98,28446.47,18699022,1.16
2020-06-04,Dow Jones,USA,7353.2,7921.64,7078.9,7665.62,33352109,4.25
2020-06-04,FTSE 100,UK,36254.17,36419.87,36059.68,36074.83,7971631,-0.49
2020-06-04,Nikkei 225,Japan,37074.1,37457.5,36829.0,37359.77,11922181,0.77
2020-06-04,Hang Seng,Hong Kong,1015.66,1345.33,958.21,1321.55,49259953,30.12
2020-06-04,DAX,Germany,18470.19,18738.89,18377.99,18415.83,5100321,-0.29
2020-06-04,CAC 40,France,6750.65,6772.17,6082.43,6280.39,42701268,-6.97
2020-06-04,SSE Composite,China,4687.7,5127.89,4516.6,4946.08,29783001,5.51
2020-06-04,KSE 100,Pakistan,5077.95,5617.2,4830.5,5458.96,25908847,7.5
2020-06-05,S&P 500,USA,12056.78,12757.94,11840.07,12505.21,3282373,3.72
2020-06-05,NASDAQ Composite,USA,5139.07,5187.28,4838.37,5131.85,10750576,-0.14
2020-06-05,Dow Jones,USA,26474.3,26764.17,26082.87,26323.35,24268496,-0.57
2020-06-05,FTSE 100,UK,17782.34,18048.67,17544.87,17557.05,33115603,-1.27
2020-06-05,Nikkei 225,Japan,11010.54,11368.45,10889.83,11224.44,47525732,1.94
2020-06-05,Hang Seng,Hong Kong,38707.76,38825.34,38598.98,38734.35,17773349,0.07
2020-06-05,DAX,Germany,27071.69,27726.37,27035.71,27544.32,36360855,1.75
2020-06-05,CAC 40,France,38007.73,38167.36,37609.03,37753.73,21266766,-0.67
2020-06-05,SSE Composite,China,3652.4,3716.77,3124.74,3346.19,8038170,-8.38
2020-06-05,KSE 100,Pakistan,4816.42,5058.69,4759.91,4892.58,41251106,1.58
2020-06-06,S&P 500,USA,21221.23,21291.44,21058.6,21073.53,13348378,-0.7
2020-06-06,NASDAQ Composite,USA,8607.13,9110.5,8454.41,9067.7,7746037,5.35
2020-06-06,Dow Jones,USA,28060.67,28214.44,27969.66,28049.99,8841640,-0.04
2020-06-06,FTSE 100,UK,25163.16,25571.89,24996.16,25338.69,23051629,0.7
2020-06-06,Nikkei 225,Japan,2645.82,2809.16,2591.58,2642.11,45945123,-0.14
2020-06-06,Hang Seng,Hong Kong,27472.74,27687.76,26937.03,27148.82,6878263,-1.18
2020-06-06,DAX,Germany,11515.74,11787.54,11457.38,11670.51,39107068,1.34
2020-06-06,CAC 40,France,34370.1,34416.48,34161.88,34384.77,16195753,0.04
2020-06-06,SSE Composite,China,25697.49,25878.74,25260.7,25296.98,3459622,-1.56
2020-06-06,KSE 100,Pakistan,7380.73,7456.02,7038.47,7243.5,40118828,-1.86
2020-06-07,S&P 500,USA,20571.77,21102.12,20397.84,20849.71,42060593,1.35
2020-06-07,NASDAQ Composite,USA,13691.31,13984.07,13200.17,13286.05,9302975,-2.96
2020-06-07,Dow Jones,USA,29150.22,29205.17,28553.52,28730.31,20556276,-1.44
2020-06-07,FTSE 100,UK,3402.71,3671.22,2859.4,3065.21,20399496,-9.92
2020-06-07,Nikkei 225,Japan,3558.43,3920.77,3437.07,3749.05,19195396,5.36
2020-06-07,Hang Seng,Hong Kong,23818.03,23979.91,23718.21,23831.2,38281336,0.06
2020-06-07,DAX,Germany,24287.55,24421.55,24135.49,24211.73,35201554,-0.31
2020-06-07,CAC 40,France,19924.97,20059.8,19870.43,19968.37,34437995,0.22
2020-06-07,SSE Composite,China,5531.04,5780.45,5474.64,5647.3,41908724,2.1
2020-06-07,KSE 100,Pakistan,6790.84,7003.29,6570.58,6845.14,36367497,0.8
2020-06-08,S&P 500,USA,26885.64,27137.29,26747.61,27051.42,26543156,0.62
2020-06-08,NASDAQ Composite,USA,17834.75,18405.2,17678.61,18152.31,7166994,1.78
2020-06-08,Dow Jones,USA,9873.82,9912.04,9461.64,9653.42,40524109,-2.23
2020-06-08,FTSE 100,UK,30390.8,31078.06,30138.08,30846.43,46554920,1.5
2020-06-08,Nikkei 225,Japan,10984.83,11170.54,10823.9,11135.65,24729273,1.37
2020-06-08,Hang Seng,Hong Kong,11447.07,11812.47,11147.4,11551.07,33597747,0.91
2020-06-08,DAX,Germany,9783.08,9926.91,9429.99,9540.17,33489400,-2.48
2020-06-08,CAC 40,France,2564.86,3133.54,2304.32,2966.31,28075979,15.65
2020-06-08,SSE Composite,China,26380.74,26595.16,26135.37,26494.91,31553797,0.43
2020-06-08,KSE 100,Pakistan,13030.3,13205.07,12340.7,12550.35,44447859,-3.68
2020-06-09,S&P 500,USA,27029.21,27290.67,26407.95,26541.97,32511091,-1.8
2020-06-09,NASDAQ Composite,USA,6391.58,6540.47,6209.95,6331.04,30141728,-0.95
2020-06-09,Dow Jones,USA,35230.81,35831.3,34965.68,35543.96,29631509,0.89
2020-06-09,FTSE 100,UK,28041.89,28123.41,27648.34,27712.15,43244404,-1.18
2020-06-09,Nikkei 225,Japan,3830.42,4244.59,3629.79,4180.73,28275395,9.15
2020-06-09,Hang Seng,Hong Kong,33482.85,33521.79,32940.89,33107.94,39133529,-1.12
2020-06-09,DAX,Germany,27576.94,27842.06,27162.12,27330.56,38807891,-0.89
2020-06-09,CAC 40,France,9750.4,10038.88,9513.35,9744.25,17899153,-0.06
2020-06-09,SSE Composite,China,33002.48,33074.24,32551.63,32787.73,41831618,-0.65
2020-06-09,KSE 100,Pakistan,13659.74,14078.24,13372.01,13880.9,40579377,1.62
2020-06-10,S&P 500,USA,14838.98,15127.28,14674.7,14951.67,25183681,0.76
2020-06-10,NASDAQ Composite,USA,11118.52,11154.3,10635.79,10703.17,1850122,-3.74
2020-06-10,Dow Jones,USA,18790.19,18801.18,18723.82,18782.55,12348964,-0.04
2020-06-10,FTSE 100,UK,16353.59,16371.96,15868.19,16045.47,21794857,-1.88
2020-06-10,Nikkei 225,Japan,30187.85,30786.87,30116.32,30649.18,19539203,1.53
