master_prt,derived_prt,trial,trial_year,country_code,state_province_code,state_province_name,city,site_type,syngenta_fieldscientist,trial_placement,latitude,longitude,cooperator,exp_design,quality,trial_status,assmt_num,last_assessment_flag,plant_date,assmt_date,emergence_date,first_appl_date_trt,first_appl_date_trial,most_recent_appl_date_trt,most_recent_appl_date_trial,dap,dae,daf_appl_trial,damr_appl_trial,daf_appl_trt,damr_appl_trt,crop_code,crop,variety,crop_attributes,crop_stg_min,crop_stg_max,pest_code,pest,pest_attributes,pest_stg_min,pest_stg_max,assmt_type,part_rated,part_rated_role,unit_reporting_basis,contrt,trt_num,product_names,product_rate_unit,app_schedule,application_description,method,placement,timing,spray_volume,trt_flag,factora,factora_level_desc,factorb,factorb_level_desc,factorc,factorc_level_desc,mitf_code,mitf_level,plot_id,range,row,rep_num,trt_label,se_name,assmt_label,rep_value,check_mean_value,trt_mean_value,check_pct,climate_zone_code,climate_zone_decode,trial_trialdesigntype,forced_single_factor,harmonized_rep_value,harmonized_unit_reporting_basis,artificial_population,company,generated_on,flight_time,site_name,flightblock_name,subplot_num,subplot_values,trt_chk_plottype,appl_date,crop_stage_majority_at_appl,crop_stage_majority_percent_at_appl,crop_stage_min_at_appl,crop_stage_min_percent_at_appl,crop_stage_max_at_appl,crop_stage_max_percent_at_appl,crop_density_at_appl,crop_height_at_appl,pest_stage_majority_at_appl,pest_stage_majority_percent_at_appl,pest_stage_min_at_appl,pest_stage_min_percent_at_appl,pest_stage_max_at_appl,pest_stage_max_percent_at_appl,pest_density_at_appl,pest_density_min_at_appl,pest_density_max_at_appl,pest_height_at_appl,pest_coverage_at_appl,componentindividualairateandunit,componentrateandunit,loc,year,species_cultivar,cultivar,plot_length,plot_lengthunit_symbol,plot_width,plot_widthunit_symbol,plot_area_sqft,rep_value_per_sqft
FCT800A4-2023US,FCT800A4-2023US,USWR0F1092023,2023,US,NJ,New Jersey,New Brunswick,turf - golf course green,Joe Doherty,P,40.46924,-74.42455,Ming-Yi Chou,RCBD,1.0,F,3,No,,2023-07-05 00:00:00+00:00,,,2023-05-16 00:00:00,,2023-06-27 00:00:00,,,50,8,,,AGSST,Creeping bentgrass,Crenshaw,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,302,2,3,3,001 CHECK UNTREATED ,ZUSF014,003 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 50_DAA,31.0,48.5,48.5,0.0,,,Randomised complete block,,31.0,number per 1 plot,Y,,,,,,,,,2023-05-16 00:00:00; 2023-05-30 00:00:00; 2023-06-13 00:00:00; 2023-06-27 00:00:00; 2023-07-11 00:00:00; 2023-07-25 00:00:00; 2023-08-08 00:00:00; 2023-08-22 00:00:00, BBCH;  BBCH;  BBCH;  TURF;  BBCH;  BBCH;  TURF;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  TURF;  BBCH;  BBCH;  TURF;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  TURF;  BBCH;  BBCH;  TURF;  BBCH,; ; ; ; ; ; ; ,,0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ;  ;  ,,,40.46924_-74.42455,2023,Creeping bentgrass_Crenshaw,Crenshaw,5.0,ft,3.0,ft,15.0,2.066666666666667
FCT800A4-2023US,FCT800A4-2023US,USWR0F1092023,2023,US,NJ,New Jersey,New Brunswick,turf - golf course green,Joe Doherty,P,40.46924,-74.42455,Ming-Yi Chou,RCBD,1.0,F,7,No,,2023-08-14 00:00:00+00:00,,,2023-05-16 00:00:00,,2023-08-08 00:00:00,,,90,6,,,AGSST,Creeping bentgrass,Crenshaw,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,406,6,4,4,001 CHECK UNTREATED ,ZUSF014,007 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 90_DAA,38.0,40.75,40.75,0.0,,,Randomised complete block,,38.0,number per 1 plot,Y,,,,,,,,,2023-05-16 00:00:00; 2023-05-30 00:00:00; 2023-06-13 00:00:00; 2023-06-27 00:00:00; 2023-07-11 00:00:00; 2023-07-25 00:00:00; 2023-08-08 00:00:00; 2023-08-22 00:00:00, BBCH;  BBCH;  BBCH;  TURF;  BBCH;  BBCH;  TURF;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  TURF;  BBCH;  BBCH;  TURF;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  TURF;  BBCH;  BBCH;  TURF;  BBCH,; ; ; ; ; ; ; ,,0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN; 0.1100 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ;  ;  ,,,40.46924_-74.42455,2023,Creeping bentgrass_Crenshaw,Crenshaw,5.0,ft,3.0,ft,15.0,2.533333333333333
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,2,No,,2023-08-03 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-07-20 00:00:00,,,77,14,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF002,002 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 77_DAA,6.0,3.75,3.75,0.0,,,Randomised complete block,,6.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.48
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,4,No,,2023-08-17 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,91,14,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,204,4,2,2,001 CHECK UNTREATED ,ZUSF002,004 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 91_DAA,1.0,5.0,5.0,0.0,,,Randomised complete block,,1.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.08
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,2,No,,2023-08-03 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-07-20 00:00:00,,,77,14,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,402,2,4,4,001 CHECK UNTREATED ,ZUSF002,002 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 77_DAA,2.0,3.75,3.75,0.0,,,Randomised complete block,,2.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.16
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,1,No,,2023-07-27 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-07-20 00:00:00,,,70,7,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,101,1,1,1,001 CHECK UNTREATED ,ZUSF002,001 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 70_DAA,0.0,0.0,0.0,,,,Randomised complete block,,0.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.0
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,3,No,,2023-08-10 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,84,7,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,204,4,2,2,001 CHECK UNTREATED ,ZUSF002,003 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 84_DAA,1.0,5.25,5.25,0.0,,,Randomised complete block,,1.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.08
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,4,No,,2023-08-17 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,91,14,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF002,004 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 91_DAA,7.0,5.0,5.0,0.0,,,Randomised complete block,,7.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.56
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,4,No,,2023-08-17 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,91,14,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,402,2,4,4,001 CHECK UNTREATED ,ZUSF002,004 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 91_DAA,4.0,5.0,5.0,0.0,,,Randomised complete block,,4.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.32
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,5,Yes,,2023-08-24 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,98,21,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,101,1,1,1,001 CHECK UNTREATED ,ZUSF002,005 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 98_DAA,10.0,4.75,4.75,0.0,,,Randomised complete block,,10.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.8
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,1,No,,2023-07-27 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-07-20 00:00:00,,,70,7,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,204,4,2,2,001 CHECK UNTREATED ,ZUSF002,001 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 70_DAA,0.0,0.0,0.0,,,,Randomised complete block,,0.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.0
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,3,No,,2023-08-10 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,84,7,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF002,003 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 84_DAA,10.0,5.25,5.25,0.0,,,Randomised complete block,,10.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.8
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,5,Yes,,2023-08-24 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-08-03 00:00:00,,,98,21,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF002,005 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 98_DAA,4.0,4.75,4.75,0.0,,,Randomised complete block,,4.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.32
FCT800A4-2023US,FCT800A4-2023US,USWR0F1192023,2023,US,PA,Pennsylvania,Boyertown,turf - golf course green,Joe Doherty,C,40.30808,-75.65084,Steve McDonald,RCBD,1.0,F,1,No,,2023-07-27 00:00:00+00:00,,,2023-05-18 00:00:00,,2023-07-20 00:00:00,,,70,7,,,POAAN,Annual bluegrass,unknown,,,,SCLEHO,Clarireedia homoeocarpa,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF002,001 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 70_DAA,0.0,0.0,0.0,,,,Randomised complete block,,0.0,number per 1 plot,N,,,,,,,,,2023-05-18 00:00:00; 2023-06-08 00:00:00; 2023-06-22 00:00:00; 2023-07-06 00:00:00; 2023-07-20 00:00:00; 2023-08-03 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN; 0.1300 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,,,40.30808_-75.65084,2023,Annual bluegrass_unknown,unknown,5.0,ft,2.5,ft,12.5,0.0
