Building_block_id,tRESP_GSP_area,Pathway,Year,Value,Unit,DNO_licence_area
Lct_BB009,_A@BARKW3,tRESP - HT,2047,34.0,Number,UKPN Eastern
Lct_BB009,_A@BARKW3,tRESP - HT,2048,34.0,Number,UKPN Eastern
Lct_BB009,_A@BARKW3,tRESP - HT,2049,34.0,Number,UKPN Eastern
Lct_BB009,_A@BARKW3,tRESP - HT,2050,34.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2035,1924.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2036,2280.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2037,2636.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2038,3046.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2039,3274.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2040,3499.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2041,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2042,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2043,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2044,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2045,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2046,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2047,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2048,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2049,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRFO_1|CLT03,tRESP - HT,2050,3725.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2035,2770.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2036,3192.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2037,3613.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2038,3917.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2039,4086.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2040,4253.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2041,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2042,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2043,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2044,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2045,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2046,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2047,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2048,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2049,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BRIM_1,tRESP - HT,2050,4391.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2035,7261.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2036,8583.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2037,9904.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2038,11307.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2039,12007.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2040,12692.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2041,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2042,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2043,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2044,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2045,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2046,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2047,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2048,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2049,13369.0,Number,UKPN Eastern
Lct_BB009,_A@BURM_1,tRESP - HT,2050,13369.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2035,3087.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2036,3669.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2037,4251.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2038,4907.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2039,5270.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2040,5629.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2041,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2042,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2043,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2044,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2045,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2046,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2047,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2048,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2049,5985.0,Number,UKPN Eastern
Lct_BB009,_A@EASO_1,tRESP - HT,2050,5985.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2035,11.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2036,13.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2037,15.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2038,17.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2039,19.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2040,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2041,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2042,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2043,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2044,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2045,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2046,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2047,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2048,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2049,21.0,Number,UKPN Eastern
Lct_BB009,_A@GREN_1,tRESP - HT,2050,21.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2035,10808.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2036,12694.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2037,14580.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2038,16415.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2039,17265.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2040,18100.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2041,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2042,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2043,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2044,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2045,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2046,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2047,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2048,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2049,18916.0,Number,UKPN Eastern
Lct_BB009,_A@MILH_1,tRESP - HT,2050,18916.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2035,384.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2036,452.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2037,520.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2038,634.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2039,717.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2040,799.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2041,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2042,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2043,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2044,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2045,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2046,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2047,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2048,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2049,879.0,Number,UKPN Eastern
Lct_BB009,_A@NORM_1|SALL1,tRESP - HT,2050,879.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2035,3197.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2036,3761.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2037,4325.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2038,4889.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2039,5149.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2040,5407.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2041,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2042,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2043,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2044,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2045,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2046,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2047,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2048,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2049,5659.0,Number,UKPN Eastern
Lct_BB009,_A@RYEH_1,tRESP - HT,2050,5659.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2035,9083.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2036,10791.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2037,12498.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2038,14402.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2039,15434.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2040,16457.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2041,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2042,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2043,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2044,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2045,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2046,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2047,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2048,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2049,17468.0,Number,UKPN Eastern
Lct_BB009,_A@SUND_1,tRESP - HT,2050,17468.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2035,1472.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2036,1732.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2037,1993.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2038,2256.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2039,2384.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2040,2507.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2041,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2042,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2043,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2044,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2045,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2046,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2047,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2048,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2049,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TILBB_1,tRESP - HT,2050,2630.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2035,34730.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2036,40511.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2037,46293.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2038,51181.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2039,56171.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2040,61194.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2041,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2042,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2043,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2044,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2045,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2046,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2047,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2048,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2049,65073.0,Number,UKPN Eastern
Lct_BB009,_A@TOTT_1,tRESP - HT,2050,65073.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2035,2302.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2036,2719.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2037,3135.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2038,3583.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2039,3809.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2040,4033.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2041,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2042,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2043,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2044,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2045,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2046,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2047,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2048,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2049,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WALP_1,tRESP - HT,2050,4255.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2035,520.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2036,600.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2037,679.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2038,740.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2039,757.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2040,772.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2041,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2042,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2043,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2044,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2045,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2046,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2047,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2048,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2049,784.0,Number,UKPN Eastern
Lct_BB009,_A@WARL_1,tRESP - HT,2050,784.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2035,2629.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2036,3091.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2037,3553.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2038,4033.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2039,4272.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2040,4507.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2041,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2042,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2043,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2044,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2045,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2046,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2047,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2048,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2049,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WISD_1,tRESP - HT,2050,4739.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2035,519.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2036,619.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2037,719.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2038,835.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2039,901.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2040,968.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2041,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2042,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2043,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2044,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2045,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2046,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2047,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2048,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2049,1034.0,Number,UKPN Eastern
Lct_BB009,_A@WTHU31,tRESP - HT,2050,1034.0,Number,UKPN Eastern
Lct_BB009,_B@BESW_1,tRESP - HT,2035,14083.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2036,16911.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2037,19738.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2038,22566.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2039,25394.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2040,28222.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2041,31049.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2042,33877.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2043,37507.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2044,41138.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2045,44768.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2046,46725.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2047,48682.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2048,50639.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2049,52597.0,Number,NGED East Midlands
Lct_BB009,_B@BESW_1,tRESP - HT,2050,54554.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2035,614.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2036,726.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2037,839.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2038,951.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2039,1064.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2040,1176.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2041,1289.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2042,1401.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2043,1606.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2044,1810.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2045,2015.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2046,2099.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2047,2183.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2048,2268.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2049,2352.0,Number,NGED East Midlands
Lct_BB009,_B@BICF_1,tRESP - HT,2050,2437.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2035,14280.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2036,17136.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2037,19991.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2038,22847.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2039,25703.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2040,28559.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2041,31414.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2042,34270.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2043,39284.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2044,44298.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2045,49313.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2046,51260.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2047,53208.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2048,55157.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2049,57107.0,Number,NGED East Midlands
Lct_BB009,_B@CHTE_1,tRESP - HT,2050,59058.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2035,14749.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2036,17681.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2037,20612.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2038,23543.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2039,26474.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2040,29406.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2041,32337.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2042,35268.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2043,39237.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2044,43205.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2045,47174.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2046,49165.0,Number,NGED East Midlands
Lct_BB009,_B@COVE_1,tRESP - HT,2047,51155.0,Number,NGED East Midlands
