26-01-17/04:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=98 ",4:                ,CH1 U,82.7,D,82.7,Q,98,FLOW:,3.357,m3/h,VEL:,2.123,m/s ,Total NET:,224072.074, m3,ESN:,81002222.0
26-01-17/04:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=95 ",4:                ,CH1 U,82.7,D,82.7,Q,95,FLOW:,3.4,m3/h,VEL:,2.151,m/s ,Total NET:,224072.923, m3,ESN:,81002222.0
26-01-17/05:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=99 ",4:                ,CH1 U,82.7,D,82.7,Q,99,FLOW:,3.366,m3/h,VEL:,2.129,m/s ,Total NET:,224073.771, m3,ESN:,81002222.0
26-01-17/05:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=96 ",4:                ,CH1 U,82.7,D,82.7,Q,96,FLOW:,3.346,m3/h,VEL:,2.116,m/s ,Total NET:,224074.593, m3,ESN:,81002222.0
26-01-17/05:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=97 ",4:                ,CH1 U,82.7,D,82.7,Q,97,FLOW:,3.294,m3/h,VEL:,2.083,m/s ,Total NET:,224075.429, m3,ESN:,81002222.0
26-01-17/05:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=98 ",4:                ,CH1 U,82.7,D,82.7,Q,98,FLOW:,3.369,m3/h,VEL:,2.131,m/s ,Total NET:,224076.275, m3,ESN:,81002222.0
26-01-17/06:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=95 ",4:                ,CH1 U,82.7,D,82.7,Q,95,FLOW:,3.267,m3/h,VEL:,2.066,m/s ,Total NET:,224077.114, m3,ESN:,81002222.0
26-01-17/06:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=94 ",4:                ,CH1 U,82.7,D,82.7,Q,94,FLOW:,3.445,m3/h,VEL:,2.179,m/s ,Total NET:,224077.95, m3,ESN:,81002222.0
26-01-17/06:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=99 ",4:                ,CH1 U,82.7,D,82.7,Q,99,FLOW:,3.325,m3/h,VEL:,2.103,m/s ,Total NET:,224078.773, m3,ESN:,81002222.0
26-01-17/06:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=97 ",4:                ,CH1 U,82.7,D,82.7,Q,97,FLOW:,3.332,m3/h,VEL:,2.107,m/s ,Total NET:,224079.606, m3,ESN:,81002222.0
26-01-17/07:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=98 ",4:                ,CH1 U,82.7,D,82.7,Q,98,FLOW:,3.394,m3/h,VEL:,2.147,m/s ,Total NET:,224080.449, m3,ESN:,81002222.0
26-01-17/07:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,826 Q=97 ",4:                ,CH1 U,82.6,D,82.6,Q,97,FLOW:,3.241,m3/h,VEL:,2.05,m/s ,Total NET:,224081.291, m3,ESN:,81002222.0
26-01-17/07:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=99 ",4:                ,CH1 U,82.3,D,82.3,Q,99,FLOW:,3.051,m3/h,VEL:,1.93,m/s ,Total NET:,224082.145, m3,ESN:,81002222.0
26-01-17/07:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=98 ",4:                ,CH1 U,82.3,D,82.3,Q,98,FLOW:,3.175,m3/h,VEL:,2.008,m/s ,Total NET:,224082.9, m3,ESN:,81002222.0
26-01-17/08:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=98 ",4:                ,CH1 U,82.3,D,82.3,Q,98,FLOW:,3.337,m3/h,VEL:,2.111,m/s ,Total NET:,224083.758, m3,ESN:,81002222.0
26-01-17/08:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=98 ",4:                ,CH1 U,82.3,D,82.3,Q,98,FLOW:,3.572,m3/h,VEL:,2.259,m/s ,Total NET:,224084.648, m3,ESN:,81002222.0
26-01-17/08:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=97 ",4:                ,CH1 U,82.3,D,82.3,Q,97,FLOW:,3.561,m3/h,VEL:,2.252,m/s ,Total NET:,224085.478, m3,ESN:,81002222.0
26-01-17/08:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=98 ",4:                ,CH1 U,82.3,D,82.3,Q,98,FLOW:,3.356,m3/h,VEL:,2.123,m/s ,Total NET:,224086.349, m3,ESN:,81002222.0
26-01-17/09:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=822,822 Q=94 ",4:                ,CH1 U,82.2,D,82.2,Q,94,FLOW:,2.323,m3/h,VEL:,1.469,m/s ,Total NET:,224087.097, m3,ESN:,81002222.0
26-01-17/09:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=96 ",4:                ,CH1 U,82.3,D,82.3,Q,96,FLOW:,349.197,m3/h,VEL:,220.848,m/s ,Total NET:,224094.569, m3,ESN:,81002222.0
26-01-17/09:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=823,823 Q=98 ",4:                ,CH1 U,82.3,D,82.3,Q,98,FLOW:,620.569,m3/h,VEL:,392.476,m/s ,Total NET:,224233.696, m3,ESN:,81002222.0
26-01-17/09:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=824,824 Q=91 ",4:                ,CH1 U,82.4,D,82.4,Q,91,FLOW:,625.654,m3/h,VEL:,395.692,m/s ,Total NET:,224390.575, m3,ESN:,81002222.0
26-01-17/10:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=824,824 Q=98 ",4:                ,CH1 U,82.4,D,82.4,Q,98,FLOW:,626.402,m3/h,VEL:,396.165,m/s ,Total NET:,224573.898, m3,ESN:,81002222.0
26-01-17/10:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=824,824 Q=93 ",4:                ,CH1 U,82.4,D,82.4,Q,93,FLOW:,542.669,m3/h,VEL:,343.209,m/s ,Total NET:,224702.307, m3,ESN:,81002222.0
26-01-17/10:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=825,824 Q=92 ",4:                ,CH1 U,82.5,D,82.4,Q,92,FLOW:,630.654,m3/h,VEL:,398.854,m/s ,Total NET:,224857.578, m3,ESN:,81002222.0
26-01-17/10:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=825,824 Q=98 ",4:                ,CH1 U,82.5,D,82.4,Q,98,FLOW:,631.349,m3/h,VEL:,399.294,m/s ,Total NET:,225015.25, m3,ESN:,81002222.0
26-01-17/11:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,825 Q=94 ",4:                ,CH1 U,82.6,D,82.5,Q,94,FLOW:,626.733,m3/h,VEL:,396.374,m/s ,Total NET:,225172.311, m3,ESN:,81002222.0
26-01-17/11:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,825 Q=92 ",4:                ,CH1 U,82.6,D,82.5,Q,92,FLOW:,1.416,m3/h,VEL:,0.896,m/s ,Total NET:,225251.21, m3,ESN:,81002222.0
26-01-17/11:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,825 Q=88 ",4:                ,CH1 U,82.6,D,82.5,Q,88,FLOW:,0.776,m3/h,VEL:,0.491,m/s ,Total NET:,225271.07, m3,ESN:,81002222.0
26-01-17/11:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,826 Q=80 ",4:                ,CH1 U,82.7,D,82.6,Q,80,FLOW:,0.401,m3/h,VEL:,0.253,m/s ,Total NET:,225271.231, m3,ESN:,81002222.0
26-01-17/12:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,826 Q=96 ",4:                ,CH1 U,82.7,D,82.6,Q,96,FLOW:,256.624,m3/h,VEL:,162.301,m/s ,Total NET:,225314.356, m3,ESN:,81002222.0
26-01-17/12:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,826 Q=87 ",4:                ,CH1 U,82.7,D,82.6,Q,87,FLOW:,274.438,m3/h,VEL:,173.567,m/s ,Total NET:,225381.262, m3,ESN:,81002222.0
26-01-17/12:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,827 Q=96 ",4:                ,CH1 U,82.7,D,82.7,Q,96,FLOW:,255.322,m3/h,VEL:,161.477,m/s ,Total NET:,225448.877, m3,ESN:,81002222.0
26-01-17/12:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,826 Q=94 ",4:                ,CH1 U,82.6,D,82.6,Q,94,FLOW:,257.189,m3/h,VEL:,162.658,m/s ,Total NET:,225513.209, m3,ESN:,81002222.0
26-01-17/13:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,826 Q=94 ",4:                ,CH1 U,82.6,D,82.6,Q,94,FLOW:,257.724,m3/h,VEL:,162.996,m/s ,Total NET:,225575.874, m3,ESN:,81002222.0
26-01-17/13:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,825 Q=89 ",4:                ,CH1 U,82.6,D,82.5,Q,89,FLOW:,235.838,m3/h,VEL:,149.155,m/s ,Total NET:,225627.739, m3,ESN:,81002222.0
26-01-17/13:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,826 Q=88 ",4:                ,CH1 U,82.6,D,82.6,Q,88,FLOW:,257.482,m3/h,VEL:,162.843,m/s ,Total NET:,225689.072, m3,ESN:,81002222.0
26-01-17/13:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=826,826 Q=90 ",4:                ,CH1 U,82.6,D,82.6,Q,90,FLOW:,258.286,m3/h,VEL:,163.352,m/s ,Total NET:,225745.322, m3,ESN:,81002222.0
26-01-17/14:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=825,825 Q=95 ",4:                ,CH1 U,82.5,D,82.5,Q,95,FLOW:,524.521,m3/h,VEL:,331.731,m/s ,Total NET:,225854.668, m3,ESN:,81002222.0
26-01-17/14:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=827,828 Q=90 ",4:                ,CH1 U,82.7,D,82.8,Q,90,FLOW:,-1.863,m3/h,VEL:,-1.179,m/s ,Total NET:,225856.831, m3,ESN:,81002222.0
26-01-17/14:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=828,829 Q=87 ",4:                ,CH1 U,82.8,D,82.9,Q,87,FLOW:,-0.497,m3/h,VEL:,-0.314,m/s ,Total NET:,225856.534, m3,ESN:,81002222.0
26-01-17/14:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=830,832 Q=84 ",4:                ,CH1 U,83.0,D,83.2,Q,84,FLOW:,-1.63,m3/h,VEL:,-1.031,m/s ,Total NET:,225856.063, m3,ESN:,81002222.0
26-01-17/15:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=830,832 Q=91 ",4:                ,CH1 U,83.0,D,83.2,Q,91,FLOW:,-2.306,m3/h,VEL:,-1.459,m/s ,Total NET:,225855.564, m3,ESN:,81002222.0
26-01-17/15:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=831,832 Q=94 ",4:                ,CH1 U,83.1,D,83.2,Q,94,FLOW:,-2.438,m3/h,VEL:,-1.542,m/s ,Total NET:,225854.962, m3,ESN:,81002222.0
26-01-17/15:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=834,836 Q=91 ",4:                ,CH1 U,83.4,D,83.6,Q,91,FLOW:,-2.333,m3/h,VEL:,-1.475,m/s ,Total NET:,225854.44, m3,ESN:,81002222.0
26-01-17/15:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,837 Q=91 ",4:                ,CH1 U,83.5,D,83.7,Q,91,FLOW:,-2.358,m3/h,VEL:,-1.491,m/s ,Total NET:,225853.861, m3,ESN:,81002222.0
26-01-17/16:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=89 ",4:                ,CH1 U,83.5,D,83.6,Q,89,FLOW:,-1.57,m3/h,VEL:,-0.993,m/s ,Total NET:,225853.27, m3,ESN:,81002222.0
26-01-17/16:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=89 ",4:                ,CH1 U,83.5,D,83.6,Q,89,FLOW:,-1.168,m3/h,VEL:,-0.739,m/s ,Total NET:,225852.977, m3,ESN:,81002222.0
26-01-17/16:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,835 Q=98 ",4:                ,CH1 U,83.5,D,83.5,Q,98,FLOW:,-1.076,m3/h,VEL:,-0.681,m/s ,Total NET:,225852.712, m3,ESN:,81002222.0
26-01-17/16:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,837 Q=89 ",4:                ,CH1 U,83.5,D,83.7,Q,89,FLOW:,-1.931,m3/h,VEL:,-1.221,m/s ,Total NET:,225852.499, m3,ESN:,81002222.0
26-01-17/17:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=97 ",4:                ,CH1 U,83.5,D,83.6,Q,97,FLOW:,-0.993,m3/h,VEL:,-0.628,m/s ,Total NET:,225852.225, m3,ESN:,81002222.0
26-01-17/17:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=87 ",4:                ,CH1 U,83.5,D,83.6,Q,87,FLOW:,-1.839,m3/h,VEL:,-1.163,m/s ,Total NET:,225851.895, m3,ESN:,81002222.0
26-01-17/17:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=98 ",4:                ,CH1 U,83.5,D,83.6,Q,98,FLOW:,-1.772,m3/h,VEL:,-1.121,m/s ,Total NET:,225851.446, m3,ESN:,81002222.0
26-01-17/17:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=95 ",4:                ,CH1 U,83.5,D,83.6,Q,95,FLOW:,-1.843,m3/h,VEL:,-1.165,m/s ,Total NET:,225851.023, m3,ESN:,81002222.0
26-01-17/18:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,836 Q=97 ",4:                ,CH1 U,83.5,D,83.6,Q,97,FLOW:,-1.702,m3/h,VEL:,-1.077,m/s ,Total NET:,225850.588, m3,ESN:,81002222.0
26-01-17/18:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=98 ",4:                ,CH1 U,83.6,D,83.6,Q,98,FLOW:,-1.929,m3/h,VEL:,-1.22,m/s ,Total NET:,225850.196, m3,ESN:,81002222.0
26-01-17/18:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=98 ",4:                ,CH1 U,83.6,D,83.6,Q,98,FLOW:,-1.524,m3/h,VEL:,-0.964,m/s ,Total NET:,225849.746, m3,ESN:,81002222.0
26-01-17/18:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=98 ",4:                ,CH1 U,83.6,D,83.6,Q,98,FLOW:,-1.865,m3/h,VEL:,-1.18,m/s ,Total NET:,225849.314, m3,ESN:,81002222.0
26-01-17/19:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=96 ",4:                ,CH1 U,83.6,D,83.6,Q,96,FLOW:,-1.976,m3/h,VEL:,-1.25,m/s ,Total NET:,225848.862, m3,ESN:,81002222.0
26-01-17/19:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,837 Q=90 ",4:                ,CH1 U,83.6,D,83.7,Q,90,FLOW:,-2.055,m3/h,VEL:,-1.3,m/s ,Total NET:,225848.386, m3,ESN:,81002222.0
26-01-17/19:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=99 ",4:                ,CH1 U,83.6,D,83.6,Q,99,FLOW:,-1.447,m3/h,VEL:,-0.915,m/s ,Total NET:,225847.895, m3,ESN:,81002222.0
26-01-17/19:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,837 Q=99 ",4:                ,CH1 U,83.6,D,83.7,Q,99,FLOW:,-1.665,m3/h,VEL:,-1.053,m/s ,Total NET:,225847.512, m3,ESN:,81002222.0
26-01-17/20:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,837 Q=99 ",4:                ,CH1 U,83.6,D,83.7,Q,99,FLOW:,-1.44,m3/h,VEL:,-0.911,m/s ,Total NET:,225847.159, m3,ESN:,81002222.0
26-01-17/20:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,837 Q=94 ",4:                ,CH1 U,83.6,D,83.7,Q,94,FLOW:,-1.098,m3/h,VEL:,-0.695,m/s ,Total NET:,225846.849, m3,ESN:,81002222.0
26-01-17/20:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,837 Q=92 ",4:                ,CH1 U,83.6,D,83.7,Q,92,FLOW:,-1.187,m3/h,VEL:,-0.751,m/s ,Total NET:,225846.507, m3,ESN:,81002222.0
26-01-17/20:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=98 ",4:                ,CH1 U,83.7,D,83.7,Q,98,FLOW:,-1.302,m3/h,VEL:,-0.823,m/s ,Total NET:,225845.974, m3,ESN:,81002222.0
26-01-17/21:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=94 ",4:                ,CH1 U,83.7,D,83.8,Q,94,FLOW:,-1.643,m3/h,VEL:,-1.039,m/s ,Total NET:,225845.438, m3,ESN:,81002222.0
26-01-17/21:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,838 Q=93 ",4:                ,CH1 U,83.6,D,83.8,Q,93,FLOW:,-1.582,m3/h,VEL:,-1.0,m/s ,Total NET:,225845.051, m3,ESN:,81002222.0
26-01-17/21:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=99 ",4:                ,CH1 U,83.7,D,83.7,Q,99,FLOW:,-1.479,m3/h,VEL:,-0.935,m/s ,Total NET:,225844.651, m3,ESN:,81002222.0
26-01-17/21:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=96 ",4:                ,CH1 U,83.7,D,83.8,Q,96,FLOW:,-2.286,m3/h,VEL:,-1.446,m/s ,Total NET:,225844.091, m3,ESN:,81002222.0
26-01-17/22:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=94 ",4:                ,CH1 U,83.7,D,83.8,Q,94,FLOW:,-2.205,m3/h,VEL:,-1.395,m/s ,Total NET:,225843.56, m3,ESN:,81002222.0
26-01-17/22:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=96 ",4:                ,CH1 U,83.7,D,83.8,Q,96,FLOW:,-3.322,m3/h,VEL:,-2.101,m/s ,Total NET:,225842.822, m3,ESN:,81002222.0
26-01-17/22:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=97 ",4:                ,CH1 U,83.7,D,83.8,Q,97,FLOW:,-2.338,m3/h,VEL:,-1.478,m/s ,Total NET:,225842.075, m3,ESN:,81002222.0
26-01-17/22:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=93 ",4:                ,CH1 U,83.7,D,83.9,Q,93,FLOW:,-3.069,m3/h,VEL:,-1.941,m/s ,Total NET:,225841.498, m3,ESN:,81002222.0
26-01-17/23:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=96 ",4:                ,CH1 U,83.7,D,83.9,Q,96,FLOW:,-2.259,m3/h,VEL:,-1.429,m/s ,Total NET:,225840.852, m3,ESN:,81002222.0
26-01-17/23:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=96 ",4:                ,CH1 U,83.7,D,83.8,Q,96,FLOW:,0.258,m3/h,VEL:,0.163,m/s ,Total NET:,225840.947, m3,ESN:,81002222.0
26-01-17/23:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=96 ",4:                ,CH1 U,83.8,D,83.9,Q,96,FLOW:,0.457,m3/h,VEL:,0.289,m/s ,Total NET:,225841.063, m3,ESN:,81002222.0
26-01-17/23:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=98 ",4:                ,CH1 U,83.7,D,83.9,Q,98,FLOW:,0.602,m3/h,VEL:,0.381,m/s ,Total NET:,225841.209, m3,ESN:,81002222.0
26-01-18/00:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=98 ",4:                ,CH1 U,83.7,D,83.9,Q,98,FLOW:,0.578,m3/h,VEL:,0.365,m/s ,Total NET:,225841.351, m3,ESN:,81002222.0
26-01-18/00:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=93 ",4:                ,CH1 U,83.8,D,83.9,Q,93,FLOW:,0.426,m3/h,VEL:,0.269,m/s ,Total NET:,225841.484, m3,ESN:,81002222.0
26-01-18/00:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=99 ",4:                ,CH1 U,83.8,D,83.9,Q,99,FLOW:,0.456,m3/h,VEL:,0.288,m/s ,Total NET:,225841.607, m3,ESN:,81002222.0
26-01-18/00:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=94 ",4:                ,CH1 U,83.8,D,83.9,Q,94,FLOW:,0.499,m3/h,VEL:,0.316,m/s ,Total NET:,225841.737, m3,ESN:,81002222.0
26-01-18/01:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=98 ",4:                ,CH1 U,83.8,D,83.9,Q,98,FLOW:,0.547,m3/h,VEL:,0.346,m/s ,Total NET:,225841.865, m3,ESN:,81002222.0
26-01-18/01:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=98 ",4:                ,CH1 U,83.7,D,83.9,Q,98,FLOW:,0.624,m3/h,VEL:,0.395,m/s ,Total NET:,225842.017, m3,ESN:,81002222.0
26-01-18/01:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=96 ",4:                ,CH1 U,83.7,D,83.9,Q,96,FLOW:,0.61,m3/h,VEL:,0.386,m/s ,Total NET:,225842.171, m3,ESN:,81002222.0
26-01-18/01:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=98 ",4:                ,CH1 U,83.7,D,83.9,Q,98,FLOW:,0.604,m3/h,VEL:,0.382,m/s ,Total NET:,225842.325, m3,ESN:,81002222.0
26-01-18/02:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=99 ",4:                ,CH1 U,83.7,D,83.9,Q,99,FLOW:,0.62,m3/h,VEL:,0.392,m/s ,Total NET:,225842.476, m3,ESN:,81002222.0
26-01-18/02:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=99 ",4:                ,CH1 U,83.7,D,83.8,Q,99,FLOW:,0.533,m3/h,VEL:,0.337,m/s ,Total NET:,225842.62, m3,ESN:,81002222.0
26-01-18/02:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=97 ",4:                ,CH1 U,83.7,D,83.9,Q,97,FLOW:,0.63,m3/h,VEL:,0.398,m/s ,Total NET:,225842.775, m3,ESN:,81002222.0
26-01-18/02:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=98 ",4:                ,CH1 U,83.8,D,83.9,Q,98,FLOW:,0.617,m3/h,VEL:,0.39,m/s ,Total NET:,225842.926, m3,ESN:,81002222.0
26-01-18/03:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=99 ",4:                ,CH1 U,83.7,D,83.9,Q,99,FLOW:,0.63,m3/h,VEL:,0.398,m/s ,Total NET:,225843.076, m3,ESN:,81002222.0
26-01-18/03:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=95 ",4:                ,CH1 U,83.7,D,83.9,Q,95,FLOW:,0.62,m3/h,VEL:,0.392,m/s ,Total NET:,225843.235, m3,ESN:,81002222.0
26-01-18/03:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=97 ",4:                ,CH1 U,83.7,D,83.9,Q,97,FLOW:,0.609,m3/h,VEL:,0.385,m/s ,Total NET:,225843.389, m3,ESN:,81002222.0
26-01-18/03:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=97 ",4:                ,CH1 U,83.7,D,83.9,Q,97,FLOW:,0.553,m3/h,VEL:,0.35,m/s ,Total NET:,225843.544, m3,ESN:,81002222.0
26-01-18/04:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=94 ",4:                ,CH1 U,83.7,D,83.8,Q,94,FLOW:,0.598,m3/h,VEL:,0.378,m/s ,Total NET:,225843.703, m3,ESN:,81002222.0
26-01-18/04:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=98 ",4:                ,CH1 U,83.7,D,83.9,Q,98,FLOW:,0.645,m3/h,VEL:,0.408,m/s ,Total NET:,225843.861, m3,ESN:,81002222.0
26-01-18/04:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=98 ",4:                ,CH1 U,83.7,D,83.9,Q,98,FLOW:,0.66,m3/h,VEL:,0.418,m/s ,Total NET:,225844.021, m3,ESN:,81002222.0
26-01-18/04:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=95 ",4:                ,CH1 U,83.7,D,83.9,Q,95,FLOW:,0.668,m3/h,VEL:,0.422,m/s ,Total NET:,225844.187, m3,ESN:,81002222.0
26-01-18/05:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=97 ",4:                ,CH1 U,83.7,D,83.8,Q,97,FLOW:,0.673,m3/h,VEL:,0.426,m/s ,Total NET:,225844.351, m3,ESN:,81002222.0
26-01-18/05:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=94 ",4:                ,CH1 U,83.7,D,83.8,Q,94,FLOW:,0.6,m3/h,VEL:,0.38,m/s ,Total NET:,225844.513, m3,ESN:,81002222.0
26-01-18/05:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=98 ",4:                ,CH1 U,83.7,D,83.8,Q,98,FLOW:,0.668,m3/h,VEL:,0.422,m/s ,Total NET:,225844.66, m3,ESN:,81002222.0
26-01-18/05:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=97 ",4:                ,CH1 U,83.7,D,83.8,Q,97,FLOW:,0.661,m3/h,VEL:,0.418,m/s ,Total NET:,225844.824, m3,ESN:,81002222.0
26-01-18/06:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=95 ",4:                ,CH1 U,83.7,D,83.8,Q,95,FLOW:,0.646,m3/h,VEL:,0.409,m/s ,Total NET:,225844.984, m3,ESN:,81002222.0
26-01-18/06:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,839 Q=97 ",4:                ,CH1 U,83.7,D,83.9,Q,97,FLOW:,0.634,m3/h,VEL:,0.401,m/s ,Total NET:,225845.145, m3,ESN:,81002222.0
26-01-18/06:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=97 ",4:                ,CH1 U,83.7,D,83.8,Q,97,FLOW:,0.659,m3/h,VEL:,0.417,m/s ,Total NET:,225845.307, m3,ESN:,81002222.0
26-01-18/06:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,838 Q=97 ",4:                ,CH1 U,83.7,D,83.8,Q,97,FLOW:,0.675,m3/h,VEL:,0.427,m/s ,Total NET:,225845.474, m3,ESN:,81002222.0
