ts_ms,o,h,l,c,vol
1765076127000,1.5946405846542e-05,1.5946405846542e-05,1.5337157676159e-05,1.5337157676159e-05,15000000.358026
1765076624000,1.5337157676159e-05,1.5337157676159e-05,1.5323951812966e-05,1.5323951812966e-05,9645448.065846
1765079113000,1.5323951812966e-05,1.5715354344124e-05,1.5323951812966e-05,1.5715354344124e-05,83860.220872
1765079120000,1.5715354344124e-05,1.5721773458329e-05,1.5715354344124e-05,1.5721773458329e-05,83825.981202
1765079876000,1.5721773458329e-05,1.5781978264941e-05,1.5721773458329e-05,1.5781978264941e-05,1145485.89283
1765079949000,1.5781978264941e-05,1.5781978264941e-05,1.5627018108949e-05,1.5627018108949e-05,12858.929152
1765081388000,1.5627018108949e-05,1.5627018108949e-05,1.5589758673678e-05,1.5589758673678e-05,12893.01794
1765083732000,1.5589758673678e-05,1.5589758673678e-05,1.5391716022576e-05,1.5391716022576e-05,4851277.592783
1765084008000,1.5391716022576e-05,1.5391716022576e-05,1.512373056616e-05,1.512373056616e-05,2405020.866623
1765085488000,1.512373056616e-05,1.5218656104827e-05,1.512373056616e-05,1.5218656104827e-05,852942.584874
1765085489000,1.5218656104827e-05,1.5281721436431e-05,1.5218656104827e-05,1.5281721436431e-05,866582.676786
1765085816000,1.5281721436431e-05,1.5493763227482e-05,1.5281721436431e-05,1.5493763227482e-05,4237358.799607
1765086937000,1.5493763227482e-05,1.5967291958352e-05,1.5493763227482e-05,1.5967291958352e-05,8220296.577825
1765086948000,1.5967291958352e-05,1.6734615952231e-05,1.5967291958352e-05,1.6734615952231e-05,7952044.767765
1765087027000,1.6734615952231e-05,1.6980432106588e-05,1.6734615952231e-05,1.6980432106588e-05,765253.288095
1765087037000,1.6980432106588e-05,1.6980432106588e-05,1.6795337063534e-05,1.6795337063534e-05,48176.65084
1765087279000,1.6795337063534e-05,1.6795337063534e-05,1.6783067277409e-05,1.6783067277409e-05,32153.747672
1765087640000,1.6783067277409e-05,1.6783067277409e-05,1.6758001650322e-05,1.6758001650322e-05,765253.288095
1765088053000,1.6758001650322e-05,1.696048000792e-05,1.6758001650322e-05,1.696048000792e-05,195017.527394
1765092989000,1.696048000792e-05,1.696048000792e-05,1.6883756296392e-05,1.6883756296392e-05,98805.889425
1765094370000,1.6883756296392e-05,1.6883756296392e-05,1.6624020884209e-05,1.6624020884209e-05,606910.977869
1765095244000,1.6624020884209e-05,1.6624020884209e-05,1.647236812596e-05,1.647236812596e-05,2422075.356209
1765095249000,1.647236812596e-05,1.6584265905419e-05,1.647236812596e-05,1.6584265905419e-05,27725.274002
1765095332000,1.6584265905419e-05,1.6584265905419e-05,1.635795819e-05,1.635795819e-05,2000.0
1765098129000,1.635795819e-05,1.6599057487709e-05,1.635795819e-05,1.6599057487709e-05,11776.862436
1765098367000,1.6599057487709e-05,1.6601785253551e-05,1.6599057487709e-05,1.6601785253551e-05,23551.798221
1765106946000,1.6601785253551e-05,1.6648867088279e-05,1.6601785253551e-05,1.6648867088279e-05,79498.798185
1765117807000,1.6648867088279e-05,1.6648867088279e-05,1.6241189267505e-05,1.6241189267505e-05,11789.53056
1765118717000,1.6241189267505e-05,1.6241189267505e-05,1.6188347065497e-05,1.6188347065497e-05,297466.189877
1765121153000,1.6188347065497e-05,1.6276706187973e-05,1.6188347065497e-05,1.6276706187973e-05,260780.780642
1765124298000,1.6276706187973e-05,1.6310771666103e-05,1.6276706187973e-05,1.6310771666103e-05,38131.074086
1765127583000,1.6310771666103e-05,1.661241275937e-05,1.6310771666103e-05,1.661241275937e-05,62144.065893
1765129426000,1.661241275937e-05,1.7451870716512e-05,1.661241275937e-05,1.7451870716512e-05,10187889.228206
1765129818000,1.7451870716512e-05,1.7703076336799e-05,1.7451870716512e-05,1.7703076336799e-05,23070.327094
1765132186000,1.7703076336799e-05,1.7703076336799e-05,1.7402702045319e-05,1.7402702045319e-05,10177701.338978
1765134292000,1.7402702045319e-05,1.7402702045319e-05,1.6144070502244e-05,1.6144070502244e-05,11975109.173969
1765134479000,1.6144070502244e-05,1.6144070502244e-05,1.6108468679791e-05,1.6108468679791e-05,50041.036532
1765135919000,1.6108468679791e-05,1.6125711683546e-05,1.6108468679791e-05,1.6125711683546e-05,25018.212431
1765139316000,1.6125711683546e-05,1.6215429298584e-05,1.6125711683546e-05,1.6215429298584e-05,46606.237443
1765139798000,1.6215429298584e-05,1.6215429298584e-05,1.6178985990559e-05,1.6178985990559e-05,25020.195279
1765141452000,1.6178985990559e-05,1.6187456028557e-05,1.6178985990559e-05,1.6187456028557e-05,819777.978434
1765146082000,1.6187456028557e-05,1.6187456028557e-05,1.6046253589331e-05,1.6046253589331e-05,9586741.996906
1765146083000,1.6046253589331e-05,1.6221189079521e-05,1.6046253589331e-05,1.6221189079521e-05,70675.441852
1765146093000,1.6221189079521e-05,1.7184155891714e-05,1.6221189079521e-05,1.7184155891714e-05,11412442.149456
1765146111000,1.7184155891714e-05,1.8508201020785e-05,1.7184155891714e-05,1.8508201020785e-05,14349279.70739
1765146113000,1.8508201020785e-05,1.8508201020785e-05,1.8497056565781e-05,1.8497056565781e-05,56302.166783
1765146143000,1.8497056565781e-05,1.9108915792325e-05,1.8497056565781e-05,1.9105383305793e-05,6127249.803204
1765146146000,1.9105383305793e-05,1.9452764619186e-05,1.9105383305793e-05,1.9452764619186e-05,1976834.138009
1765146253000,1.9452764619186e-05,1.9724829748551e-05,1.9452764619186e-05,1.9724829748551e-05,3276555.133093
1765146254000,1.9724829748551e-05,1.9724829748551e-05,1.9648897349078e-05,1.9648897349078e-05,20987.305486
1765146255000,1.9648897349078e-05,2.0351555476513e-05,1.9648897349078e-05,2.0346488544256e-05,6413336.417663
1765146316000,2.0346488544256e-05,2.0596336977928e-05,2.0346488544256e-05,2.0596336977928e-05,188276.156042
1765146690000,2.0596336977928e-05,2.0596336977928e-05,2.0446008637337e-05,2.0446008637337e-05,10638.185548
1765146825000,2.0446008637337e-05,2.0446008637337e-05,2.0258570249804e-05,2.0258570249804e-05,3276555.133093
1765147420000,2.0258570249804e-05,2.0532843416741e-05,2.0258570249804e-05,2.0532843416741e-05,2055886.493145
1765147649000,2.0532843416741e-05,2.0532843416741e-05,2.041456721745e-05,2.041456721745e-05,39885.064337
1765151001000,2.041456721745e-05,2.0865793164529e-05,2.041456721745e-05,2.0865793164529e-05,6201399.704536
1765151846000,2.0865793164529e-05,2.1089347013373e-05,2.0865793164529e-05,2.1089347013373e-05,202013.789232
1765152786000,2.1089347013373e-05,2.1089347013373e-05,2.10625834e-05,2.10625834e-05,2000.0
1765152809000,2.10625834e-05,2.1346784257957e-05,2.10625834e-05,2.1346784257957e-05,6076.068941
1765152811000,2.1346784257957e-05,2.1365650187345e-05,2.1346784257957e-05,2.1365650187345e-05,303582.622506
1765158880000,2.1365650187345e-05,2.1365650187345e-05,1.8489705737057e-05,1.8489705737057e-05,28938849.724094
1765158955000,1.8489705737057e-05,1.8508553400402e-05,1.8489705737057e-05,1.8508553400402e-05,71305.486223
1765159528000,1.8508553400402e-05,1.8508553400402e-05,1.824936079388e-05,1.824936079388e-05,62144.065893
1765160304000,1.824936079388e-05,1.824936079388e-05,1.796827661465e-05,1.796827661465e-05,6410138.039347
1765160307000,1.796827661465e-05,1.796827661465e-05,1.7897405291513e-05,1.7897405291513e-05,18035.161611
1765160333000,1.7897405291513e-05,1.78986115141e-05,1.7897405291513e-05,1.78986115141e-05,7938.304955
1765160339000,1.78986115141e-05,1.7899610863958e-05,1.78986115141e-05,1.7899610863958e-05,13520.088941
1765162655000,1.7899610863958e-05,1.7899610863958e-05,1.7646199264903e-05,1.7646199264903e-05,2055886.493145
1765163698000,1.7646199264903e-05,1.7740864700013e-05,1.7646199264903e-05,1.7740864700013e-05,22547.253872
1765165825000,1.7740864700013e-05,1.7784023787264e-05,1.7740864700013e-05,1.7784023787264e-05,22548.468261
1765166834000,1.7784023787264e-05,1.7784023787264e-05,1.7774938229482e-05,1.7774938229482e-05,10083.062249
1765166972000,1.7774938229482e-05,1.7797763376274e-05,1.7774938229482e-05,1.7797763376274e-05,25375.785362
1765167309000,1.7797763376274e-05,1.7797763376274e-05,1.7364617526642e-05,1.7364617526642e-05,4935806.290298
1765167357000,1.7364617526642e-05,1.7367836782348e-05,1.7364617526642e-05,1.7367836782348e-05,57889.519213
1765167555000,1.7367836782348e-05,1.7367836782348e-05,1.7135109441495e-05,1.7135109441495e-05,249389.172867
1765168991000,1.7135109441495e-05,1.7439971333126e-05,1.7135109441495e-05,1.7439971333126e-05,434675.332073
1765169465000,1.7439971333126e-05,1.7451435829073e-05,1.7439971333126e-05,1.7451435829073e-05,55366.013589
1765169722000,1.7451435829073e-05,1.7451435829073e-05,1.7157079352628e-05,1.7157079352628e-05,1833890.872142
1765169884000,1.7157079352628e-05,1.7323250582536e-05,1.7157079352628e-05,1.7323250582536e-05,76778.765128
1765171759000,1.7323250582536e-05,1.7331802580319e-05,1.7323250582536e-05,1.7331802580319e-05,59155.799678
1765172146000,1.7331802580319e-05,1.7352722488953e-05,1.7331802580319e-05,1.7352722488953e-05,124211.729034
1765173339000,1.7352722488953e-05,1.7368908781955e-05,1.7352722488953e-05,1.7368908781955e-05,9548.094744
1765175906000,1.7368908781955e-05,1.7368908781955e-05,1.7141834651436e-05,1.7141834651436e-05,188276.156042
1765177835000,1.7141834651436e-05,1.7402021876485e-05,1.7141834651436e-05,1.7402021876485e-05,12499.342364
1765179032000,1.7402021876485e-05,1.7407456306497e-05,1.7402021876485e-05,1.7407456306497e-05,23322.05819
1765179979000,1.7407456306497e-05,1.7407456306497e-05,1.717866202523e-05,1.717866202523e-05,288150.529614
1765181132000,1.717866202523e-05,1.717866202523e-05,1.696789774191e-05,1.696789774191e-05,5010591.23409
1765181133000,1.696789774191e-05,1.6973887236431e-05,1.696789774191e-05,1.6973887236431e-05,78133.622012
1765184405000,1.6973887236431e-05,1.7431085509483e-05,1.6973887236431e-05,1.7431085509483e-05,7672937.68432
1765184408000,1.7431085509483e-05,1.7944213561915e-05,1.7431085509483e-05,1.7944213561915e-05,3726762.17943
1765184575000,1.7944213561915e-05,1.826469674629e-05,1.7944213561915e-05,1.826469674629e-05,2319109.283427
1765186621000,1.826469674629e-05,1.826469674629e-05,1.781244966483e-05,1.781244966483e-05,10600700.031281
1765194155000,1.781244966483e-05,1.8024895001994e-05,1.781244966483e-05,1.8024895001994e-05,8376046.005546
1765194156000,1.8024895001994e-05,1.9108277514553e-05,1.8024895001994e-05,1.893908490855e-05,7975145.94404
1765194164000,1.893908490855e-05,1.9360438582138e-05,1.893908490855e-05,1.9360438582138e-05,3581799.220091
1765194165000,1.9360438582138e-05,1.9360438582138e-05,1.9294690705154e-05,1.9294690705154e-05,41093.674097
1765194166000,1.9294690705154e-05,1.9558780568136e-05,1.9294690705154e-05,1.9558780568136e-05,347362.179885
1765194187000,1.9558780568136e-05,1.9558780568136e-05,1.9136046917414e-05,1.9136046917414e-05,3581799.220091
1765194427000,1.9136046917414e-05,1.9136046917414e-05,1.8888847362319e-05,1.8888847362319e-05,347362.179885
1765194517000,1.8888847362319e-05,1.8888847362319e-05,1.8601128963331e-05,1.8601128963331e-05,3150618.601022
1765194757000,1.8601128963331e-05,1.8601128963331e-05,1.8175391931599e-05,1.8175391931599e-05,4725927.901533
1765203996000,1.8175391931599e-05,1.8626214753761e-05,1.8175391931599e-05,1.8626214753761e-05,7392923.769683
1765204153000,1.8626214753761e-05,2.0042387930334e-05,1.8626214753761e-05,2.0033565170947e-05,12724594.847523
1765206083000,2.0033565170947e-05,2.1435205478657e-05,2.0033565170947e-05,2.1435205478657e-05,12969065.528374
1765206091000,2.1435205478657e-05,2.1435205478657e-05,2.1424340530314e-05,2.1424340530314e-05,106241.868352
1765206292000,2.1424340530314e-05,2.1424340530314e-05,2.1403748129766e-05,2.1403748129766e-05,260914.268916
1765206318000,2.1403748129766e-05,2.1779402844055e-05,2.1403748129766e-05,2.1779402844055e-05,2050550.395168
1765206322000,2.1779402844055e-05,2.1779402844055e-05,2.1625584662422e-05,2.1625584662422e-05,35596.121308
1765206323000,2.1625584662422e-05,2.1944206941235e-05,2.1625584662422e-05,2.1944206941235e-05,687006.144208
1765206324000,2.1944206941235e-05,2.1944206941235e-05,2.1702551817466e-05,2.1702551817466e-05,85412.023498
1765206494000,2.1702551817466e-05,2.1702551817466e-05,2.1271868053474e-05,2.1271868053474e-05,6447714.135231
1765207024000,2.1271868053474e-05,2.1271868053474e-05,2.0642231990715e-05,2.0642231990715e-05,2319109.283427
1765207408000,2.0642231990715e-05,2.0642231990715e-05,2.0163389439875e-05,2.0163389439875e-05,6447714.13523
1765207414000,2.0163389439875e-05,2.0163389439875e-05,2.0065281678075e-05,2.0069693460368e-05,50547.656349
1765207670000,2.0069693460368e-05,2.0079449435521e-05,2.0069693460368e-05,2.0079449435521e-05,2484862.650125
1765208292000,2.0079449435521e-05,2.0079449435521e-05,1.8902763200285e-05,1.8902763200285e-05,12629176.83027
1765208780000,1.8902763200285e-05,1.8902763200285e-05,1.8880694733429e-05,1.8880694733429e-05,21549.879162
1765208993000,1.8880694733429e-05,1.8880694733429e-05,1.8517679233712e-05,1.8517679233712e-05,2732084.163855
1765208995000,1.8517679233712e-05,1.8624950596013e-05,1.8517679233712e-05,1.8624950596013e-05,77823.063993
1765209143000,1.8624950596013e-05,1.8624950596013e-05,1.8292451433565e-05,1.8292451433565e-05,2469093.418673
1765210619000,1.8292451433565e-05,1.8335104881047e-05,1.8292451433565e-05,1.8335104881047e-05,31215.29435
1765211493000,1.8335104881047e-05,1.8582809120514e-05,1.8335104881047e-05,1.8582809120514e-05,1438495.576869
1765211714000,1.8582809120514e-05,1.8966730462542e-05,1.8582809120514e-05,1.8966730462542e-05,7022821.781617
1765212584000,1.8966730462542e-05,1.9370322359207e-05,1.8966730462542e-05,1.9370322359207e-05,1386208.700854
1765212772000,1.9370322359207e-05,1.9370322359207e-05,1.914555967336e-05,1.914555967336e-05,9589.811675
1765212926000,1.914555967336e-05,1.914555967336e-05,1.9122671473003e-05,1.9122671473003e-05,24659.045106
1765214901000,1.9122671473003e-05,1.9122671473003e-05,1.8751213401407e-05,1.8751213401407e-05,8035710.543297
1765215115000,1.8751213401407e-05,1.8751213401407e-05,1.8720237550193e-05,1.8720237550193e-05,1777125.295341
1765215328000,1.8720237550193e-05,1.8720237550193e-05,1.8531168937056e-05,1.8531168937056e-05,107556.390885
1765216680000,1.8531168937056e-05,1.8935473529471e-05,1.8531168937056e-05,1.8935473529471e-05,3818550.430128
1765216854000,1.8935473529471e-05,2.0335660194238e-05,1.8935473529471e-05,2.0335660194238e-05,13490717.702175
1765217106000,2.0335660194238e-05,2.0336424872598e-05,2.0335660194238e-05,2.0336424872598e-05,21167.832286
1765217212000,2.0336424872598e-05,2.0812826670574e-05,2.0336424872598e-05,2.0812826670574e-05,3283988.571111
1765217276000,2.0812826670574e-05,2.0812826670574e-05,2.072517483376e-05,2.072517483376e-05,66983.411639
1765217669000,2.072517483376e-05,2.072517483376e-05,2.0495574586508e-05,2.0495574586508e-05,3445697.024122
1765217675000,2.0495574586508e-05,2.0495574586508e-05,1.9755435261136e-05,1.9755435261136e-05,10000000.0
1765217919000,1.9755435261136e-05,1.9755435261136e-05,1.9450044113569e-05,1.9450044113569e-05,15401.085667
1765217920000,1.9450044113569e-05,1.9452369789697e-05,1.9450044113569e-05,1.9452369789697e-05,29137.473353
1765218722000,1.9452369789697e-05,1.9452369789697e-05,1.8924664186958e-05,1.8924664186958e-05,3796802.639864
1765218885000,1.8924664186958e-05,1.8979865419723e-05,1.8924664186958e-05,1.8979865419723e-05,21396.76537
1765219928000,1.8979865419723e-05,1.9208241663486e-05,1.8979865419723e-05,1.9208241663486e-05,4339857.440146
1765220449000,1.9208241663486e-05,1.9208241663486e-05,1.8721976109316e-05,1.8721976109316e-05,4331182.065124
1765221486000,1.8721976109316e-05,1.9017521403023e-05,1.8721976109316e-05,1.9017521403023e-05,4289148.037479
1765222033000,1.9017521403023e-05,1.9019678473221e-05,1.9017521403023e-05,1.9019678473221e-05,28082.037707
1765225987000,1.9019678473221e-05,1.9653639166441e-05,1.9019678473221e-05,1.9653639166441e-05,6739732.734425
1765226005000,1.9653639166441e-05,2.037945407499e-05,1.9653639166441e-05,2.037945407499e-05,6499696.937574
1765226007000,2.037945407499e-05,2.0484055904823e-05,2.037945407499e-05,2.0484055904823e-05,25448.220892
1765226396000,2.0484055904823e-05,2.0484055904823e-05,2.0292682458825e-05,2.0292682458825e-05,2142429.444721
1765226473000,2.0292682458825e-05,2.1682730073195e-05,2.0292682458825e-05,2.1673572098577e-05,12784339.860474
1765227451000,2.1673572098577e-05,2.214931010285e-05,2.1673572098577e-05,2.214931010285e-05,1071821.984992
1765227532000,2.214931010285e-05,2.220831442144e-05,2.214931010285e-05,2.220831442144e-05,59290.547292
1765227634000,2.220831442144e-05,2.220831442144e-05,2.1836068460779e-05,2.1836068460779e-05,44212.698401
1765227649000,2.1836068460779e-05,2.1836068460779e-05,2.1633046265076e-05,2.1633046265076e-05,3213179.607729
1765227781000,2.1633046265076e-05,2.1633046265076e-05,2.1017567011555e-05,2.1017567011555e-05,6499696.937574
1765227785000,2.1017567011555e-05,2.1017567011555e-05,2.0240202860541e-05,2.0240202860541e-05,6739732.734425
1765228031000,2.0240202860541e-05,2.0240202860541e-05,2.0193838060195e-05,2.0193838060195e-05,20019.533605
1765228558000,2.0193838060195e-05,2.0193838060195e-05,2.0100960470073e-05,2.0100960470073e-05,13333.11819
1765230094000,2.0100960470073e-05,2.0100960470073e-05,1.9887745252085e-05,1.9887745252085e-05,59290.547292
1765230479000,1.9887745252085e-05,2.0175532346042e-05,1.9887745252085e-05,2.0175532346042e-05,40050.708707
1765230714000,2.0175532346042e-05,2.0360178518121e-05,2.0175532346042e-05,2.0360178518121e-05,3015820.965797
1765231316000,2.0360178518121e-05,2.0360178518121e-05,2.0106346616803e-05,2.0106346616803e-05,3012805.144832
1765232168000,2.0106346616803e-05,2.0106346616803e-05,1.8802451983641e-05,1.8806227101913e-05,12712594.369792
1765232538000,1.8806227101913e-05,1.8821398380069e-05,1.8806227101913e-05,1.8821398380069e-05,14905.154959
1765232937000,1.8821398380069e-05,1.8837094547494e-05,1.8821398380069e-05,1.8837094547494e-05,17910.308379
1765235675000,1.8837094547494e-05,1.9467975047204e-05,1.8837094547494e-05,1.9467975047204e-05,13717574.612638
1765235946000,1.9467975047204e-05,1.9940407673963e-05,1.9467975047204e-05,1.9940407673963e-05,11342.295308
1765236377000,1.9940407673963e-05,1.9940407673963e-05,1.9780416010802e-05,1.9780416010802e-05,730215.877422
1765237275000,1.9780416010802e-05,2.027061802402e-05,1.9780416010802e-05,2.027061802402e-05,3244656.858244
1765237540000,2.027061802402e-05,2.027061802402e-05,2.0177764685733e-05,2.0177764685733e-05,68147.64558
1765238203000,2.0177764685733e-05,2.0179482059546e-05,2.0177764685733e-05,2.0179482059546e-05,36284.047868
1765238979000,2.0179482059546e-05,2.0179482059546e-05,2.0174791360292e-05,2.0174791360292e-05,20194.935002
1765239013000,2.0174791360292e-05,2.0739103696965e-05,2.0174791360292e-05,2.0739103696965e-05,5630644.524695
1765239120000,2.0739103696965e-05,2.1098475586905e-05,2.0739103696965e-05,2.1098475586905e-05,181057.275365
1765239368000,2.1098475586905e-05,2.1236575844908e-05,2.1098475586905e-05,2.1236575844908e-05,1859079.615623
1765239679000,2.1236575844908e-05,2.1415916699295e-05,2.1236575844908e-05,2.1415916699295e-05,658754.00645
1765239782000,2.1415916699295e-05,2.1415916699295e-05,2.1132910220223e-05,2.1132910220223e-05,658754.00645
1765240074000,2.1132910220223e-05,2.1132910220223e-05,2.0730486332906e-05,2.0730486332906e-05,5630644.524695
1765240176000,2.0730486332906e-05,2.0977168588506e-05,2.0730486332906e-05,2.0977168588506e-05,5585969.831229
1765240556000,2.0977168588506e-05,2.098007585701e-05,2.0977168588506e-05,2.098007585701e-05,63961.559232
1765240615000,2.098007585701e-05,2.1026165477344e-05,2.098007585701e-05,2.1026165477344e-05,63901.927796
1765240721000,2.1026165477344e-05,2.1367270168058e-05,2.1026165477344e-05,2.1367270168058e-05,1229773.239541
1765240728000,2.1367270168058e-05,2.1516897860598e-05,2.1367270168058e-05,2.1516897860598e-05,1221221.443024
1765240730000,2.1516897860598e-05,2.1609858416278e-05,2.1516897860598e-05,2.1609858416278e-05,289585.034464
1765242269000,2.1609858416278e-05,2.1681155412058e-05,2.1609858416278e-05,2.1681155412058e-05,1202181.522966
1765243193000,2.1681155412058e-05,2.1977408688152e-05,2.1681155412058e-05,2.1977408688152e-05,2993346.259216
1765244648000,2.1977408688152e-05,2.1977408688152e-05,2.1835785831473e-05,2.1835785831473e-05,19820.601579
1765244683000,2.1835785831473e-05,2.345955962541e-05,2.1835785831473e-05,2.345955962541e-05,12294297.592516
1765244684000,2.345955962541e-05,2.345955962541e-05,2.344936260148e-05,2.344936260148e-05,70444.500977
1765244966000,2.344936260148e-05,2.4104269857984e-05,2.344936260148e-05,2.4104269857984e-05,4883811.118922
1765245059000,2.4104269857984e-05,2.5162574195675e-05,2.4104269857984e-05,2.5162574195675e-05,7098728.082161
1765245062000,2.5162574195675e-05,2.5162574195675e-05,2.515230498913e-05,2.515230498913e-05,52988.28263
1765245232000,2.515230498913e-05,2.5761225640977e-05,2.515230498913e-05,2.5761225640977e-05,3401391.317039
1765245309000,2.5761225640977e-05,2.6316928663405e-05,2.5761225640977e-05,2.6316928663405e-05,2940796.342181
1765245310000,2.6316928663405e-05,2.6316928663405e-05,2.6217472802477e-05,2.6217472802477e-05,71687.787772
1765246700000,2.6217472802477e-05,2.7502970344283e-05,2.6217472802477e-05,2.7502970344283e-05,10377451.024381
1765246706000,2.7502970344283e-05,2.8076959884362e-05,2.7502970344283e-05,2.8074870275415e-05,17880.795634
1765247017000,2.8074870275415e-05,2.9273553520098e-05,2.8074870275415e-05,2.9273553520098e-05,8224372.035635
1765247018000,2.9273553520098e-05,2.9696065337095e-05,2.9273553520098e-05,2.9688446142683e-05,75895.328344
1765247102000,2.9688446142683e-05,2.9688446142683e-05,2.9675326892972e-05,2.9675326892972e-05,54976.679693
1765247141000,2.9675326892972e-05,3.0051128536244e-05,2.9675326892972e-05,3.0051128536244e-05,108476.107033
1765247216000,3.0051128536244e-05,3.0051128536244e-05,2.9368717572923e-05,2.9368717572923e-05,2993346.259216
1765247316000,2.9368717572923e-05,2.9368717572923e-05,2.914475245462e-05,2.914475245462e-05,52068.531375
1765247346000,2.914475245462e-05,2.914475245462e-05,2.798644236219e-05,2.798644236219e-05,12219784.198685
1765247347000,2.798644236219e-05,2.798644236219e-05,2.7238616200548e-05,2.7238616200548e-05,18918.230588
1765247348000,2.7238616200548e-05,2.7244322362186e-05,2.7238616200548e-05,2.7244322362186e-05,46457.449668
1765247526000,2.7244322362186e-05,2.7244322362186e-05,2.6907593857648e-05,2.6907593857648e-05,56407.575658
1765247588000,2.6907593857648e-05,2.7239828817757e-05,2.6907593857648e-05,2.7239828817757e-05,14784.137666
1765248073000,2.7239828817757e-05,2.7239828817757e-05,2.7196772403363e-05,2.7196772403363e-05,29564.58899
1765248585000,2.7196772403363e-05,2.7452402432393e-05,2.7196772403363e-05,2.7452402432393e-05,2969840.828898
1765248654000,2.7452402432393e-05,2.8145774716058e-05,2.7452402432393e-05,2.8145774716058e-05,4672763.530891
1765248661000,2.8145774716058e-05,2.8737647874124e-05,2.8145774716058e-05,2.8737647874124e-05,1693314.065437
1765248877000,2.8737647874124e-05,2.8848498866478e-05,2.8737647874124e-05,2.8848498866478e-05,45100.979129
1765249526000,2.8848498866478e-05,3.0248048691977e-05,2.8848498866478e-05,3.0248048691977e-05,9038215.366743
1765249624000,3.0248048691977e-05,3.0248048691977e-05,2.9414277933923e-05,2.9414277933923e-05,8220296.577825
1765249628000,2.9414277933923e-05,2.9414277933923e-05,2.5397616453829e-05,2.5397616453829e-05,20872804.36756
1765249629000,2.5397616453829e-05,2.5397616453829e-05,2.5383359348356e-05,2.5390253790448e-05,87612.029184
1765249658000,2.5390253790448e-05,2.6432661360429e-05,2.5390253790448e-05,2.6432661360429e-05,12690192.617536
1765250107000,2.6432661360429e-05,2.6840817161108e-05,2.6432661360429e-05,2.6840817161108e-05,3256074.668257
1765254625000,2.6840817161108e-05,2.7361997504933e-05,2.6840817161108e-05,2.7361997504933e-05,2674977.066146
1765255488000,2.7361997504933e-05,2.7361997504933e-05,2.6765444671706e-05,2.6765444671706e-05,2450994.682565
1765258392000,2.6765444671706e-05,2.6765444671706e-05,2.556546256997e-05,2.556546256997e-05,12690192.617536
1765258993000,2.556546256997e-05,2.556546256997e-05,2.4916746009474e-05,2.4916746009474e-05,16124.467206
1765260432000,2.4916746009474e-05,2.4916746009474e-05,2.2831134657152e-05,2.2840505049589e-05,13856782.848294
1765262333000,2.2840505049589e-05,2.2840505049589e-05,2.2824710547816e-05,2.2824710547816e-05,16721.99852
1765262351000,2.2824710547816e-05,2.2828179816861e-05,2.2824710547816e-05,2.2828179816861e-05,34996.187905
1765262371000,2.2828179816861e-05,2.2831230468869e-05,2.2828179816861e-05,2.2831230468869e-05,10333.78773
1765262679000,2.2831230468869e-05,2.2864645752232e-05,2.2831230468869e-05,2.2864645752232e-05,23950.027387
1765264224000,2.2864645752232e-05,2.2864645752232e-05,2.2471811878519e-05,2.2471811878519e-05,1777125.295341
1765265252000,2.2471811878519e-05,2.2748865633096e-05,2.2471811878519e-05,2.2748865633096e-05,35356.277695
1765270527000,2.2748865633096e-05,2.3709697265732e-05,2.2748865633096e-05,2.3709697265732e-05,13265089.80575
1765270531000,2.3709697265732e-05,2.4353788800781e-05,2.3709697265732e-05,2.4350483510053e-05,43984.148729
1765270532000,2.4350483510053e-05,2.4350483510053e-05,2.43474993095e-05,2.43474993095e-05,33759.845684
1765271033000,2.43474993095e-05,2.43474993095e-05,2.4261599027507e-05,2.4261599027507e-05,361450.549718
1765271106000,2.4261599027507e-05,2.4561000378504e-05,2.4261599027507e-05,2.4561000378504e-05,266955.199416
1765271119000,2.4561000378504e-05,2.4761012925861e-05,2.4561000378504e-05,2.4761012925861e-05,2383189.251243
1765271464000,2.4761012925861e-05,2.5878131510205e-05,2.4761012925861e-05,2.5878131510205e-05,8128631.029303
1765271469000,2.5878131510205e-05,2.5878131510205e-05,2.5868884925589e-05,2.5868884925589e-05,33014.302188
1765271752000,2.5868884925589e-05,2.636148213829e-05,2.5868884925589e-05,2.636148213829e-05,2196100.063075
1765271753000,2.636148213829e-05,2.636148213829e-05,2.6206728609703e-05,2.6206728609703e-05,15809.267516
1765272234000,2.6206728609703e-05,2.6217947141969e-05,2.6206728609703e-05,2.6217947141969e-05,15588.793775
1765272453000,2.6217947141969e-05,2.6217947141969e-05,2.6013970152552e-05,2.6013970152552e-05,2193903.963012
1765276454000,2.6013970152552e-05,2.6013970152552e-05,2.5826625648e-05,2.5826625648e-05,70000.0
1765278954000,2.5826625648e-05,2.5826625648e-05,2.5788510497766e-05,2.5788510497766e-05,15807.893719
1765279025000,2.5788510497766e-05,2.5788510497766e-05,2.5585433704898e-05,2.5585433704898e-05,2650144.450659
1765279488000,2.5585433704898e-05,2.5585433704898e-05,2.5301745846962e-05,2.5301745846962e-05,1202181.522966
1765280732000,2.5301745846962e-05,2.5301745846962e-05,2.5199703053763e-05,2.5199703053763e-05,46410.482015
1765285336000,2.5199703053763e-05,2.5632956807442e-05,2.5199703053763e-05,2.5632956807442e-05,305947.957496
1765288089000,2.5632956807442e-05,2.5899712070939e-05,2.5632956807442e-05,2.5899712070939e-05,5012453.779341
1765288315000,2.5899712070939e-05,2.5920515850429e-05,2.5899712070939e-05,2.5918642161118e-05,22914.351699
