组合代码,估值日期,市场代码,科目代码,科目名称,证券代码,证券名称, 数量 ,成本,市值,应收利息
I47Q0297,2025-01-07,上海,11020101,上交所股票投资成本,688036,传音控股," 35,729 ","3,420,552.84","3,164,160.24",0.00
I47Q0297,2025-01-07,上海,11020301,上交所新股投资成本,688710,益诺思, 332 ,"6,327.92","11,374.32",0.00
I47Q0297,2025-01-07,上海,11020301,上交所新股投资成本,688721,龙图光罩, 279 ,"5,161.50","14,516.37",0.00
I47Q0297,2025-01-07,上海,11020301,上交所新股投资成本,688615,合合信息, 289 ,"15,947.02","53,638.40",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000543,皖能电力," 154,800 ","979,037.31","1,120,752.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000975,山金国际," 93,000 ","1,507,523.04","1,554,960.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000951,中国重汽," 16,100 ","278,552.00","279,174.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000807,云铝股份," 618,200 ","7,902,814.99","9,316,274.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000933,神火股份," 322,900 ","5,544,020.00","5,657,208.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,001286,陕西能源," 139,100 ","1,561,989.91","1,244,945.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,001872,招商港口," 41,400 ","849,857.00","817,236.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,001965,招商公路," 303,000 ","2,948,019.05","4,002,630.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002032,苏泊尔," 13,600 ","726,092.00","744,464.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000408,藏格矿业," 170,800 ","4,200,434.00","4,777,276.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,003816,中国广核," 705,100 ","2,211,694.18","2,651,176.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002966,苏州银行," 400,300 ","2,933,864.00","3,234,424.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002415,海康威视," 28,300 ","1,173,484.34","804,003.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002352,顺丰控股," 36,000 ","2,135,337.03","1,448,640.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002304,洋河股份," 17,600 ","1,482,702.00","1,422,960.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002157,正邦科技," 419,700 ","1,358,860.00","1,187,751.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002142,宁波银行," 145,300 ","4,668,230.31","3,587,457.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002128,电投能源," 217,600 ","3,147,993.03","4,223,616.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002078,太阳纸业," 100,000 ","1,455,457.00","1,418,000.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,002039,黔源电力," 71,700 ","1,087,495.14","1,040,367.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000001,平安银行," 237,600 ","3,055,028.00","2,734,776.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000060,中金岭南," 178,300 ","896,949.07","843,359.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000333,美的集团," 33,800 ","2,293,545.21","2,566,434.00",0.00
I47Q0297,2025-01-07,深圳,11023101,深交所股票投资成本,000338,潍柴动力," 46,200 ","723,632.63","634,788.00",0.00
I47Q0297,2025-01-07,深圳,11023301,深交所新股投资成本,001279,强邦新材, 265 ,"2,565.20","10,252.85",0.00
I47Q0297,2025-01-07,深圳,11023301,深交所新股投资成本,001391,国货航," 4,686 ","10,777.80","33,317.46",0.00
I47Q0297,2025-01-07,深圳,11024101,深交所创业板股票成本,300750,宁德时代," 3,660 ","1,048,846.86","912,987.00",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301626,苏州天脉, 957 ,"20,317.11","80,856.93",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301631,壹连科技, 153 ,"11,167.47","17,775.54",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301613,新铝时代, 276 ,"7,645.20","15,003.36",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301617,博苑股份, 253 ,"7,023.28","11,756.91",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301622,英思特, 306 ,"6,842.16","19,574.82",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301556,托普云农, 267 ,"3,871.50","22,297.17",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301585,蓝宇股份, 210 ,"5,029.50","9,072.00",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301603,乔锋智能, 233 ,"6,174.50","9,345.63",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301606,绿联科技, 396 ,"8,399.16","15,923.16",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301607,富特科技, 257 ,"3,598.00","9,272.56",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301608,博实结, 184 ,"8,188.00","12,191.84",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301611,珂玛科技, 804 ,"6,432.00","44,750.64",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301458,钧崴电子," 7,005 ","72,852.00","72,852.00",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301522,上大股份, 816 ,"5,614.08","27,939.84",0.00
I47Q0297,2025-01-07,深圳,11024301,深交所创业板新股成本,301552,科力装备, 143 ,"4,290.00","7,750.60",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600985,淮北矿业," 200,600 ","2,907,508.00","2,692,052.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601021,春秋航空," 48,500 ","2,777,463.00","2,718,425.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601058,赛轮轮胎," 91,300 ","1,348,357.00","1,338,458.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601088,中国神华," 83,900 ","2,834,713.00","3,429,832.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601600,中国铝业," 442,700 ","3,211,519.00","3,129,889.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601298,青岛港," 140,000 ","1,307,424.00","1,292,200.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601288,农业银行," 183,700 ","607,255.98","951,566.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601225,陕西煤业," 118,800 ","2,343,753.00","2,677,752.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601168,西部矿业," 231,700 ","3,073,280.99","3,927,315.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600036,招商银行," 74,900 ","3,127,827.36","2,942,072.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601601,中国太保," 49,700 ","1,392,366.95","1,589,903.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,688036,传音控股," 35,729 ","3,420,552.84","3,125,930.21",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,688012,中微公司," 16,282 ","3,520,466.04","2,979,768.82",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601702,华峰铝业," 38,700 ","719,379.00","723,690.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601816,京沪高铁," 455,600 ","2,494,518.94","2,692,596.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601825,沪农商行," 241,600 ","1,760,602.18","2,014,944.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601899,紫金矿业," 103,200 ","1,267,340.00","1,635,720.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601918,新集能源," 308,300 ","1,904,286.00","2,081,025.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601939,建设银行," 107,000 ","601,340.00","945,880.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601985,中国核电," 263,100 ","1,828,028.53","2,680,989.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603072,天和磁材, 226 ,"2,779.80","8,701.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603091,众鑫股份, 94 ,"2,491.00","4,291.10",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603194,中力股份, 291 ,"5,913.12","10,118.07",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603205,健尔康, 128 ,"1,875.20","4,695.04",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603259,药明康德," 25,900 ","1,445,719.00","1,344,469.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603285,键邦股份, 129 ,"2,405.85","2,702.55",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603310,巍华新材, 254 ,"4,417.06","4,386.58",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603323,苏农银行," 216,900 ","959,095.28","1,108,359.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,601658,邮储银行," 132,700 ","658,352.40","723,215.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600188,兖矿能源," 47,710 ","731,305.00","645,993.40",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600426,华鲁恒升," 129,600 ","2,825,479.00","2,641,248.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600483,福能股份," 140,500 ","1,418,663.86","1,315,080.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600660,福耀玻璃," 31,500 ","1,345,118.33","1,930,005.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600795,国电电力," 510,900 ","2,037,757.11","2,242,851.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600803,新奥股份," 62,800 ","1,210,830.52","1,262,280.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603565,中谷物流," 114,300 ","1,105,426.00","1,022,985.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600900,长江电力," 135,000 ","3,643,230.56","3,915,000.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603395,红四方, 154 ,"1,228.92","7,330.40",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600938,中国海油," 178,100 ","3,502,370.94","5,184,491.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600941,中国移动," 11,300 ","841,678.53","1,264,244.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603993,洛阳钼业," 58,300 ","310,156.00","405,185.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603619,中曼石油," 50,700 ","948,714.00","1,020,084.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,600406,国电南瑞," 13,904 ","352,039.44","328,134.40",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603338,浙江鼎力," 43,100 ","2,618,386.00","2,926,490.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,603391,力聚热能, 100 ,"4,000.00","3,940.00",0.00
I47Q0297,2025-01-08,上海,11020101,上交所股票投资成本,605090,九丰能源," 16,600 ","373,880.11","442,556.00",0.00
I47Q0297,2025-01-08,上海,11020301,上交所新股投资成本,688615,合合信息, 289 ,"15,947.02","52,537.31",0.00
I47Q0297,2025-01-08,上海,11020301,上交所新股投资成本,688710,益诺思, 332 ,"6,327.92","11,258.12",0.00
I47Q0297,2025-01-08,上海,11020301,上交所新股投资成本,688721,龙图光罩, 279 ,"5,161.50","14,820.48",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000408,藏格矿业," 170,800 ","4,200,434.00","4,736,284.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000001,平安银行," 237,600 ","3,055,028.00","2,732,400.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000060,中金岭南," 178,300 ","896,949.07","821,963.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000333,美的集团," 33,800 ","2,293,545.21","2,622,204.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000338,潍柴动力," 46,200 ","723,632.63","679,602.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000543,皖能电力," 154,800 ","979,037.31","1,116,108.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000807,云铝股份," 618,200 ","7,902,814.99","9,242,090.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000933,神火股份," 322,900 ","5,544,020.00","5,486,071.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000951,中国重汽," 16,100 ","278,552.00","307,027.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,000975,山金国际," 93,000 ","1,507,523.04","1,543,800.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,001286,陕西能源," 139,100 ","1,561,989.91","1,239,381.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,001872,招商港口," 41,400 ","849,857.00","824,274.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,001965,招商公路," 303,000 ","2,948,019.05","4,117,770.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002032,苏泊尔," 13,600 ","726,092.00","763,776.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002039,黔源电力," 71,700 ","1,087,495.14","1,046,820.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002078,太阳纸业," 100,000 ","1,455,457.00","1,432,000.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002128,电投能源," 217,600 ","3,147,993.03","4,214,912.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002142,宁波银行," 145,300 ","4,668,230.31","3,705,150.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002157,正邦科技," 419,700 ","1,358,860.00","1,191,948.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002304,洋河股份," 17,600 ","1,482,702.00","1,409,760.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002352,顺丰控股," 36,000 ","2,135,337.03","1,435,680.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002415,海康威视," 28,300 ","1,173,484.34","794,947.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,002966,苏州银行," 400,300 ","2,933,864.00","3,238,427.00",0.00
I47Q0297,2025-01-08,深圳,11023101,深交所股票投资成本,003816,中国广核," 705,100 ","2,211,694.18","2,679,380.00",0.00
I47Q0297,2025-01-08,深圳,11023301,深交所新股投资成本,001279,强邦新材, 265 ,"2,565.20","10,353.55",0.00
I47Q0297,2025-01-08,深圳,11023301,深交所新股投资成本,001391,国货航," 4,686 ","10,777.80","36,644.52",0.00
I47Q0297,2025-01-08,深圳,11024101,深交所创业板股票成本,300750,宁德时代," 3,660 ","1,048,846.86","897,944.40",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301458,钧崴电子," 7,005 ","72,852.00","72,852.00",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301522,上大股份, 816 ,"5,614.08","27,874.56",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301631,壹连科技, 153 ,"11,167.47","17,847.45",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301608,博实结, 184 ,"8,188.00","12,147.68",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301611,珂玛科技, 804 ,"6,432.00","43,600.92",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301552,科力装备, 143 ,"4,290.00","7,599.02",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301626,苏州天脉, 957 ,"20,317.11","81,679.95",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301613,新铝时代, 276 ,"7,645.20","14,984.04",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301617,博苑股份, 253 ,"7,023.28","12,123.76",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301622,英思特, 306 ,"6,842.16","19,415.70",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301607,富特科技, 257 ,"3,598.00","9,100.37",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301606,绿联科技, 396 ,"8,399.16","18,612.00",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301601,惠通科技," 3,417 ","40,320.60","40,320.60",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301603,乔锋智能, 233 ,"6,174.50","9,261.75",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301585,蓝宇股份, 210 ,"5,029.50","9,063.60",0.00
I47Q0297,2025-01-08,深圳,11024301,深交所创业板新股成本,301556,托普云农, 267 ,"3,871.50","22,326.54",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600985,淮北矿业," 200,600 ","2,907,508.00","2,663,968.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600036,招商银行," 74,900 ","3,127,827.36","2,921,100.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600188,兖矿能源," 47,710 ","731,305.00","638,836.90",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600406,国电南瑞," 13,904 ","352,039.44","329,663.84",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600426,华鲁恒升," 129,600 ","2,825,479.00","2,624,400.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600483,福能股份," 140,500 ","1,418,663.86","1,278,550.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600660,福耀玻璃," 31,500 ","1,345,118.33","1,924,020.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600795,国电电力," 510,900 ","2,037,757.11","2,207,088.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600803,新奥股份," 62,800 ","1,210,830.52","1,235,904.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600900,长江电力," 135,000 ","3,643,230.56","3,886,650.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600938,中国海油," 178,100 ","3,502,370.94","5,090,098.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,600941,中国移动," 11,300 ","841,678.53","1,243,565.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601021,春秋航空," 48,500 ","2,777,463.00","2,735,885.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601058,赛轮轮胎," 91,300 ","1,348,357.00","1,316,546.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601088,中国神华," 83,900 ","2,834,713.00","3,319,923.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601168,西部矿业," 231,700 ","3,073,280.99","3,985,240.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601225,陕西煤业," 118,800 ","2,343,753.00","2,625,480.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601288,农业银行," 183,700 ","607,255.98","944,218.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601298,青岛港," 140,000 ","1,307,424.00","1,233,400.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601600,中国铝业," 442,700 ","3,211,519.00","3,196,294.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601601,中国太保," 49,700 ","1,392,366.95","1,585,430.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601658,邮储银行," 132,700 ","658,352.40","712,599.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601702,华峰铝业," 38,700 ","719,379.00","733,365.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601816,京沪高铁," 455,600 ","2,494,518.94","2,633,368.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601825,沪农商行," 241,600 ","1,760,602.18","1,990,784.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601899,紫金矿业," 103,200 ","1,267,340.00","1,642,944.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601918,新集能源," 308,300 ","1,904,286.00","2,182,764.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601939,建设银行," 107,000 ","601,340.00","937,320.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,601985,中国核电," 263,100 ","1,828,028.53","2,596,797.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603072,天和磁材, 226 ,"2,779.80","8,888.58",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603091,众鑫股份, 94 ,"2,491.00","4,208.38",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603194,中力股份, 291 ,"5,913.12","10,272.30",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603205,健尔康, 128 ,"1,875.20","4,848.64",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603259,药明康德," 25,900 ","1,445,719.00","1,362,599.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603285,键邦股份, 129 ,"2,405.85","2,718.03",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603310,巍华新材, 254 ,"4,417.06","4,371.34",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603323,苏农银行," 216,900 ","959,095.28","1,095,345.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603338,浙江鼎力," 43,100 ","2,618,386.00","2,866,581.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603391,力聚热能, 100 ,"4,000.00","3,951.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603395,红四方, 154 ,"1,228.92","7,499.80",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603565,中谷物流," 114,300 ","1,105,426.00","1,008,126.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603619,中曼石油," 50,700 ","948,714.00","978,003.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,603993,洛阳钼业," 58,300 ","310,156.00","404,602.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,605090,九丰能源," 16,600 ","373,880.11","438,904.00",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,688012,中微公司," 16,282 ","3,520,466.04","2,963,486.82",0.00
I47Q0297,2025-01-09,上海,11020101,上交所股票投资成本,688036,传音控股," 35,729 ","3,420,552.84","3,156,657.15",0.00
I47Q0297,2025-01-09,上海,11020301,上交所新股投资成本,688710,益诺思, 332 ,"6,327.92","11,321.20",0.00
I47Q0297,2025-01-09,上海,11020301,上交所新股投资成本,688615,合合信息, 289 ,"15,947.02","54,441.82",0.00
I47Q0297,2025-01-09,上海,11020301,上交所新股投资成本,688721,龙图光罩, 279 ,"5,161.50","14,669.82",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000807,云铝股份," 618,200 ","7,902,814.99","9,291,546.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,001286,陕西能源," 139,100 ","1,561,989.91","1,235,208.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,001872,招商港口," 41,400 ","849,857.00","815,994.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,001965,招商公路," 303,000 ","2,948,019.05","4,051,110.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002032,苏泊尔," 13,600 ","726,092.00","749,632.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000408,藏格矿业," 170,800 ","4,200,434.00","5,038,600.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002078,太阳纸业," 100,000 ","1,455,457.00","1,429,000.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,003816,中国广核," 705,100 ","2,211,694.18","2,601,819.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002966,苏州银行," 400,300 ","2,933,864.00","3,226,418.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002039,黔源电力," 71,700 ","1,087,495.14","1,036,782.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000933,神火股份," 322,900 ","5,544,020.00","5,508,674.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000975,山金国际," 93,000 ","1,507,523.04","1,535,430.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000543,皖能电力," 154,800 ","979,037.31","1,085,148.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002415,海康威视," 155,300 ","4,740,253.34","4,368,589.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002352,顺丰控股," 36,000 ","2,135,337.03","1,432,800.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002304,洋河股份," 17,600 ","1,482,702.00","1,409,584.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002157,正邦科技," 419,700 ","1,358,860.00","1,187,751.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002142,宁波银行," 145,300 ","4,668,230.31","3,661,560.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,002128,电投能源," 217,600 ","3,147,993.03","4,145,280.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000001,平安银行," 237,600 ","3,055,028.00","2,708,640.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000060,中金岭南," 178,300 ","896,949.07","825,529.00",0.00
I47Q0297,2025-01-09,深圳,11023101,深交所股票投资成本,000333,美的集团," 33,800 ","2,293,545.21","2,661,074.00",0.00
I47Q0297,2025-01-09,深圳,11023301,深交所新股投资成本,001391,国货航," 4,686 ","10,777.80","40,299.60",0.00
I47Q0297,2025-01-09,深圳,11023301,深交所新股投资成本,001279,强邦新材, 265 ,"2,565.20","10,560.25",0.00
I47Q0297,2025-01-09,深圳,11024101,深交所创业板股票成本,300750,宁德时代," 3,660 ","1,048,846.86","905,227.80",0.00
I47Q0297,2025-01-09,深圳,11024301,深交所创业板新股成本,301622,英思特, 306 ,"6,842.16","20,560.14",0.00
