@timestamp,@version,capacity_bytes,date,failure,model,serial_number,lifetime
2018-01-12T12:06:48.857Z,1,4000787030016.0,2016-02-26T22:00:00.000Z,1,ST4000DM000,Z300N1DZ,57
2018-01-12T12:00:43.864Z,1,320072933376.0,2016-02-20T22:00:00.000Z,1,WDC WD3200BEKX,WD-WXB1AA3W2516,51
2018-01-12T12:05:59.945Z,1,4000787030016.0,2016-02-25T22:00:00.000Z,1,ST4000DM000,Z305D4NB,17
2018-01-12T12:09:39.928Z,1,3000592982016.0,2016-02-28T22:00:00.000Z,1,WDC WD30EFRX,WD-WCC4N0933935,59
2018-01-12T12:09:42.568Z,1,320072933376.0,2016-02-28T22:00:00.000Z,1,ST320LT007,W0Q7G3VK,59
2018-01-12T12:09:26.425Z,1,4000787030016.0,2016-02-28T22:00:00.000Z,1,ST4000DM000,Z303YV8G,59
2018-01-12T12:05:44.305Z,1,3000592982016.0,2016-02-25T22:00:00.000Z,1,Hitachi HDS723030ALA640,MK0311YHGDLWUA,56
2018-01-12T11:45:26.201Z,1,3000592982016.0,2016-02-07T22:00:00.000Z,1,WDC WD30EFRX,WD-WMC4N2739798,38
2018-01-12T11:46:51.128Z,1,6001175126016.0,2016-02-09T22:00:00.000Z,1,WDC WD60EFRX,WD-WX41D94RNE4X,40
2018-01-12T11:54:45.903Z,1,4000787030016.0,2016-02-15T22:00:00.000Z,1,ST4000DM000,Z304JLJD,46
2018-01-12T11:49:23.085Z,1,4000787030016.0,2016-02-10T22:00:00.000Z,1,ST4000DM000,Z3025LHF,41
2018-01-12T12:17:57.593Z,1,320072933376.0,2016-03-06T22:00:00.000Z,1,ST320LT007,W0Q7G309,66
2018-01-12T12:18:08.878Z,1,320072933376.0,2016-03-06T22:00:00.000Z,1,ST320LT007,W0Q7G3C5,66
2018-01-12T12:18:44.018Z,1,3000592982016.0,2016-03-07T22:00:00.000Z,1,TOSHIBA DT01ACA300,Z262JRXAS,67
2018-01-12T12:21:32.429Z,1,4000787030016.0,2016-03-09T22:00:00.000Z,1,ST4000DM000,Z303EZ7L,69
2018-01-12T12:21:45.946Z,1,4000787030016.0,2016-03-09T22:00:00.000Z,1,ST4000DM000,Z3016L29,69
2018-02-15T06:47:36.023Z,1,8001563222016.0,2017-10-13T21:00:00.000Z,1,ST8000NM0055,ZA18107T,71
2018-02-15T06:40:42.289Z,1,6001175126016.0,2017-10-09T21:00:00.000Z,1,WDC WD60EFRX,WD-WXL1H643FUSK,647
2018-02-15T06:57:09.779Z,1,4000787030016.0,2017-10-18T21:00:00.000Z,1,ST4000DM000,Z3024VTX,656
2018-02-15T06:46:03.258Z,1,4000787030016.0,2017-10-12T21:00:00.000Z,1,ST4000DM000,Z300WQPJ,650
2018-02-15T06:51:21.853Z,1,4000787030016.0,2017-10-15T21:00:00.000Z,1,ST4000DM000,Z3015J5W,653
2018-02-15T06:56:16.860Z,1,8001563222016.0,2017-10-18T21:00:00.000Z,1,ST8000NM0055,ZA136H16,135
2018-02-15T06:52:49.334Z,1,4000787030016.0,2017-10-16T21:00:00.000Z,1,ST4000DM000,Z300H3F6,654
2018-02-15T06:53:09.535Z,1,8001563222016.0,2017-10-16T21:00:00.000Z,1,ST8000NM0055,ZA1755LL,98
2018-02-15T06:59:04.567Z,1,4000787030016.0,2017-10-19T21:00:00.000Z,1,ST4000DM000,Z302DKNK,657
2018-02-15T07:08:49.097Z,1,4000787030016.0,2017-10-25T21:00:00.000Z,1,HGST HMS5C4040BLE640,PL2331LAHB937J,496
2018-02-15T07:08:58.565Z,1,6001175126016.0,2017-10-26T21:00:00.000Z,1,WDC WD60EFRX,WD-WX11D4447415,664
2018-02-15T07:18:42.649Z,1,8001563222016.0,2017-10-31T22:00:00.000Z,1,ST8000NM0055,ZA1805WG,75
2018-02-15T07:04:39.487Z,1,4000787030016.0,2017-10-23T21:00:00.000Z,1,HGST HMS5C4040ALE640,PL1331LAGRUENH,661
2018-02-15T07:04:08.714Z,1,4000787030016.0,2017-10-23T21:00:00.000Z,1,ST4000DM000,Z304HZP2,661
2018-02-15T07:05:11.439Z,1,4000787030016.0,2017-10-23T21:00:00.000Z,1,ST4000DM000,Z3016R7D,661
2018-02-15T07:04:31.454Z,1,4000787030016.0,2017-10-23T21:00:00.000Z,1,ST4000DM000,Z3025M3K,661
2018-02-15T07:06:05.474Z,1,8001563222016.0,2017-10-24T21:00:00.000Z,1,ST8000NM0055,ZA1819Z2,68
2018-02-15T07:10:40.455Z,1,8001563222016.0,2017-10-27T21:00:00.000Z,1,ST8000NM0055,ZA189JHP,65
2018-02-15T07:10:56.118Z,1,4000787030016.0,2017-10-27T21:00:00.000Z,1,ST4000DM000,Z304S1BC,665
2018-02-15T07:16:58.027Z,1,4000787030016.0,2017-10-30T22:00:00.000Z,1,ST4000DM000,Z305D4L4,630
2018-02-15T07:18:52.411Z,1,4000787030016.0,2017-10-31T22:00:00.000Z,1,ST4000DM000,S300PFN5,124
2018-02-15T07:22:16.237Z,1,4000787030016.0,2017-11-02T22:00:00.000Z,1,ST4000DM000,Z3015CL7,672
2018-02-15T07:21:53.282Z,1,4000787030016.0,2017-11-02T22:00:00.000Z,1,ST4000DM000,Z304H7CV,672
2018-02-15T07:26:17.241Z,1,4000787030016.0,2017-11-04T22:00:00.000Z,1,ST4000DM000,Z305AR1M,674
2018-02-15T07:26:30.150Z,1,4000787030016.0,2017-11-04T22:00:00.000Z,1,ST4000DM000,Z300WJW1,674
2018-02-15T07:29:57.061Z,1,8001563222016.0,2017-11-06T22:00:00.000Z,1,ST8000NM0055,ZA16HXS2,186
2018-02-15T07:22:55.142Z,1,4000787030016.0,2017-11-03T22:00:00.000Z,1,ST4000DM000,Z304JGPQ,673
2018-02-15T07:28:40.704Z,1,4000787030016.0,2017-11-06T22:00:00.000Z,1,ST4000DM000,Z3059CAF,654
2018-02-15T07:31:01.924Z,1,4000787030016.0,2017-11-07T22:00:00.000Z,1,ST4000DM000,Z30417Q7,677
2018-02-15T07:31:05.606Z,1,4000787030016.0,2017-11-07T22:00:00.000Z,1,ST4000DM000,S301LJZS,139
2018-02-15T07:21:24.206Z,1,4000787030016.0,2017-11-02T22:00:00.000Z,1,ST4000DM000,Z300E4RY,672
2018-02-15T07:23:17.797Z,1,12000138625024.0,2017-11-03T22:00:00.000Z,1,ST12000NM0007,ZCH07813,14
2018-02-15T07:28:57.692Z,1,4000787030016.0,2017-11-06T22:00:00.000Z,1,ST4000DM000,Z305D2H3,453
2018-02-15T07:28:32.651Z,1,6001175126016.0,2017-11-06T22:00:00.000Z,1,WDC WD60EFRX,WD-WX11DA4DJNUP,676
2018-02-15T07:33:37.849Z,1,8001563222016.0,2017-11-08T22:00:00.000Z,1,ST8000NM0055,ZA130KMT,156
2018-02-15T07:39:28.599Z,1,4000787030016.0,2017-11-12T22:00:00.000Z,1,ST4000DM000,Z3027CCP,682
2018-02-15T07:37:10.222Z,1,12000138625024.0,2017-11-10T22:00:00.000Z,1,ST12000NM0007,ZCH06MP3,21
2018-02-15T07:37:24.321Z,1,4000787030016.0,2017-11-10T22:00:00.000Z,1,ST4000DM001,W4J1LFP5,148
2018-02-15T07:44:37.471Z,1,4000787030016.0,2017-11-15T22:00:00.000Z,1,ST4000DM000,W300BR1J,685
2018-02-15T07:39:53.248Z,1,4000787030016.0,2017-11-12T22:00:00.000Z,1,ST4000DM000,Z305DHRY,643
2018-02-15T07:45:56.301Z,1,4000787030016.0,2017-11-16T22:00:00.000Z,1,ST4000DM000,Z305B6J2,664
2018-01-10T07:22:58.009Z,1,6001175126016.0,2016-10-24T21:00:00.000Z,1,ST6000DX000,Z4D028XW,297
2018-01-10T07:26:18.480Z,1,8001563222016.0,2016-10-26T21:00:00.000Z,1,ST8000DM002,ZA10NF9J,148
2018-01-10T07:27:22.433Z,1,4000787030016.0,2016-10-27T21:00:00.000Z,1,ST4000DM000,Z300GPPN,300
2018-01-10T07:29:49.375Z,1,3000592982016.0,2016-10-29T21:00:00.000Z,1,WDC WD30EFRX,WD-WCC4N4ASKRY8,302
2018-01-10T07:30:28.564Z,1,6001175126016.0,2016-10-30T22:00:00.000Z,1,ST6000DX000,Z4D0AR9A,304
2018-01-10T07:26:53.090Z,1,4000787030016.0,2016-10-27T21:00:00.000Z,1,ST4000DM000,Z305KXFG,244
2018-01-10T07:29:28.855Z,1,4000787030016.0,2016-10-29T21:00:00.000Z,1,ST4000DM000,Z3041C92,302
2018-01-10T07:33:12.325Z,1,4000787030016.0,2016-11-01T22:00:00.000Z,1,HGST HMS5C4040BLE640,PL1331LAHD024H,175
2018-01-10T07:18:51.179Z,1,4000787030016.0,2016-10-20T21:00:00.000Z,1,ST4000DM000,Z304167N,293
2018-01-10T07:21:15.307Z,1,4000787030016.0,2016-10-22T21:00:00.000Z,1,ST4000DM000,Z3024PGT,295
2018-01-10T07:23:14.583Z,1,4000787030016.0,2016-10-24T21:00:00.000Z,1,ST4000DM000,S300VLN0,297
2018-01-10T07:14:53.622Z,1,4000787030016.0,2016-10-17T21:00:00.000Z,1,ST4000DM000,Z300K2B9,290
2018-01-10T07:15:05.122Z,1,4000787030016.0,2016-10-18T21:00:00.000Z,1,ST4000DM000,Z300GPRA,291
2018-01-10T07:18:01.462Z,1,3000592982016.0,2016-10-20T21:00:00.000Z,1,Hitachi HDS5C3030ALA630,MJ0351YNGA564A,293
2018-01-10T07:19:27.950Z,1,4000787030016.0,2016-10-21T21:00:00.000Z,1,ST4000DM000,W300BLCR,294
2018-01-10T07:13:57.637Z,1,3000592982016.0,2016-10-17T21:00:00.000Z,1,Hitachi HDS5C3030ALA630,MJ0351YNG9ZJAA,290
2018-01-10T07:19:15.595Z,1,4000787030016.0,2016-10-21T21:00:00.000Z,1,ST4000DM000,Z3029GFP,294
2018-01-10T07:22:07.847Z,1,4000787030016.0,2016-10-23T21:00:00.000Z,1,ST4000DM000,Z302A0H9,296
2018-01-10T07:23:46.650Z,1,8001563222016.0,2016-10-24T21:00:00.000Z,1,ST8000DM002,ZA12PTRG,18
2018-01-10T07:24:54.674Z,1,4000787030016.0,2016-10-25T21:00:00.000Z,1,ST4000DM000,Z304154R,298
2018-01-10T07:24:41.552Z,1,4000787030016.0,2016-10-25T21:00:00.000Z,1,ST4000DM000,Z300X93X,298
2018-01-10T07:22:15.079Z,1,4000787030016.0,2016-10-23T21:00:00.000Z,1,HGST HMS5C4040ALE640,PL1331LAGS03KH,296
2018-01-10T07:24:30.171Z,1,4000787030016.0,2016-10-25T21:00:00.000Z,1,ST4000DM000,W300DZ31,298
2018-01-10T07:37:34.627Z,1,4000787030016.0,2016-11-04T22:00:00.000Z,1,HGST HMS5C4040BLE640,PL2331LAHDUB6J,197
2018-01-10T07:39:34.710Z,1,8001563222016.0,2016-11-06T22:00:00.000Z,1,ST8000DM002,ZA11B7TP,87
2018-01-10T07:44:45.159Z,1,4000787030016.0,2016-11-10T22:00:00.000Z,1,Hitachi HDS5C4040ALE630,PL1301LAG2VMMA,315
2018-01-10T07:38:43.824Z,1,4000787030016.0,2016-11-05T22:00:00.000Z,1,ST4000DM000,Z3042ECT,310
2018-01-10T07:40:58.322Z,1,4000787030016.0,2016-11-07T22:00:00.000Z,1,ST4000DM000,Z305GFHK,262
2018-01-10T07:44:56.159Z,1,8001563222016.0,2016-11-10T22:00:00.000Z,1,ST8000DM002,ZA11PE8Q,0
2018-01-10T07:48:13.528Z,1,4000787030016.0,2016-11-13T22:00:00.000Z,1,ST4000DM000,Z3015C6E,318
2018-01-10T07:48:21.643Z,1,8001563222016.0,2016-11-13T22:00:00.000Z,1,ST8000DM002,ZA11TL5L,138
2018-01-10T07:50:38.850Z,1,4000787030016.0,2016-11-15T22:00:00.000Z,1,ST4000DM000,Z302T6ME,320
2018-01-10T07:52:51.196Z,1,3000592982016.0,2016-11-16T22:00:00.000Z,1,Hitachi HDS723030ALA640,MK0333YHGPEH1C,321
2018-01-10T07:53:37.892Z,1,4000787030016.0,2016-11-17T22:00:00.000Z,1,ST4000DM000,Z305GXE3,272
2018-01-10T07:50:17.830Z,1,3000592982016.0,2016-11-15T22:00:00.000Z,1,Hitachi HDS5C3030ALA630,MJ1311YNG36USA,320
2018-01-10T07:53:22.201Z,1,4000787030016.0,2016-11-17T22:00:00.000Z,1,ST4000DM000,Z300GQ77,322
2018-01-10T07:55:07.040Z,1,4000787030016.0,2016-11-18T22:00:00.000Z,1,Hitachi HDS5C4040ALE630,PL2311LAG1HV1C,323
2018-01-10T07:55:39.772Z,1,4000787030016.0,2016-11-18T22:00:00.000Z,1,HGST HMS5C4040ALE640,PL1331LAGTW0KH,323
2018-01-10T07:57:08.222Z,1,3000592982016.0,2016-11-20T22:00:00.000Z,1,Hitachi HDS723030ALA640,MK0301YHGNSV8D,325
2018-01-10T07:58:27.851Z,1,4000787030016.0,2016-11-21T22:00:00.000Z,1,ST4000DM000,S30117SW,326
2018-01-10T07:59:31.077Z,1,8001563222016.0,2016-11-21T22:00:00.000Z,1,ST8000DM002,ZA128XP2,151
2017-12-29T23:02:21.595Z,1,4000787030016.0,2017-08-10T21:00:00.000Z,1,ST4000DM000,Z305KVHJ,531
2017-12-29T23:03:23.828Z,1,4000787030016.0,2017-08-11T21:00:00.000Z,1,ST4000DM000,Z3029ZWA,588
2017-12-29T23:03:31.000Z,1,8001563222016.0,2017-08-11T21:00:00.000Z,1,ST8000NM0055,ZA11NEJ0,67
2017-12-29T23:10:36.867Z,1,4000787030016.0,2017-08-16T21:00:00.000Z,1,ST4000DM000,W3009QGQ,593
2017-12-29T23:04:23.997Z,1,4000787030016.0,2017-08-12T21:00:00.000Z,1,ST4000DM000,Z304L8TV,589
2017-12-29T23:08:19.852Z,1,4000787030016.0,2017-08-15T21:00:00.000Z,1,ST4000DM000,S301KX6M,592
2017-12-29T22:59:29.243Z,1,4000787030016.0,2017-08-08T21:00:00.000Z,1,ST4000DM000,Z300SWK6,585
2017-12-29T23:02:51.604Z,1,4000787030016.0,2017-08-10T21:00:00.000Z,1,ST4000DM001,W4J0DGL6,56
2017-12-29T23:04:10.816Z,1,8001563222016.0,2017-08-12T21:00:00.000Z,1,ST8000DM002,ZA11S8FB,366
2017-12-29T23:10:46.849Z,1,4000787030016.0,2017-08-16T21:00:00.000Z,1,ST4000DM000,Z3025M61,593
2017-12-29T23:12:01.816Z,1,4000787030016.0,2017-08-17T21:00:00.000Z,1,ST4000DM000,Z304JW72,594
2017-12-29T23:20:00.784Z,1,4000787030016.0,2017-08-22T21:00:00.000Z,1,ST4000DM000,S300Z7BM,599
2017-12-29T23:21:07.600Z,1,4000787030016.0,2017-08-22T21:00:00.000Z,1,ST4000DM000,Z300NKF1,599
2017-12-29T23:18:07.252Z,1,8001563222016.0,2017-08-21T21:00:00.000Z,1,ST8000NM0055,ZA1814KY,38
2017-12-29T23:33:42.897Z,1,4000787030016.0,2017-08-29T21:00:00.000Z,1,ST4000DM000,Z30251MG,606
2017-12-29T23:34:28.126Z,1,4000787030016.0,2017-08-30T21:00:00.000Z,1,ST4000DM000,Z3052Z55,585
2017-12-29T23:35:25.370Z,1,4000787030016.0,2017-08-30T21:00:00.000Z,1,ST4000DM000,Z304L9SM,607
2017-12-29T23:36:53.684Z,1,4000787030016.0,2017-08-31T21:00:00.000Z,1,ST4000DM000,Z3015T5J,608
2017-12-29T23:37:41.444Z,1,4000787030016.0,2017-08-31T21:00:00.000Z,1,ST4000DM000,Z300YV3W,608
2017-12-29T23:29:36.388Z,1,8001563222016.0,2017-08-27T21:00:00.000Z,1,ST8000NM0055,ZA14EF22,156
2017-12-29T23:22:25.819Z,1,4000787030016.0,2017-08-23T21:00:00.000Z,1,ST4000DM000,Z30260M3,600
2017-12-29T23:22:20.887Z,1,4000787030016.0,2017-08-23T21:00:00.000Z,1,ST4000DM000,Z304KALB,600
2017-12-29T23:40:17.602Z,1,4000787030016.0,2017-09-02T21:00:00.000Z,1,HGST HMS5C4040BLE640,PL2331LAHAPPXJ,443
2017-12-29T23:42:58.659Z,1,4000787030016.0,2017-09-03T21:00:00.000Z,1,ST4000DM001,W4J05VY7,80
2017-12-29T23:43:50.492Z,1,4000787030016.0,2017-09-04T21:00:00.000Z,1,ST4000DM000,W300DCYD,612
2017-12-29T23:46:37.713Z,1,4000787030016.0,2017-09-05T21:00:00.000Z,1,ST4000DM000,Z3015JGG,613
2018-01-01T09:05:14.845Z,1,4000787030016.0,2017-03-31T21:00:00.000Z,1,ST4000DM000,Z3040JAY,455
2018-01-01T09:07:09.345Z,1,4000787030016.0,2017-04-01T21:00:00.000Z,1,ST4000DM000,Z300YMGR,456
2018-01-01T09:08:58.354Z,1,4000787030016.0,2017-04-02T21:00:00.000Z,1,ST4000DM000,Z3015C8C,457
2017-12-30T00:25:42.796Z,1,4000787030016.0,2017-09-25T21:00:00.000Z,1,ST4000DX000,Z1Z03EJ5,633
2018-01-01T09:05:35.733Z,1,4000787030016.0,2017-04-01T21:00:00.000Z,1,ST4000DM000,Z300GPJ5,456
2018-01-01T09:05:55.763Z,1,500107862016.0,2017-04-01T21:00:00.000Z,1,WDC WD5000LPVX,WD-WX41A35RYP7N,456
2018-01-01T09:27:35.064Z,1,4000787030016.0,2017-04-11T21:00:00.000Z,1,HGST HMS5C4040BLE640,PL1331LAHD3HLH,306
2018-01-01T09:27:47.904Z,1,8001563222016.0,2017-04-11T21:00:00.000Z,1,ST8000DM002,ZA12JV40,248
2018-01-01T09:29:45.967Z,1,4000787030016.0,2017-04-13T21:00:00.000Z,1,ST4000DM000,S300Z5TJ,468
2018-01-01T09:30:09.522Z,1,4000787030016.0,2017-04-13T21:00:00.000Z,1,ST4000DM000,S300XDYR,468
2018-01-01T09:31:13.210Z,1,4000787030016.0,2017-04-13T21:00:00.000Z,1,ST4000DM000,Z305EW3W,429
2018-01-01T09:31:29.607Z,1,4000787030016.0,2017-04-14T21:00:00.000Z,1,ST4000DM000,Z305APVG,469
2018-01-01T09:33:02.902Z,1,8001563222016.0,2017-04-15T21:00:00.000Z,1,ST8000DM002,ZA12PTGS,191
2018-01-01T09:33:34.055Z,1,4000787030016.0,2017-04-15T21:00:00.000Z,1,ST4000DM000,S30117H8,470
2018-01-01T09:33:40.585Z,1,4000787030016.0,2017-04-15T21:00:00.000Z,1,ST4000DM000,Z30111G8,470
2018-01-01T09:34:04.528Z,1,4000787030016.0,2017-04-15T21:00:00.000Z,1,ST4000DM000,Z3048KVT,470
2018-01-01T09:19:20.904Z,1,4000787030016.0,2017-04-07T21:00:00.000Z,1,ST4000DM000,Z305FE1D,412
2018-01-01T09:19:19.541Z,1,4000787030016.0,2017-04-07T21:00:00.000Z,1,ST4000DM000,Z300WWP1,462
2017-12-30T00:26:55.605Z,1,4000787030016.0,2017-09-25T21:00:00.000Z,1,ST4000DM000,Z302AKAL,633
2018-01-01T09:06:03.654Z,1,4000787030016.0,2017-04-01T21:00:00.000Z,1,ST4000DM000,Z303XYBF,456
2018-01-01T09:08:21.831Z,1,4000787030016.0,2017-04-02T21:00:00.000Z,1,ST4000DM000,Z3029B5K,457
2018-01-01T09:10:51.416Z,1,4000787030016.0,2017-04-03T21:00:00.000Z,1,ST4000DM000,W300BHG0,458
2018-01-01T09:13:36.412Z,1,4000787030016.0,2017-04-04T21:00:00.000Z,1,ST4000DM000,Z305H7B3,403
2018-01-01T09:15:58.211Z,1,4000787030016.0,2017-04-06T21:00:00.000Z,1,ST4000DM000,W300JG5Y,461
2018-01-01T09:35:35.967Z,1,4000787030016.0,2017-04-16T21:00:00.000Z,1,ST4000DM000,Z300GPMW,471
2018-01-01T09:36:49.147Z,1,4000787030016.0,2017-04-17T21:00:00.000Z,1,ST4000DM000,Z30250VE,472
2018-01-01T09:37:11.857Z,1,4000787030016.0,2017-04-18T21:00:00.000Z,1,ST4000DM000,W300K1P8,473
2018-01-01T09:37:48.503Z,1,8001563222016.0,2017-04-18T21:00:00.000Z,1,ST8000DM002,ZA13YP0X,76
2018-01-01T09:43:50.116Z,1,4000787030016.0,2017-04-19T21:00:00.000Z,1,ST4000DM000,W300J6BD,474
2018-01-01T09:54:49.263Z,1,4000787030016.0,2017-04-26T21:00:00.000Z,1,ST4000DM000,S30115FJ,481
2018-01-01T09:54:14.626Z,1,4000787030016.0,2017-04-26T21:00:00.000Z,1,ST4000DM000,Z305H9JK,433
2018-01-01T09:45:56.911Z,1,4000787030016.0,2017-04-20T21:00:00.000Z,1,ST4000DM000,Z300KJHZ,475
2018-01-01T09:53:45.968Z,1,4000787030016.0,2017-04-26T21:00:00.000Z,1,ST4000DM000,Z3024KGR,481
2018-01-01T09:56:47.113Z,1,4000787030016.0,2017-04-28T21:00:00.000Z,1,ST4000DM000,S3010LH1,483
2018-01-01T10:10:15.832Z,1,4000787030016.0,2017-05-07T21:00:00.000Z,1,ST4000DM000,Z3058WTK,492
2018-01-01T10:15:36.622Z,1,4000787030016.0,2017-05-10T21:00:00.000Z,1,HGST HMS5C4040ALE640,PL2331LAG9RB7J,83
2018-01-01T10:24:28.645Z,1,4000787030016.0,2017-05-16T21:00:00.000Z,1,ST4000DM000,Z300YNHC,501
2018-01-01T10:25:59.861Z,1,4000787030016.0,2017-05-17T21:00:00.000Z,1,ST4000DM000,Z305FTEK,454
2018-01-01T10:26:51.509Z,1,4000787030016.0,2017-05-17T21:00:00.000Z,1,ST4000DM000,W300BDP6,502
2018-01-01T10:22:52.176Z,1,4000787030016.0,2017-05-15T21:00:00.000Z,1,ST4000DM000,Z3025PH3,500
2018-01-01T10:23:08.429Z,1,4000787030016.0,2017-05-15T21:00:00.000Z,1,ST4000DM000,W3012NS0,29
2018-01-01T10:11:52.453Z,1,4000787030016.0,2017-05-08T21:00:00.000Z,1,ST4000DX000,Z1Z04S1V,493
2018-01-01T10:11:15.928Z,1,4000787030016.0,2017-05-07T21:00:00.000Z,1,ST4000DM000,Z304HW1K,492
2018-01-01T10:11:19.592Z,1,4000787030016.0,2017-05-07T21:00:00.000Z,1,ST4000DM000,Z304KB54,492
2018-01-01T10:14:05.773Z,1,4000787030016.0,2017-05-09T21:00:00.000Z,1,ST4000DM000,Z3058YBQ,472
2018-01-01T10:32:09.924Z,1,4000787030016.0,2017-05-21T21:00:00.000Z,1,ST4000DM000,Z303F8K1,506
2018-01-01T10:33:18.970Z,1,4000787030016.0,2017-05-22T21:00:00.000Z,1,ST4000DM000,W300J5YC,507
2018-01-01T10:34:27.835Z,1,4000787030016.0,2017-05-22T21:00:00.000Z,1,HGST HMS5C4040BLE640,PL1331LAHBSK8H,94
2018-01-01T13:25:54.277Z,1,4000787030016.0,2017-03-20T22:00:00.000Z,1,ST4000DM000,Z304LAPK,445
2018-01-01T13:26:33.447Z,1,4000787030016.0,2017-03-20T22:00:00.000Z,1,HGST HMS5C4040BLE640,PL2331LAH41R4J,4
2018-01-10T06:50:42.444Z,1,4000787030016.0,2016-10-01T21:00:00.000Z,1,HGST HMS5C4040BLE640,PL2331LAH467DJ,7
2018-01-10T06:50:42.691Z,1,4000787030016.0,2016-10-01T21:00:00.000Z,1,HGST HMS5C4040BLE640,PL1331LAHBYPMH,152
2018-01-10T06:50:25.917Z,1,4000787030016.0,2016-10-01T21:00:00.000Z,1,HGST HMS5C4040ALE640,PL1331LAGRYTNH,274
2018-01-01T13:56:17.063Z,1,4000787030016.0,2017-03-25T22:00:00.000Z,1,ST4000DM000,Z300GYLW,450
2018-01-10T06:52:41.050Z,1,8001563222016.0,2016-10-02T21:00:00.000Z,1,ST8000DM002,ZA12PTH8,52
2018-01-01T13:27:49.866Z,1,4000787030016.0,2017-03-21T22:00:00.000Z,1,ST4000DM000,Z3059KBN,446
2018-01-01T13:52:33.437Z,1,4000787030016.0,2017-03-23T22:00:00.000Z,1,ST4000DM000,Z3041552,448
2018-01-01T13:57:15.688Z,1,4000787030016.0,2017-03-26T21:00:00.000Z,1,ST4000DM000,Z302895M,288
2018-01-01T14:02:50.849Z,1,8001563222016.0,2017-03-29T21:00:00.000Z,1,ST8000NM0055,ZA14ERC7,5
2018-01-01T13:27:43.068Z,1,4000787030016.0,2017-03-21T22:00:00.000Z,1,ST4000DM000,Z300CLT4,446
2018-01-01T13:28:58.407Z,1,4000787030016.0,2017-03-22T22:00:00.000Z,1,ST4000DM000,Z305ARLV,447
2018-01-01T13:53:29.124Z,1,4000787030016.0,2017-03-23T22:00:00.000Z,1,ST4000DM000,S300XCCD,448
2018-01-01T14:04:16.561Z,1,8001563222016.0,2017-03-30T21:00:00.000Z,1,ST8000NM0055,ZA14E92V,6
2018-01-01T13:54:09.554Z,1,8001563222016.0,2017-03-24T22:00:00.000Z,1,ST8000DM002,ZA13R2DH,133
2018-01-01T13:56:59.387Z,1,4000787030016.0,2017-03-26T21:00:00.000Z,1,ST4000DM000,Z302SQ2R,450
2018-01-01T14:00:46.807Z,1,4000787030016.0,2017-03-28T21:00:00.000Z,1,ST4000DM000,Z300GYY6,452
2018-01-01T14:03:34.722Z,1,4000787030016.0,2017-03-30T21:00:00.000Z,1,ST4000DM000,Z304NTQY,454
2018-01-01T14:03:29.927Z,1,4000787030016.0,2017-03-30T21:00:00.000Z,1,ST4000DM000,S300WEE9,454
2018-01-10T06:56:11.032Z,1,8001563222016.0,2016-10-04T21:00:00.000Z,1,ST8000DM002,ZA1261T7,103
2018-01-10T06:56:05.231Z,1,4000787030016.0,2016-10-04T21:00:00.000Z,1,ST4000DM000,Z304JAH4,277
2018-01-10T07:11:42.063Z,1,4000787030016.0,2016-10-15T21:00:00.000Z,1,ST4000DM000,Z3012XK6,288
2018-01-10T07:11:28.300Z,1,4000787030016.0,2016-10-15T21:00:00.000Z,1,ST4000DM000,Z3025KRR,288
2018-01-10T07:03:14.340Z,1,4000787030016.0,2016-10-09T21:00:00.000Z,1,ST4000DM000,Z3011WTS,282
2018-01-10T06:55:09.913Z,1,8001563222016.0,2016-10-03T21:00:00.000Z,1,ST8000DM002,ZA11VHZP,58
2018-01-10T06:57:24.015Z,1,3000592982016.0,2016-10-05T21:00:00.000Z,1,WDC WD30EFRX,WD-WMC4N0D8KTAY,278
2018-01-10T06:59:18.755Z,1,6001175126016.0,2016-10-06T21:00:00.000Z,1,ST6000DX000,Z4D0BDME,279
2018-01-10T07:09:23.403Z,1,4000787030016.0,2016-10-13T21:00:00.000Z,1,ST4000DM000,Z304JG8A,286
2018-01-10T07:02:31.403Z,1,8001563222016.0,2016-10-08T21:00:00.000Z,1,ST8000DM002,ZA10TNW8,130
2018-01-10T07:05:14.309Z,1,4000787030016.0,2016-10-10T21:00:00.000Z,1,HGST HMS5C4040ALE640,PL1331LAGSGR2H,283
2018-01-10T06:57:33.074Z,1,4000787030016.0,2016-10-05T21:00:00.000Z,1,ST4000DM000,Z305B6WR,256
2018-01-10T08:19:06.984Z,1,6001175126016.0,2016-12-04T22:00:00.000Z,1,WDC WD60EFRX,WD-WXK1H642XATR,339
2018-01-10T08:21:52.850Z,1,500107862016.0,2016-12-06T22:00:00.000Z,1,WDC WD5000LPVX,WD-WXE1A25K69JA,341
2018-01-10T08:09:27.608Z,1,4000787030016.0,2016-11-28T22:00:00.000Z,1,ST4000DM000,Z301JYEQ,333
2018-01-10T08:11:22.731Z,1,4000787030016.0,2016-11-29T22:00:00.000Z,1,ST4000DM000,Z3049EGT,1
2018-01-10T08:14:15.185Z,1,4000787030016.0,2016-12-01T22:00:00.000Z,1,ST4000DM000,Z3011WC8,336
2018-01-10T08:07:50.354Z,1,4000787030016.0,2016-11-27T22:00:00.000Z,1,ST4000DM000,Z3011WL7,332
2018-01-10T08:04:31.905Z,1,4000787030016.0,2016-11-25T22:00:00.000Z,1,ST4000DM000,Z3025KHT,330
